,dialogue_id,Q-3,Q-2,Q-1,A
949845,MDRW2100001533.1,안햇엇구니 나,예전에 뭐 날라와서 받긴했던거같은데 보낸적은업ㅂ디 커피마샤애지,내가또보냇어 받아,아나 두번와서 오륜쥴알앗는데아녓구나
276875,HuLiC5615,게임을 할때만 눈이 안 좋은 건 아니라서 평소에도 늘 안경을 착용하고 다녀.,당신은 어떤 종류의 게임을 하기를 좋아하나요? 당신은 좋아하는 게임 장르가 있나요?,사실 요즘은 게임 자체를 잘 하지 않아. 여가 시간이 좀 줄기도 했고 무엇보다 시간 낭비 같아.,그 말을 들으니 유감이네요. 당신은 어떤 여가 활동을 즐겨 하나요?
475155,감성대화말뭉치.14600,일은 제대로 못 하면서 이간질하고 윗사람한테 아부나 하고.,그런 걸 보면 어떻게 대응하세요?,회사 분위기 해치지 않게 잘 타일러야지. 그래도 안 되면 따끔하게 충고하고.,직접 잘못된 부분을 이야기하시는군요.
228623,HuLiC4501,"아니요, 아직 안 했어요. 당신은 잡혔어요?",나도 기차 여행은 들어만 봤지 해보진 못했어,기차 여행은 재미있어요. 기차를 좋아하세요?,좋아하는 사람이랑 같이 기차 여행 하면 좋을꺼 같아
468888,감성대화말뭉치.13392,공부 공부 공부! 아빠는 나만 보면 공부하라고만 해서 너무 속상해.,많이 속상하신 것 같아요. 어떻게 하면 기분이 풀릴까요?,아빠가 날 보면 공부 말고 다른 이야기를 해 줬으면 좋겠어.,그렇게 이야기하면 나의 기분이 풀릴까요?
1286657,MDRW2100010038.1,저희는 엘지트윈스요,그러시군요^^ 야구장 가면 넘 좋죠~ 아이들이 큰 가요? 저희는 아직 어려서 ㅠ,저희도 아직 어려요^^ 5살 2살이라서 직관은 큰 아이랑만 가봤어요^^ 둘째 출산전에 코로나가 시작되서ㅠ,오 비슷하네요^^ 저는 3.6살이요! 저희 아이들은 경기 관람 경험은 없어요 ㅠ
1052315,MDRW2100001593.1,얘가 내 최애캐였는데,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,얘 초밥주면 호감도 오르고,식성도 비슷하네?
1361608,MDRW2100015284.1,네네 3대째 모태신앙이에요,오오 대박이에요! 전 미션스쿨도 다니고 교회도 다녔는데 신앙심이 막 생기진 않더라구요...,모태신앙도 그닥 신앙이 있지는 않아요...ㅎㅎ,앗...ㅋㅋㅋㅋ 일요일마다 교회가는 것 힘들지 않으세요?
1870273,MDRW2100047033.1,name11는 동거하던 남자한테 후라이팬으로 머리통 맞았대 노인이 그집에 같이있다가 장롱에 숨어있었다고 했어,ㅇㅇ 키작은애 야물딱지게 생겼었는데,맨날 야리까러가자고했던애 ㅎㅎㅎ,지금은 어찌사나 다 궁금
781771,MDRW2100001153.1,"뿌 내사랑,",곧 퇴근시간이네,오늘 내일 작업 없어서 한가하네 날 뜨거운거 빼고는 괜찮은 하루임 택배도 별로 없고 아까 아스크림 먹어쪄 김부장님이 사줘또,헉 나도 아스크림먹고싶네
