,dialogue_id,Q-3,Q-2,Q-1,A
1078915,MDRW2100001607.1,그러게 전망이 한몫하네요,그치요오 괜히 전망좋은집 하는게 아닙니당,갸르릉 힐ㅡ링,하쥐만 난 name2만 있으면 되지 후훗
585034,감성대화말뭉치.3616,,노인정에서 건강에 좋다고 구매한 약이 출처와 성분을 알 수 없는 약이라고 해서 너무 혼란스러웠어.,노인정에서 구매한 약이 출처와 성분을 알 수 없어서 혼란스러우셨군요.,다른 사람들은 이미 복용했는데 문제는 없었다고 했어.
1078839,MDRW2100001607.1,,,희희! 나만믿으라꾸!,네에!
1581199,MDRW2100030465.1,다음시즌 나오려면 또 한참 기다려야겠네요,네 ㅋㅋ 그럼 딴거 보면 되쥬,또 재밌게 보는 거 있으세요?,드라마요?ㅋㅋ
353964,﻿HuLiC7395,,,너는 어디에 사니?,저는 뉴욕에 살아요.
999755,MDRW2100001558.1,BLT,올 맞춤 자기위해 핫칠리로함 ㅋㅋ 집옴,곧감,서브웨이 맛남? 담주부터 당분간 안나갈듯
1730366,MDRW2100041274.1,1판이요? 몇시간까지 할 수는 없었던 것 같은데요.ㅎ 레벨이 꽤 올라가면 걍 끝날 수 밖에 없게끔 만들더라구요.,그렇군요 저 어릴적에 테트리스나 오락실 게임에 빠진 애들은 거의 5시간을 하더라고요,아..ㅎ 5시간이면 돈을 많이 썼을 거에요.ㅎ 끝나면 다시 또 하고 싶으니깐요.ㅎ 요즘 코인 노래방도 게임시설 느낌나더라구요.,맞아요 오락기처럼 계속 돈을 넣고 노래를 부르니까요
1772954,MDRW2100044390.1,,이야 로제 먹었네요 zon맛,와 청년다방에서는 로제 한 번도 안먹어봤는데 맛있군요!! 다른 로제 떡볶이랑 비슷한가요?,오양 근데역시 로제떡볶이는 배떡이진리인거같아요 배떡못따라오죠
1097138,MDRW2100001619.1,맞아ㅠㅠ 크림치즈라니,근데 오빠 살쪄야됨 너무 마름,이름부터가 포동포동하다,사실 난 크림치즈 별로 안젛아해 자기야 너무잠와 왜이렇ㅈ 비와서 그런가
192020,HuLiC3657,"네, 뉴욕은 방문하기에 좋은 곳입니다. 이 도시는 미국에서 가장 인구가 많은 도시입니다.",뉴욕에 가면 먹을거리도 많지? 뭐가 제일 맛있어?,"뉴욕에는 멋진 레스토랑이 많지만, 피자헛을 가장 좋아하는 것 같아요.",피자헛은 한국에도 있는데...뉴욕에서만 먹을 수 있는 특별한 음식이 있어?
1259123,MDRW2100008149.1,맞아요 코로나 전에도 은근하게 느껴졌는데 ㅠㅠ,휴 그게 제일 걱정이에요 어딜 제일 먼저 가고 싶으세요?,휴양지가고싶어요ㅎㅎ,휴양지 좋죠 아무것도 안 하고 좋은 풍경 보면서 맛난 거 먹고 싶어요
1027163,MDRW2100001583.1,ㅋㅋ 글치,밥 언제 먹을라궁?,롸잇나우!!!,응응 맛나게 먹어용
367630,HuLiC771,가장 재밌게 했던 게임 타이틀이 뭐야?,저는 콜 오브 듀티: 전장: 와일드 헌트를 하는 것을 정말 즐겼습니다. 당신은요?,나도 콜오브듀티 시리즈 거의 다 해봤어 전쟁게임 재밌지,CoD 시리즈는 한 번도 안 해봤지만 재미있다고 들었어요. 난 전장의 팬이에요
1404317,MDRW2100018310.1,전 아침은 안 먹었네요 점심 드셨나요?,네네 설렁탕 먹었습니다. name1의 점심 메뉴는 뭐였어요??,저는 비빔냉면이요,사이드도 드셨나요 만두 같은거 ㅎㅎ
477521,감성대화말뭉치.15069,건강이 안좋아져서 낙담했어.,안 좋아지신 건강 때문에 낙담하셨군요. 어떻게 하면 건강히 좋아질 수 있을까요?,내일부터 운동을 시작하려고 해.,운동을 시작하는 것으로 건강해지려 하시는 군요.
1003383,MDRW2100001559.1,ㅋㅋㅋㅋㅋㅋㅋㅋ name14이 말투도 술올랐다 ㅋㅋㅋㅋ,죄훈최..,주방에서 렌즈발견 버린답 ? 말랐엉,ㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ 한쪽 없드라.. 근데 왜 그게 거기있내...
