,dialogue_id,Q-3,Q-2,Q-1,A
1540738,MDRW2100027673.1,,뉘른베르크 햄버거 기억나니,수제라 맛있었어 포테이토랑 맥주랑,라떼도 풍미가 좋더라
259042,HuLiC5203,로맨스나 코미디 보고싶어,당신이 가장 좋아하는 로맨스 영화는 무엇입니까?,뷰티인사이드를 제일 좋아해ㅋㅋ,그거 못 봤어요. 무슨일인데요?
778374,MDRW2100001145.10,아들인지 딸인지 몰라서 암거나 샀다는데,딸꺼삿는가 ㅋ 내복은근많네,저번에 소방 화상교육 받을때 시험치는 거 도와줬거든,80말고 90사이즈로 바까야겟다 ㅋㅋㅋ
1672218,MDRW2100036999.1,그니까용! 가을을 만끽해야하는데 비가 방해를 하네요,그러게 말이예요ㅠㅠ,이제 적당히 빠져줄 타이밍인데 말예요,맞아요!!!!
1058187,MDRW2100001596.1,자는 분위기+할머니 등,응응 다행이다,응 address는 역시 자기 좋은 곳이야,ㅋㅋㅋㅋㅋ 여보도 일찍 자
978397,MDRW2100001543.1,ㅇㅇ 대 한상자 이게 4만원어치,ㅋㅋㅋ 내 스프링클은???,저 딸기말한고아니였음?,짱짱이 딸이라네?
692793,MDRW2100000105.10,전기 절반만 들임됨 내일도 흐림인데 ... 그냥 돌려,널고 건조기 또 돌리는 건 여러번 일하는 거라 안됨 ㅋㅋ,몸테크 고고,이제 좀 쉬어야겠당
1448490,MDRW2100021391.1,응 근데 무슨 일이 있었어,파는사람이 미성년자더라구...,오오 근데 그게 문제였어?,그냥 그래도 샀는데.. 돈은 받고 배송을 안해줘..
1157256,MDRW2100001648.1,여기 개조용하다고,아파짐,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
995741,MDRW2100001555.1,아니면 한달에 8만에서 축의금5만내고 나랑 애기용돈 반반해서 다녀욥 한달,노노 아냐아냐 그냥 쉴게여 겸사겸사 name1 나때문에 돈 너무 써서 안될거같아,알게쏭 그롬 ~~ 우울해마렁 성공하기위한 발판일뿐 !!,name23 결혼식
1574141,MDRW2100029985.1,,식사는요?,아직 안했는데 같이 사는 사람이 피자 먹고 싶대요,맛나겠네녀
