,dialogue_id,Q-3,Q-2,Q-1,A
1319658,MDRW2100012452.1,그럼 아르바이트 해본적있으신가여,네 ㅋㅋ 커피숍이랑 음식점에서 일해봤어요 ㅋㅋㅋ name2은요?,오 저도 둘다 일해봤어요 카페일할때 재밌었던것같아요 오픈혼자라서 막 혼자만들어먹고그랬었는데,저는 레시피 외우는게 엄청 어려웠던 것 같아요 ㅋㅋㅋ
1973195,MDRW2100047749.1,언제로 미뤗서,그건 .. 미정.. 걍 취소했어..,앗 ... 구래구래 3/명 다 웨이팅 중이면 언제든 갈 수 잇지〰️️,한명은 그냥 경산친구야 ㅎ.. 하 .. 오늘 내일항공사면 개싸던데 ㅎ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
315442,HuLiC6505,음... 일본에서 일했던 친구가 있었는데 앞에서는 친절하게 대하고 뒤에서는 욕을 한 가득 했다고 하더라구 그리고 연봉도 너무 적대,그 말을 들으니 유감이네요. 당신은 어떤 일을 하세요?,그렇지 ㅠㅠ 친구가 스트레스 받아서 일본에서 10kg이나 살이 쪘었으니까...나는 아직 학생이야~~,"와, 짧은 시간에 살이 찌기엔 엄청나게 찌네요. 당신 친구는 괜찮아요?"
1501084,MDRW2100024935.1,전 감자 과자는 에감을 좋아해요,빨간 봉투에 담긴 감자과자예요,신상과자인가요?,아 예감 그라탕맛 맛있다더라구요 아뇨 엄청 오래된 과자예요
937929,MDRW2100001528.1,좋아! 육개월은 더 있어야하니까!,지하철도 엄청 안오네 ㅠㅠ,맞아 지하철도 단축운행된다구... 보안때보다 더 늦게가네 ㅠㅠ,그니까 ㅠㅠ...... 주민센터 단톡인데 펭수로 격하게 반응중 ㅋㅋㅋㅋㅋㅋ
1212686,MDRW2100005009.1,ㅎㅎㅎㅎㅎ 도움이 됐다니 좋네요!! ㅎㅎ 요즘은 진짜 재밌는 책이 많이나와서 뭘 읽어야할지 고르기도 어려워요 ㅋㅋㅋㅋ,맞아요 책 진짜 많죠 독자들은 뭐 행벅하지만요 ㅎㅎ 혹시 얼음고래 읽어보셨나요? 최근 재밌게 읽었거든요,맞아요 ㅎㅎㅎㄹ 얼음고래는 어떤 책이에요?? 읽어보지 못했거든요!,치지무라 미즈키 작가님 작품인데 여름느낌이 낭낭한 소설이었어요 흠.. 성장소설이라고 봐야할까요? 근데 특유의 문체가 너무 좋아서 ㅎㅎ
1190145,﻿MDRW2100003455.1,,,오늘 우리 강아지들 간식 먹었는가? 안주면 삐지는데 ㅠㅠ,먹었지 맛있는 간식 많이 먹었다 우리 강아지들
1466893,﻿MDRW2100022681.1,,,영화5 좋아요?,영화라.. 영화 엄청 좋아합니다. 저 영화중에 역시 무서운이야기를 가장 재밌게 봤었습니다. name1은 어떤 영화를 재밌게 봤었나요?
750847,MDRW2100000390.1,어떤거 해보셨어요? ㅎㅎ,오토바이 동호회랑 강아지 동호회요ㅎ,강아지 키우셨나보네요 ㅋㅋ,네 지금도 키우고 있어요ㅎ
818917,MDRW2100001286.8,진짜 지금 퇴사한다고 하면 6월 말까지 다녀야하고 근데 7월에 연봉협상이고.. 진짜..,아..씨 7월에 연협이야 ?..,어.. 일년 오개월만에..ㅋㅋ.. 그것도 진짜 대박이야,....진짜 ㅋㅋㅇ아니근데 왜 7월이야 왜 ? 그 많고 많은 날중에 ?
1179617,MDRW2100002692.1,네 직업을 가진적이 있으신가요?,넹 있어요 회사에 다녔었어요,지금은 쉬고 계시군요,넹 내년에 복직하려구요
914572,MDRW2100001516.1,아 옛날에 목 쉰 애?,응 그래주 name8가 막 놀자고 하네,응,여보가 울앤더갱에 메일을 보낸건가? 나를 참조하고 내가 복사해서 다시 보냈는데 방금..;;
232730,HuLiC4597,그것은 정말 근사해요! 당신은 참치나 연어를 좋아하시나요? 저는 연어회입니다.,응 정말 맛있지 나는 샐러드와 같이 먹는걸 좋아해~,당신이 가장 좋아하는 샐러드 드레싱은 무엇인가요? 저는 목장이 좋아요.,나는 흑임자 드레싱이 제일 맛있더라! 목장이 뭐야?
1246748,MDRW2100007324.1,엔시티콘서트해도 달려가고 엔하이픈콘서트해도 달려가고...,제발 콘서트해달라고 제발제발 엔하이픈 오프라인 팬싸는 했더라,솔직히 방탄콘서트아니면 다갈걸;;; 헐 앞서나가네,콘서트도 앞서나가줬으면
1847747,MDRW2100047020.1,특히 name4이 신청곡,그지,노래방 책자로,name4이가 딱
1325118,MDRW2100012805.1,"아쉬운 생활을 했던 나 자신, 그리고 너무 허약했던 나 자신, 목표가 없는 나 자신... 너무 싫었어요 그래서 저가 달라지기로 했죠",제가 느끼기엔 남들과 비슷한 중학교 생활을 했던 거 같은데 그래도 발전할 거리를 찾았네요,죽기엔 두려웠으니 남들이 절 무시하는게 싫어요,당연하죠 그럴 땐 고등학교를 멀리 가는 게 좋아요 새로운 사람들을 만나는 거죠 그래서 어떻게 했어요?
1290425,MDRW2100010308.1,맞아요ㅋㅋ한 번은 소개팅 나갔을 때 겉으로는 멀쩡해보였는데...말을 섞어보니까 이상하신분... 인기도 많고 사람 좋다고 해서 만났는데 첫 만남자리에서 선자리도 아니고 결혼얘기를 하시더라구요ㅜㅜ,와... 진짜요?? 상대분 몇 살이었는데 그런 얘기 하신 거에요?,그 당시에 제가...24살이었고... 그분이 26살인가 27살인가 그랬을거에요ㅋㅋ...,진짜 선자리도 아니고 무슨 결혼 얘기를... 24살한테.. 저는 주선자가 저한테 소개팅 상대방 원빈 닮았다고 사기친 적 있어요ㅋㅋㅋ
286035,HuLiC5827,샌드위치를 먹었어요. 맛있게 먹었어요.,오 무슨 샌드위치?? 사먹은거야?,"아니요, 안 샀어요. 점심에 먹었어요.",직접 만들어먹었나 보네 요리하는거 좋아해?
1075645,MDRW2100001603.1,거기도 바오냐 비오냐 너 왜 니돈 주고받냐고 자꼬ㅜ루우웅우 아니 쩌꺼눰 뭐야,"여기 몰라,,, 사람이",!~!~!~!~!~,"안지나다녀서 오는지 몰라,,, ㅋㅋㅋㅋㅋㅋㅋㅋ"
125917,HuLiC2130,"여자 친구는 없지만, 이 여자한테 반했어요.",그렇군. 이거 그것도 모르고 내가 너한테 다 이야기한 거 같구나.,"아, 그래요. 그 말을 들으니 유감이네요 모든 일이 잘 되길 바랍니다.",아니다. 그래도 네 덕에 좀 동기 부여가 된 거 같아. 누가 성공하든 간에 서로 악감정 갖진 말자.
1491240,﻿MDRW2100024269.1,,,오 그럼저는 필사하문서 다음책 빌려오께용,보시고 괜찮은 책은 추천 부탁이요ㅎ
1293210,MDRW2100010519.1,퇴근했나요,지금 퇴근해서 저녁먹으려구요 오늘도 피곤한 하루였어요 세상에 바로 퇴사하고 이직하고 싶어요,이직할 곳은 정했나요?,일단 내려가서 보름에서 한달정도는 쉬고 결정하고 싶어요 쉬면서 찾아보겠죠?
905087,MDRW2100001515.1,불태워 .... 그럼 22일,필기는 다음날에 결과 나와,하든갑,15일에 보고 떨어지면 17일에 봐도 됨 내가 22일로 하면 공부 할 거 같ㅇ름?
1570655,MDRW2100029742.1,근데 삼성은 비대면으로 만들어야 해외주식 수수료 혜택받고 이벤트 할수있어쇼,그쵸?ㅠ 근데 애들껀 별수없어서ㅋ,아 애들건 안되는구나 비대면 혜택을 참 많이주더라구요ㅜㅜ,ㅋㅋㄱ속상하네요ㅋ 그나저나 단체카톡방 너무 좋은것같애요ㅋㅋ
1649653,MDRW2100035290.1,오오.. 타이레놀은 필수군요 맞기전에 먹으라는 친구도 있었거든요,맞기 전에 먹으면 항체 형성을 방해한다는 말이 있더라고요,헉! 갔다와서 먹어야겠군요.. 그건 몰랐네요,그리고 맞고 거기서 20분 대기 하거든요. 전 집에 오자마자 밥 먹고 바로 약 먹고 잤어요. 비록 대낮이지만
1663916,MDRW2100036364.1,타르트랑,오 ㅋㅋㅋ,아 그 프랑스 디저트인것같은데,저도 에그타르트 따뜻하게 먹우몀 진짜 맛잇어요ㅠㅠ
397667,HuLiC8402,너도 찾으면 얘기해줘,엉 열심히 찾는중,뭐 찾았어?,딱히 끌리는 게 안보이네 ㅜ
157718,HuLiC2866,요즘 뉴스에 무서운 소식들이 너무 많이 나오는 것 같아,맞아요. 요즘은 뉴스를 따라가기가 힘듭니다. 최대한 피하려고 노력합니다.,우리나라 뿐만 아니라 전세계적으로도 여기저기 난리더라구,"그렇긴 한데, 미래에 일어날 수 있는 일을 생각하면 아직도 무서워요."
