,dialogue_id,Q-3,Q-2,Q-1,A
574786,감성대화말뭉치.34149,,다음 달부터 이십 년 전에 부은 개인연금을 백만 원씩 받게 됐어. 좋아라!,지금 기분이 매우 좋으시군요.,응. 그때는 이십 년 언제 지나나 싶어서 별 기대도 안 했는데 세월이 이렇게 훌쩍 가네.
644615,MDRW2100000021.11,구겨넣어. 안되는게 어디있어? 안되면 되게 하면 돼,내려와라,기달,빨리와라
893753,MDRW2100001500.1,고칠거 이제 없음 ㅋㅋㅋㅋ 없다고해야되것다,그래 그만 돈쓰시라해 ㅋㅋ 삼다수 정기배송 시킬라고 12개 9900원 싸지 정기배송하면 12개 한달 못먹겟지?,여보,앙앙
212399,HuLiC4127,"아니요, 아직 안 했어요. 당신은 잡혔어요?",나도 기차 여행은 들어만 봤지 해보진 못했어,기차 여행은 재미있어요. 기차를 좋아하세요?,좋아하는 사람이랑 같이 기차 여행 하면 좋을꺼 같아
781816,MDRW2100001153.13,오 그거?,응 내서타일이야 그때 갈비2.김찌 시키니깐 딱알아보는것같도라? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 뇌리에 박횼나봄,name1가 귀여워서 그치 그런 귀염둥이 첨 봤을거야,내사람이 최고
151053,HuLiC2711,지금은 흡연 안하고 있어?,"아뇨, 저는 더 이상 담배를 피우지 않습니다. 그것이 나에게 나쁘다는 것을 알지만 어쩔 수 없어요.",대단하다 ㅠ 나는 일주일 금연중인데 힘들어ㅋㅋ,그만둔 거 축하해요! 그만두는 게 얼마나 힘든지 알아요. 지원 시스템이 있습니까?
1028388,MDRW2100001583.1,ㅋㅋㅋ 오늘 60명 줘??,응 내꺼에 난 4등 자긴 16등 ㅋ,미춌다 ㅋㅋㅋ ㅋㅋㅋㅋㅋㅋ 이런날 여유좀 부리지 그랬어 ㅋㅋㅋ,10위안에는 들어야 안전빵이라고 ㅋㅋ 노력해
1887948,MDRW2100047046.1,저렇게 표기하는거 아니야?,발음이 오지네여,무튼 그래가지고,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1750823,MDRW2100042769.1,제주도는 날씨어때요?,짐 육지나왔다가 오후비행기로 들어가는데 맑은것 같네요,아..그렇군요 제주도 멋지죠,네 거긴어떤가요
1600998,MDRW2100031853.1,정서적인 지지와 따순 말을 해주면... 크ㅡ크크...,그냥진짜 도비인데요 도망쳐,에헷 아닙니다.,양말드려야만
242999,HuLiC4833,검은색을 좋아해요. 보라색 다음으로 좋아하는 색이에요.,너 나랑 비슷하구나 !,그 말씀을 들으니 기뻐요. 당신은 어떤 일을 하세요? 나는 회계사예요.,회계사라니 멋있네
293443,HuLiC5999,뭐 사셨어요? 저는 방금 가게에서 집에 왔어요.,난 이제 일어났어 마트에서 뭐 사왔어???,저는 식료품을 사러 가게에 갔어요.,어떤거 사왔는데???/
1413300,MDRW2100018930.1,name1님 동네도 비가 오나요??,저희는 지금 안 와요 그쪽은 비 오는 중인가요?,넵 여기는 지금부터 7시까지 비온다고 하네요..,저희도 비온다고 하긴 했었는데 아직 안 오네요 어제도 오셨나요?
613210,감성대화말뭉치.4878,친구가 노후 준비를 왜 벌써 하냐며 따져서 당황스러우셨군요.,나는 미래를 위해 준비하는 건데 왜 그렇게 따지는지 모르겠어. 혼란스럽기도 해.,이 혼란스러운 상황을 해결하려면 어떻게 하면 좋을까요?,친구에게 노후 준비 관련 기사 링크를 문자로 보내줘야겠어. 그 친구도 대비를 해야 할 텐데.
379873,HuLiC7993,그래 그러자 ㅋㅋ 같이 볼만한 거 또 뭐 없나?,멜로 같은거도 같이보면 덜 슬프잖아,ㅋㅋ 둘이서 껴 안고 대성통곡 하는건 아니고??,그럴지도 모르겠다 너 많이 울어??
1606778,MDRW2100032234.1,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 헐 우와,와~~~역시 인싸에요~~~,"name2님 멋져요!!!!!!! 아 아니근데 저 좀 현타와서.. 요즘,,, 너무 친구를 nct마냥 확장해서","스여일삶이라는, 스타트업 여성 어쩌고 커뮤니티입니당ㅋㅋ"
368348,HuLiC7726,관객제한이없었는데 69만 81만밖에 안되는거보면 10월개봉이던데 5월 개봉이면 더 봤을지도,그러니까 5월에 가족의날이니까 ㅋㅋㅋㅋㅋㅋ,생각보다 개봉시기도 중요한거같아 관객수영향이,맞아진짜 ㅠㅠ 연휴에 ㅋㅋㅋㅋㅋㅋ 올연휴에도 재밌는거 많이 나옴 좋겠다
85850,HuLiC1206,그것 참 좋은 생각인 것 같군요. 저도 그럴지도 몰라요. 올리브 오일 좋아하세요?,올리브 오일은 좋아하지만 내 피부에 맞지 않더라 너는 피부타입이 뭐야?,제 피부는 꽤 하얗습니다. 그래도 자외선 차단제는 잘 안 발라요.,음 그런거 말고 지성 건성 복합성 중에 어떤 피부타입이야?
300495,﻿HuLiC6160,,,난 오늘 오전에 일찍 안과를 다녀왔어,그건 어떻게 됐는데요? 그들은 무엇을 발견했나요?
1898308,MDRW2100047053.1,눈치 ㅋㅋ,대놓고 사고싶다 말은 안하고ㅋㅋㅋㅋ,하지만 다들 눈치챈 ㅋㅋ,응 그런상황ㅋㅋㅋㅋㅋㅋ
1226134,MDRW2100005886.1,오오 저도 학교커뮤니티요! 에브리타임이라구 ㅎㅎ,아 에탘ㅋㅋ 저는 이미졸업해서 다른 커뮤해요 더쿠도하고 다음카페도합니다ㅎㅎ,아 정말요?? 더쿠는 뭔가요!?,커뮤 이름이에요 ㅋㅋㅋ 정보얻기좋아요 이것도 거기서 알았어요
