,dialogue_id,Q-3,Q-2,Q-1,A
1841974,MDRW2100047018.1,녹차에 타닌성분이 있는거 알지?,어어 들어봤어,그게 철분이 채내에 흡수되는걸 방해하고 그대로 배출되게 한대,야 어렵다
1434711,MDRW2100020409.1,저는 비오는 날씨 진짜 싫어해요!ㅠㅠㅠㅠ 비오는날은 아침에 일어나는 것 부터가 너무 힘들어요ㅎ...,헐 인정요 원래 약간 아침에 햇살이 있어야 몸이 가벼운데 비 오면 축축 쳐지잖아요 완전 물 묻은 휴지마냥,헉 맞아요ㅠㅠㅠㅠㅠ 진짜 온 몸이 물 묻은 휴지가 되는거같아요!! 아침에 딱 일어났을때부터 비 온날은 뭔가 느낌이 다른것 같아요 ㅋㅋㅋ,맞아요 키키 name1님 비오는 날에 전 드시낭ㅅ~? 나요~?
1881593,MDRW2100047041.1,와이프도 신학교 다녔는데 같이 그만뒀대,아..,그렇다고 하나님을 안 믿는 건 아니니까,성도로 사는것도 쉽지 않지만 뭐든 그냥 하나님 믿는거 자체가 어려운 일이야
117025,HuLiC1926,"아, 그래요. 그럼 1982년 8월에 태어났군요.",그것도 아닌데? 언제 태어났는지가 머가 중요해~,맞아요. 좀 더 나이가 들었으면 좋겠어요. 저는 많은 삶을 놓친 것 같아요.,그런 생각 하지마. 앞으로 더 발전적인 사람이 되면 되는거야.
351740,HuLiC7342,지금은 해외로 나가기가 쉽지 않을거야.,좋은 지적입니다. 좀 더 나이가 들 때까지 기다려야 할 것 같아요.,그럴수도 있겠지?,그게 저도 원하는 거예요. 여행을 갈 수 있게 되면 몇 살이 될지 모르겠어요.
1769691,MDRW2100044156.1,누가 챙기냐? 우리집이 챙긴담,아놔 나쁜말 시대에 뒤쳐지는 안타까운 냄새가,ㅋㅋㅋㅋㅋㅋㅋㅋ ㅎ ㅏ 다들 이렇게 어화둥둥 키우니까 아들이 멀쩡한 집이 손에 꼽지...,ㅋㅋㅋㅋㅋㅋ... 댁의 아드님이 결혼 못하시는 이유는 바로 댁 때문니에요! 두둥
1312579,MDRW2100011937.1,종일 비오네요 바람 소리도 들리고,그쵸 여름 다 갔는데 태풍오고 장마오고,그러니까요 오마이스인가,참 가지가지하는 거 같아요
430110,HuLiC9151,너무 포기 안해서 그래..ㅎ,아이언맨 성격에 몇대 맞았다고 쉽게 포기하는 것도 웃기지 그래서 더 맴찢이지 수퍼솔져 두명 상대하기가 사실상 불가능인데 그렇게 계속 달려드니,정말 사연없는 사람 하나도 없어서 어느 누구의 완전한 편을 들어주기가 어려움,다들 사연 난리나지...
1185013,MDRW2100003075.1,안봐서 궁금하네요 충무김밥이 맛있다는데,"진짜 많더라구요 충무김밥.., 근데 저희는 톳김밥먹고왔어요",톳밥 김밥 특이하네요 맛있으셨어요 식감이 좋았을듯요,톳냉국수 시켰는데 너무 시원하게 맛있더라구요 바다가까이라 그런지 해산물관련 음식들이 많더라구요
1853796,MDRW2100047023.1,완전 중요해,안 그럼 다치겠네,응,유튜브에 많나?
1511488,MDRW2100025653.1,다음 카페 인기글 봐요 ㅎㅎ 다양한 정보도 올라오고 동물 좋아하는데 동물들 짤도 많이 올라오더라구요,아하 그러시군요 저는 카톡커뮤니티를 주로 하거든요 다음은 잘 안봤는데 재미있나보군요,어떤 분야쪽 커뮤니티하시나요,저는 경제 그런 커뮤니티나 엑셀 커뮤니티해요 주식커뮤니티방도 있어요
1404871,MDRW2100018348.1,아뇨 요즘은 책 안 보고 있어요 name2은 책 보시나요?,책은 읽으면 재밌긴한데 잘 안읽게 되더라구요,오 어떤 장르 좋아하시나요?,저는 주로 소설읽어요ㅎㅎ 마지막으로 읽은책은 정세랑작가님의 목소리를 드릴게요라는 책이에요ㅎㅎ
1758820,MDRW2100043341.1,나중에가선 어 이거 그폰트네! 하고 보이지 않나요?? 그럴땐 재밌더라구요 ㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋ아 맞아요,전 패키지디자인이나 브랜딩쪽으로 들어요!,공공홍보물 같은 거 보면 아 내가 써봤던 글씨체네 맞아 이거 좋제잉ㅋㅋ
1443547,MDRW2100021023.1,아하 그러시군요~ 노량진에 대한 환상은 로망으로만 품고 있어야겠어요. 도전하기엔 너무나 어려워요,맞아요 저도ㅋㅋ 그곳은 혼자가기 너무나 먼곳... ㅋㅋ눈탱이 맞을거같고ㅎㅎ,ㅋㅋㅋㅋ 이런 주민 분도 그러시군요 인어공주해적단? 이라고 아세요? 요즘은 해산물 어플로도 많이 시키더라구요 저도 친구가 이 앱으로 시킨 것 먹어봤는데 생각 외로 싱싱하고 좋아서 놀랐어요,넵넵 정가제인곳만 가요 시장은 어렵네요 거기 진짜 유명해요
1031623,MDRW2100001585.1,2분뒤 오퀴즈 선착마감 답 찾았는데,장난하나 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,오늘의 퀴즈 풀고 적립 10시에 다시 가보자... 아 이번에도 빡세네?,1회니까..1시까지 도전이네 9신데도 빡세네;;;;
1905579,MDRW2100047058.1,웅 토닝 십 노블린 이십,노블리이 최근에 나온건가봄,오,토닝은 얇게 노블린은 쎄게 ㅋㅋㅋㅋㅋㅋ
1861566,MDRW2100047026.1,ㅋㅋ 반품 혔다고 했나?,시장은 안가봤어 엉 반품했어~ 근데 담에 또 바지락샀는데 그건 괜찮았어,ㅇㅇ 나도 한 번 갔나아,세일한다고 덥썩 사면 안된다니까
1967765,MDRW2100047511.1,,안녕하세요!,안녕하세요 해외여행 어디 가 보셨어요?,못가봤죠ㅎ 코로나!
1042599,MDRW2100001592.1,엉..!엉....! 엉니 나 드라마 한 편만 잠깐 보려다.!!후훟 이제 잔다!,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅅㅍ 앗!!!방학이다!!!,ㅋㅋㅋㅅㅂㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 앗! ㅁㅊ....대 미친.... 겨우 ㅂ...부활!,언니그래두일찍일어났는걸!?!??!???? >_<
495758,﻿감성대화말뭉치.18653,,,오늘까지 마무리 못 지으면 회사서 쫓겨날지도 몰라.,오늘까지 마무리 지어야 할 일이 있으시군요. 무슨 일인데 오늘까지 끝내야 하나요?
252702,HuLiC5057,가게에서 무엇을 사고 싶으세요?,나는 다 사고싶어 ㅋㅋㅋ 사고싶은게 많아,"당신이 가장 좋아하는 물건들은 무엇입니까? 온라인으로 쇼핑하는 것을 좋아하시나요, 아니면 직접 쇼핑하는 것을 좋아하나요?",나는 직접 사는거 좋아해 ! 너는 온라인? 아니면 오프라인?
341619,HuLiC7109,난 너무 즐거웠어. 비대면 공연이라 크게 의미는 없을 거 같았는데 생각보다 너무 흥겨웠다.,당신이 좋은 시간을 가졌다니 기뻐요. 저도 거기 가서 봤으면 좋았을 텐데요.,그래. 난 분명 너랑 같이 본 거 같은데 너는 다른 일을 하고 있었나 보구나.,"네, 할머니를 돌봐드려야 했어요. 뇌졸중으로 쓰러졌어요"
37367,﻿Chat2835,,,넌 고민없니?,$Theme없는 사람이 어딨어.
980097,MDRW2100001544.1,인증번호 글쎄 쿠폰만 보여주면 될 거 같기도 하고.,num 쿠론에 있는 메뉴만 먹을 수 있단다.,지금이라도 단골등록하라고해. 해피포인트앱에서 하면 됨. 이번에 오는 인증번호는 문자로 보내줘요. 카톡말고 나 집앞. 오늘도 점심시간도 반납하고 계속 일함. 카드로 세금 냈고 돈도 이체했음 나보고 학교에서 준 마스크 챙기라고 메세지 주삼. 내가 오늘은 일이 너무 많아서 육아시간을 못씀.. 제 시간에 퇴근할지도 모르겠다.. ㅠ.ㅠ name3이 밥먹이고 있어요.;,수고
925766,MDRW2100001524.1,나눙 자연별곡,왜,캬캬,왜 뜬금없이 자연별곡인데 계절밥상 해주면 안되냐 허여튼 name2 눈치없덩
1711816,MDRW2100039932.1,제일 최근에? 지오디 콘서트 다녀왔었어여,초등학교때부터 친구인데 중학교때 취향이 갈려서는...,아하ㅋㅋ저 초딩때 좋아했어요 중딩땐 동방신기 좋아하고,아정말요? 친구는 못갔어요 ㅜㅜ 개인사정으로 ㅜㅜ 엄청 아쉬워했어요
457196,﻿감성대화말뭉치.11092,,,오늘 최종 면접 발표 나왔어.,결과가 어떻게 됐어요?
630152,감성대화말뭉치.8202,남편의 태도도 변하고 시댁 식구는 왜 이렇게 많은지.,변해버린 남편의 태도와 많은 시댁 식구 때문에 힘들어하시는군요.,도대체 제사가 뭐길래 그렇게 꼬박꼬박 챙기는지 모르겠어. 그런 것에 목숨 거는 시댁을 보면 아주 짜증 나.,이 부분에 대해 남편은 어떻게 생각하고 있나요?
1391630,MDRW2100017395.1,,동아리 활동은 하셨나요?,고등학교 때 신문부였어요~ 대학땐 놀기 바빴네요.ㅋ 동아리 뭐 하셨었어요?,전 클래식기타 동아리였어요
109337,HuLiC1749,내가 취미가 딱히 없어서. 그래도 실내에서 할 수 있는 스쿼시를 배워볼까 생각중이야,스쿼시는 하기에 재미있는 게임입니다. 좋아하는 스쿼시 있어요?,내가 아는 거랑 다른가보네. 내가 아는 스쿼시는 게임이 아니라 운동이거든,"네, 그것은 매우 다릅니다. 그것은 직사각형 스쿼시 보드에서 하는 게임입니다."
915574,MDRW2100001516.1,,집에 오면 name8 묶어 사람없고 한산해서 너무 좋다ㅋ,ㅋㅋㅋㅋ좋네,여기 사람 많을 때 진짜 복잡한데
1262572,﻿MDRW2100008392.1,,,부업 가끔하죠!,본업은요?
715127,MDRW2100000186.2,,아니 나 아직 퓨어바닐라 없단말이쥬 근데 대리님 주말에 퓨바 나왓대 나 빼고 다있어!! 배신감 ㅜ 나 5만 크탈 잇는데... 쿠뽑 할까...,헐 5만 있는데 외 않헤? 2만개쓰고 행복해졌단말이야,...그럼 할까... 수집병
1376172,MDRW2100016304.1,아 찾아보니 스피치 맞나요,모카는 갈색포메라니안이고 우유는 사모예드인데 외국에 살아요,아니었구나,ㅋㅋㅋㅋㅋ헷갈릴수 있죠
906770,MDRW2100001515.1,종류가 개 많네~^^,미안 총 9장이야 ....,저가 종류별 한장씩?,엉 저 병아리 있는 사진에 사람은 2장 얘만 두장 저 사람 2장 아주 감사합니다 언니가 너 바지 사줬으니까 부탁혀 ㅠ ㅠㅠㅠ 너 근데 바지 배송 왔을텐디
1460127,﻿MDRW2100022207.1,,,연애중인가여,비밀 시크릿 주주
1729338,MDRW2100041197.1,순두부도 먹고 꼬막비빔밥도 먹고 물회도 먹고요ㅎㅎ,숙박하셨군요! 저는 당일치기라 한끼밖에 못먹었어요ㅜ,네 저는 2박 3일이요,진짜 좋죠?ㅜㅠ
1305932,MDRW2100011432.1,요즘은 워낙 정보들이 많아서~ 손품 팔면 다 알수 있는듯요^^,검색보다 커뮤니티가 유용할때도 많은듯해요,그쵸~관심사가 같으니 대화도 더 잘 통하고~ 정모 나가 보신적 있으신가요??,아뇨 정모는 해본적 없네요ㅎㅎ
685397,MDRW2100000103.57,나도 못해서 다이어트 7년쨰하는중임,생리끝나면 좀 빠지잖아,난그대로더라고,나는 그걸로 그냥 살아
1205064,MDRW2100004493.1,그러게요 그래도 안 좋은 군대 문화는 거의 없어진 거 같아서 다행이에요 기간도 짧아졌고,맞아요 .. 저는 사실 좀 가고싶어요 취업하려니까 이력서에 뭐라도 한줄 적는게 부럽더라고요..,저도 이번에 여자도 군대 가라고 할 때 가라면 갈 수 있을 거 같아요,국가에서 허락한 자기계발시간..
1011707,MDRW2100001575.1,먼일 있냐고,그때도 남친있냐고... 없다고..^^;,걘,맞어...머리가..되게...심경변화인가봐
1771681,MDRW2100044302.1,ㅜㅜ 요리잘하시나봐요...!!!,으억.. 못해요 ㅋㅋㅋ 요새 익힌 제 유일한 재주랍니다 ㅋㅋㅋ,먹고싶네요ㅜㅜㅜ 전 이 배고픔?을 아이스크림으로 대신하겠어요...!!,아아닛.. 어떤 아이스크림 드시나요
1243794,MDRW2100007145.1,잉 그래요? 근데 그런건 상관없을걸요 ...?,응응 미림는 일본주야,그 왜 와인이 들어갔다는 스테이크 소스 이런거엔 상관없었어요 가열된 그런거 미성년자들도 먹을수있게 알콜 다날아간거면 먹을수있을듯,그런건 가열중에 증발하니까 괜찮을텐데 생으로 먹는 음식 있으면 조심해야겠다 미림 요즘 별별곳에 다 들어가니까
568061,감성대화말뭉치.32825,,식단 조절하고 운동도 열심히 하는데 살이 더 찌기만 하니까 화가 나.,식단 조절에 운동까지 하고 있는데 성과가 없어서 화가 나시겠어요.,매일 아침 운동을 한 시간씩 하고 있는데 살이 빠지지를 않아.
25904,Chat15041,이제 휴대폰으로도 티비를 보니 편리해진건가?,"글쎄, 내생각엔 더 세대간의 단절이 심해질거 같은데.",내 생각도 저녁시간에 집에서 가족끼리 티비 보는 것도 참 좋은데 말야.,그러게 이제 그런것도 힘들겠지.
657561,﻿MDRW2100000058.21,,,name1 어디갔엉,머
1100028,MDRW2100001619.1,,ㅋㅋㅋ 오빠 여기 2단지 맞지,1단지,오잉 알겠엉 오빠 나 오빠 나이키 슬리퍼 신었어 이거 가볍고 편해
1727575,MDRW2100041063.1,삼양라면이요 name1님 좋아하는 음식 있으신가요,저는 샤브샤브요 맛없기 힘든 음식이죠,저도 샤브샤브 진짜 좋아해요 혹시 싫어하는 음식 있으신가요,음 민초요 민초 좋아하시나요?
270649,HuLiC5471,돈의 욕망에 찬 사람들이 서로 차지하려고 복수를 하는 드라마야 ㅎㅎㅎ,"오, 그거 흥미로울 것 같네요. 확인해봐야 할 것 같아요. 넷플릭스에 나오나요?",안타깝게도 펜트하우스는 넷플릭스에 없어 ㅠㅠ 다른 ott 플랫폼을 추천할게,넷플릭스에서 가장 좋은 한국 드라마는 무엇인가요?
1764156,MDRW2100043748.1,100편이 넘겠다,이건 좀 짧네,최명길 영화도 많이 찍었자나요,영화는 조금 찍었지
49514,Chat5228,비라도 좀 오면 좋을 텐데.,한동안은 $Theme 소식 없던데.,더운 날씨 때문에 걱정이네.,손해가 크겠다.
870911,MDRW2100001394.163,그래?? 그거 부드럽게 안되던데 뻑뻑해,오래 쓰면 부드러워져 ㅋㅋ,아하 그렇구나~ 난 그래서 샤워볼로 한 번 밀고 바디각질제거제 사용해,낡으면 부드러워지잖아
1614246,MDRW2100032749.1,음 제가 다른데랑 비교까지는 잘 못하겠고 제 입맛에는 맞았어요 저는 뼈바르기 싫어서 순살로 시켰는데 간도 적당하고 맛있었어요,오 먹어봐야겠네요,넵넵!!^^ 배달음식 자주 드시는 편이신가요?,자주는 아니지만 시켜먹는걸 좋아해요
378683,HuLiC7965,"아니, 내말은 영화 속 캐릭터 말하는거야. 하여튼 그렇게 앞칸을 향해 탈출을 시도하지",탈출은 성공하게 돼?,좀비에 감염되지 않은 유일한 칸은 맨 앞 기장실이 있는 칸이었거든.,와 거기까지 뚫고가려면 진짜 험난하긴 했겠다.
1918264,MDRW2100047071.1,이거보다,신고 왔는데,워크온,워크온 뭐요?
901695,MDRW2100001514.1,형사보상이 지금 1억까지 된다는데 우리는 3천만원밖에 안 들어있는데 3만원 낸단다 ㅋㅋㅋㅋ 2천만원 있네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 뭐가 복잡하게 되어 있고 여자들 들어야하는게 많이 부족하게 들어가있는거 맞다 니도 내랑 똑같이 들어있나??,모르겠는데,내 이렇게 2개 있거든 니 나중에 확인해봐 ㅋㅋㅋㅋ,맞네 두개 나도 두개
1683462,MDRW2100037837.1,거기만 한 여덟바퀴를 도는데 중간에 불붙여서 길 터야하는부분 스킬 쓸때마다 애가 다 죽)어가는거야...... 물론 소는 그때 체력 증가버프걸려있어서 둘이 체감차이 크게 나는걸수도 있긴ㅊ한데,ㅇㅇ 소 체험판이 좀 사기긴 햇어 와 라이덴 2돌하면 사기캐된대,그치만 2돌을 억케해요......,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
