,dialogue_id,Q-3,Q-2,Q-1,A
170,Chat10028,내가 요즘 고민이 있어서.,너도 큰일이다. 사춘기냐!,그런거 같아!,이 고비를 잘 넘겨라.
1820625,MDRW2100046954.1,"롯데렌탈, 아주스틸 해야지",해야지,몇번 쏘는거 없는겨?,몰라 토스가 알려줘
405547,HuLiC8585,ㅋㅋ애니도 재밌고 영화도 재밌어,애니가 원작인가,ㅇㅇ그치,그럼 원작을 보는걸로~
406960,HuLiC8617,웡카 조니뎁이자나 나 몰랐당,오 나도 안 지 얼마 안됨,근데 부모가 없는 것 같았어 웡카,왜??
1078471,MDRW2100001607.1,그앙 오모나이뿌네 씨상에,히히 조와~,확실히 일층이잘되있네요,그릉가욤 저는 둘 다 마음에 들어녀 문제라면 제가 또 잠옷을 안갖고 왔다는 것 뿐이죠
1895656,MDRW2100047051.1,아냐 쌀밥짱좋아해근데 밥하기가 귀차늠 오 무슨아이스크림?,난 쌀엊ㅅ이 못살아!!! 브라우니 마끼야또,나중에 너 자취하면 햇반이랑 쌀이랑 선물해죠야겠다 근데 햇반도먹어?,웅 햇반 맛있자나
1814705,MDRW2100046951.1,버스 바로 있어요?,교통편이 가장 좋음.,가까워요>?,아파트 길 건너 35분 정도?
1451702,MDRW2100021622.1,뭔가 홈트 힘들어도 뿌듯함이 있더라구여 ㅋㅋㅋ 요가 같은건 해보셨어요? 요가도 정적이면서도 은근 체력이 필요하던데,오..요가... 몸이엄청 뻣뻣해서 ㅋㄱㅋㅋㅋ 요번에 일쫌 쉬려고 맘먹었는데 쉬면서 뭘 좀 해봐야겠어요,오 워킹맘이셨나요!! 너무 대단하시네요 체력이 모자랄만해요 ㅠㅠ,근데 진짜 너무 저질체력이라 일말고는 아무것도 못해요ㅠ ㅠ 반찬도 늘 주문하고 외식하거나 배달시켜먹고 그러다보니 건강하지 않는 느낌이 들어요
1001754,MDRW2100001558.1,일줘서 일함,ㅋㅋ두시간남으심,열일했다얌 갑자기 피피티 뭐 만들라함,우린 전산이안됌 ㅠㅠ
1559852,MDRW2100028982.1,지금도 배부르세요?,아뇨 그럴리가,그치만 시간이늦어서 못먹겠다,어짜피 저 야식 안먹어요
991273,MDRW2100001552.1,모니터있는데 갖고갈까,오,고장은 아니겠지,먼지 쩐다
724507,MDRW2100000221.8,우웅!! 아까 그걸로 저녁 퉁쳐도되겠당 ㅎ.ㅎ,ㅋㅋㅋㅋㅋㅋㅋㅋ 조아조앙 어제 치팅데이 했으니깐 오늘은 야식 먹으면 안됑..,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 마쟈마쟝 어제 거하게 먹었오.. 이제 버스탔엉 !!!!!!,ㅋㅋㅋㅋㅋㅋ조앙~ 30분 쯤 도착하겠다 진짜! 그 전엔 집가게 해주세여.. 제발.. 플리즈
