,dialogue_id,Q-3,Q-2,Q-1,A
1743354,﻿MDRW2100042230.1,,,응용력이 좋으신거같아요,아아ㅎㅎ 먹는 걸 좋아해요 맛있게 먹기
247086,HuLiC4928,그거 참 잘됐네요! 저는 한국 음식을 꼭 먹어보고 싶습니다. 추천해주실 만한 음식이 있나요?,떡볶이 먹어봤어?,"아니요, 아직 안 했어요. 그게 뭔데요? 한국 bbq랑 비슷한가요?",떡볶이는 떡을 고추장 푼 육수에 넣어서 끓여먹는 음식이야.
1287921,MDRW2100010123.1,우와 서핑도 너무 좋아요! 바람과 속도감ㅋㅋㅋ,균형감각이 부족해서 잘은 못하지만 해외여행가면 해보고싶네요ㅋㅋ 여행가보신곳 중에 다시가보고싶은 곳 있으신가요?,저도 아직 해본적은 없지만 액티비티는 다좋은거같아요ㅋㅋ 저는 베트남이용 과일이 맛있어서!,와 저도 베트남 너무 좋았어요 열대과일 좋아하시나봐요!! 망고 더 먹고올걸 후회돼요ㅠㅠ
479702,감성대화말뭉치.15498,,아내가 왜 그렇게 위험한 곳에다 돈을 넣었지? 그것도 노후자금을 말이야.,준비한 노후자금을 위험한 곳에다 두셨군요.,나한테는 아무 걱정하지 말라더니 이 모양 이 꼴이 됐다니까. 화가 솟구쳐.
1427685,MDRW2100019953.1,오 !! 맛있었겠네요// 지금 야식으로 찜닭먹고싶어요 ㅠ,모르시나요?? 맛 있게 먹으면 0칼로리입니다,맞아요 ㅋㅋㅋㅋㅋ 근데 근방에 찜닭하는곳이없네요..ㅋㅋㅋ,ㅠㅜ 그럼 오늘은 참으시는걸로!
1234306,MDRW2100006469.1,홈택스 좋네요. 옛날같앗으면 이런 시스템이 있었을까 싶슺니다.,그쵸!! 전화로도 쉽게 근로장려금을 신청할 수 있다더라고요 세상 참 좋아졌죠ㅎㅎ,오.. 전화도 할수잇나요? 와 진짜 모르는사람들도 쉽게하실수잇겟네요,맞아요ㅎㅎ 대상자에겐 일단 우편으로 편지가 오더라고요ㅎ 일단 이걸 받으면 설명이 쉽게 나와있어요ㅎ
1161921,MDRW2100001654.1,헐 해골숲탈출...해야겠다 쏠 플레이 적금-주사위 게임 세상에서 가장 재미있는 적금이 도착했어요~,쏠 플레이 적금-주사위 게임 세상에서 가장 재미있는 적금이 도착했어요~ 요 쓰리홈런 ㅋㅋㅋ,오 나도 쓰리홈런했었는데 ㅋㅋㅋㅋ 저녁 뭐먹어?,이미 먹음 감자4개 ㅋㅋㅋㅋ
836706,MDRW2100001358.1,실려갓나,엘베에서,위반신고,마주침
739,Chat10131,모르겠데 권태기인가봐.,그럼. 좀 시간을 두고 기다려봐ㅜ ㅜ.,나도 잘 모르겠어!,권태기 잘넘기면 되 너무 상심하지마ㅜㅜ.
1460956,MDRW2100022267.1,오,저도 아직 안가본 곳이라,첨가보시는구나,네네 둘다 안가봐서 나름 기대하고 있어요 ㅋㅋㅋㅋ
