,dialogue_id,Q-3,Q-2,Q-1,A
1957361,MDRW2100047102.1,이거,;붙였는데도,칭찬겁나하길래 또,쓰지말래? 아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
956622,MDRW2100001536.1,농헙증권은 비밀번호 오류로 해서 지점 방문해야됨 그래서 안함,ㅠㅠ 그럼 못해 엄마가 가능하면 엄마명의로 만들어야하는데 일단 퇴근하면 얘기하자요 사실 나도 이거잘 모르는데 주식 관심많고 잘 아는 친구 있거든 친구가 이거 절대 손해는안본다고 해서 하는거야,응 사용안한지 20년 지나서 안됨 지점 방문해야됨,손해도 10%까지 보장해주거든 예를들어 5만원 넣으면 아무리 떨어져도 4만5천원은 주는 거여서 SK 바이오사이언스 공모주 청약이야
1865438,MDRW2100047029.1,참고로 콩나물 놧,양념에 밥비벼먹는 루트 각,닭볶음탕 누린내,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1728626,MDRW2100041142.1,오 국내유튜번가요?,유튜버 라기보다는 채널인 거 같아요 회사채널요,오 신기하네요 따라서만들기도하세요?,아뇨 ㅋㅋㅋ 아 생각하나났어요 Muggo 여기재밌어요
1354990,MDRW2100014848.1,음식도 되게 맛있지 않아요?,뭐드셨어요? 한식당 갔었는데 맛있게잘먹었던 기억이 나네요,저 회무침도 좋았고 바게트버거 진짜 맛있었는데!,바게트버거 담에가면 사먹을게요 또가고싶어요
476279,감성대화말뭉치.14829,,친구 한 명이 너무 심하게 가족을 욕하는 데 좋아 보이지 않고 실망했어.,친구가 가족을 욕해서 실망하셨군요.,가족에게 섭섭할 수는 있는데 욕까지 해야 할까를 생각하면서 슬퍼졌어.
768764,MDRW2100001101.34,흐흐,이틀만자세 요리조리 잘하면 아주시원해,하루 일단 채웟둉 내일도 하면 드디어 이틀만자세 크크,조아 ㅎ
1249157,MDRW2100007477.1,,너 보고 싶은 공연 하나만 골라,하.. 지금 당장은 스위니토드,왜 하필 스위니토드야?
74532,Chat9945,,정말 이쁜 사랑하고싶다.,어떤 $Theme이 이쁜건데?,정말 이해해주고 아픈 없는 사랑.
378503,HuLiC7961,오키 그럼 보고 올게 ㅋㅋㅋ,옹 나도 봐야겠다ㅋㅋ,예고편을 ? ㅋㅋㅋ,응 ㅋㅋㅋㅋ 너 볼 때 또 봐야지
1396245,MDRW2100017726.1,아니 ㅋㅋㅋㅋ 양반댁 저녁식사 맞지 않나요 저는 머슴처럼 보쌈을 거하게 싸서 먹었습니다,옹ㅠㅜ 보쌈ㅠㅜ,민어찜 어떤 요리인지 궁금헙니다 못먹어봤어요!,퉁퉁하고 큰 민어를 조각내서 빨간양념이랑 양파나 무를 넣고 자박하게 끓이는.. 근데 이건 말하고 보니 조림이네요..? 민어조림 먹었습니다
244292,HuLiC4863,그게 저도 원하는 거예요. 저는 그것을 실현하기 위해 최선을 다할 것입니다.,감사합니다. 그렇다면 제 메일주소로 라이선스 코드를 보내주시겠습니까?,"네, 잠시 후에 보내드리겠습니다. 아직 시도해보지 않으셨나요?",현재 프로그램의 체험판 버전으로 설치가 되어있는 상태고 라이선스 코드를 보내주셔야 등록이 가능할 것 같습니다.
260172,HuLiC523,좋은 생각이에요. 저는 식기세척기를 살까 생각 중이에요.,정말 좋아!! 강력추천해!! 그런데 내 코가 이상한가봐.,"아뇨, 이상하지 않아요. 우리 모두 각자의 기질이 있어요. 저도요.",식기세척기를 돌릴 때마다 음식물쓰레기 냄새가 나는 것 같아.
114463,HuLiC1867,저는 폭스바겐 볼트를 좋아합니다. 그것은 하이브리드 전기 자동차입니다.,하이브리드 전기 자동차라고? 그럼 휘발유로도 가고 전기 충전으로도 운행하는 차야?,"네, 그것은 전기 자동차입니다. 그것은 내연 기관과 전기 추진 시스템을 가지고 있습니다.",마음에 드는 걸? 어떤 차인지 자세히 검색해 봐야 겠어.^^
1755782,MDRW2100043120.1,이게 지역마다 다른거같더라구요 저희지역은 라쿵푸마라탕 유명해요,체인이네요 ㅋㅋ,네ㅋㅋ점바점 심해유,점바점....아..ㅠ 후기 꼭 보고 먹어볼깨여...
1333201,MDRW2100013391.1,,안녕하세요!!! :> 헉 그럼 현생 때문에 드라마도 자주 못 보실라나!!?,아니요^^ 드라마는 몰아보거나 해서 다 봅니다 어떤 드라마 보세요??,헛 저는 약간 스릴러! 좋아해요 비숲이나 보이스같은!!
247408,HuLiC4935,에이드가 뭐죠? 들어본 적이 없는 것 같아요. 맛이 어때요?,에이드 안먹어 봤어? 식당에서도 많이 파는데?,아직 못 봤어요. 다음에 식료품점에 가서 찾아봐야겠어요.,보통 과일맛 종류로 만들어지는데 한번 먹어봐! 새콤달콤해
1812313,MDRW2100046951.1,오호 치킨 좋네요,name3랑 나는 누룽지와 김치.. ㅋ,오늘은 야구와 함께 치킨 파티?ㅋㅋ 이겨야 하는데 ㅋㅋㅋ,나는 일본과의 경기 별로임. 넘 쫄깃해서
1464331,MDRW2100022498.1,해외는 안다녀봐서 저는 부산 가고싶네요,아~부산 좋죠 가보셨어요?,안가봤는데 로망은 있어요 바다도 보고 맛있는것도 먹고,크.... 바다 좋죠 근데 저는 부산보다는 강릉 속초 이쪽이 더 좋은거같아요 심심하긴 해도 부산은 사람이 너무너무너무많아서ㅜ
