,dialogue_id,Q-3,Q-2,Q-1,A
583383,감성대화말뭉치.35837,시험 준비를 시작했어. 부모님께 정말 감사드리고 있어.,시험준비를 시작하셨군요. 부모님께 감사한 마음은 어떤 이유로 드시나요?,부모님이 시험을 준비하겠다는 나를 믿고 지지해주셨거든. 그래서 감사해.,부모님이 믿고 지지를 해주셨군요. 정말 감사한 마음이 크시겠어요.
1069025,MDRW2100001600.1,걔넨 진짜 살아있는 재앙 같음,중국 진짜 존나 개민ㅍ케인데 지도 모름;;;;; 존나 개뻔뻔해 애초에 유럽 흑사병도 중국 실크로드 타고 퍼진거자나,ㅇㅇ 실크로드~~~,존나 ㅋ
432250,HuLiC9200,그동안 고생하던 와이프 가방도 사주잖아,ㅋㅋㅋ 그냥 치킨집 사장님 됐어,근데 너무 유명세를 타니까 pd도 찾아오지??,맞아 방송에 나가자고 ㅋㅋ
291984,HuLiC5964,저는 실용음악 전공이에요. 지금 하고 계신일이 어떤거인지 여쭈어봐도 될까요?,저는 수의사가 되기 위해 공부하고 있습니다. 저는 동물을 사랑하고 동물들과 함께 일하고 싶습니다.,수의사공부를 하는군요. 의학쪽은 정말 어려운 분야 같아요,"네, 매우 어렵지만 할 수 있을 것 같아요. 애완동물이 있나요?"
1789163,MDRW2100045581.1,뭔가... 카오루가 이쿠하라다!<이거는 잘 모르겠어도...ㅋㅋㅋ 영향을 받은건 맞은듯......,그런 따뜻한 말을 해주는 친구가 커리어적으로 폭사했음을 가리키는건가요...?ㅠㅠㅠ,응응 예?ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,응응이야? ㅠㅠㅠㅠㅠㅠㅠ
72038,Chat9496,난 고등학교 때 여 선생님을 너무 좋아했어.,나도 그랬어.,정말 그런 사람들 많구나.,남자들에게 여 선생님들은 우상이지.
999363,MDRW2100001558.1,7시 반,알숨일찍끝나면 델다줄텐뎅,낼 흰셔츠 입지?,어디루감 ㅋㅋ 난 순대집옴 중앙시장
810073,MDRW2100001275.1,차가워!,오션뷰 아마 오션뷰 숙소가 여기저기 갈곳이랑 가까울것같아서 걍 오션뷰해도될것같아옄ㅋㅋㅋㅋ,"차가지고가면 그런걱정도없을텐데,,, 휴,,",ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아 name14야~ 같이 여해ㅇ가자~~~ ㅜㅜ 오전에 강쥐사진으로 치유해야지
849972,MDRW2100001381.1,저인간들좋은일해줬네 ㅜㅜ 7천 짜리도먹을수있는데,여보 이마트 가야하니???,오빠 ㅜㅜ 큰일이야,왜요 뜬금없이
22687,Chat14390,요즘은 음악이 없는데가 없어.,맞어. 뭘해도 $Theme 없이는 안돼.,음악이 있으면 신나기도 하잖아.,일의 능률을 올려주지.
