,dialogue_id,Q-3,Q-2,Q-1,A
1105368,MDRW2100001622.1,응 반만 남겨두고 가지고 왔어,웅 오리커?? 배고파 죽도있어????,좀 큰거 같아,누룽지?? ???
22731,Chat14399,,요즘엔 광고음악 그렇게 좋더라 넌 어떤 부류를 좋아해?,난 영화음악이 좋아.,영화음악 그것도 좋지.
1087543,MDRW2100001612.1,웅!!! 잘 기다리구 있겠슴당,알겠습니다용~~ 우리 애기 오늘도 안졸령..?!,웅.. 안 졸령.. 그냥 뭔가 출출해.. 밥 먹다가 중간에 나와가지구 제대로 못 먹었엉..으앙,헐.. 안돼애애애애앙 내일 아침에 일어나서 뭐라두 먹옹.. 지금은 너무 늦었오..
1396485,MDRW2100017743.1,그가게가 그대로있는지 모르겟어ㅋㅋㅋ,대학병원에 그뭐냐 앤티앤스 먹고싶ㅋㅋㅋ,아 저번에 너가 말한?!,앤티앤스안먹어봄??
1023743,MDRW2100001583.1,뭔택시여,덜 급하네ㅋ,출근잘했음 ㅋ,축하!!!ㅎㅎ
1411224,MDRW2100018780.1,그럼 충전시켜두고 해야겠다 라고 쓰고 또 일했어,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 얼른 해봐,ㅜ 정말 해봐야지... 화이팅 내폰,서버는 아메리카로 해야해 그리고 메일주소는
923849,MDRW2100001523.1,ㅋㅋ 그래도 은근 귀찮은거리,마져 아무생각없으면 금방 도착 빨리가고싶으면 은근히 먼거리 오늘 저녁은 뭐먹지,일단 나오면 밥해서 너겟굽고,오호 마자
410314,HuLiC8695,ㅋㅋ 쉽지않아~ 그런데 오구 너무 귀엽지 않냐??,오구?? 개 말하는거야??,응 ㅋㅋ,귀여워 ㅜㅜ 진돗개
474902,감성대화말뭉치.14551,우울할 때는 단 걸 먹으면 기분이 좋아져. 카페 모카를 먹을래.,카페 모카를 먹으려 하시는군요.,응 카페 모카 시켜 먹고 힘내서 다시 자기소개서 써야겠다.,카페 모카 먹고 취업 준비에 힘을 내려 하시는군요.
1168855,MDRW2100002002.1,네,어디 가보셨어요?,파리 괌 호주 등이요,오 되게 재미있었을거 같아요
17844,Chat13439,그렇게 자주?,생활화야.,왜?,그래야 자기가 살아남으니까.
554148,﻿감성대화말뭉치.30102,,,그 노인네가 자신이 아픈 것이 내 잘못이라고 소리치더라고. 너무 속상했어.,마음이 많이 안 좋으셨겠어요. 그 상황에 대해 자세히 말씀해주시겠어요?
877659,MDRW2100001398.105,난자불었는데 안자더라 name3는 끝까지 왜이래잠이읍냐,name5도..잘것같이 하더니 결국 지금 둘이 놀고있다.,name7는 줌수업 하는데 곧끝나면.. 또ㅠㅜ,ㅠㅠ 검사는 누구누구했농? name7만?
1334725,﻿MDRW2100013487.1,,,치킨은 좋아하시나요?!,비비큐 황금올리브 좋아하시나요 담백고소
1145933,MDRW2100001641.1,안가...,아니 ㄴ 나 5만원잃었어 시발...,ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ 왜저래 진짜 싫다<,데브에 또넣었는데
1457715,MDRW2100022046.1,아마 마케팅 때문일 거야,콜라보레이션 마케팅 말하는 거지,맞아 그중에서도 진로 소주가 대표 지,두꺼비가 너무 귀여워
472550,감성대화말뭉치.14103,,여자 친구와 결혼 이야기를 했는데 마음이 뒤숭숭해.,어떤 이유로 뒤숭숭하신가요?,결혼하려면 집도 구해야 하고 준비하는 데 비용도 많이 필요한데. 나는 아직 모아 놓은 돈이 없거든.
57916,Chat6816,동창들을 수소문해서 찾았나봐.,정말? 대단하네.,막상 만나니까 어색함이 없어지더라고.,오랜만에 만나도 친구는 친구더라.
1490548,MDRW2100024229.1,이번주 내내 이런다고하니... 집에서 분위기 좋은.조명이라도 켜고 있어야할까봐요~,비오는 날 이쁜 조명아래 와인잔 기울이면 넘 분위기 있고 좋겠네요,진짜 좋은 분위기네요~~ 치즈도 조금 준비해서 곁들이면 너무 좋을 거 같아요~,비가 오니까 그런데로 또 그런것도 할 수 있고 좋은데요 비 피해만 없이 지나갔음 좋겠어요 밤에 많이 온다는데
524338,감성대화말뭉치.2427,정말 대단하네요. 바라보시는 기분은 어떠셨나요?,대단하다고 생각하지만 부럽기도 하고 나와 비교하게 돼서 기분이 안 좋기도 해.,그렇군요. 신경 쓰이는 부분에 대해 어떻게 해결해야 할까요?,친척을 보고 질투하는 것이 아니라 보고 배워서 나도 더 발전해야겠어.
812877,MDRW2100001278.14,라따뚜이 ost 좋아,짝퉁 에펠탑만 봤거든,들어봤어?,들어봤어
642822,﻿MDRW2100000015.3,,,아빠는 길냥이들은 안좋아하는데,우리나라에 무당이 있으면 유럽에는 드루이드가 있음
369973,HuLiC7764,네네 알겠어요 !!,응 영화보러간다~,네 ㅋㅋ 재밌게보세요,세영아 신세계 봤어?
1080211,MDRW2100001609.1,웅??? 아니아니 저건 맛 없는디 정종은 마시써  약간 이거 사진찍는거 싫어하는 남친 잡아끌고 와서 찍는 여친 느낌인가...?,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 에이~ 아니지 아니징~ 자세가 어정쩡해서 저렇게 나와버렸넹..,ㅋㅋㅋㅋㅋㅋㅋㅋ알지알징~ 와 근데 전신샷 찍으니깐 내가 진짜 키가 크긴하나봐 왜케 커보이지 나 ㅋㅋㅋㅋㅋㅋㅋㅋ헷 기여운 name2️️️,우리 애기 키 크다니깐~ 모델 name1 악 보고싶오 쟈깅 밥 잘먹구온건가용
909679,MDRW2100001515.1,그럼 많이 오바다 나 잔돠 머리숱 많아지게 해주세요,자니 ? 자라나라 머리 머리,존피,와이? ㅋ
265924,HuLiC5362,너 주변에 친한 친구들 많아?,저는 친한 친구들이 많아요.,그 친구들은 널 어떤 사람이라고 평가해?,잘 모르겠어요. 당신은 내가 자살해야 한다고 생각하나요?
878148,MDRW2100001398.139,근데요새 name7이,name6는 뭐 혼자 몇시간도 못할듯,살쪄서 ㅋㅋㅋㅋ 큰일이야,아 name7 ㅠㅠ ㅋㅋㅋㅋㅋㅋㅋㅋ 우째 ㅠㅠ ㅋㅋㅋㅋㅋ
721067,MDRW2100000205.60,맛집깨부시야되는ㄱ데 돌체테리아,아직은 힘들다ㅠ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,먹곳피다 빵,역시 주입식교육
1441678,MDRW2100020887.1,,네네 옷 잘입는 사람 좋아해요! 막 엄청 잘입진 않아도 깔끔하게만 입으면 좋아요,오 그럼 약간 슈트취향이세요??,저는 캐쥬얼한거 좋아해여 ㅋㅋㅋㅋ
202481,HuLiC3899,맛있다고 하는 게 아니라 재미있다고 해야지!! 비디오 게임은 먹는 게 아니야~~,그럴 일 없어요. 사람을 죽이는 거잖아요,사람을 죽이는데 맛있다고...? 너 되게 잔인하구나 ㅜㅜ,알아요. 제가 미안해요.
1061129,MDRW2100001597.1,근데 그렇게 손이 뜨겁나,자기는 맨손으로도 뿌린다며ㅋㅋ 너무 걱정하지 말래,ㄷㄷㄷㄷ,내가 살짝 닿았는데 화상입은거처럼 아팠다 하니까 특이체질 거론하더라 믿어도 될런지... 누구말을 믿어야돼 글구 지점마다 사람마다 말이 다르면 어쩌라는갸 근데 공통점은 사람들이 되게 찌든 목소리였러
1453626,MDRW2100021764.1,여행좋아하세요?,꿈나라 여행 좋아해요,ㅎㅎ꿈나라여행 꿈자주꾸시나요,네 악몽 꾸는 게 제일 스릴 넘치더라구여 쫓기고 도망가고..
1586213,MDRW2100030824.1,먹고살려면...ㅠ,엫 그럼 지인분들이 폰 살때 name2님께 요청두리겠네요 부럽다...,맞아용. ㅋㅋㅋㅋㅋㅋ 아 지금 지마켓에서 빅데이라고 해서 할인행사 하니깐 전자기기 사실 거 있으면 지금 사시는것두 좋아욤,크윽 살거 다 몇주전에사버려서 아깝네요ㅠ 근데 전자기기할인행사하는건 뭐 떨이같은거 그런거겠죠 신제품나왔으니까
560103,감성대화말뭉치.31264,,요즘 부모님이 결혼은 언제 할 거냐고 자꾸 물어보셔. 사람을 소개해 주겠다고 하시질 않나.,부모님께서 결혼을 재촉하시는군요. 그럴 땐 기분이 어떠신가요?,계속 그러시니까 부담스러워. 결혼을 언젠간 할 거라 생각하지만 지금은 아닌 것 같아
1556014,MDRW2100028719.1,아! 네 저는 뮤지컬엔 빠진지 얼마 안 됐고 전엔 콘서트 자주 갔었어요 최근에 뮤지컬 본 적 있으신가요?,코로나 전에 지킬앤하이드 본 게 마지막이에요 지킬앤하이드 보셨어요?,앗 아뇨ㅜㅜ 보진않았는데 홍광호씨가 부른 지금 이 순간 좋아해서 되게 자주 들은 기억은 있어요!,최근에 어떤 공연 보셨어요?
1283405,MDRW2100009800.1,예전엔 잡지 엄청 재미있게 봤는데~사은품도 주고 ㅋㅋ 요즘에도 나오나요??,네 그렇더라구요ㅎㅎ패션지 자주 봤었는데 그런 재미도 있죠ㅎㅎ,옛날 생각나네요~서점가면 한번 찾아봐야겠어요^^,저도 서점가서 책읽는거 참 좋아해요
227311,HuLiC4471,"네, 저는 두 마리의 고양이가 있어요. 하나는 샴이고 다른 하나는 칼리코입니다.",아까는 고양이 알레르기가 있다면서,"예, 그래요. 저는 그들이 저를 괴롭히지 않도록 알레르기 약을 매일 먹어야 합니다.",알레르기 있는데도 키우는구나
536578,감성대화말뭉치.2666,이러다 정말 돌이킬 수 없을까 봐 무서워.,그렇군요. 공격적인 답변을 달지 않기 위해선 어떻게 해야 할까요?,답변을 달기 전에 답변을 볼 상대방의 기분을 생각해 봐야겠어.,상대방을 생각해서 답변을 달고 올바른 인터넷 문화를 즐겼으면 좋겠어요.
