,dialogue_id,Q-3,Q-2,Q-1,A
1191343,MDRW2100003535.1,탑스클럽...그건 등급이 얼마이상되야되요?,그거상관없이 걍 다주는거같아요,그래요? 저도 한번찾아봐야겠네요 저는 씨제이 기다리고 있거든요 거기가 살것이 많아서...,토스혜택에 정원샵없나요?
809707,MDRW2100001275.1,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,교수님들 이마 짚,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1745527,MDRW2100042387.1,계란넣으면 좀 덜 맵죠?,네ㅋㅋ계란덕에,밥도먹었어요?,아 안먹었어요ㅠ
268725,HuLiC5427,"듣던 중 반가운 말이네요. 실례가 안 된다면, 당신과 당신의 파트너는 얼마나 오래 사귄 건가요?",단순히 사귄 건 7년 되었고 결혼한 이후로는 올해로 5년 차네.,"와, 정말 오래됐네요. 다시 연애할 수 있을 것 같아요?",이미 결혼을 했는데 다시 연애를 한다는 것은 무슨 의미로 하는 소리지?
926685,MDRW2100001524.1,니보고애기라는줄 코미디배우,name2애기.. ㅎ,희극배우 마음에도 없는 소리하지마라,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 쫀예><
1507134,MDRW2100025354.1,네 간단히요,밥 드실때는 주로 해드시나요??? 시켜드시나요??,시켜요 요리를 잘 못해요,어떤걸 제일 잘 시켜드세요??
467173,﻿감성대화말뭉치.13049,,,얼마 전 아내가 상속받은 부동산에 대해 장인 형제들이 문중 땅이라고 소송을 제기했는데 일 이심 문중이 패했어.,결과는 잘 된 건가요?
1636007,MDRW2100034253.1,넵,세상에 이건뭐 허무하네요 펜트하우스 ㅜㅜ작가님 어찌 넘 심하니 참나 뭔가 허무해요 ㅋㅋ 헤라 팰리스를 폭탄으로 ㅋㅋ날려 버렸어요 ㅋㅋ 어이가 없네요 우리나라에 그런 폭탄이 ㅋㅋ있다니,세상에ㅋㅋ 그렇게 대박이였나요? 폭탄이라니ㅋㅋ,네 넘 웃겨요 다 폭파시켰어요 오늘 뭔가 마무리가 그렇지만 그래도 다봤네요 ㅎㅎ
412229,HuLiC8739,응 아니 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 총 10명나오는듯 어벤쳐스 이후편인가바 아 빨ㄹ ㅣ나왔으면 ㅠㅠㅠㅠㅠㅠㅠ,예고편은 별게없네? 마동석은 그럼 시리즈 계속나오는건가 왜 이전에 수현도 나왔었자나,맞아 수현나온거 머였지,어벤져스에서 나왔는데 죽었지 금방
339240,HuLiC7054,혹시 직장을 구해 줄 수 있어? 난 집에서 아무것도 하지 않고 있어...,"일자리를 찾고 있는데, 아직 구하지 못했어요. 빨리 찾았으면 좋겠어요.",너도 일자리를 찾고 있어?,"예, 그래요. 여러 군데에 지원했는데 아직 운이 없네요."
