,dialogue_id,Q-3,Q-2,Q-1,A
1068690,MDRW2100001600.1,호오 아 걔도 있그나 상각도 못함 ㅋㅋㅋㅋ,리복도 슬리퍼 있지않을까,르꼬끄는..별로군 먼가 디자인이나 가격면에서 제일.나은건 휠라같으뭌ㅋㅋㅋㅋㅋㅋㅋㅋ,휠라가 적당해 진짴ㅋㅋㅋㅋ 모델이 미스라 그렇지
1954493,MDRW2100047101.1,싸다 그치만.. 한조각만,ㅋㅋㅋ어 나 인기글이라해서 다음카페 인기글 보고있었잖아 청평 뭐 뜬줄 알고,위에,근데 내 블로그 인기글이였구나 ㅋㅋㅋㅋㅋㅋ
110497,HuLiC1776,아니 따로 도움받는건 없고 그냥 정신력으로 버티고 있어,"듣던 중 반가운 말이네요. 힘드시겠지만, 잘 이겨내실 수 있을 거예요.",고마워ㅋㅋ 금연하면서 느끼는건데 습관이 진짜 무서운거야ㅋㅋ,"무섭지만, 결국엔 그럴만한 가치가 있어요. 넌 할 수 있어요!"
1866607,MDRW2100047029.1,마감 한업체 단가결정안됐다고,엉ㅇ엉,마감 안올려줌,뭐야 독촉을 하라고 오늘 10일이구만
1780283,MDRW2100044938.1,ㅋㅋㅋ스벅자주안가는데 ㅋㅋㅋ그나마 카페중엔 가는편인거같아요 ㅋㅋㅋㅋ 사실전 크림안올리고 먹습니다 ㅋㅋㅋ,건강한 음료. ㅎ 저는 크림 너무 좋아해요. 생크림만 따로 사서 먹기도 하고..ㅎ,뭐에 찍어드시나요...?,"그냥 숟가락으로 먹으면 웃겨보일텐데 가끔은 숟가락으로 떠먹습니다,ㅎ"
945485,MDRW2100001530.1,오 2학긴데이거배움?,2학년과목 지금듣고있응,아하 저거근데 전류원이어서 나도 잘 기억이 안나는데,전류원하나있을때랑 전압원하나있을때로 케이스나눠서 중첩하면 풀릴거같은데 자꾸 푼답이틀림
109304,HuLiC1748,그러게ㅠ 나는 오늘 저녁은 배달시켜 먹어야겠다,그것 참 좋은 생각인 것 같군요. 당신은 어떤 종류의 저녁을 먹으러 갈 건가요?,너가 저녁메뉴 추천좀 해줘ㅋㅋ,"확실하지는 않지만, 분명 맛있을 거예요. 당신을 무엇을 먹길 원하나요?"
799139,MDRW2100001225.135,땡,젠장 지상이군 ㅎㅋ...,정답,약간 빼곡한 감옥 같아보인당
538951,감성대화말뭉치.27129,혹여나 우리들의 부모님과 태어날 아기에게까지 손가락질을 하는 건 아닐지 걱정이 돼.,이 상황을 이겨낼 방법이 있을까요?,손가락질 받는다면 그만큼 더욱 행복하게 살기 위해 노력할 거야.,지금보다 더 좋은 사람을 만나시길 바라요.
1490320,MDRW2100024214.1,아뇨,핫하대서 먹어봤는데 별로...,그러시군요,곰표팝콘은 맛있어요 드셔보세요
990737,MDRW2100001552.1,배송비는?,없어,3키로사,삼 집으로?
1883569,MDRW2100047042.1,그럼 너 가능하면 해봐,어키,우리가 찾으러가기가 화욜이,9시에 자장구 타러 가니까
1344830,MDRW2100014166.1,아 저는그냥 톡쏘는무언가들이 다싫어가지고 기생충약 잘먹으면돼요,무슨 회 좋아하세요??,저는그냥 회라면 다먹습니다,저도 회 다 먹는데 참치는 싫더라구요 푸석푸석?? 해가지고 맛이 없어요
1257143,MDRW2100008009.1,저는 bhc좋아합니다! 치하오 드셔보셨나요???,오 아뇨 매콤한 치킨인가요?,넵! 매콤해서 많이 안질려요ㅎㅎㅎ name1님은 어떤 치킨 좋아하세요?,굽네 고추바사삭 제일 좋아해요 드셔보셨나요?
1257137,MDRW2100008008.1,저도 파 좋아해요! ㅋㅋㅋㅋㅋ 특히 고기 구워 먹을 때 파 없으면 안돼요 저는 ㅠㅠ 집에서 파테크 해봤는데 파가 속도를 못 따라와서 그냥 사 먹어요 이젠 ㅋㅋㅋ,와 멋져요! 저는 파를 좋아해도 키울 생각은 못해봤는데ㅎㅎ 고기먹을때 파채랑 먹음 너무 맛있죠! 고기구울때 먹는 파를 가장 좋아하시나요? 전 찌개에 넣어먹는 파를 가장 좋아하는 것 같아요 ㅋㅋㅋ,파향을 좋아하는 것 같아요! 그래서 파기름 낼 수 있는 음식은 다 그렇게 해먹는 것 같아요 ㅋㅋㅋㅋ,우와 저는 귀찮아서 그냥 해먹을 때도 많은데 부지런하신 것 같아요 ㅎㅎ 요리하는거 좋아하세요?
613705,감성대화말뭉치.4974,,일이 많아서 계속 일만 하는 남편이 안쓰럽고 걱정돼.,남편을 많이 걱정하시나 봐요.,남편이 일 중독자라 한 번 일에 빠지면 건강을 돌보지 않거든.
1297593,﻿MDRW2100010832.1,,,먹으면서 내장쪽을 입으로 잘라서 버려란다 ㅋㅋ,입으로 잘려지나? 입으로 하기엔 좀
363798,HuLiC7621,랑종이여 ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋ네 랑종이요 이것 보셨나요,다음주에 친구들이랑 보러가려구요 근데 공포영화는 잘못봐서 ㅠㅠㅠ 걱정이되긴하네요 적당한 스릴러는 좋아하는데 ㅋㅋㅋ,와 진짜요? 저는 궁금은한데 워낙 무섭다길랴 직접은 못보겠어서요 ㅋㅋ
472869,감성대화말뭉치.14164,사용자님만 일을 안 해서 위축되었군요.,가족들한테 아무 도움 안 되는 내가 싫어.,스스로를 자책하고 있군요. 어떻게 하면 이 상황에서 벗어날 수 있을까요?,친구가 아르바이트를 소개시켜줬는데 그거라도 해 봐야겠어.
217623,HuLiC4248,"피자요, 항상 피자죠",나는 피자 별로 안 좋아하는데 ...,그럼 뭐가 좋아요?,피자보단 치킨이 더 좋은 거 같아
43226,﻿Chat3980,,,넌 요리 잘하니?,잘하는 편이야 너는?
914042,MDRW2100001516.1,"유플러스 포인트가 120,000이 되었네",ㅠ,리셋된건가?,응
219723,HuLiC4296,난 지금 교외에 살아. 뉴욕 어디에 살아? 난 롱아일랜드에 살았었어,뉴욕은 훌륭한 도시입니다. 가장 좋아하는 음식이 무엇인가요?,뉴욕에서는 텍스멕스 많이 먹었지. 파히타 좋아해?,한 번도 안 먹어봤어요. 맛이 어때요?
850493,MDRW2100001381.1,천오백언이라구 머지,어디,포이느,어플
1548417,MDRW2100028195.1,야구는 잘 모르고 기록경기 좋아해요,어떤거요?,사격 양궁 등이요,저는 탁구좋아해요
1020656,MDRW2100001580.1,빨래도 돌려놨는데....설거지도 해야되공,ㅠㅠ하나는 해놓고나가지 최name3 ㅠㅠㅠㅠ,던전하나 돌고 갔음,"ㅋㅋㅋㅋㅋㅋ .. ㅋㅋㅋㅋ 던전을 돌릴게아니라 .. 어휴 ㅋㅋㅋㅋ ㅠㅠ 아주그냥 울엄마 배 빌려서 첫째아들 특템했어 언니 그쳐 완전 키워주는거지 뭐 ,, ㅋㅋㅋㅋㅋㅋㅋㅋ"
812922,MDRW2100001278.17,그래서 인생노래,나 못찾겧어,노래 검색도 할 수 있던데,난 몰라 아
1233975,MDRW2100006444.1,휴지통에 버리거나 변기로..,아하!! 제가 너무 기초적인걸 물어보죠? ㅠ,아닙니다..와이프도 독하다고 락스사용 안하더라구요,락스 안쓰면 뭘로 제거해요?
