,dialogue_id,Q-3,Q-2,Q-1,A
950319,MDRW2100001533.1,name2인올 오늘모햇어 돌이캬보니 내얘기만햇네,name1이 얘기 조아 난 알바갔지 눈이 왔더라,그랬어? 안나가서 몰랐네 나 늦잠잣어 ㅜㅜ,아침에 엄청 많이 왓엇대 알람은????
1936542,MDRW2100047089.1,마카롱이나,사진관에서,샐러드 팔고,사람오나나 보고있어 아무것도 하지마 제발
1057351,MDRW2100001596.1,진짜 심각하당깨 아빠소나무도 죽어가는거 같애,여보 아니었음 진짜 우리 마당 반즘 죽고 조치했겠다,일단 여보집안사람들.. 진짜 벌레에 관심없는듯 아버님 어머님은 마당에 관심이 많으시지만 벌레의 심각성은 좀 덜하신거 같고 name9이도 내가 맨날 벌레있다고 문닫으라고 얘기해도 문만 잘닫고 벌레를 어떻게 할 생각을 안하는듯 여보는 뭐 아침에 나가서 밤되서 들어오니까 모르고 혼자 벌레랑 싸우는 느낌 ㅠ,미안해여보
905302,MDRW2100001515.1,아니 ㅂㅅ,ㅂ니스? 버스 지금부터 나가ㅋㅋ,18분 뒤에 온다,만원이면 승차거부 할 수있으니 좀 있다 나가서 기다리는 거 추천
1964240,MDRW2100047244.1,그러실 수 있죠!! 로코 어떤거 재밌게 보셨어요?,근데 오래되서 기억도잘안나요ㅠ 저 최근본거 극한직업이에여ㅠ,오 극한직업 저도 재밌게봤어요ㅋㅋ,그쳐 재밌더라구요 ㅎㅎ
557320,감성대화말뭉치.30719,젊은 상사에게 혼이 나서 내가 정말 속이 상했어.,나보다 어린 상사라면 더욱 속이 상할만하네요.,나에게 나이와 경력도 많은데 기본적인 업무도 못하냐고 핀잔을 주더라고.,나보다 상사지만 젊은 사람한테 핀잔을 받아 생긴 우울한 기분을 어떻게 해결할 수 있을까요?
1318879,MDRW2100012396.1,어디 가보셨어요???,해외여행은 못가봤고 국내여행은 제주도랑 영주 인천 등 가봤어요,제주도 요새 많이 가더라고요! 근데 코로나 때ㅣ에 제약생겼더라고요,맞아요 어디 여행가보셨어요?
329684,HuLiC6834,"아뇨, 제 거예요 저는 단지 렌트비를 지불하고 싶지 않아요.",지금 살고 있는 집은 언제 구입한 거야?,몇 년 전에 샀어요. 그건 압류였고 전 엄청난 거래를 했어요,엄청 싸게 구입했겠다. 얼마에 구입한 거야?
1276414,MDRW2100009357.1,ㅋㅋ 내일 또 월요일이네 ㅠㅋㅋ,열씨미 출근해야제 ㅋㅋㅋㅋ 비온다던데..택시타고 가야긋다 ㅋㅋ 날씨좋음 걸어서 출근하면 좋운데~,그러니깐~~ 내일도 비온다던데ㅜ 택시타는것도 장난아닐듯 몇시에 가지? 시간맞으면 내가 태워줘도 되는데 나 내일 name3보내고 바로 출근하거든,아이다 ㅋㅋㅋㅋ택시타믄 금방이다 ㅋㅋㅋㅋ 늠일찍가면 또 시간이 윽시 안가여 ㅋㅋㅋ 딱 출근시간맞춰가 ㅋㅋ
695955,MDRW2100000109.43,ㅋ ㅠ 뭔말이야 이러면서 봄,공포영화는 너무 스토리없이 놀래키는게 대부분인게 많아서 그런면에선 난 좋았어,난 걍 생각보다는 그저 그랬어 사실 공포영화는 재밌게 보기 힘든 장르같기도하고 하도 클리셰라,그건 그래
174138,HuLiC3244,어떡해! 괜찮았으면 좋겠어요. 당신은 왜 병원에 있는 거예요?,어제 무거운거 들다가 허리를 다쳤어ㅠ,그 말을 들으니 유감이네요. 당신이 빨리 나아지길 바랍니다. 허리를 다치신 건 어떻게 하셨나요?,병원에서 진료받고 물리치료하고 끝났어 내일 또 오래
