,dialogue_id,Q-3,Q-2,Q-1,A
52252,Chat5729,어라 나도 그런데.,이야 너 보는눈이 상당인데?,그럼. 오브코스.,오오 멋져.
1392333,MDRW2100017445.1,저는 아직 안 먹었어요 뭐 먹을지 너무 고민되네요ㅎㅎ,배안고프세요? 저는 이 시간까지 못참아요,저도 보통 빨리 먹는 편인데 오늘은 늦어졌어요ㅎㅎ 맥도날드 마늘버거 드셔보셨어요?,아뇨! 그거 맛있다고 하던데 오리덕님은 드셔보셨어요?
462786,감성대화말뭉치.12188,얼굴을 계속 봐야 하는 사이라 무시는 못 하겠고 어떻게 해야 할지 잘 모르겠어.,어떤 점이 본인에겐 성가시게 느껴질까요?,나에게 사소한 무언가를 요구할 때 굉장히 성가시게 느껴져. 별것도 아닌 일을 말이야.,대학 선배의 사소한 부탁들이 쌓이다 보니 성가시게 느끼시는군요.
654167,MDRW2100000044.77,그래도 꺼내줘~,이따가,엄마오기전에 꺼내줘야해ㅋ,엄마 올때 됐는데
435778,HuLiC9282,오 그면 8시에 같이 보겠넹,웅 신난다 ㅋㅋㅋㅋ,보고 후기 알려줘야돼 ㅎ,당연하지 ㅎㅎ
549517,﻿감성대화말뭉치.29196,,,회사 내에서 내 입지가 점점 좁아지는 것 같아. 이러다 정말 버려지면 어떡하지?,회사 내에서 입지가 좁아져 버려질까봐 걱정이시군요. 이유를 알 수 있을까요?
125304,HuLiC2116,개에게 그렇게 마음을 쓰다니 엄청 행복해 하겠다ㅋㅋ,"네, 저는 그들을 매우 사랑합니다. 그들은 매우 충성스럽고 다정합니다. 애완동물이 있나요?",개는 언제부터 키웠던거야?,"저는 개는 없지만, 고양이는 키우고 있어요. 저는 그녀가 아기였을 때부터 키웠습니다."
281968,HuLiC5732,당신은 어떤 일을 하세요?,나? 그냥 지금은 놀고 있어 ㅎㅎ,당신은 자유시간에 무엇을 하는 것을 좋아하나요?,난 책보는걸 좋아해
68323,Chat8787,여자 먼저 사랑고백하는거 어떻게 생각해?,난 멋지다고 생각해.,정말?,사랑에 자존심이 어디있어.
236029,HuLiC4673,,새해의각오 같은 것 있어?,저는 헬스장에 더 자주 가고 싶어요.,그렇지만 코로나때문에 어렵자나.. ㅜㅜ 그래도 좋은 각오야.
