,dialogue_id,Q-3,Q-2,Q-1,A
1149138,MDRW2100001642.1,근데 졸라 빨리 풀고나면 카톡으로 맞춰봐도되겠네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,13분인데 할 수 있을까??,아 맞네,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1096801,MDRW2100001618.1,가져갓어 그래서어제 집에온거래,아~~,오퀴 6,오퀴즈답뭐야
646242,MDRW2100000021.208,맞아 키우는거야,근데 왜잡아,이제 쓸모없어져썽,엥 그게 뭐야
977168,MDRW2100001543.1,헐,세벳돈 받으면 준다고 저거사달래,ㅋㅋ,저거  새거는 20넘넹 요즘 갑자기 레고에 삘받았는지 다 꺼내놓고 사부작 위치가어딘지물어봐야겠다 직거래 포천이라는데 택배로받아야하나?
1811869,MDRW2100046948.1,치즈볼 세트,레드킹도 있네 맵소킹도 잇고,치킨은 교촌이 맛있어,? 우리 bhc뿐인걸
1756107,MDRW2100043143.1,"만둣국도 끓이기 어려워 보이는데 대단하세요!! 만두 쪄먹는거, 구워먹는거, 만둣국 어떻게 먹는거 좋아하세요?",아니에요 사실 요리도 아닌 수준이라 ㅋㅋ 저는 다 좋은데 국이 젤 좋네요,"오 저는 찐만두 좋아해요ㅎㅎ 김치, 고기만두 중에 뭐 좋아하시나요?",브랜드따라 다른거 같은데 원래는 고기 더 잘먹고 풀무원은 김치로요 ㅋㅋ
1275333,MDRW2100009281.1,그 악간 길고양이들이 거의 코리안숏이라고 생각하심 편해요 ㅋㅋㅋ 고등어들,아 그렇구나 입양하신건가요?,지인이 못키운다해서 제가 받아 키우게 됐어요,몇살이에요?
428475,HuLiC9113,그게 무슨 원숭이가 있는 곳으로 가지않나,마자,그래서 화면속으로 손 넣어서 초콜릿을 꺼냈어,와 대박이네 근데 작아졌어
717912,MDRW2100000200.53,잘했어,알아주셔서 감사합니다! 뷰는 지금봐도 옷진짜이뻐,맞아ㅜㅜ 역시 띵곡...,하~~ 엔시티드림무개먼저
1820711,MDRW2100046966.1,암묵적인 동의?,아아 name4오빠 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,name4 ㅋㅋㅋㅋ,개웃겨 맨날
