,dialogue_id,Q-3,Q-2,Q-1,A
1397790,MDRW2100017841.1,새로운 삶을 살고싶다고요ㅋㅋㅋㅋㅋ 그냥 다시 부활하지마.....,ㅋㅋㅋㅋㅋ 진짜 아이디 찾자마자 삭제들어갑니다 파도타고 다 들어가서 삭제요청할거에여..,그게 될까요ㅠㅠ 그럼 상대방한테 댓글이나 쪽지로 지워달라해야하는데 으악 그상황도 싫어요ㅜㅜㅜ 아이디찾으면 계정 부활한다는 카더라 들어서 전 접속안해봤어요,저도 아예 안해봤는데 한번 봐야겠네요ㅠ
733225,MDRW2100000245.83,,아파?,응 아프ㅏㅡ 아프고,간지러워?
1415264,MDRW2100019074.1,커피 마시면 기운 날 줄 알았더니 따뜻해서 그런가 더 기운이 쭉 빠지네,이런이런 ㅎㅎ,꿀이라도 한숟갈 퍼먹어야되겠다,ㅎㅎ 갱신
909441,MDRW2100001515.1,치니끼ㅡ 아마? Nct 누군가 입었어,해찬이다,저 사람은 말랐잖아,그런가
35522,Chat2497,아니. 너는?,나도.,참을성을 좀 길려야겠어.,맞아.
1183852,MDRW2100002998.1,,공연 보는 것을 좋아하시나요,네 저는 특히 뮤지컬보는걸 좋아해요! 뮤지컬좋아하시나요?,저도 유명한것은 거의 다 보았습니다
14750,Chat12848,,영화에서 어떤 부분이 맘에 드니?,$Theme에 숨어 있는 반전이 좋아.,맞아 난 충격적일 수록 좋더라.
1282655,MDRW2100009742.1,,좋아하는 책이 있나쇼 있나요,저는 주로 소설 좋아해요,어떤장르 좋아하시나요
1834131,MDRW2100047017.1,쓸데없는거도만음,맞아 ㅋㅋㅋㅋㅋ,에엣셈알도만음,시간 보내기 딱 좋지
180449,HuLiC339,그것 참 좋은 생각인 것 같군요. 어디로 가는 게 좋을 것 같아요.,그래 그럼 한적한 곳을 걷기보단 사람들이랑 어울릴수 있는곳으로 가자,계획처럼 들리네요 당신은 어디에 가고 싶으시나요? 공항으로 데리러 갈게요.,그래 공항으로 마중나오면 조금 더 빨리 볼 수 있겠다
349248,HuLiC7286,그게 제가 두려웠던 거예요. 귀띔해줘서 고맙습니다.,응. 단단히 준비해!! 겨울은 추운게 맞긴 하지만...,저는 추위는 상관없어요. 그냥 눈이 싫을 뿐이에요.,눈이 왜 싫은거야? 길이 미끄러워져서?
