,dialogue_id,Q-3,Q-2,Q-1,A
938957,MDRW2100001528.1,앗..... 조금 먹을게....,아니야 좋아!,알겠어ㅠㅠ,name2아..
1549140,MDRW2100028247.1,비타민D는 어디 좋아?,피로회복,오호,피로회복
1635616,MDRW2100034223.1,맞아요 그게 꽂히는 타임이 있지않나요?ㅋㅋㄱ 마카롱 꽂히면 진짜 답이없어요... 와 최고최고...,맞아여 전엔 그냥 그랬는데 크림브륄레 마카롱먹어보고 오늘부터 빠졌답니다,와.. 진짜맛있으셨겠다...ㅜㅜㅜㅜㅜ 전 제가 단거싫어한다구생각했거든요..? 근데그게무슨소리? 마카롱에 환장하더라고요.. ㅋㅋㄱㄲㄱㅋ,악 ㅋㅋㅋㅋㅋㅋㅋ 전 원래 단거 환장했어요 마카롱 다이어트 식품인거아세요?
1523478,MDRW2100026497.1,네 메신저! 전 그냥 모르는 사람이랑 같은 취미로 만나 친해진다~같은 건 괜찮은데 싸이월드 같은 주변인의 주변인~같은 건 좀 어려운 것 같아요,싸이월드 일촌 이런거 생각나네요 그래서 페이스북이 요즘 중년분등 좋아하신다는,헉 그러고보니 전 페이스북 한번도 안 써봤어요 뭔가...뭘 써야 좋을지 모르겠어서 계정만 만들고,싸이월드가 부활한다면 중년분들이 꽤 좋아할지도? 일촌 친구 이란개념 별로자나여
582272,감성대화말뭉치.35618,우리 남편이 치사하게 자기 혼자만 영양제를 챙겨 먹고 있어. 이럴 수 있나.,남편 혼자서만 영양제를 챙겨 먹는다고 하니 상당히 섭섭하시겠네요.,원래 몸에 좋은 것은 자기 혼자만 챙기는 스타일이지만 나도 좀 챙기지 서운해.,남편이 나를 챙기지 않아 서운하시겠어요.
1526717,MDRW2100026706.1,근데 사장 카톡에 올라온 ㅇㅇ 맞아 사진 보면,ㄷㄷㄷ,그냥 딱 그렇게 생김ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅌㅋㅌㅌㅌㅌㅌㅌ
1121652,MDRW2100001634.1,오전 내내 청소했는데 다시 개판 ㅋㅋㅋ,0ㅡ0,여보 다쓴 휴지갑 버렸나여,ㅇㅇ
560693,감성대화말뭉치.31381,가족들이 알면 또 내 걱정으로 고생할 텐데 걱정이야.,가족들이 알면 또 내 걱정으로 고생할까 걱정이군요. 상황을 극복하려면 어떻게 해야 좋을까요?,그래도 나중에 알게 되는 것보다 내가 먼저 말하는 게 좋겠어. 저번 치료에도 가족이 가장 의지가 됐거든,가족들에게 이야기를 통해 이번에도 치료를 받는데 가족에게 의지할 수 있길 바래요.
1330016,MDRW2100013168.1,오..... 저는 고깃집 금돼지식당 맛있다고만 들었는데 몽탄이란곳도 있군요,거기도ㄱㅏ보고싶어요ㅋㅋㅋ 참 맛집엔 사람이 많은거같아요 어디서들 그렇게오시는지 웨이팅이,맞아요.... 근데 맛집이라고 유명해도 다 맛있는건 아니더라구요...ㅠ 소금델리? 거기도 유명해서 가봤는데 제 스타일은 아니었어요...,맞아요ㅠ 방어 좋아하세요? 연남 바다회사랑 가보고싶어요ㅋㅋㅋ
268918,HuLiC5431,"저는 잘 먹는 것도 좋아하지만, 새로운 것을 시도하는 것도 좋아합니다. 당신은 어떤 일을 하세요?",나는 매일 다른 일을 하고 있어 ㅋㅋ,정말 재미있을 것 같네요. 그런 일을 할 수 있는 시간이 더 많았으면 좋겠어요.,도전하는 게 무섭지는 않아
303776,HuLiC6236,정말 재미있을 것 같네요. 저는 하와이에 한 번도 가본 적이 없어요. 어디로 가실겁니까?,어디갈지 아직 정하지못했어. 고민중이야.. 처음 여행갔던 곳을갈지. 아니면 처음 가보는곳이 좋을까?,내가 당신이라면 하와이에 가겠어요. 그곳은 방문하기에 좋은 장소입니다.,나도 하와이 너무 가고싶지만 코로나때문에 외국 여행은 지금 불가능해...
1462340,MDRW2100022360.1,안녕하세요! 맛점하셨나요?,저는 아직 안먹었어요. 배달앱에서 알아보는 중이에요,저도 저녁 고민중입니다,지금 점심인데 해외에 거주하시나봐요?
514710,감성대화말뭉치.22381,,친구가 나보다 수행평가 점수가 높다는 게 말이 안 돼. 열등감이 느껴져.,친구 점수가 더 높아서 기분이 안 좋으시군요.,내가 볼 때는 나보다 훨씬 못하는데 왜 점수가 높은지 이해가 안 돼.
1251067,MDRW2100007595.1,4단계라 안 풀릴듯.....,ㅠㅠㅠㅠㅠ그치ㅠㅠ 줌 지겹다,ㅠㅠ마자 친구도 사귀고 술도 먹고 하고싶은뎅... 와 경영!!!,수업도 이제 현강으로 좀 듣고싶어ㅠㅠ 그러게ㅠㅠㅠㅠㅠ
250313,HuLiC5001,그 애가 뭐라고 했는데요? 뭘 했는데요?,그게 뭐 어려운 거냐고 그런걸 좀 시킬 수도 있지 않냐고 ㅋㅋ 근데 나는 그걸 내가 해줄 이유를 모르겠었어 한두번도 아니고 ㅋㅋ,그가 당신에게 무엇을 요구했나요?,커피 심부름 좀 하더니 나중엔 가는길에 자기애 픽업좀 해달래 ㅋㅋ
410432,HuLiC8698,당연히 봤지 ㅋㅋ,오.. 나는 방금 봤거든,재밋지??,엄청 웃기더라구 ㅋㅋ
380847,HuLiC8014,아 정말? 새로 나오는 지 몰랐어! 너무 궁금한데?,응 새로운 에피소드 토르:러브앤썬더 촬영이 다 끝났데~,"오 이제 그럼 편집만 남은 것인가! 나 너무 기대되네 봐야할 영화가 많아. 새롭게 나올 스타워즈 영화도 그렇고, 토르도 봐야하고~",응! 우리 내년에 개봉하면 같이 보러 가자ㅋㅋ 그때 되면 코로나도 쫌 없어 지겠지?
471159,감성대화말뭉치.13835,,요새 이명 때문에 머리가 아파서 예민해지니까 사람들과 같이 있기가 힘들어.,이명 때문에 힘드시겠어요.,이명 때문에 예민해져서 사람들에게 신경질을 내니까 다들 나를 멀리해.
1254934,MDRW2100007850.1,ㅎㅎ 그래서 아주 편해,보조배터리로도 쓸 수 있는 거잖아?,ㅇㅇ 쓸 수 있지 색시도 하나 사 ㅎㅎ,근데 해외배송 아니야?
1252962,MDRW2100007715.1,동물키워요?,아니요 강이지 키우고 싶어요 애동 키우시나요?,아직요,뭐 키우고 싶은 거 있으세요?
738503,MDRW2100000262.8,없앨까?,안돼 엄마가 뭐라할껄,아 왜 이런 보험을 들어놔가지고,내말이 ㅜㅜㅜ 폰요금도 너무 많이나가
172096,HuLiC3197,만약 입양한다면 유기된 강아지나 고양이를 입양해서 죽을때까지 행복하게 해주고 싶어,그렇게 보는 것도 좋은 방법이에요. 당신은 지금 애완동물을 키우고 있나요?,"나는 키우지 않고 있지만, 부모님집에서는 강아지를 키우고 계셔서 가끔 보러가",그것은 멋지네요. 나는 개 두 마리와 고양이 한 마리가 있어요. 둘 다 구조대원이에요
194425,HuLiC3712,아.. 난 민트초코를 먹으면 치약맛 같더라고,무슨 말인지 알겠어요. 민트 초콜릿 칩 쿠키는 제가 가장 좋아하는 디저트 중 하나입니다.,그렇구나.. 넌 민트를 왜 좋아해?,"글쎄요, 제 입맛에는 너무 맛있어요. 카카오 씨로 만들어서 그런 것 같아요."
769545,MDRW2100001102.27,난이제하철이타러왓어 저녁은 방금먹었어요,저녁 먹었어요?,응 늦었다잉,뭐 먹었누
1473431,MDRW2100023113.1,ㅇㅇ.....근데 유튜브는 어그로만끌고 내용은 아닌것도 많음 나 오로바시유사는 사진만가지고는 방향감각이 안잡혀서,그니까,영상 찾아보는데,그게 젤 답답함
465407,﻿감성대화말뭉치.12705,,,열심히 오디션을 준비하던 친구가 이번에 티브이에서 나오는 것을 보고 너무 기뻤어.,친구가 티브이에 나온 걸 보고 기쁘시겠어요.
726596,MDRW2100000225.33,쏘썓............... ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅈㄴ...머선일이고 근데 한참 정신없구바쁘긴할거가터.. ㅜㅜ.. 거의출근아니가지금..,그치 정신없겠지 초반이기도 하고,ㅁㅈㅁㅈ...ㅋㅋㅋㅋㅋㅋㅋ ㅠㅠ그럴듯..,재밌는일없냐 너무지루한데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1031057,MDRW2100001585.1,락 좋아하나보네 로이방,ㅋㅋㅋㅋ그니까 락 내 취향 아닌디 이노래가 끝은 아니기를...,잠올만하다가 다 깨워버리네,아 이 노래 커버 봤어? ㅋㅋㅋㅋㅋ무섭다 좀
1313989,MDRW2100012037.1,네 식빵언니 유투브도 이번에 구독했어요ㅋㅋㅋㅋ 김연경선수 유투브 재밌어요ㅋㅋ,오 식빵언니 함 바야겠어요,다른 선수분도 유투브하시는분 있는데 기억이 안나네요ㅠ 이번 계기로 여자배구 대우도 많이 좋아졌으면 좋겠더라구요,맞아요 올림픽계기로 관심도 오르고
1536059,MDRW2100027350.1,저도 그친구들(...) 얼굴은 잘 모르는데 ㅋㅋㅋ 세븐틴 신나는 노래 많은거같아요 뭐들으세요?,ㅋㅋㅋㅋ 맞아요 저 지금 헤이버디가 나오고 있어요! 로켓도 좋아요!,로켓 지금 들어볼게요~ 전 최근에 안예은 신곡이 너무 인상적이더라구요,창귀요??!! ㅠㅠ 정말 좋아해요 전 하나 꽂히면 그것만 듣는편인데 주구장창 들어시어요 정말 세계관 최고에요 안예은님은 하나의 장르다!!이런느낌 너무 좋아요 ㅠ
628953,감성대화말뭉치.7970,,노후 자금을 부동산에 투자하라며 기획 부동산에서 계속 전화가 와.,너무 당황스러우시겠어요.,맞아 계속 거절하고 있는데도 계속 전화가 와. 어떻게 거절하지.
784782,MDRW2100001157.112,흠ㅜㅜ,주유 ㅋ,아 고민된다 한컴... 난주유안하니ㅜ,잘고민해바
1621691,﻿MDRW2100033242.1,,,이번 신제품 보셨나요?,네네 너무 사고파요 플립 3
1322824,MDRW2100012672.1,,일해요?,알바하고 있어요,힘들죠?
886168,MDRW2100001496.1,ㅡ.ㅡ 머여 칭새끼가,림지용 11시까지와,응,림지용왜그래 싸웠러? ???
86749,HuLiC1227,"아뇨, 남북전쟁과 재건시대에 관한 거예요",아 그래? 남북전쟁은 왜 일어난거야?,"확실하지는 않지만, 노예의 권리를 두고 싸운 건 알고 있어요.",그럼 남쪽과 북쪽이 어떻게 나뉘어 진 건데?
1354362,MDRW2100014806.1,언제까지 미룰수도 없고 얼른 장마? 끝났으면 좋겠어요,그러게요.. 비오는날 정말 싫어해요 ㅠ,저는 비오는날 집에있거나 실내에 있는건 괜찮은데 밖에 나가야할때 너무 싫어요,아하! 빗소리는 좋아하시는구나~ 맞아요 저두 비오는날 외출 너무싫어요
1016618,MDRW2100001580.1,두쪽다있으 확인함ㅋㅋㅋㅋ,"하 눈뜬거 정면으로 언젠간 보여주겠지 ㅠ_ㅠ ,,, 너무 이쁘당 ㅠㅠㅠㅠㅠ",그니까ㅠㅅㅠ,ㅋㅋㅋ신생아들 눈뜨는거 너무 웃겨용 나중에 눈 확뜰때는이제 눈알이 막 위로 올라가던뎅
1386112,MDRW2100017000.1,얼마전에 넥플릭스에서 퀴즈 풀어서 선물주는 프로?에 샤이니가 나왔어요,아 그거 봤어요 퍼준다는거ㅋㅋ 진짜 퍼주던데ㅋㅋ,그게 사전에 뭐갖고 싶은지 알아보나봐요,아 스메그도요?
1320226,MDRW2100012492.1,네...ㅋㅋㅋㅋㅋㅋ 저를 아주 물로 보지만 암튼 첫째네요ㅋㅋ name2 그럼 집안일은 얼마나 하시나요??,동생있는 느낌이 궁금하네용ㅋㅋ 저는 설거지랑 빨래널고 개기?! 정도 해용ㅋㅋ 너무 안하는편인갸요ㅠㅠ,ㅋㅋㅋㅋ저도 그정도만 해요ㅋㅋㅋ 동생 있는 느낌...? 그냥ㅋㅋㅋㅋㅋ 귀찮은데 또 귀찮은 척하면 삐지는 애들 두명ㅋㅋㅋㅋ...,ㅎㅎ 동생하고 나이차가ㅜ많이 나나요?!
887987,MDRW2100001499.1,7시 지났자나! 6시가 퇴근시간아니야?,아니 최소 2시간이구 6시 반부터 카운트된대! 저녁먹는시간 빼구! 담부터는 뭐좀 먹어야겠어...,그래 ㅠㅠㅠ 6시반까지 뭐 먹구 들어와ㅠ,자긴 어디야? 난 편의점 다녀왔어!!!
1690878,MDRW2100038393.1,네네 자주 보는 편인 것 같은데 우리나라 드라마는 최근에 시그널 봤어요! name1님은요~?,저는 로스쿨이랑 마인! 봤어요! 아시나요!?,오 알죠알죠 완전 핫한 드라마!!! 넷플릭스에서 볼 수 있는 !!!,맞아요!!!!!!!!!! 혹시 보셨어요??!?!?!?!
1611236,MDRW2100032537.1,"으엥 돈카츠먹으러 일본가,,?",아니 간김에 먹었었지 ㅋㅋㅋㅋㅋ,"아근데 나일본 시러해 할튼,, 줄서먹는것도 싫구 맛집은 큰의미 없어 나는",뭐 정치권과 별개로 그냥 간거지 그...응 그냥 나한케 맛집이었다고 ㅋㅋㅋㅋ
1323150,﻿MDRW2100012694.1,,,군 어때요?,ㅋㅋ군알못 ㅋㅋㅋ 다녀오셨나요
1326393,MDRW2100012899.1,언제나 여행을 갈수 있을까 ?,내년에는....? 가능하지 않을까요,그것도 불확실하지 않을까요 ?,맞아요 사실ㅠㅠ
957607,MDRW2100001537.1,난방금수업끝ㅎㅎ,수고했어용 ㅎㅎ 뭔수업했어?? 시디받고 참편한가는중 ~ 아니 이렇게 보냈는데 읽고 답장도 없고 ㅡㅡ,뭐지....,몰랑 ㅋㅋ 일단 오늘까지 기다려보려구
323618,HuLiC6694,정말 맛있는 것 같아요. 당신은 그것에 대한 레시피가 있나요? 저도 해보고 싶어요.,해 보려고? 요리 잘 해?,저도 해 보고 싶어요. 저는 요리를 잘하지는 못하지만 배울 의향이 있습니다.,제일 자신 있는 음식이 어떤거야?
968046,MDRW2100001540.1,아하 ㅎㅎ 저녁 돼지고기용~? 엄마 ~ 내일 몇시까지 갈까요,10/30,넵^^,너뭐해
