,dialogue_id,Q-3,Q-2,Q-1,A
77832,HuLiC1020,저는 지중해와 대서양을 구경하고 싶습니다.,지중해는 말만 들어도 뭔가 너무 아름다울것같아!,"맞아요, 그곳에서 다양한 문화를 볼 수 있다면 정말 멋질 것 같아요.",지중해에는 어떤 나라들이 있는지 알아?
510119,감성대화말뭉치.21474,다른 사람도 증거를 제시했는데도 불구하고 선배는 내 말과 증거를 더 믿어줬거든.,이런 상황에선 무엇을 해야 하라요?,선배에게 고맙다고 해야겠어.,축하한다는 이야기를 잘 전달하시길 바라요.
1857255,MDRW2100047025.1,ㅜㅜ 침대에서 안자면 (내침대) 온몸이 쑤셔서 잔것같지가 않어,ㅠㅠ,허 에바 와 화블 82화 미쳣네,최신화?
1921259,MDRW2100047074.1,서인국 나와 박보영이랑,멸망이가 너네집에 갔다는 줄,ㅋㅋㅋㅋㅋㅋㅋㅋ,오빠 서인국 싫어해
1592449,MDRW2100031258.1,"음... 재미있어보여서 했는데 돈을 버니깐, 더 재미있는것 같아요 ㅋㅋㅋ 무슨 일이던지... 재미를 느껴야 꾸준히 하나봐요",성공하셨네요 자기가 좋아하는 알 하는게 제일 성공한거죠 일,그렇게 봐주셔서 감사해요 ! name2님은 일하시면서 제일 보람 느끼셨던때가 언제셔요?,음 일하면서라고 보긴 좀 뭐하지만 월듭 들어 올때요ㅋㅋㅋㅋ 힘들었지만 그래도 버텨냈다 잘했다 나자신 이런거요ㅋㅋㅋ
1615342,MDRW2100032817.1,요즘 넷플릭스로 보는거 있어요?,"최근에는 추천 받는 작품만 보는 것 같아요 블랙미러나 투핫, 몇몇 영화들? name1님은 넷플 이용하시나요?",네! 저는 넷플이랑 왓챠 이용해요! 블랙미러 재미있나요??,블랙미러가 각 화마다 다 다른 내용이라서 저도 추천작만 봤어요 !
1337346,MDRW2100013655.1,뭐삿엉? 아이뽕?,갤 울트라 그거,엄청 큰거 샀네... 안무거워?,무겁더라... 그래도 화면도 크고 그래서 산 보람이 있어 ㅋㅋ
1578560,MDRW2100030286.1,현재는 코로나때문에 비대면 수업해요. 학창시절때 재밌는 기억 있으세요?,오오 코로나가 심한 지역인가요?! 저희 지역은 다 전면등교인데!,단계가 내려가면 대면수업한다고 하더라고요.,고등학생이세요?!
1483969,﻿MDRW2100023791.1,,,나 그때 파운드케이크산거 성공적 파운드케이크 15개중 6개남움ㅋㅋㅋㅋㅋㅋ,헐벌써-?ㅋㅋㅋ 맛있어?
1424951,MDRW2100019760.1,그럴까요...,먹고싶으면 먹어야죠,제가 아토피가있어서 치료중이에요,아 그럼 좀 참으셔야겠네요
412979,HuLiC8757,너무 진부했나? 동전던지기 할뻔했네 ㅋㅋㅋ,날 뭘로 보고ㅋㅋㅋ,하긴,이프온니.. 줸장… ㅋㅋㅋㅋㅋ
1331525,﻿MDRW2100013277.1,,,최근에 구매한 물건이 뭔가요?,저는 타미힐피거 니트 구매했어요! 가을 준비중입니다 ㅎㅎ name1은요??
