,dialogue_id,Q-3,Q-2,Q-1,A
974595,MDRW2100001542.1,에이테크 지난주에 5프로 먹고 팔았는뎅,여보 잘 할 수 잇엉 !!!!! 홧팅 반도체는 파는거 아닌가방 홀딩,장기로 보면 우상향일듯 단기는 좀 내릴지도.,내 종목 빼고 다 상한가 가는 기분이야 휴...
1248748,MDRW2100007451.1,오 요즘 배달비도 비싸서 식비 많이 나가시겠어요 저도 한때 모든 음식을 사서 해결했는데 한달에 계산해보니 식비가 40만원 들더라구요 그래서 해먹으려고 노력해요,맞아요 진짜 배달음식 시키다보면 4~50은 우습게 나가요 해먹어 버릇 들어야하는데 사먹어버릇이 너무 단단히 들어버렸어요,사먹으면 넘 편하죠 맛도있도 근데 쓰레기 치우는 게 또 일이더라구요,하 맞아요 플라스틱 진짜 많이 나와요
60048,﻿Chat7205,,,어제 초등학교 때 친구를 만났어.,우와 무지 반가웠겠다.
431227,HuLiC9178,어디 한번 들어 봐야겠구만,방송에서도 많이 쓰이는 노래야,ㅇㅋ 일단 마녀 배달부 키키 보고 올께!,그래 추억여행 떠나라 ㅋㅋ
733983,MDRW2100000247.117,영화처럼 떠올리는게 아니라 텍스트파일 띄우ㅏ놓듯이 떠올린다고,그게 상상이야..? 아,엠비티아이 떠나서 걍 저렇게,텍스트파일을 상상하는거임?
733231,MDRW2100000245.83,따끔거리기도 하고,아프겠네,응 아퍼,쉬어주는것 밖에는
277625,HuLiC5632,재미있을 것 같네요. 저는 당신과 함께 하고 싶습니다. 당신은 어떤 종류의 채소를 기르시나요?,최근에 대파 가격이 급등해서 대파를 직접 길러 먹는 사람들이 늘었대. 파테크라고 한다나? 나도 집에서 대파를 길러.,"아뇨, 파텍이라고 부르지 않아요 뭐라고 부르는지 잘 모르겠어요. 애완동물이 있나요?",난 앵무새를 키우고 있어. 뉴기니아 앵무새라고 피터팬에 나오는 아이.
1641565,MDRW2100034673.1,ㅋㅋㅋㅋㅋㅋ끝이.있겠제??ㅋㅋㅋㅋ,그렇겠징...ㅋㄱㅋㅋ 좀더크면 낫지않겠나ㅋ,난 아까 넘 배고파서 혼자.밥비벼먹고~,지금도 안자고
885413,MDRW2100001496.1,문수찡...,존나딱맞누,친새끼.. 친새끼야 name2 이민죄앙,토스해서 저거 지금 안되지않아??
1394383,MDRW2100017591.1,네 식단 엄청신경쓰고 운동도 빡세게 해아해서,저런,제 친구들도 오히려 병얻어온 케이스가 많아요,뭐든 과유불급인건데
1655138,﻿MDRW2100035707.1,,,걸으면서 더벤티 초코라떼 먹었어요 휘핑크림잔뜩 ㅋㅋ,설마 지금요?
967110,MDRW2100001540.1,아하 놓고가셨구나 보고싶어요 엄마 저단백 햇반 괜찮네요 그걸 드시면 밥에서 단백질이 줄어드니까 계란을 한개 더 먹을 수 있다고 하네요,그래~,내일은 간식으로 쌀식빵 두장 꼭 드세요 ㅎㅎ 올리브유 살짝두르고 구워드세요 꿀발라서 냠냠,예스 ~ 잘잤니
1274741,MDRW2100009238.1,아니요.. 아래지방 이신가봐요.. 비구름 올라오던ㄷ,날이 많이 시원해져서 좋네요,그러게요.. 올여름 진짜 최악.. 근데 갑자기 비 계속 오네요,태풍이랑 장마가 갑자기 오네요
903895,MDRW2100001514.1,취소함 다시 딜참여로 했음 와 이거 공유하기하면 쫌 보여야되는거 아니가? ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ보이겠나 지금 딜 성공보다 딜 오픈이 더 많더만 ㅋㅋ,ㅋㅋㅋㅋㅋ 아니 공유한거는 내껄로 바로 연결되는건줄 알았지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 근데 들어가도 똑같다매,응 ㅋㅋ 똑같
946877,MDRW2100001530.1,ㅇㅋ,책장하고 책장 일체형인 경우는 어떻게하냐 ㅋㅋ,나 노트북이랑 모니터 쓰는디 모니터 빼야하나 ㅋㅋ,빼야될듯
482101,감성대화말뭉치.15968,이렇게 나만 노력해서 일 해봤자 누가 알아주나 싶어. 슬프다.,열심히 일을 했지만 수고를 아무도 알아주지 않는다는 생각이 드는군요. 서러운 기분이 들겠어요.,거기다 나이가 많다 보니 출근해서도 눈치나 보는 게 일상이 돼 버렸지.,노고를 알아주는 사람도 없고 눈치를 봐야 하는 상황이 나아지게 하려면 어떤 도움이 필요할까요?
378050,HuLiC7950,오 나도 나도 ㅎ,빨리 보고싶다 ㅜ,ㅋㅋㅋ예고편에 나오는 노래 진짜 많이 들어봤는데,아 그니까 처음 부분에 나오는 노래 말하는 거 맞지?
1858857,MDRW2100047025.1,밥을 몇끼니를 더 먹었는데!,그래 우린 서른넘어서도 이러고있을것같다,1년 4개월 정도 차이니까 16*30*2,그걸또 계산하네
1336257,MDRW2100013584.1,넵 저는 아직은 학생입니다,중 고 대학생 중 어디세요?,파릇파릇 대학생입니다 자퇴신청서 제출 아직 안했는데 곧 자퇴하지만요...,그러시구나 그럼 하고싶은게 있어서 그만두시는거세요?
927784,MDRW2100001524.1,이브닝 왜이리 많음 좋은거겠지(?) ㅠㅠ 뭐얌 ㅇㅇ 얼굴보려면 아침먹으러가야하는건가ㅓ,연휴때 못쉬어서 아쉽쓰ㅠㅠ,ㅇㅇ 야식 파티 열릴듯 교대근무에게 공휴일은 무의미하당,그러게말옄ㅋㅋㅋ 너히 아빠도 그러셔??
1062386,MDRW2100001597.1,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,주황색 줄까지 주더라,대단하더,플렉시에 주황색 줄을 넣었어
847225,MDRW2100001380.1,ㅇ ㅡ ㅇ,name1 내사랑 스릉,빵 빵 먹고싶고 고추바사삭 먹고싶고,나도 약 먹었더니 배고파ㅠ
1347344,MDRW2100014338.1,"넹 2주에한번씩 올라가요 ㅋㅋㅋ 거의서울사람,,",와ㅋㅋㅋㅋ 아니 데이트를 서울에서 하시나 2주에 1번씩이라니,"예 맞아요,,, 근데 7월달은 매주갔더라구요 ㅋㅋㅋㅋㅋ 이제장거리도 끝났네요~~후",끝이라면 결혼or이별인데 후인걸 보니.. 저도 이전 연애가 장거리였는데ㅋㅋㅋ 교통비 적립 뭐 이런거 있었으면 vvip였을걸요
488898,감성대화말뭉치.17300,어떻게 나한테 얘기도 없이 내 보험금으로 자기 비상금을 만들 수가 있어? 너무 충격적이야.,아내가 나를 속여 충격이 크셨군요. 이런 상황에서 시도해 볼 수 있는 일이 있을까요?,흥분을 가라앉히고 진솔한 대화를 해 봐야겠어.,아내와 진솔한 대화를 통해 문제해결이 잘 되었으면 좋겠네요.
532074,감성대화말뭉치.25777,사람들이 혹시라도 내 애인에 관해 물어보면 난 당당하게 대답할 자신이 없어.,애인에 대한 질문에 자신감이 없으시군요. 특히 어떤 것 때문에 당당하지 못하다고 생각하나요?,애인 때문이야. 실은 내 애인 직업도 별로고 얼굴도 못생겼거든. 헤어져야 할까?,애인 직업도 별로고 얼굴도 못생기셨군요. 이 문제를 해결하기 위해 지금 나는 어떤 것을 해볼 수 있을까요?
1145036,MDRW2100001641.1,돼지붕백 먹을까생각중 어제먹은거,미친 방어~,다못먹음 질려서...,ㅋㅋㅋㅋ 별로 안돼보이는디
805345,MDRW2100001266.40,아니 천천히 걷지 왜,어제 중에 만보 채우려고 했지,아이ㅋㅋㅋㅋ 만보가 중요한가! 걷는게 중요하죠ㅋㅋ,어제는 그네도 탔어ㅋㅋ
385822,HuLiC8129,손 그림 그거어닌가?,맞지 두개 있거든 영화가? 24 아이덴티티 말고 그냥 아이덴티티,아이덴티티,맞네 ㅋㅋㅋㅋ
1670529,MDRW2100036868.1,네 라멘 먹었어요 식사 하셨나요?,오 저는 불고기덮밥먹었어요ㅎㅎ,맛있는 거 드셨네요,앜ㅋㅋㅋ네 먹을만햇어요
1867887,MDRW2100047031.1,타자̆̈ 전교,진짜,일등,뭔
560962,감성대화말뭉치.31434,야호! 드디어 바라던 아이가 생겼어.,임신에 성공하셔서 기쁘시겠어요?,응. 결혼한 지 오 년이 지났는데 임신이 되지 않아 정말 힘들었거든.,오랜 기간 걱정이 많으셨겠어요.
332474,HuLiC6899,아니요 둘다 좋아요 하지만 고양이가 더 끌리네요.,가장 좋아하는 음식이 무엇인가요?,나는 한식을 가장 좋아해요. 특히 국밥종류요.,당신이 가장 좋아하는 한국 음식은 무엇입니까? 저는 김치를 좋아해요
1023329,MDRW2100001581.1,오잉? 그만둔다꾸? 그만둔다꾸? 아악! 대답이 없더! 사람을 미치게하는방법중 하나는 말을하다가 마..,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이따 얘기해줄게,45분연장해따 20분동안멍때려따,씨상에 멍때리면서 무슨 생각해떠 나눈 지금 집가
376285,HuLiC791,저는 K-Pop을 사랑해요! 좋아하는 가수나 작곡가가 있나요?,요즘은 BTS 노래 좋게 듣고있어,BTS는 멋진 밴드입니다. 그들의 음악을 좋아해요. 악기를 다룰 줄 아세요?,베이스 기타 다룰줄 알아ㅎㅎ 악기 배운지 오래된 게 아니라서 잘 못해
512690,감성대화말뭉치.21986,,환갑이 넘어서 로또에 당첨되었어.,당첨되면 기분이 어떠신가요?,치료도 받고 맛있는 것도 먹고 즐길 생각하니 신이 나.
1281895,MDRW2100009686.1,디즈니랜드는 필수지! 혹시 술 좋아해?,아니요 먹지는 않아요 다만 지식적으로는 좋아해요,금주?,신념쪽이에요
1720981,MDRW2100040593.1,아 그러셨구나 요즘 빵을 진짜 많이 사먹고 있어요 ㅋㅋㅋ 밀가루를 줄여야하는데,어떤 빵 좋아하세요??,맘모스 빵도 좋아하고 파바에 뽀득소시지인가? 소시지를 잉글리쉬머핀빵으로 감싼 거요 그거 매번 사먹어요,뽀득소시지 맛있다고 유명하던데 그 값을 하나요?
498112,감성대화말뭉치.19118,,이제 은퇴가 얼마 안 남았는데 노후 준비를 못해서 걱정이 이만저만이 아니야.,어떤 부분을 준비 못 하셨나요?,아무래도 재정적인 부분이지. 은퇴 후에 어떻게 생활할지가 막막해.
1664556,MDRW2100036413.1,맞아요!! 가끔 맥주한잔 먹긴해요 ㅋㅋㅋㅋ 예전엔 부어라마셔라엿는데 요즘은 튀김같은거잇으면 간단히 한잔정도..두달에한번?정도 먹는거같아요,ㅎㅎ 선호하시는 맥주 있으신가용?,저 흑맥주를 좋아햇어요,튀김에 맥주 크으 궁합 좋네요
958644,MDRW2100001537.1,으응 ㅋㅋ 있다내 근데 연락 준다고 해놓고 안줘서 내가 다시했오 기다리고 있었는데 난 병원 도착했엉 자기는 거기 지나쳤어? 여기도 엄청 막혀 ㅠㅠ,난 골목선택했더니 드디어도착했어ㅎㅎ 물승초에서 가게가 45분걸렷네ㅎㅎ,와우 ~~ 골목길 선택 잘했넹 나는 진료끝 ㅎㅎ 비용은 없고 귀여워 ㅎㅎ 편해,오옹 그전거보다 훨씬낫넹ㅎㅎ
316554,HuLiC6530,참치는 회로 먹어야지. 뭘 모르는 구만... ㅋㅋ,맛있을 것 같아요! 저는 참치 초밥을 좋아해요. 당신은 좋아하는 참치 요리가 있나요?,난 대뱃살을 좋아해. 특유의 풍미가 있거든...,그런 거 한 번도 안 먹어봤어요. 다음에 식당에 갈 때 꼭 먹어봐야겠어요.
1834809,MDRW2100047017.1,얼굴 매우중요,맞아 몰입도가,내용만큼 거의 중요,중요해서
1666889,MDRW2100036587.1,차로 이동하면 더 다양한 모습 볼 수 있고 좋은 것 같아요,맞아요 진짜... 잊을수없엉ㅅ 너무 졸려서 졸다깨다 이동하는데,스위스는 eu가 아니라 그런가봐요,아침이 되면서 해가 강하게 비추고 저랑 운전하는 친구만 깨어있었거든여 와 근데 도로 옆으로 해바라기 밭이 끝도없이 있는거에요 햇빛도 눈부시고 해바라기밭도 노랑노랑 눈부시고... 되게 황올했어요 ㅎㅎㅎ
