,dialogue_id,Q-3,Q-2,Q-1,A
1366581,MDRW2100015626.1,아ㅜㅜㅜㅜ너무좋아요 그리고 김치필수에요ㅋㅋ,하 벌써 맛있다 콩물도 진짜 걸죽하게 찐으로..,그러니까요ㅠㅠㅠ 오이하니까 비빔면도 먹고싶어서 오늘은 배홍동 비빔면 사왔어요ㅋㅋ,오 그거 맛있어요? 저 안먹어봤어요
123276,HuLiC207,튀긴 거 당연히 좋아하지. 살 찔까봐 좀 걱정이긴 하지만,그건 걱정하지 마셔요. 튀긴 음식은 당신에게 좋습니다. 저는 항상 그것을 먹습니다.,"나도 근데 튀김 먹고 싶기는 한데, 오늘은 아프니까 죽 먹자",좋은 생각이에요. 저도 그렇게 해야 할 것 같아요. 당신은 재미로 무엇을 하는 것을 좋아하나요?
79581,HuLiC1061,정말 재미있을 것 같네요. 어떤 프로그램을 개발할 생각인가요?,온라인 제품들 가격을 비교하는 앱을 만들꺼야.,그것 참 좋은 생각인걸! 저는 당신이 그것을 잘 해낼 것이라고 확신합니다.,재미로 하는 거니까. 넌 남은 시간에 뭐해?
750272,MDRW2100000354.1,유산균 먹는거 다 먹으면 커피 마셔봐야지,난 식도염은 그냥 영원히 함께가는 운명이라 여기기로 했다,나도 늘 함께 간다고 생각은 해 ㅋㅋ별 증상 없을때는 카페인 마구 섭취하니까,난 어차피 카페인 끊고 자극적인거 안먹어도 면역억제제가 원인인것을...
654603,MDRW2100000047.7,이사람이 진용진이야?,넹~,근뎅 나 안볼꺼 같긴해 내스퇄 아닌거 같앗,싸우고 난리나여 돈많이 가지려구
418775,HuLiC8890,ㅋㅋㅋㅋㅋ영화 관객수 몇명이지,오 나도 궁금해 찾아봐야지,나두 검색중,오 보니까 250만명이네
1589933,MDRW2100031083.1,내외하냐고 ㅋㅋㅋㅋ 겨울엔 이제 안고 사는건가,아니.. 원체 안겨있는거 싫어해서 겨울이라고 다르지않음...,역시 와기호랑이 밖에 사는 친구는 자주 놀러옴?,거의 매일 길냥이들 집 주변 들락거리는듯? 많으면 하루에도 몇번씩 보고 좀 뜸하다 싶을때도 2~3일 이상 안보이진 않는듯ㅋㅋㅋ
161373,HuLiC295,온라인에서는 어떤 카드를 사용해?,저는 직불 카드를 사용해요. 저는 신용카드가 없어서 카드로 계산해요.,직불카드하고 체크카드하고는 다른 건가?,"네, 달라요. 직불카드는 거래에 사용되는 신용카드입니다."
1570395,﻿MDRW2100029722.1,,,저는......서울대입구에 마라샹궈집을 강추합니다,오 마라샹궈ㅠㅜ 넘 먹고 싶네요 샹궈 먹은지 엄청 오래됐어요ㅠ
1965997,MDRW2100047375.1,모르겠어요.. 그냥 특별한 이유는 없는데ㅋㅋ 보면 괜히 안좋은 남자배우나 여자배우가 있어요.. ㅋㅋ,아 그런거 있어요 ㅋㅋ 전 원래 좋아했어요 여기서 이뻐요 ㅋㅋ,아하!ㅋㅋㅋ 그것도 슬쩍 내용보고 재밌으면 도전해봐야겠네요,ㅋㅋ고구마 가 근데 넘 아련하고 잼나요 길어서 중간에 넘기며 보긴했어요
