,dialogue_id,Q-3,Q-2,Q-1,A
1959507,MDRW2100047114.1,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 나 씨씨티비 걸어놨자낭^_^ 흠.. 난 1시에 씻을래용,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 조아조앙 난 이제 응아도 다해서 진짜 샤워하고올겡!,"ㅋㅋㅋㅋㅋ알겠습니다앙~ 오빠... 나 갑자기 이상한게 막 혼자서 결제 돼.. 나 쿠키런하고 있었는데 그래서apple music 깔아서 봐봤는데 이거 가입하지도 않았는데 이상해ㅠㅠㅠㅠㅠㅠㅠㅠㅠ 왜 이러는거야 이거 그래서 일단은 카카오페이 결제정보 취소했어,,",오잉?!! 이게 머얌?! 나 이제 다씻구와쒀
1565067,MDRW2100029333.1,다들 그렇게 이야기해요,ㅋㅋㅋㅋ ㅠㅠ 자신이 부족한거같나요,네 아무리봐도 부족해요 스스로 만족하지 못하는데 상대방에게 집중할 수 없을테고 그렇다면 붙잡고 있는것도 미안해지겠죠. 미안한 사랑은 오래갈 수 없는거잖아요,어떤점이 부족하죠
1290616,MDRW2100010322.1,ㅋㅋㅋㅋㅋㅋ평소에도 해외나가면 음식은 별로 안좋아하시는 편인가요?!,네. 향신료가 안맞을 때가 많더라구요. 촌시럽게..ㅋ,아 맞아요 나라마다 그 특유의 향이 참 익숙해지기 어려운 것 같아요ㅎㅎㅎㅎ 저도 갈때마다 라면이랑 김 바리바리 챙겨가요,튜브로 된 고추장이 해외여행 필수품이 됐네요.
1848263,MDRW2100047020.1,옥스포드!!!!,쌤이 영재는 아니고 그냥 똑똑한 아이 라고 정의 그래서 물어봤어 비결이 뭐냐,뭘까 비결,주말동안 진짜 많이 나갔대
322164,HuLiC6660,풍이라고 아까 말했잖아,"그래요, 전 그건 못 봤어요. 풍은 정말 귀여운 이름입니다. 애완동물이 있나요?",너네 강아지 이름은 뭐야?,제 강아지 이름은 베일리입니다. 고양이 이름이 뭐예요?
325901,HuLiC6747,저도 그거 좋아해요. 다른 야채는 좋아하세요?,상추에 된장 쌈도 좋아해 ~,저도 좋아요. 당신은 다른 취미가 있나요?,운동하는걸 좋아해 너는 취미가 뭐야?
1596766,MDRW2100031570.1,안녕,커뮤니티 좋아해?,인스타그램만 해 다른건 안해 name1는?,오 나는사실 커뮤잘안해 인스타도없어ㅋㅋㅋ
1588245,MDRW2100030963.1,맞아요 중요합니다! 이럴땐 인터넷쇼핑을 즐기셔요 ㅎ 필요한거 있으실때,ㅋㅋㅋㅋ배달 음식 너무시켜서 쇼핑 자제해야될거같아요 ㅋㅋㅋ,앗 ㅎㅎㅎ 코로나엔 배달이쥬ㅜㅜㅋ,근데 얼마전에 식당 요리사가 확진됐는지 배달 포장해간 사람까지 다 검사받으러 오라고 했다고 그런 이야기 들으니 또 배달도 무섭네여
1907641,MDRW2100047060.1,빛 잘주고 그래서,옹,지난주 금요일에,아 그래써?
1239166,MDRW2100006832.1,역시 치킨은 후라이드죠~ ㅋㅋ,푸라닭은 드셔보셨나요,엇 아니요~ 나중에 먹어봐야 겠네요,블랙마요가 유명하더라구요
