,dialogue_id,Q-3,Q-2,Q-1,A
994135,MDRW2100001554.1,이거 진짜 개웃겨서 보여주기도 아가움,그럼... 단톡방 영영 .. 구라고 지금 노트북 켜서 보낸다,어? 응 야 노트북 켠 김에 크아하쉴?,ㄴㄴ 엄마 와 밥 먹어야 됨
922822,MDRW2100001522.1,힝 날 제외시키가니 흥 잘거야,서울집에서 쉬돈가 ㅋㅋㅋㅋ일단 자셈,내일 얘기해~~~ 아 내일모레 해리포터 시험본다 하아,ㅋㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 급하면 구글링
1971786,MDRW2100047749.1,구찌 반지도 조아보이구여 엉,브랜드 받고싶어ㅠ ㅎ 구찌반지 그치 25마넌임,엉 ㅇ,실버
577214,감성대화말뭉치.34626,,우리 딸이 막 성인이 되었는데 벌써 독립을 하고 싶어 해.,자녀분이 독립하고 싶어 하시는군요. 설득이 가능할까요?,우선 장단점을 생각해보고 다시 얘기해보기로 했어.
1513784,MDRW2100025814.1,언제쯤?,사람도 없고 굳이 이유도 없군요,제멋에 사는거죠,글춍
1204450,MDRW2100004452.1,안녕하세요 요즘 즐겨보시는 책이 있나요?,최근 여명기를 사서 봤어요 텀블벅 후원으로 출판된 책인데 여성작가 모음집같은 거예요 어릴 땐 공립도서관에 가서 명탐정 땡땡을 자주 봤어요 숨은그림찾기가 포함된 코믹북인데 독서에 거부감을 느끼는 어린이들에게 추천해주고 싶어요,우와 저도 한번보고싶네요 나중에 책사서 읽어봐야겠어요 추리소설 재밌죠 평소 즐겨보시나요?,네 학생 때 넬레 노이하우스 추리소설을 좋아했어요
1150211,MDRW2100001642.1,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅅㅂㅋㅋㅋ 여름엔 카톡 못해,그때 가서 다시 바꾸자 ㅋㅋㅋㅋㅋㅋ,그래! 난 신성한 민트초코로 예약할게,안돼 그건 민트초코를 글로 보고싶지안ㄹ아
318083,HuLiC6566,난 잘라진 고기만 봤는데 겉보기엔 그냥 생선구이처럼 생겨써.,정말 맛있는 것 같아요. 저는 생선을 좋아해요. 생선 좋아하세요?,일본에서 방사능 유출 사고가 난 이후로 생선을 못 먹겠더라. 우리나라 생선에도 나쁜 영향이 있을까봐 무서워.,그 말을 들으니 유감이네요. 당신이 곧 다시 생선을 먹을 수 있기를 바랍니다.
649365,MDRW2100000025.67,,나 치인트 만화카페에서 다 봄,대단함ㅋㅋㅋㅋㅋㅋㅋㅋ 전오수도 감정소모 오져서.. 패치 ㅈㄴ 구르잖어ㅠ 떼굴떼굴,분명 중학교땐가 고등학교때 첨 봤는데
343783,HuLiC7159,"그러실 거예요, 마음에 드는 걸 아직 못 찾아서요. 추천해주실 수 있나요?","나도 잘 모르지만 찬물에 넣고 기절시키고 삶아서 치즈, 버터 소스 활용하는걸로 알고 있어",그거 좋은 방법인 것 같네요. 언제 한 번 해봐야겠어요. 당신은 다른 취미가 있나요?,동물 기르는게 내 취미야
1778825,MDRW2100044829.1,ㅋㅋ주말에 한번 해보세여 전 맛잇고 좋앗어요,오오 좋아요!! 완전 튀기는건가요??,네네 제가 먹은건 반잘라서 완전 튀김옷으로 ㅎㅎ,우아 아이디어 너무 좋아요 !! ㅋㅋㅋ
1965725,﻿MDRW2100047355.1,,,name2님은 당근마켓 하시나요??,저 당근마켓 중독자에요 뭐만 생기면 다 올려요 ㅋㅋㅋㅋㅋ 쓰레기를 돈으로 바꾸는 기분
1390116,﻿MDRW2100017284.1,,,주로 쇼핑은 어디서 하세요?,네이버 쇼핑이요
1143820,MDRW2100001640.1,머노? 너야? 아 어버이날 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아 야 ㅅㅂㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 난 니 무슨 콩쿨 우승한줄 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아 개웃갸,노오오 어버이날 ㅠ 진심 조져지는줄 알앗다 짐만아서 자리앉으면 민폐일까바 저걸 다 들고 오니까 와 근육 마비댄줄 ㅜ 꽃바구니 뒤집어졋노ㅠㅋ,야 어케 지하철 탈 생각을 나라면 택시탔다... 야 근데 진심 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 야... 니가 다 축히받은 거 같애,택시 ㅅㅂ 아니 하 택시 타고 집오면 택시비 ㅠ ㅅㅂ 그래서 언니 불러서 이곡역에서 언니한테 넘김 ㅠㅞ
1510931,MDRW2100025616.1,그러다자는거아니냐 나아직 남았는데 아,ㅋㅌㅋㅋㅋㅋㅌㅋㅋㅌㅌㅌㅋㅋㅋㅋ 아 ㅊㅊㅊ,아 내일 실강 언제냐 그때피해서 하게,나 내일 ㄱㄷ
1243598,MDRW2100007131.1,아~~괴물들 이야기 맞나요?,맞아요 ㅋㅋ 이탈리아 배경이라 파스타도 나오는데 너무 맛있어보여서 집에가서 해먹었어요 ㅋㅋ,어머 제가 봤던 포스터랑 이야기가 예상이 많이 다르네요 로맨틱 영화인가요?,아녜요 ㅋㅋ 괴물 나오는거 맞는데 주인공 친구 아버지가 만들어주시는 장면이 나와요 ㅋㅋ
560037,감성대화말뭉치.31251,자식들에게 신세지고 싶지 않은 마음과 함께 일자리도 구해지지 않아 답답하실 것 같아요.,만성질환에 일자리도 없으니 난 자식들에게 짐 덩어리야.,자식들의 짐을 덜어줄 수 있는 방법이 있지 않을까요?,부업을 통해서라도 자식들에게 보탬이 되어야겠어.
771270,MDRW2100001105.29,,헉 대박!! 친한사람?,누나 민턴 쳐볼래용?,언제?ㅎㅎ
1727480,MDRW2100041055.1,다행쓰..ㅋㅋㅋ,하마터면 생일자가 실망할뻔했다,ㅋㅋㅋㅋㄱㅋㅋㅋㅋㄱㅋㅋㅋㄱㅋㅋㅋㄱㅋㅋㅋㅋㄱㅋㅋㅋ 넘 웃곀ㅋㄱㅋㅋㅋㄱㅋㅋㅋㄱㅋㄱㅋㅋㅋㅋㄱㅋ,name3이 빵 터졌어?! 지금 카페를 향해 잘 가고있어?
1497522,MDRW2100024689.1,그건 첨들어봐,들려줄게,알겟어,진짜 헤이즈감성임
772,Chat10138,난 우리 부모님을 너무 사랑해.,나도 세상에서 가장 $Theme해.,부모님은 정말 날 위해선 뭐든 해주셔.,맞아. $Performer은 정말 대단하신 분들이야.
1524780,MDRW2100026582.1,요리 좋아하세요?,먹는 건 좋아하는데 만드는 건 잘 못해요ㅠㅠ,저도 그래요ㅜㅜ 맛집 탐방 좋아해요,헉 맛집 탐방 좋죠ㅜㅠㅠ 코로나때문에 이젠 많이 못가지만 부산역에 신발원이랑 마가만두 거기 만두가 맛있더라구요
1429630,MDRW2100020094.1,헐 어찌그런...,우리아빠방 완전 과자마트ㅋㅋㅋ,부친께서 다과를 즐기시오?,내가 좋아하는 종류는 별로 없지만.. 예 그렇사옵니다
1735021,MDRW2100041613.1,ㅋㅋㅋㅋㅋㅋㅋ 일단오늘은숙소알아보고.... 일정은조정가능하니까정안되면이번주또재택하것지,아니.....시상에 ㅅ 그럼 이제앞으로 어떻게근무하시나여,아마월화수는거기서출근하고수요일에집에와서목금재택?,아하.... 고생하시겄소 안돼..... 안된다고오오오
1184598,MDRW2100003048.1,ㅇㅇ 면발도 오동통하고 ㅎㅎ 다 먹고 나니 아쉽,하나 더 끓여먹어,안돼~속 부대껴 ㅋ,먹고 죽은 귀신 때깔도 곱다 ㅎㄹ
1936842,MDRW2100047093.1,앱으로 가능 근데 아이디어가 원래 한 끗 차이에서 벌어지는거지,근데 에타처럼 학교메일인증이나,카카오톡도 처음에 차이는,회사인증 이런거 좀 괜찮다
1934968,MDRW2100047088.1,그 쇼핑심리테스트 ... 순박한 호랑이 나온 사람이자나여,가네스라? 그 쇼핑몰은 샘플애들 블로그로 마켓 열리눈데 ...,반품 잘 못하눈..ㅠㅠㅋㅋ,과장님이 산곳도 양심있는곳이길
284035,HuLiC5780,그것 참 좋은 생각인 것 같군요. 여가 시간에 하고 싶은 취미가 있나요?,너는 남는 시간이 있어?,시간이 좀 남아있긴 한데 어떻게 해야 할지 모르겠어요. 좋은 생각 있어요?,미래를 위한 공부를 하는건 어때?
695502,MDRW2100000108.42,그럼 요리조리 태양을 피해 댕겨보자ㅋㅋ,차 출발하면 고민해볼라고 ㅋㅋ 많이 자서 잠이 안오거든 ㅌㅋ,아직출발안했어?,20분에 출발했지요 ㅋㅋㅋ
1298699,MDRW2100010911.1,네.. 진짜 귀여워요 생긴 것도 하는 짓도.... 그 모카도 그렇고 아까 말한 앙스타 최애도 그렇고 말이 느릿느릿한 편이거든요ㅋㅋㅋㅋㅋ 제가 그런 걸 또 좋아해서..,아항ㅋㅋㅋㅋㅋ,친구분께서 모카 귀엽다고 많이 얘기하셨나보네요ㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋ넼ㅋㅋ
962535,MDRW2100001537.1,배달가려구용ㅎㅎ,아항 ㅎㅎ 조심히 다녀와요 ~ 에휴.......아무도 없는데 왜저럴까 난 여기있는데 말이지....,그냥 안방이 좋은건가? 장모님꺼ㅎㅎ,그건 또 아닌거 같앙 ㅠㅠ ㅋㅋㅋㅋ 알겠어용 ~~ ㅎㅎ 내일 나 9시전에 나가야해용 엄마 수술한부위 괜찮은지 검사하러 동아병원가야해서 ~
544334,감성대화말뭉치.28183,기억력이 떨어져서 점심으로 뭘 먹었는지도 생각이 안나는군요.,하는 만큼 돈도 안 벌리고 이 눈치 저 눈치 봐야 하니 탈모까지 생겼어.,눈치 보다가 탈모까지 생기셨군요. 어떻게 하면 좋을까요?,병원에 여러 번 갔는데 매번 하는 말이 맘을 편안하게 먹으라고 하는데 먹고 살기 팍팍한 현실에 전혀 와닿지 않더라고. 하루 하루가 내겐 고통이야.
349600,HuLiC7294,다름이 아니오라 제가 대학에서 연구하고 있는 대학원생인데 무료로 라이선스를 제공해주시는 프로그램이 있다고 들었습니다.,그것은 좋은 프로그램인 것 같습니다. 당신은 무엇을 공부하고 있나요?,예 현재 대학에서 알고리즘 개발 쪽을 연구하고 있습니다.,그거 재미있겠어요 즐거우세요?
1174432,MDRW2100002354.1,네일아트는 잘되어가?,어제 자격증 시험 보고 왔는데 나쁘지 않았어 오늘 친구들이 놀러와서 네일아트 해주기로 했어,어제 본 시험이 네일아트 시험이구나 난언제해줘,우리집에 놀러오면 해줄게 내가 재료를 들고가기에는 뭐가 너무 많아
78560,HuLiC1038,올랜도에는 유명한 관광지가 뭐가 있지?,"저는 테마파크, 특히 유니버설 스튜디오에 가는 것을 좋아합니다.",난 유니버설 스튜디오 한 번도 안가봤는데..입장료는 얼마나 돼?,"확실하지는 않지만, 미국에서 가장 큰 테마파크인 것은 알고 있습니다."
1650063,MDRW2100035320.1,네 ㅠ ㅋㅋname2님네는 냉장고 정리가 잘 되나요?,어머니께서는 또 나름대로 하시던일이 있기도하고 저희는 음식이 별로 없어서 걍 비어있어요,아 그럼 또 타입이 다르네요 제 어머니는 채우는걸 좋아해서 야채칸 바닥서 상한거 치우면서 제가 잔소리하거든요,아 그런것들 있죠 아깝기도하고 환경에도 안좋고 사놓고 까먹은것들도 있고
245658,HuLiC4895,게임하는거 ? 요새 재밌는 게임있어?,"저는 비디오 게임을 좋아하지만, 요즘 자유 시간이 많지 않습니다.",바쁜가보네 연말이라 그런가?,"아뇨, 지금 할 일이 많아서요. 제 인생을 어떻게 해야 할지 고민 중이에요."
386725,HuLiC8150,,응응 잔인하기는 한데 보고싶어어어어,나는 그런거 무섭던뎅,유튜브에 검색 해서 리뷰 봐봐 보고싶을걸
603933,감성대화말뭉치.39867,,요즘 취업 준비하느라 친구들도 못 만나고 너무 힘들고 우울해.,취업 준비하느라 친구들을 못 만나서 힘들고 우울하시군요.,그렇지. 나만 하는 게 아니라 다른 친구들도 준비 중이라서 만날 시간을 잡기가 어려워.
1229445,MDRW2100006113.1,,책 자주 읽으시나요?,요즘은 이북이나 웹소설 위주로 보게 되네요,웹소설도 보시는군여 전 거의 만화책....
266348,HuLiC5372,그거 재미있겠어요 무슨일인데요?,채팅 앱을 만들면 얼마에 팔 수 있을까?,"얼마에 팔릴지는 모르겠지만, 제가 얼마에 살지는 말씀드릴 수 있어요!",넌 얼마라면 살 것 같아?
254524,HuLiC51,조지아가 코카콜라 본사가 있는 그곳이야?,"확실하지는 않지만, 애틀랜타가 그 주에서 가장 인구가 많은 도시로 알고 있어요.",조지아에 가서 뭐했어? 여행으로 간거야?,저는 애틀랜타 공항에 갔습니다. 그것은 미국에서 가장 큰 공항입니다.
1932837,MDRW2100047085.1,월드위에 귀 있는것 같지,나 저 초코 좋아하는데 정 주늬가 다먹었닪아,근데 저것만 먹을때도 있고 저것만 먹어달라할땨도 있엉,저런
1467473,MDRW2100022718.1,전 드라마 보게 된 계기가 있는데 그 작품이 인생 최고작이에요,몬가요!,SKY캐슬 보셨어요?ㅎㅎ,아 당연하죠
