,dialogue_id,Q-3,Q-2,Q-1,A
129854,HuLiC2221,"아니요, 저는 당신을 전혀 좋아하지 않아요. 당신이 그렇게 느낀다니 유감입니다.",... 진짜 상처받았어,"이런, 정말 죄송합니다. 당신이 빨리 나아지길 바랍니다. 당신은 무슨 짓을 해서 다쳤나요?",난 심지어 너 이름옆에 하트 이모티콘도 같이 넣었다고!
1756523,﻿MDRW2100043174.1,,,오늘점심뭐드셨어요,제육볶음이요
1915105,MDRW2100047067.1,까기도 아까워서,오!!! 좋아,아직 고대로 냅둿어,뭐?
439450,HuLiC9367,랄프는 무슨 게임 속에 있길래 ㅋㅋㅋ,ㅋ창문 깨는?? 맞나? 하여간 정확히 기억은 안나 ㅋㅋ,ㅋㅋㅋㅋ창문 깨는 게임인가,아니 창문 닦는 게임에서 창문 깨는 역할ㅋㅋㅋ
18151,﻿Chat13496,,,이 십대의 태반이 백수라는데 정치인들은 뭐 하는지.,맞아. 일자리 창출은 말로만 떠들고 실제로 창출해주는 경우는 거의 없어.
1556268,MDRW2100028732.1,아 그래도 구워주긴하네,양갈비 다구워주자나요 왜정색하고그럼 ㅡㅡ대전무시 지금?,ㄴㄴ 징기스 고깃집처럼 자리가 넓어서 징기스를 의심함 동치미같은거 뭐에요? 저걸 왜 불판에 올렷지,동치미같은게뭐지?
827781,MDRW2100001328.90,여보를 데려다주고,무슨 말으ㄹ,갈거에유,엥 어디로 어디스타리카체요??
1808550,MDRW2100046948.1,헐 엠티갓네 좀 돌아댕겨 ㅋㅋ,아니 피곤ㅋㅋㅋㅋ 오름 올라갓다옴 좋더라 금악오름,name21 일차 보부상 소주세병맥주한병 이차 남악세꼬시공장 소주세병 삼차 옆에어반 맥주 ㅋㅋ 좋제 니가 다 가븐께 난 어디가냐,또 가면 되지 멍칭아
1068471,MDRW2100001600.1,어차피 구하면 최소 3-4년은 살거니까 오피스텔 해달라 했다가 소리 들음 난 이게 제일 충격이였어,장난으로 찐으로?,개씹찐,ㅋㅋ...
1670617,MDRW2100036875.1,근데 눈빛 별로다 했는데 알고보니 공황장애여서 약먹고 계셨던 ...사연있는 분도 있더라구요.. 그건 좀 안타까웠죠,사연있는분들이 많죠...,만나시는분이 공황장애로 약먹고 있다하면 기분이 어떨것같아요?? 위로해주실건가요??,음...제가 그걸 잘 몰라서요
1956960,MDRW2100047102.1,첨에 앞머리 염색돼있길래 머야? 대충만든 드라마인가 했다 디테일에 신경안쓰는 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋ  남팬 개많음 한국에 일동잌ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 어어 불쌍했어 아빠 ㅡㅡ,가슴이미어진대 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1054975,MDRW2100001596.1,나 한 30분 뒤에 도착할 거 같아 나올 건가용,name3가 계속 자서 못갈 가능성이 크다 name9이한테 가라고 할게,그래용~ name9이 왔어?,ㅇㅇ
156074,HuLiC2827,"아니요, 그녀는 초등학교 선생님이 되고 싶어 합니다. 그녀는 유치원을 가르치고 싶어 합니다.",유치원 선생님도 쉽지는 않을텐데. 애들을 좋아하나봐요,보람 있는 일이 될 것 같아요. 선생님들은 보수가 적고 인정을 덜 받습니다.,그래도 워낙 애가 씩씩하고 착하니까 잘 해낼 수 있을거에요
153820,HuLiC2776,맞아 식당을 가도 화장실이 별로면 만족도가 낫더라,"네, 맞아요. 저는 환경을 즐길 수 있는 것이 중요하다고 생각합니다.",맞아 이게 전체적으로 청결해야 좋은거 같아,"네, 맞아요. 그것은 좋은 습관입니다. 저는 할 수 있는 한 많이 하려고 노력합니다."
