,dialogue_id,Q-3,Q-2,Q-1,A
721691,MDRW2100000206.16,오늘 빨강,아쓰,신세계 적립금 들어왔당~이따 5천원 보태서 쌀사장,그래
1612285,MDRW2100032611.1,그거 한 번 해보고싶은데! 친구들이 다 싫어해가지고 ㅋㅋㅋㅋㄱㅋ 아직 못해봤어요 우리 모이면 호텔에서 안나가도 재미있을거야!!!!!해도 그럴꺼면 각자 집에서놀자^^하는 반응이라서 흠 ㅠ,허..얼!!!!!!!!....... 각자 집이라니!! 완..전.. 완전 다른데!!!!!!!! ㅠ.ㅠ 허캉스 증말 좋거든요 전 주변 사람들한테 다 추천래요,이렇게 온라인...칭구들...?은 다 추천해줘서 실친들이랑 가보고싶었는데ㅜ 같이가도 재미있을텐데... 호캉스 잘 즐기는 팁있나요?,저는 일단 세상에서 제일 편한 옷! 저는 일단 세상에서 제일 편한 옷 입고! 제일 좋아하는 영상 틀어놓고 뒹굴다가 잠들어요 ㅋㅋㅋ
1592897,MDRW2100031291.1,안녕하세요 ~ 여행 자주 다니시나요?,여행 좋아하시나요?,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,아ㅋㅋㅋㅋㅋㅋㅋ 저는 좋아하는 편이에요!!
610566,감성대화말뭉치.4364,앞으로도 친구들과 그런 사이였으면 좋겠어.,앞으로도 그러려면 어떻게 해야 할까요?,나도 앞으로 배려하고 믿음직스런 사람이 되어야지.,나 자신이 믿음직스러운 사람이 되어야겠군요. 그러기 위해서 어떤 것을 하면 좋을까요?
1169798,MDRW2100002064.1,ㅋㅋㅋㅋㅋㅋㅋ 무슨 느낌인지 알것 같아요 단점은 어떤게 있나요,안맞는부분도 맞춰가야하는게 힘드네요 연애때는 아니면 헤어지면되는데ㅋㅋ 물론 결혼도 헤어질수있지만ㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ쿨하시네요.... 멋져요.. 저는 비혼인데 인생의 동반자는 있으면 좋겠다는 생각은 들어요 옆집사는 동반자.... 혹시 자녀도 있으신가요?,네 자녀가생기니 헤어지기가 어렵고 맞춰가야하네요ㅋㅋ 아기는3살이에요 한명
182961,HuLiC3448,고대 그리스에 대해 잘 알고있니?,"그렇지는 않지만, 저는 그것에 대해 더 배우고 싶습니다. 저는 그것이 로마 제국의 주요 부분이었다는 것을 알고 있습니다.",난 잘모르는데 니가 알고있는것에 대해 얘기해 줄래?,저는 고대 그리스 문명에 대해 조금 알고 있습니다. 그것은 세계에서 가장 오래된 문명 중 하나였습니다.
584833,감성대화말뭉치.36119,,돈이 화목함을 만드는 건 아니지만 화목화려면 돈이 필요해.,화목함을 갖기 위해서는 돈이 필수라고 생각하시는군요.,집에 돈이 없으니까 가족 간의 사이가 안 좋아지는 것 같아.
1433774,MDRW2100020358.1,파타고니아나,무슨향들어감???,향있는 맥주 흠 뭐라하죠 밀맥주거든요,넹
1799359,MDRW2100046326.1,네 점심드셨나요?,저는 아직이에요! 점심 뭐 드셨나요?,저는 짜장면먹었어요,와우 탕슉은 부먹인가요 찍먹이신가요
978264,MDRW2100001543.1,수전 밑에꺼 2마넌주고 교체,ㅇㅇ  아웅....어디가지,다 짰넹 애들 한라산 갈수있을깡?,주차장까지만 ㅋㅋㅋㅋ 주차장도 예약해야하는거라 ㅋㅋ
1125498,MDRW2100001635.1,쀼쀼>.< 총각....~ 어디가~?,ㅋㅋㅋㅋㅋㅋㅋㅋ존무!! 큰지출........쿠...,꾸우우웅>.<! 앗! 가정의 달.! 어린이날 용돈...쿠다사이.! 패런츠.!,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅅㅍ 와타시...아직 어린이...!! 모또...모또 줘!!
