,dialogue_id,Q-3,Q-2,Q-1,A
1945515,MDRW2100047098.1,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,돼지바 누가바 메로나 ㅋㅋㅋㅋㅋㅋㅋ,고마워...소중한 25일 아이스크림을 나에게 다 주어서,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 잘안먹어 아이스크림
1780571,MDRW2100044960.1,어머나 응원 감사해요!! name1님은 평소에 요리 안 하시나요?,하긴 하는데 맛이 그만큼 안나오니까 자꾸 손을 놓게 돼요 ㅠ,그러면 속상하죠ㅜㅜ 생각했던것처럼 맛있는 맛이 아니면 뭔가 힘이 빠지는 느낌이 나더라구요,네.. 이미 냄새는 냄새대로 맡아서 좀 질린상태에 맛도 없으니까 속상해요 그래서 저는 금손님들보면 존경심이 들어요 ㅋㅋㅋ
536681,감성대화말뭉치.26680,돈 빌려준 친구한테 연락이 왔어. 사정이 생겼다고 일주일 뒤에 갚겠다고 정말 미안하다고 그러네.,돈보다는 믿었던 친구에게 연락이 와서 기쁘신 거겠죠?,그렇지. 당연히 연락이 올 줄 알고는 있었지만 별별 생각이 다 들더라고.,걱정과 달리 연락이 와서 안도한 것처럼 보여요.
130441,HuLiC2235,저도 그 노래 좋아해요. 기억하기 쉽고 기억하기 쉬워요. 아마 2009년에 나온 것 같아요.,Lose Yourself도 잘 들은 것 같아.,저도 그 노래 좋아해요. 기억하기 쉽고 쾌적해요. 당신이 가장 좋아하는 그의 노래는 무엇입니까?,Sing For The Moment도 좋은 곡이지
841478,MDRW2100001373.1,한컴라이프케어는 청약전엔 사람들 다 올인한다고 난리였는데. 뚜껑열었는데.... 수요예측 엉망진창.. ㅋㅋㅋ,ㅋㅋ 목요예측은 좋아????,-0-::,ㅋㅋㅋ 잇힝
1055400,MDRW2100001596.1,에그 왜그러지 퇴근해요,여보 name3가 열이 나네 38도 머리가 뜨거워,헐 헐 헐,여보 오면 병원 가야겠어
1604461,MDRW2100032079.1,,안녕하세요!,좋아하는 메뉴가 뭔가요?,먹는거 딱히 가리거나 하진 않아요 지금은 닭갈비 먹고싶네요...
1879184,MDRW2100047039.1,그래도.. 애들 아껴주니까........ 변하지마세요ㅠ 영재뭐했니..ㅠ,태민이 노래 추천했어 ㅋㅋㅋㅋㅋㅋㅋ 근데 얘네만큼 회사좋아하는 애들 못본듯..,회사를 전적으로 믿는 아이들 ㅠ 가사도..고쳐줬다며.. 해체시키지마세요..ㅠ 아 로투킹도 봐야하는데 어카지어카지,근데 얘네도 또 개인활동은 아직 없으니까..? 이거 화랑있다
1317022,MDRW2100012262.1,안녕하세요,안녕하세요,운동 좋아하시나요,걷는건 좋아하는데 딱히 하는 운동은 없어요 ㅋㅋ 운동 좋아하세요?
1036603,MDRW2100001589.1,웅..가능허지....엘베도 그랬는데..... 일단 잡시당.... 그래도 언니 너무 걱정허지마.... 대중교통 안쓰니 덜 할거야 ㅋㅋㅋ,아니 나 지니어스 보구있는데 ㅎ,넹 ㅋㅋㅋ,잘자슈
30599,Chat1592,짧은 게 싫으니?,응 난 긴게 좋단말야.,그래도 어쩌겠어.,머 어쩔순 없지만.
1424388,MDRW2100019718.1,ㅋㅋ 전 항상 샐러드 먹어서.. 베이스로 깔고.. 그밖에 메뉴를 골라서.. ㅎㅎㅎ,항상 샐러드요?? 와 저는 먹는 낙으로 살아서 ㅋㅋㅋ큐ㅠㅠㅠ,야채손질 1주일치해놓고.. 저녁에 꺼내먹어요.. 주로 고기류 좋아하세요?,아 저녁만 샐러드신거죠? 모든 끼니가 샐러드인줄알고 깜짝 놀랏네요 ㅋㅋ 저는 못먹는거 거의 없이 다 좋아해요
1711612,﻿MDRW2100039917.1,,,요즘 연앤 중에 좋아하는분 있으세요?,몇달전에 놀뭐 보고 이석훈한테 빠졌다가 지금은 시들해졌어요. name1님은요?
1451686,MDRW2100021621.1,통일이 되면 모병제로 바뀔려나요. 젊을 때 군대가서 시간을 버린다?는 게 아깝기도 하고,통일이 되어서 모병제가 된다면 일단 북한 쪽 사람들이 많이 갈 것 같네요..,그렇기도 하겠어요. 근데 10대 후반 남자들 중에서 군대를 갔다와야 정신 차릴 거 같은 사람들이 많더라구요.ㅎ,요새는 전반적으로 사회가 많이 바뀌다보니.. 윗세대랑 요즘 어린 친구들이랑은 생각하는 게 차이가 있더라고요
329297,HuLiC6825,최저시급을 받고 일한 다는거지?,"예, 그래요. 애완동물이 있나요? 나는 개와 고양이가 있습니다.","아니 나는 동물을 키우지 않아. 키우고는 싶지만, 아직은 무리인 것 같아.","아, 그래요. 너의 남은 시간에 뭘 하고 싶어요? 저는 영화 보는 것과 음악 듣는 것을 좋아합니다."
1678849,MDRW2100037491.1,ㅋㅋㅋㅋㅋ오..그러시군요 장어초밥도안드세요??,네 name1님은 초밥 좋아하세요?,네 왠만한거 다먹은데 자숙새우 안돟아해여,그러시군요 자숙새우는 뭔가요?
1581219,﻿MDRW2100030467.1,,,이렇게까지 했는데 모를 줄은몰랐다 칭구야.. 출석번호 1번 칭구야 학교는 다시 안 가고 싶어?,학교를 왜 다시 갘
609329,감성대화말뭉치.4122,,다들 꿈을 가지고 있는데 나만 꿈이 없어.,꿈이 없어서 속상하시겠어요.,전혀 하고 싶은 것도 없고 꿈도 없는 나한테 환멸을 느낀다.
737439,MDRW2100000256.24,참외만 터졌고 토마토 오렌지는 다 쏟아졌다고 했는데 셋 다 환불해주네 ㅎㅎㅎ개이득,난콩가루하나샀는데두개옴 헐두개샀네ㅡㅡ,그럴때가 있지....또르르,되게자주있어난...
356403,HuLiC7450,때릴 거예요.,가장 최근에 먹은 음식은 뭐야?,저는 방금 피자를 좀 먹었어요. 맛있게 먹었어요.,아하ㅋㅋ 무슨 피자를 좋아해?
1892762,MDRW2100047049.1,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,즐기는 것이 더 좋겠다는 나의 판단,ㅡ3ㅡ 넌 뭐먹을거냥,나 고민이야 지금 치킨을 먹을지 피자를 먹을지 ㅎㅋㅋㅋㅋㅋㅋㅋ
987856,MDRW2100001549.1,영수증 맏아아하나? ㄴㄴ 받아올까,상관 ㄴㄴ 15분뒤에 만나,ㅇ,머해? 두번째 빵집 가는중?
1507342,MDRW2100025369.1,이기적인 유전자가 살아남는다 머 그런건가요,두장읽고 안읽어서 모르겟네요 ㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 좋은 냄비받침이었다,당근에 팔았움 ㅎㅎㅎㅎ
167639,HuLiC3094,"오, 그것 참 안됐군요. 혹시 친구나 가족과 함께 가실 수 있나요?","아니, 가족이랑 여행같은 거 안다니고, 친구들도 시간이 안맞아ㅠ",그 말을 들으니 유감이네요. 당신은 친구들과 할 수 있는 취미가 있나요?,"음..예전에는 많이 같이 놀았는데, 지금은 다들 가정이 있어서."
1028544,MDRW2100001583.1,반찬으로 떡볶이가 나왔는데 겁나짜,물에 씻어먹어ㅋㅋ,ㅋ 식어서 중간이 딱딱해ㅋ 안먹엉ㅋ 자긴 오늘 뭐먹나? 자기 나라에서 동냥이나 하지 ;;; 왜 남에 나라에서,대사관가면 될일을..
108550,HuLiC1730,"네, 알고 있어요. 로큰롤은 1960년대 후반과 1970년대 초에 미국에서 시작된 음악 장르입니다.",그렇구나 로큰롤 노래 중에 어떤 노래를 제일 좋아해?,"딱히 좋아하는 건 없지만, 로큰롤이 가장 인기 있는 음악 장르 중 하나라는 건 알고 있어요.",그럼 나한테 플레이리스트를 추천해 줄 수 있어?
111530,HuLiC18,그렇게 보는 것도 좋은 방법이에요. 당신은 지금 애완동물을 키우고 있나요?,"나는 키우지 않고 있지만, 부모님집에서는 강아지를 키우고 계셔서 가끔 보러가",그것은 멋지네요. 나는 개 두 마리와 고양이 한 마리가 있어요. 둘 다 구조대원이에요,와우 구조대원이면 사고가 났을때 사람을 구하는 구조견을 말하는거니?
1285924,MDRW2100009988.1,아 저 떡볶이 먹었어요!! 옛날떡볶이인가? 팩에 들어있는 떡볶이 조리해서 먹었어요,꿈은이루어진다 생각나네요 결국 떡볶이 쟁취하셨군욬ㅋㅋㅋ 저는 떡국 먹었어요 조랭이떡 들어간걸루요,오 맛있었겠네요 날이 쌀쌀해서 국물요리가 딱이죠,갑자기 확 추워졌어요 샤브샤브같은 거 좋아하시나요 땡기네요
234138,HuLiC4629,난 네가 무슨 말 하는지 모르겠어요. 난 그냥 진실을 말한 거예요. 사람들이 심술궂어요.,남의 행복을 질투하고 끌어내리려는 사람이 생각보다 많더라,난 그게 사실이라고 생각 안 해요. 제 생각에 사람들은 그냥 못된 것 같아요.,그런사람도 있지 근데 안그런 사람도 있어
