,dialogue_id,Q-3,Q-2,Q-1,A
953275,MDRW2100001533.1,그게머야,돈스타브 외전? 아니 우정리 외전 돈스타브 name2 이미 밧을거같응디,아하 마저 봣어 보다가 계속 자서 다보는 데 4일인가 걸렷을걸,편집본 말구 풀버전두잇어? 쟈미업엇나바 name2..
155736,HuLiC282,나는 후안 섬에서 살고 싶어요. 이 섬은 카리브 해에서 가장 큰 섬입니다.,"카브리해 좋지. 한 번도 안가봤는데, 언제 가볼수있으려나.","저도 가본 적은 없지만, 언젠가 꼭 가 보고 싶어요. 아름답다고 들었어요.",그러니까 사진으로 봤던거 같은데 바다색이 너무 아름다웠어.
549363,감성대화말뭉치.29164,,우리 가족들 모두 건강 검진했는데 건강해서 걱정도 없고 안심이 돼.,다들 건강하시다니 정말 기쁘시겠어요.,앞으로도 가족들이 건강을 잘 챙겼으면 좋겠어.
183136,HuLiC3451,저는 유럽의 남동쪽에 위치한 주권국이라는 것을 알고 있습니다.,그리스 산토리니도 너무 가보고싶어.,저도 거기에 정말 가고 싶어요. 이것은 발칸 반도의 남쪽 끝에 위치해 있습니다.,또 가보고싶은 곳이 있어?
1968292,MDRW2100047550.1,혹시 이상형이 어떻게되시나요?,오 저는 배울점이 많고 배려를잘해주는사람이요 name1님은요,저는 외모봐요 ...ㅎㅎ 마스크로는 일본배우중에 야마자키켄토라는 분이 제 이상형이에요 ㅋㅋ,오오오 외모도 큰거 같아요.. 이목구비가 잘생긴 분이네요 원빈처럼 저는 칸나가 예쁜거 같아요 여자지만
717558,MDRW2100000200.33,와 신난다^_^,이제 컨포 드래곤볼 완료~~,재민인 구했어? 이것저것 보세요 난 집가서 봐야지,응 재민이 반값택배 편의점하재 그래서 알겟다함.. 되게 간절한가봐 지성팬
1483333,MDRW2100023765.1,민선이 차박하고와서 할말 딱딱해서,맞어요 민선이 초반에 울고 조용하고 그래서 걍 그런줄알았는데 ㅋㅋㅋ,진록이 벙찌는거 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 긍까요 ㅋㅋㅋㅋㅋㅋㅋ,마자요 그거 진짴ㅋㅋㅋㅋㅋ
488999,﻿감성대화말뭉치.17321,,,너무 화나네. 진짜 어이가 없어.,어이가 없어서 화가 나는군요. 조금 더 자세히 이야기 해주시겠어요?
1331836,﻿MDRW2100013298.1,,,오늘 날씨 어때요? 좋나요? 제가 있는 곳의 날씨는 우중충해서 괜히 외롭네요 날씨때문에 외로워지는 느낌..,여기도 우중충하네요
1453598,MDRW2100021761.1,네 다는 아니구 그거도 중소기업 빗대서 뼈때리는 내용이 ㄷㄷㄷㄷ,근데 그분은 중소 다니다가 유튜버하시는거에요?,그러신듯해요 영상쪽인가 디자인쪽인가 관련분야일하시다가 여행유튜버로 전행하신듯해요,경험담이라면 너무 안타까운일이네요...
1298613,MDRW2100010907.1,,고양이 기르고싶다,왜 못기르나요,자취하는데 집이 너무 좁아 최소 투룸은 가서 기르고싶어
1273714,﻿MDRW2100009172.1,,,안냥하세요 당근 자주 하시나요?,당근이요? 아니요. 어플도 안 깔았어요ㅋㅋ 친구들이 하는 건 가끔 봤습니다! 중고거래 아직 할 일이 잘 없었어요. name2님은 당근 자주 이용하세요?
1066461,MDRW2100001599.1,후 마요네즈 집에없지,있을걸뇨,먹고 마요네즈 완샷해야할거같아 ㅋㅋㅋㅋㅋㅋㄱ,근데 뿌려드시는건 안돼여
1071002,MDRW2100001602.1,역시 다르네요,저는 어느정도 맞는뎅,흐음 이런건 믿을수없엉,물론 재미죵~ name1는 빨리 잊지만
1848623,MDRW2100047020.1,여기 계속 있을꺼잖아...,그지 그럴거지,그럼 나는 더지랄함...,그럴수록
472855,감성대화말뭉치.14161,그 사람에 비해 내가 너무 초라하게 느껴져서. 늘 그 사람만 보면 당황스럽고 열등감이 저절로 생겨,그러셨군요. 지금의 상황을 이겨내려면 어떻게 하는 게 좋을까요?,자신감을 가져야겠지. 내가 부족하다는 생각을 버리고 용기를 낼 거야.,자신감과 용기를 내서 좋은 일 있었으면 좋겠네요.
410357,HuLiC8696,난 못버틴다ㅋㅋ..,근데 루이자는 버티려고 시도해,당차네..,가족들 생각해서 6개월만 버텨보자 이래
1331787,MDRW2100013294.1,맞아요 ㅋㅋ 산책도 더 많이 해야할거같고 ㅋㅋ많이 먹을거같네요,네 저희이모가 진돗개 두마리 키웠는데 많이먹어서 동네 어린이집 잔반을 얻어와서 밥을 주더라구요,와 그렇게 많이 먹는군요 식비도 엄청 들어가겠어요,그런가봐요 그러니 그렇게 얻어와서 주는거같던데요
1123425,MDRW2100001635.1,ㅋㅋㅋㅋㅋㅋㅋ아니 또!?>!>!>!>!,브금시바,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅅㅂㅋㅋㅋㅋㅋㅋㅋㅋㅋ,아니세번째
132873,﻿HuLiC2292,,,날씨가 갑자기 추워졌어. 이제 진짜 겨울인가봐,"네, 그래요. 저는 겨울을 좋아하지만, 추운 것은 싫어합니다. 졸려요."
