,dialogue_id,Q-3,Q-2,Q-1,A
1329229,MDRW2100013108.1,아 저번작품이 그건가 미스터어쩌고 나이차이많이나던거,승호 승리호,승리호는러브라인없었지않음?,있었음
1115540,MDRW2100001630.1,앙ㅠ나도오...놀고싶다..,저듀ㅠㅠㅠㅠㅠㅠㅠ 흑,name6 계속 가기 싫다고 징징ㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ그럴만두... 다쉬니까ㅠㅠㅋㅋㅋㅋㅋ 아효
1139528,MDRW2100001638.1,벌써 화요일임...ㅋ 낼은 선거날 ㅋㅋ,흐ㅡ ㅎ 하루하루 넘나,ㅋㅋㅋㅋ 저녁 모드심?,걍집에있는거 조합함 근데넘많ㅇㅣ먹었다..ㅎ
836177,MDRW2100001358.1,피날듯 엄마,없는곳에,어찌나,혼자
106584,HuLiC1685,갈비탕 좋아해. 자주 먹어. 너도 갈비탕 좋아하니?,"네, 갈베탕 좋아해요. 제가 가장 좋아하는 수프 중 하나입니다. 좋아하는 고명이 있나요?",특별히 좋아하는 건 없어. 넌 머 좋아하는데?,"저는 모든 종류의 수프를 좋아하지만, 아마 치킨라면 수프를 가장 좋아하는 것 같아요."
1919069,MDRW2100047072.1,방학숙제 하나도 못함 ㅠ 언니는?,ebs 책 사놓고 한번을 못봄,name7이 좀 했나?,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1649664,MDRW2100035291.1,name3 name4 예요!,세상에 두마리나...키우시는 군요...이름만 들어도 귀엽고 예쁘네요 증말..,감사합니닷.. 정말 맘같아서 보여드리고 싶네요 쌍둥인데 다르게생겼거든요,"하 진짜 원래 동물칭긔 키우시는 분들 사진 보여줘야 무슨무슨법으로 안 잡혀가잖아요,,,,,, 아쉽네요 정말ㅜㅋㅋㅋㅋ 헉 쌍둥이에요?!?!?! 아기들이 같은날에 집에 같이 왔군요!!!!!!!!"
724941,﻿MDRW2100000222.34,,,오늘 쓰레기도 버려주고 냉장고도 정리해줘서 너무 고마워요~~,아니야
1033060,MDRW2100001585.1,오케이,어떄 ㅋㅋ name6도 23 괜찮대?,괜찮을듯 이제 물어보려고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,오케이~~~ ㅋㅋㅋㅋㅋ
1589479,MDRW2100031050.1,응 안매운 음식이랑 같이 먹었어,맛있었니,넌 또 괴식먹었니 응 맛있더라,아니 오늘은 정상식 먹었어 아침은 뭐 먹었는지 맞춰봐
1676875,MDRW2100037342.1,양념오리가 갑자기 먹고 싶어지네요ㅋㅋ,저두요! 오리고기안먹은지 넘나오래되엇에요 ㅜ,이번 주말은 오리고기로 확정이네요ㅎㅅㄴ,저두요 ㅋㅋㅋㅋㅋ 오리불고기먹어야겠어요^^
303328,HuLiC6225,"확실하지는 않지만, 비틀즈로 유명한 것으로 알고 있습니다.",비틀즈는 다른 그룹아니야? 비틀즈는 몇 명으로 구성 되어 있어?,네 개가 있어요.,네 개가 있다는 건 네 명으로 구성 되어 있다는 건가? 너 혹시 사람 수 셀 줄 모르니?
871046,MDRW2100001394.173,부모님도 좋아하시니,좋아하시지 ㅋㅋ,ㅋㅋ 난 못 고르겠어,살림살이가 하나하나 늘어가네
559201,﻿감성대화말뭉치.31090,,,건강도 안좋아지고 은퇴도 다가오고 정말 외롭다.,무엇이 더 외롭게 만드나요.
835008,MDRW2100001357.1,일찍 일어나고,그래서,집안일도 하고,점심은
848117,MDRW2100001380.1,먼소리에용 인증 샷 찍으려구?,오싸 ㅜ,네? 왜구래 생산직은 다 4시에 보내놓고 사무실은 말이 없네 ㅡㅡ:;; name1 간다요 name1,어서와
481692,감성대화말뭉치.15884,여자는 정말 기술을 배워야 좋은 직장에 들어갈 수 있을까?,기술을 배워야 직장에 들어갈 수 있다고 생각하셨군요. 왜 그런 생각이 드셨나요?,여자는 보통 남자들보다 돈을 적게 버니까 기술이 있어야 돈을 더 벌 수 있을 것 같아.,기술이 있어야 보통 남자들보다 돈을 더 받을 수 있다고 생각하시는군요.
924360,MDRW2100001523.1,엄마 티에서 0플랜인가 바꿀까 지금꺼랑 가격차이 110원이야,뭔말이래?,내가 지금쓰고있는건 밴드 데이터 300mb 짜리고,110원 비싼 걸로 바꾼다고?
1842106,MDRW2100047019.1,웅,일끝나고,일 무슨 일,지금 집가는 정
316519,HuLiC653,구운버거도 있어? 처음 들어보는데.,"그릴에 구운 버거는 그릴 위에서 요리할 수 있지만, 저는 프라이팬으로 튀긴 버거를 선호합니다.","아, 그런 조리법도 있어? 어디서 그렇게 만들어 팔아?","어디서 파는지 모르겠는데 프라이팬이나 바비큐, 불꽃구이가 가능합니다."
1086840,MDRW2100001612.1,오빠 코트로 바꿔입으려면 다시 집갔다와야하는거 아냡? name4시키쟈! ㅎㅎㅎㅎㅎㅎㅎㅎㅎ 아니 나 자켓에 롱패딩 입으면 많이 더울려낭,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 다 name4 시켜버령?? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,따듯한댕 바람이 차갑대! 방금 엄마가 와서 말하구가써,오옹.. 고렇담
941083,MDRW2100001529.1,날도 궃어디느만,글게 비올라나,저녁부터 내일까지 약하게 온댔어 난 이제 너 옛동네 파킹하고 있다,잘하네 선물상자가 도착했어요 상자를 열고 내 당첨금을 받으세요 누구나 100% 당첨되어요
