,dialogue_id,Q-3,Q-2,Q-1,A
1368675,MDRW2100015771.1,네네네 당연하죠,어느 브랜드 좋아하세요?,제 bhc 뿌링클이요 진리죠,크 맞아요 ㅋㅋㅋㅋ근데 비에이치씨 후라이드도 진짜 맛있어요
1408633,MDRW2100018598.1,아하 그러면 여기다가 신도시라 왜 지은거야 나쁜놈들 이래놓고 애들을 키우라고... 맨날 폐렴걸리는것도 열받는데....,그니까요 신도시를 지금은 안됐는데 여기에 살던 사람조차도 집 싼 거 찾아왔으니 그냥 살아 라면서 텍사모에서 그랬어요,헐 집싼거 라니...,나 그래서 텍사모 탈퇴 요
441549,HuLiC9415,아 ㅋㅋㅋㅋ맞다 ㅋㅋㅋㅋ,2017년에 본 거 맞지?,응응 ㅋㅋ 아 놀래라,ㅋㅋㅋ나돜ㅋㅋㅋ너가 유치원 다닐 시절에 봤다는 줄 ㅋㅋ
1617051,MDRW2100032932.1,배구 보셨구나 제가 운동을 하는 걸 좋아해서요 보는 건 올림픽 정도 봐요 평상시 중계하는 건 안보지만 올림픽은 재미있더라구요,맞아요 관심없는데도 어쩌다 보면 흥미있고 재미있더라고요 운동은 어떤거 하세요?,지금은 코로나 때문에 가서 모여서 하는 운동은 못하고 산책정도 해요 코로나 전에는 수영 했었어요,저는 퇴근후에 gx하고 있어요 그리고 아내랑 산책 자주해요
373292,HuLiC7840,웅 무슨 신체적으로는 안크는 병에 걸린거래,와. 오반데..,진짜 소름이제,ㅇㅇ 영화로 봤으면 더 무서웠겠는데
646953,﻿MDRW2100000021.254,,,아 나 꿈을 꿨는데 되게 이상한 꿈을 꿨어,무슨꿈을꿨는데
1755363,MDRW2100043091.1,,야시오리 남쪽이 대체 어디지...,그거 걍 그 뱀뼈 광갱 아래쪽 맨 밑 해안가 워프 거기로 워프 타면 바로 보여,ㅇㅎ ㄱㅅㄱㅅ 타타라스나는 다 끝냇니
1329751,MDRW2100013148.1,그거좋은데요,어떤거 해보고싶으신가요,딱히 생각안해봤지만 운동?,오 운동 좋은데요
1370344,﻿MDRW2100015882.1,,,안녕하세요,안녕하세요
1546142,MDRW2100028035.1,조치를 안한다는건 계약금도 안돌려받는건가? 그럼 그럴 수 이ㅆ지 순 범죄자들이네,ㅇ... 매몰비용이라던데....,전체적으로 웹소설 시장이 제대로 굴러가는것 같진 않은ㅋㅋㅋ,과도기라 그런건가... 아님 동인 마인드가 너무 팽배한가
741796,MDRW2100000277.17,그러니깐~~ 조심해,두번 먹으니 괜찮더라구요 너는 지금 뭐하는데?,워킹팀 커피 마심?,어므나
