,dialogue_id,Q-3,Q-2,Q-1,A
599867,감성대화말뭉치.39061,난 일하는 데 있어서 스트레스가 없어.,업무 스트레스가 없어서 만족스러우시군요. 일하시는 게 즐거우신가요?,응. 난 내 일을 사랑해. 그래서 스트레스는 있을 수가 없지.,스트레스를 받지 않고 일해서 참 다행입니다. 무슨 비결이라도 있나요?
371196,HuLiC7792,웅 ㅋㅋㅋㅋㅋ,다행이당 ㅎ,근데 우리 언제 만날래?,나 평일에만 가능
1346108,MDRW2100014251.1,1년에 1-2번정도는 꼭 갔었는데 코로나이후로는 못갔어요 ..ㅠㅠ 어디 여행가보고싶으신가요?,저는 스위스 가보고 싶어요 친구가 다녀와서 사진들을 잔뜩 보여줬는데 너무 예쁘더라구요 name2님은 여행 좋아하시나봐요 어디가 좋으셨어요?,오 저도 스위스 좋았어요!! 겨울에 갔다왔어서 봄이나 여름에도 한번 더 가고싶어요ㅠㅠ,어떤점이 제일 좋았어요?
1941087,MDRW2100047094.1,,헤헷 ㅎ...,아 name5 모자 생일선물이었음?,(별차이없어보임)
223477,HuLiC4383,당신이 가장 좋아하는 해변은 어디입니까?,나는 동해바다를 좋아해. 가슴이 뻥 뚤리는 느낌이야,그 말씀을 들으니 기뻐요. 나는 바다에 더 가까이 살았으면 좋겠어요. 당신은 어떤 일을 하세요?,난 온라인 쇼핑몰을 운영하고 있어.
1848067,MDRW2100047020.1,휴. 그냥 두자..,응응 두자 휴...,후 저녁 뭐먹니?,흑흑 생각안해봤오 ㅜㅜㅜㅜㅜ
257631,HuLiC5170,오 아니 한번도 안해봤어 나 카드게임은 원카드 밖에 몰라 ㅋㅋ,무슨 카드 아세요? 몇 개 알아요.,아니 그냥 게임이름이 원카드야 ㅋㅋ 해본적 없어?,"아니요, 아직 안 했어요. 무슨일인데요?"
1061168,MDRW2100001597.1,여보 택배비 얼마 나왔어?,2600원 - 할인쿠폰200원 = 2400원,200원 왜 썼어 ㅠ,???????
1533083,﻿MDRW2100027142.1,,,그럼 이제 박스 관리만 하면 도ㅐ?,그래?? 인턴이라고 안되는 건 아니겠지 함..물어뷰ㅏ야겠다 일단 하루 빼먹었으니 나중에 일단 지금은 박스랑 봉투만 관리하는거 같아 아침에 내가 하던거 다 하셨다네
1636985,MDRW2100034329.1,nbb 버거요 ㅎㅎ,오 처음들어봐요 nbb버거,노브랜드 버거요 ㅎㅎ nbb 라고 하더라구요 ㄹㄹ,아아 노브랜드버거 얘기는 많이 들었는데 한번도 못먹어봤어요
773371,MDRW2100001109.8,저는 간다하면 파리바게뜨 아니면 뚜레쥬르 갑니다. 베이커리 갈만한데는 그 2군데 뿐이라서요.,네 그러시군요,그것도 요새 코로나로 인해 가끔 간답니다.,저도 코로나맘 아니면
870500,MDRW2100001394.138,ㅋㅋ 너는 빨갛게 먹니?,어떻게 구워야할지 잘 모르겠어. 소고기를 먹고 싶은데 막상 구우면 별로야,그니깐 질겨져 ㅋㅋ,좀 익혀먹었어 ㅋ
1599489,MDRW2100031760.1,다들 모여서 레드 셔츠 입고 응원하고 맛있는 거 먹고지면 줬다고 이기면 이겼다고 난리 났었는데 그때 빨간티셔츠 안 사는 사람이 없었죠 빨간 셔츠는 모든 국민들이 다 잡았던 상품인 것 같네요,붉은악마 티셔츠 였죠 빨간 머리띠 온통 빨간색이 왔어요,몇 개씩 디자인별로 색깔도 다 다르게 가지고 있는 사람도 있었고요 맞아요 빨간색이 정말 잘 어울려 썼죠 정열의 레드,시대별로 유행있지요
895471,MDRW2100001500.1,이런것도 먹어줘야지 ㅋㅋ,그 돈받은건 처형 통장으로 넣엇대 우섬 선,앙 아까 말하도랑 치즈오븐 밸루 매운거 시킬껄 느글 반 주대표 먹으라고 줌,나도 먹고싶당
1472175,MDRW2100023033.1,아니 닭발에 마요네즈를 안찍어드신다구요? 처음 들어보신다구요?,마요네즈랑 닭발로 어떻게.. 뭘하는거죠??,어쫌 그러실수가!!!,어머나 뭐죠!!
301553,HuLiC6185,그건 꽤 차가운 것 같아요.,너무 추워서 핫팩을 한박스 샀어,핫팩 좋아하세요?,응 너는??
1953725,MDRW2100047101.1,ㅋㅋㅋㅋ헐? 3개 먹고 점심 끝이야?,토마토 끝 ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋ 다이어터의 식단같다 ㅋㅋㅋㅋㅋㅋ나는 지금 배 터질 것 같아 앉아있기도 힘들다,ㅋㅋㅋㅋㅋ 디저트까지 제대로이더만
536535,감성대화말뭉치.26652,,아파서 근무 중에 인슐린 주사를 맞아야 한다는 게 내가 회사에서 잘린 이유라니 너무 슬퍼.,회사에서 사정을 이해해주지 않아서 우울하시군요.,아픈 것도 서러운데 회사까지 잘리니 서러워서 눈물이 나.
32318,Chat1910,회사 다니기 싫어.,무슨 일 생겼어?,회사 과장님이 무서워.,어떻게무서워?
590378,감성대화말뭉치.37207,,나와 함께 나고 자랐던 친구들은 다 죽거나 병원에 있고 나만 혼자 있어. 외롭고 죽음이 두려워.,친구들이 모두 떠나고 혼자 계셔서 외로우시겠어요.,나도 언제 어떻게 될지 모르는 신세인데 요즘 기분이 참 이상해.
1908588,MDRW2100047061.1,대탈출2 보구있어,슬의 본방사수 안하구? 대탈출 주말이 본방아냐? 저번에 카지노편은 넘 별로였어,아하~ 옛날꺼보는거양,양심상 맥주는 생략
261931,HuLiC5270,저는 에이전트가 되기 위해 자격증이 필요하다고 생각하지 않습니다. 당신은 시험을 통과하기만 하면 됩니다.,시험이 어렵다고들었어 한 1년은 준비해야할꺼같아,나는 좋은 생각인 것 같아요. 당신은 지금 무엇을 공부하고 있나요?,우선은 공인중개사 책을 사서 공부해보려구
734963,﻿MDRW2100000247.63,,,걍 이런사람 있고 저런 사람 있는데 부랄이는 모든 사람들이 자기와 같을 거라 생각하는게 신기했고...,"(실제로 일맡는 이유 중 하나가, 나한텐 그냥 귀찮아서 힘든 일이지만 저 사람들한텐 그냥 능력적으로 힘든 걸 알아서 맡음)"
705781,MDRW2100000137.7,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"하이텍 무슨일일까 어디아프니,,",코인도 진짜 짜증남,누구한테 조나 처맞은모양 코인도 오늘
989588,MDRW2100001552.1,난리다 난리 고마워,ㅇㅇ 근데 배송 좀 늦어 한꺼번에발송이여서,ㅇ,떡 25000 가리비 28000 총 53000원 임다 떡은 22일 배송이애 쑥떡 찍고 콩가루묻혀서 인절미하면 되겠네 인절미 오이지 백설기 감자볶음 동그랑땡
882637,MDRW2100001496.1,노옵 나바빠 ㅠ,친새꺄 지금 그게 중요하니 남친 시켜서 했다 [자이] [오후 1:44] [GS건설 자이]  name2고객님 DMC파인시티자이 인터넷 청약 안내 드립니다.  name2님 청약 접수 번호 : num - 문의전화 : tel-num 청약해 주셔서 감사합니다.,웰컴 투 랄라스타즈,오 개이덕 고맙 왜 나 오늘 낙지볶음 먹을겅
1261061,MDRW2100008287.1,아 전 3명이 해요 깨짐 난감해요 웨이브 전 예전에 애니 보려고 봤었어요 뭐보세요 ㅎㅎ? 거긴 티비 프로 재방송 많이 볼수있져? 전 요새 예전드라마가 가끔 보고싶어요 예전에 유투브에서 볼수있었는데 사라졌더아구요,전 요새 웨이브 영드 쪽에 푹 빠졌어요 진짜 하루가 순삭됨ㄷㄷ,그렇죠 시리즈 보다보면 하루 금방가요 전 넷플 왓쳐가 기다려져요 12월에 다시한데요 ㅜㅜ 아 넘 멀었네요,넷플은 그 킹덤인가 한국좀비나오는게 유명한거같던데 보셨어요?
1895632,MDRW2100047051.1,만두랑 먹을것이냐 너무고민이야 만두하나냉면하나 시키면 최소쭈문금액넘어,그럼 만두!,아 연탄집은 또다른집이야 내저녁메뉴 어제도 너가 햄버거먹었다고한게 자꾸 생각나서,앜ㅋㅋㅋㅋㅋㅋㅋ
794907,MDRW2100001173.88,어우 5시부터 배탈나서 죽겟,롸 뭔일이여,배오지게 아팟엇네 ㅠㅠ 배구하네욥,지금 괜춘?
1150675,MDRW2100001642.1,그니까 저거 하고 이제 안할듯???,저거다하면 삼월일듯^^;; 삼월될듯 ㅋㅋㅋㅋㅋㅋ,뭐야 아지 생일이야??,아지생일이 정확히 언젠지몰라사 십이월마지막날에 하기러해싸**
452867,감성대화말뭉치.10233,,말도 안 되는 논리로 자기 아이디어를 강요하는 팀원은 무슨 생각일까? 정말 정이 떨어져.,맞지 않는 논리로 자신의 아이디어를 강요하는 팀원으로 인해 화가 나셨군요.,정말 화가 나. 맞는 말이라면 몰라도 정말 말도 안 되는 논리로 강요를 해.
531385,감성대화말뭉치.25641,부모님이 바쁘셔서 요즘 동생과 집에 둘이서 시간을 보내고 있어. 그런데 부모님은 내가 집안일을 다 해주길 바라셔.,집안일에 대해 희생을 요구하시는 것 같네요.,맞아. 효도는 분명 좋은 일이지만 너무 희생정신을 강요하시는 것 같아. 말씀드리는 게 좋겠어.,대화가 잘 이루어지길 바랄게요.
597880,﻿감성대화말뭉치.3867,,,남들은 다 지원해주는 것들을 나는 딸한테 해주지 못해서 미안하네.,따님에게 지원을 해주지 못해 많이 속상하시겠어요.
1879794,MDRW2100047039.1,근데 난 괴도도 별로 안좋아했거든 아 괴도는 괜찮았고 무브 원트 이런거 내취향 아니었는데,근데 나돜ㅋㅋ 괴도 노래만듣고 무대는 안봄 어어 나돜ㅋㅋㅋㅋㅋ 그냥 컨셉부터 싫었어,아니 근데 진짜 음정 왜 맞냐고,이건 ㄱㅊ것같아 ㅋㅋㅋㅋㅋ 어드바이스봤어
639171,﻿감성대화말뭉치.9985,,,아내 얼굴을 어떻게 봐야 하지? 이제 아내가 내 대소변을 받아주어야 하는데 너무 미안해.,아내 분에게 미안한 감정이 많이 느껴지시겠어요. 조금 더 자세히 말해주실 수 있나요?
746827,MDRW2100000302.9,마블스럽게 나온 게 진짜..넘 좋아.... 휴 요즘 여돌 좋은 노래 너무 많네 행복하다,맞아 여돌덕후는 행복해요 남돌분발해 얼굴부터분벌해,ㄹㅇ... 여돌의 재미를 알아버렸어 다 실력 좋고 얼굴도 너무 잘혀..,퀸카들.. 빨리 컴백해라... 무대해라!!!!!!
