,dialogue_id,Q-3,Q-2,Q-1,A
1567030,MDRW2100029481.1,"식후 한잔이 필수였는데,많이 줄여서 2잔이요",그래도 식후에 마시나봐요 빈속에 마시는게 안좋다고 하더라구요,커피마시려고 밥 챙겨먹은적도 있는걸요~ㅎㅎ 나이들수록 칼슘도 지켜야 하는데..ㅠ,맞아요.. 근데 캴슘은 영양제로 마실수 있으니까요 전 잠을 못자니 이러지도 저러지도 못합니다
1079,Chat10194,,결혼하면 시댁에 들어가 살아?,아니. 따로 살꺼야.,남자친구는 뭐래?
368052,HuLiC772,"좋은 지적입니다, 저는 그것에 대해 생각하지 못했습니다. 왜 그런지 궁금하네요.",내가 어렸을때는 통장에 돈 넣어두면 이자가 엄청 많이 붙었었는데 어느때부터인가 금리가 곤두박질치더라고,일리 있는 말이에요. 지금 미국은 금리가 너무 높은 것 같아요?,음 미국 금리는 잘모르겠네. 너가 생각하기에는 높은편이니?
807954,MDRW2100001275.1,아주웃겨요~ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,헤어져!,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 그 썰보고 꼭 남자친구 이름 웃긴애랑 만나고 싶었는데 아무도 없어 웃긴이름이.. 계훈이 만나야겟다..
1128117,MDRW2100001636.1,24살 한참 어림 ㅜㅜㅜ흑,이제 적당히 친해진 거 같은데,이제 24이 한참어린것이군,오늘 나한테 집에서 가져온 호박 식혜를 줬는데
805590,MDRW2100001266.8,에이 엄마밥 먹는건 에너지 보충이지 살찌는게 아니야,아니 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 안찐다고 우긴다고 안쪄지는감! ㅋㅋㅋㅋㅋㅋㅋ,아니 근데 왜 이렇게 널럴해? 빠르네 답장이,아까 한 번 휘몰아 쳐서 오시드니 안오시네 또?
1459858,MDRW2100022187.1,,name3는 소세지,ㅋㅋname3는 제가 젤좋아하는 동물사람이에유 소세지아님다 그러지마세유 name3 자유시간줘야해요,돼지좋아해요?
1535738,MDRW2100027328.1,뭐든안주임ㅋㅋㅋㅋㅋㅋㅋㅋ 보통 단백질로 많이먹죠,고기구나,삼겹 or 족발,족발 비계 드심??
1152570,MDRW2100001643.1,호텔 아르떼 인기 객실 가든 스위트 를 둘러보세요. 지금 역대급 초특가로 예약하세요! 내가 원하는건 이런 느낌이여,창이 커야되는건가요,아뇨 가서 눌러보세요 거실 침실따로에 가든까지 있습니다 조식도 있구요,아 아하 그런거구나 집처럼 원룸말고 아하 방따로~ 오키도키
690962,MDRW2100000104.442,중학교떄 친구.....들.....4명....,= 나 .,고등학교친구들...2명....,ㅋㅋㅋㅋㅋㅋㅋ많네..
933784,MDRW2100001527.1,이게 문제가..내용이 너무 흔한거라 문제... ㅋㅋㅋㅋㅋㅋㅋ 넌 잘되고있엉?,"맞아,,, 흠 나는ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 수업 시연/자료 제작 둘/영상 촬영&편집 이걸로 사다리 탔는데 나 영상 촬영이랑 편집 걸려서",와.....,음하하
921740,MDRW2100001521.1,약간....,그나마 아빠가 편 들어줘서 넘어갔지,문화재시네 21세기에 그런 발언을 하다니..문화제네 ㅠㅠㅠㅠㅠㅠㅠㅠ응ㅇ으응ㅇ,원래 그러신분이야
212773,HuLiC4135,아직 안 해봤는데 배워보고 싶긴 하더라. 파도 위를 떠다니면 어떤 기분일까?,몰라요. 저도 한 번도 안 먹어봤어요. 그래도 재미있을 것 같아요. 당신은 어떻게 생각하나요?,"서핑이 재밌을 것 같긴 한데, 상어가 나올까봐 바다가 무서워 난.","오, 좋은 지적입니다. 그건 미처 생각 못 했네요. 전 그냥 수영이나 해야겠어요"
581276,감성대화말뭉치.35422,창문을 열고 주무셔서 목이 아프시군요.,밤새 목이 말라서 퉁퉁 붓고 침 삼키는 것도 어렵군.,이 상황에서 무엇을 하는 것이 가장 좋을까요?,따뜻한 커피 한 잔 마셔야겠어. 따뜻한 걸 먹으면 목에 좋을 거야.
198579,HuLiC3808,나도 아직 주말에 뭐할지 못 정했어.. 뭐 하면서 시간보내지?,당신은 자유시간에 무엇을 하는 것을 좋아하나요? 저는 해변에 가는 것을 좋아합니다.,난 요즘 따뜻한 방에 누워서 드라마 보는거 좋아.,정말 편안하네요. 당신은 어떤 종류의 드라마를 보나요? 당신은 다른 장르를 좋아하나요?
1090241,MDRW2100001613.1,오늘 언제옴? 어제 조교 선생님이랑 삼촌한테 피드백 받은 거 받음?,웅 받음 내 한 4시쯤 집 도착할거같윰,삼촌이 뭐래,현백에 샘플 받으러 가는김에 헌혈하고 올겨
524520,감성대화말뭉치.24305,,얼마 전에 우울증에 걸렸을 때 시어머니가 한 행동이 떠올랐는데 화가 났어.,과거 시어머니의 행동 때문에 화가 나셨군요.,그때 나를 심하게 구박해서 아직도 구역질이 나.
361095,HuLiC7559,너의 이름은?,옹옹 혹시 봤어?,ㅋㅋㅋㅋ옹옹 보긴 했는데 또 봐도 좋아,아 진짜 봤어? 그러면 다른거 볼래?
1886728,MDRW2100047045.1,여기저기 다 엉망임,그것도 배구 중계해줄것도 아니면서,쁘걸도 1주만 1위하고,본방 시청율 안 나올까봐
1531815,MDRW2100027049.1,저는 송화요!!!!! 송화 교수님 너무 짱이에요 구구즈의 정신적 지주....,그럼 익준이는 어떻게 생각하세요ㅋㅋㅋㅋ 둘이 이어지는 거!,ㅋㅋㅋㅋㅋㅋ익준이일단 별개로 웃기지만 진지할 땐 진지한 모습 있어서 좋아한다는 것을 알려드리며 초반엔 습 돌싱이라 괜찮을까~...했는데 아 과거 이야기 풀려가면서 아무렴 송화를 웃게해주고 그러니까 이 케미가 너무 좋고 사랑의 징검다리 오작교 하면서 본인 연애는....!!!!!!! 하고 있는 터라...내심 익준송화가 같이 웃을 수 있도록 이어지는 거 응원하고 있어요,ㅎㅎㅎㅎㅎ슬의에 진심이시네요ㅋㅋㅋㅋ 겨울 정원은 어떠세요?? ㅜㅜㅜ저는 이커플 그냥 그래요 겨울이가 지난 시즌에서는 똑부러지고 그랬는데 뭔가 연애하고 나서는 뭐랄까..... 말하기 뭔가 그런 찜찜함이 생겼달까요
1338588,MDRW2100013741.1,,비와요? 안와요?,지금은 해났네요 오전엔 흐리고 비오고 그랬는데,선선해요
1179874,MDRW2100002710.1,ㅎㅎㅎ 저도 배고픈거 잘 못참아서 1시간 이상은 조금 어려워요 그래도 요즘 맛집들은 웨이팅룸이 잘돼있더라고요!,저 웨이팅룸에서 박상 나눠주시는 가게 가본적 있는데 거기 박상이 더 맛집이어서 그걸로 배 채우고 나온 적 있어요 ㅋㅋㅋㅋ,앜ㅋㅋㅋㅋ 박상 맛집이었군요 ! 데이트는 몇번정도 하세요??,거의 주말에만 보는 것 같아요! 요즘 남자친구가 제일 바쁠 시기라ㅋㅋㅋ name2님은 자주 만나시나요??
1118925,MDRW2100001630.1,,내방에놓고싶당 오오 저 투명은 어디서삿오요 언니,나 이렇게 준비해놓음.... 펜트리 만들면서 바스켓 여기다 활용 남는거 줄까?ㅋㅋㅋㅋㅋㅋ,나도 슬슬 트레이에 있는 술병 버리자고 하고 꾸미기 시작해야겟는데여 오 남았어요 !? 남아서 안쓸거면 주셔도 되는데 혹시 딴데 쓸곳있으면 어디서 샀는지 알려만주셔도 되요 ><!!
1905031,MDRW2100047058.1,글쿤,그래도 티전화 되지않나?,받아본다,name6도 크튼데 티맵쓰니까ㅎㅎ
1891252,MDRW2100047048.1,넹... 몬가 감정이입되네 조 이자식... 그리고 name7랑 카톡하는중 그 name7가 내가 아는 name7가 맞넼ㅋㅋㅋㅋㅋ,와우!!!,센터에 더 있고 싶었는데 취직해서 나가는건가바,아 ㄱ랭??? 오올
850856,MDRW2100001381.1,곤약이 머여ㅜㅜ 시간이 ㅜㅜ,누들 그거ㅡㅡ맨날사는컵 라면,없다요 아우ㅜㅜ 좃됐네,아무거나사 ㄱ ㄱ ㄱ ㄱ ㄱ ㄱ ㄱ 쿠키사든가ㅡㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 10분이나남음 걱정마
1037920,MDRW2100001590.1,내일 병원간다아~ㅋ,오오 월요일에 바로가용 몇시에가용??,예약이 다 차서..ㅠname4랑 같이 갈 수 있는 시간대가 월요일밖에ㅋㅋㅋ 3시 30분 예약~,아아 벌써 궁금하네용 ㅠㅠ 내일 드디어 병원이라니
1281075,MDRW2100009642.1,거기 당면이 맛있어요 저는 ㅋㅋㅋ 감자랑~~,엽기닭볶음탕도 한번씩먹는데 넘맛잇어용ㅋㅋ 치킨보다찜닭을좋아해서,오! 엽떡에서 닭볶음탕도 배달하나여??? 하긴!!! 치킨집에서도 떡볶이 팔더라구요. 어디선가 닭볶이도 있었던것 같아요 ㅋㅋㅋㅋ 대박 ㅋㅋㅋㅋ엽떡에 닭볶음탕이라니.. 저는 오늘 라떼에 크로플 먹었어여! 오랜만에 먹으니까 너무 맛있더라구요ㅠㅠㅠ 크로플 좋아하세요?,우와 저그거한번먹어봣는데진짜제스타일 와플보다더맛잇던데용
791132,MDRW2100001168.84,아 맞아맞앜ㅋㅋㅋㅋㅋㅋㅋ,진짜 두달은 좀 너무했지않냐... 어떡해ㅠㅠ,진짜 어메이징한거임,무서버 에바지 어메리징?!
1451149,MDRW2100021584.1,아아 그렇군요 아무리 그래도 혼자 다 하긴 힘들 것 같아요 직장도 다니시지 않아요?,맞아용 흑흑 그래서 몸이 병난거같아요,허걱 어떡해여... 어디 어프신거에요?,아뇨 그냥 컨디션이 매일 안좋네요 ㅋㅋ
480648,감성대화말뭉치.15682,자꾸 살이 쪄서 뚱뚱해진 남자친구와의 스킨십이 끔찍해.,연애 하면서 맛있는 걸 많이 드셨나 봐요.,둘이 맛집 여행을 많이 다녔더니 많이 찌게 된 것 같아.,사람이 갑자기 변하면 당황스러울 때가 있죠. 같이 운동이라도 해보시는 건 어때요?
465519,﻿감성대화말뭉치.12727,,,팀장님께서 내가 잘못한 걸 눈치 채신 것 같아 불안하고 심장이 뛰어.,잘못한 걸 눈치 채신 것 같아 많이 불안하실 것 같군요.
144616,HuLiC2563,빚이 그렇게 많은 거야? 얼마나 되길래?,"제가 빚이 많긴 하지만, 그 빚을 없애려고 노력 중입니다.",그래. 나도 빚은 있지만 재테크는 따로 해야 한다고 생각해.,그 말을 들으니 유감이네요. 당신이 그것을 갚을 방법을 찾기를 바랍니다.
643221,﻿MDRW2100000018.13,,,name4자영?,방으로 들어왓어여 옹
35794,Chat2546,오늘 학점 나왔어.,잘 봤니?,응 이번에 장학금 받을 것 같아.,우와 대단한데.
551273,감성대화말뭉치.29537,,회사 다니는 것에 회의도 들고 그만두고 싶은 심정이야.,직장 생활에 회의감도 들고 그만 두고 싶은 심정이시군요.,정말 가족을 지키기 위해서 꾹 참고 다니고는 있지만 한계를 느끼고 있어.
1972810,MDRW2100047749.1,컴버스 잘모르나봐,name2이는 두 배,8처넌에 팔더라,불러두
279437,HuLiC5675,다음주에 남편이랑 여행가기로 했는데 어디갈지 고민중이야.,신나네요! 어디로 갈 생각이에요? 저는 항상 하와이에 가고 싶었어요.,하와이는 나도 가보고싶다. 이번에는 국내여행 갈거야.,정말 재미있을 것 같네요. 저는 하와이에 한 번도 가본 적이 없어요. 어디로 가실겁니까?
135455,HuLiC2351,제일 비싼 제품이 아이패드 프로야?,"네, 애플 제품 중 가장 비싼 제품입니다. 그것은 또한 세계에서 가장 잘 팔리는 태블릿입니다.",아이패드 프로가 펜도 있어?,"확실하지는 않지만, 첫 번째 아이패드가 2007년 6월에 출시되었다는 것은 알고 있습니다."
202218,HuLiC3893,"저도 그러고 싶지만, 저는 오늘 일을 해야 해요.",무슨 일 하는데?,저는 친구들과 외출할 거예요. 동석할까요?,아냐 나는 집에 있을거야.
1937734,MDRW2100047094.1,ㅇㅎ 엄마거?,예쓰 집임?,웅 택배 거실테이블에잇덩데 ㅋㅋ 얼마여떠,왜? ㅋ 니가 내게? 내방에 놔둬줘
1605245,MDRW2100032129.1,그쵸그쵸 그런거 너무 싫어해서 ㅋㅋㅋ 플램 b까지 짜서 가요 그래도 돌발상황은 생기더라구요 ㅋㅋㅋ,오오오 배운분... 짱 멋지십미다 그래도 요샌 급할 때 검색이라도 할 수 있어서 좋아요,맞아요 ㅋㅋㅋ 요즘은 근데 구글맵만 있으면... 그래도 기본적으로는 가이드를 다 짜가요 ㅋㅋㅋ 근데 친구들은 잘 안 보더라고요 ㅋㅋㅋ,같이 가는 친구들이요?
1770524,MDRW2100044216.1,,국밥 진한스탈인가여 약간깔끔한스탈인가여,제 기준으로는 깔끔한 스타일 같은에.. 또.. 그렇게 생각해본적이 없어서 .. 내일 당장 한개 꺼내먹어보고 또 말씀드릴께요 !!ㅎㅎ,ㅋㅋㅋㅋ아하 ㅋㅋㅋㅋㅋ전 두개스타일 각각다좋아하긴해서 주기적으로 국밥먹거든여 근데인터넷에서 살생각은못했어요
1176268,MDRW2100002468.1,좋네요. 저는 결혼하고 아이가 아직 어려서 낮에는 아기보고있다가 남편오면 아기 넘기고 집안일 하기 시작하는데... 가끔 좀 우울해지긴 하더라고요.,혼자 다하시려면 힘드시겠어요 주변에서 봐도 남편들이 집안일하는 집은 드물더라고요,남편도 안하는건 아닌데... 묘하게 성에 안차요.ㅋ 그래도 결혼해서 제일 장점은... 인간 음식물 처리기가 생겼다는 점인거 같아요.,아 ㅋㅋㅋ 음식물처리가 힘들긴하져
1579598,﻿MDRW2100030354.1,,,ㅋㅋ저두요! ㅋㅋㅋ 디귿 디귿 ㅋㅋㅋ 빨리 다음 앨범 또 나왔으면 좋겠어요,첨에 듣고 너무 좋아서 깜짝 놀랐어요 진짜 ㅌㅋㅋ 아니.. 여돌판에서 이런 노래를~?! 심지어 취향저격.. 첨엔 원곡이 더 좋았는데 지금은 에스파 버전이 더 흥겨워요 ㅋㅋㅋㅋ
139488,HuLiC2444,토마토는 생으로 먹어도 맛있고 익혀서 먹어도 맛있고 무엇보다 건강에 너무 좋은 재료지,저는 모든 종류의 토마토를 좋아합니다. 그것들은 매우 다재다능하고 다양한 요리에 사용될 수 있습니다.,맞아 너는 토마토로 어떤 요리를 만들수 있니?,저는 토마토 수프 만드는 것을 좋아합니다. 제가 제일 좋아하는 요리 중 하나예요.
793832,﻿MDRW2100001173.17,,,휴가 마지막까지 봐야제,내일도 보는거 아니냐구요
