,dialogue_id,Q-3,Q-2,Q-1,A
1180023,MDRW2100002721.1,안녕하세요!,오늘 날씨가 흐리네요,새벽에는 저희동네에 비가 엄청 쏟아지더라구요! 혹시 비안오셨어요?,아 정말요?저희지역은 안왔어요!!
909893,MDRW2100001515.1,실기,모르지ㅋㅋ,전주대 홈페이지에 컴 자격증 강의 있으니까봐바,공짜?
1013245,MDRW2100001575.1,ㅋㅋㅋ그러면 롱샤는 몇시에 예약잡을까 넉넉하게,7시? 영화시간표 건대 괜찮은거 생기면 건대로 바꾸고,3시 20분 밥먹고 가면 충분할 거 같은데 우리 밥 한시간도 안되어서 다 먹으니까 1:30-2:30 해서 넉넉할 거 같은데,오키 글믄 그냥 잠실에서
338511,HuLiC7037,응 도쿄에 가본 적 있지~~ 도쿄가 세계에서 가장 인구가 많은 도시라구??,저도 그렇게 들었어요. 언젠가 꼭 한번 가보고 싶습니다. 당신은 다른 도시들에 가본 적이 있나요?,도쿄는 세계에서 가장 인구가 많지 않을텐데... 아무튼~! 나는 오사카도 가본 적이 있어~,저는 오사카에 가본 적이 없어요. 그곳은 어때요?
1204277,﻿MDRW2100004442.1,,,안녕하세요,안녕하세요! 운동 하시는 거 있으신가요? 저는 건강 목적으로 다이어트 하려는데 여태 핑계만 대고 안 하고 있어요
262468,HuLiC5282,일이 많을 것 같지만 결국엔 그럴 만한 가치가 있을 거예요.,맞아. 농사는 노력한 만큼 보상을 받을 수 있다고 생각해.,저도 그렇게 생각해요. 당신은 어떤 일을 하세요?,난 아직 학생이야. 내 이야기에 집중 좀 해줄래? ㅎㅎ
1377686,MDRW2100016406.1,영화 보는거 즐겨하는데 코로나이후론 잘 안가요,인생영화 뭐세요??,음 아직 인생영화랄거는 없네요 픽사 영화를 좋아하긴해요,루카 보셨어요?
1008537,MDRW2100001562.1,ㅇㅇ,볼보스타벅스왔낭,ㅇㅇ 지금 니콘내콘인가 어디 막혀있어서 잠깐 뒀다 한 곳은 또 너무 싸서,안바쁘낭
1358742,﻿MDRW2100015099.1,,,군대 다녀오셨나요?,저 아직 군대안갔어요 정리할게 좀 있어서 그거 해결하고 가려그요
1641445,﻿MDRW2100034665.1,,,name1님!!!!!!!! 잘지내셨어요? 오늘 뭐드셨어요?,네 잘지내고 있어요 ~! 오늘 저 냉면먹었네요 어떤거 드셨나요?
1839387,MDRW2100047018.1,음료가 밀크티야?,우유랑 오레오간건가?,음료가 오레오인가?,아무튼 그런거야
1509885,MDRW2100025543.1,오 저는 칠성제로밖에 못먹어봣어요 맛이 궁금해지네요 커피는 달달한 카라멜 같은거만 먹다가 요즘은 아메리카노만 먹네요,잠 깨는데는 아메리카노가 좋져ㅎ,전 더워서 시원한맛에 먹는거 같아요 ㅎㅎ 구수한맛이랑 배달 음식 자주 드시나요?,네 자주 먹어요 치킨 자주 먹는거 같아요
1191757,MDRW2100003565.1,앗 그래요 ??? 시간나면 구경해야 겠는데용 예전 기록도 남아 잇어욤?,아직 안되나봐요ㅎㅎ 제꺼 찾아보려고하니 15년 이후것만 찾아진다고해요 ㅡㅎ 복구다했다고는나오네요ㅎㅎ,아항 아쉽네용 흑 흑역사지만 ㅋ 사진은 건지고 싶어요,사진은 남아야죠ㅎㅎ그때를 추억할수있는 물건이니ㅎㅎ 글은 조금 창피하지만ㅎㅎ 그래도 그때 당시에 날 만날수있어서 꼭 복구됬으면 좋겟네요ㅎㅎ
478694,감성대화말뭉치.15300,내가 이십 대 때부터 모델 일을 했어. 누구보다 날씬했는데 이제 온통 온몸이 셀룰라이트로 덮여서 인간 아닌 괴물 같아 보여.,날씬했다가 체중이 늘어서 그런 거군요.,너무나 혐오스러워서 지방 제거 수술을 받았지. 그래도 조금 덜 보이기는 해도 여전히 혐오스럽기는 마찬가지야.,수술을 받았지만 여전히 고민이시군요.
169316,HuLiC3132,"네! 저는 쿠키 굽는 걸 좋아해요, 특히 초콜릿 칩이요. 굽나요?",응응! 나도 쿠키 굽는걸 좋아해! 그냥 베이킹에 좀 관심이 많아!,좋아하는 쿠키 종류가 있나요? 저는 오트밀 건포도를 좋아해요.,오호.. 되게 특이한 취향을 가지고 있구만.. 보통 사람들은 건포도 별로 안좋아 하던데!
1701790,MDRW2100039209.1,맞아요 한지 잘 모르게ㅜ,오늘은 충동적으로 와밧슴다,전 빠글빠글하게 해요ㅋㅋ,ㅋㅋㅋㅋㅋ
1687538,MDRW2100038146.1,전 여행을 많이 안다녀서 기억나는 곳이 많이 없는데 태국여행 좋았어서 많이 기억에 남아요 ㅎㅎ,태국여행은 가본적이 없네요 특별히 기억나는 장소는요?,도이수텝이라고 꼭대기에 있는 사원이 기억나요 비가 많이와서 좀 힘들었거든요 ㅠㅠ name1님은 여행 좋아하세요??,좋아해요 예전엔 가끔 다녔는데 코로나 이후로는 간적이 없어요
1194123,MDRW2100003746.1,혹시 추천해주실수 있나요?,블로그에선 다들 아는거 알려주셔서 피해서 해요 이게 수요예측나와야해요 일진이 아직 예측이 안나왔어요 전 일진하고 스팩하려고요 근데 모임에서 의견듣고 담주 결정하려고요,종목 추천 아니고 카페나 블로그 추천이요 ㅎ,아 ㅋㅋ 소유보다경험을
