,dialogue_id,Q-3,Q-2,Q-1,A
1040507,MDRW2100001590.1,호르몬의 노예 ㅠ 아아아 뭔지알거같아여,완전ㅠ 쿠키구워가면서 다 봤지...,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 전 싸이코지만괜찮아 보는데 요즘 드라마 언니 별다른 태교가 필요없어요 꼭 보세요~,그래?ㅋㅋㅋㅋ 나 다 나오면 볼랬는뎅ㅠ 기다리는거 싫어서ㅠ
110995,HuLiC1788,,혹시 지금 넷플릭스 구독 중이야?,"아니요, 저는 넷플릭스에 가입하지 않았어요. 당신은 넷플릭스 구독을 가지고 있나요?",응 구독을 하고 있는데 재미있는 영화나 드라마를 추천 받고 싶어서 물어 봤어 ㅎㅎ
1102259,MDRW2100001620.1,돈이생기면계속 1.5퍼 넣어야되그래도싸,그래.. 1주택자고 7천만원이하니깐 조건은되는거 같은데,분양권도 되나그걸모르겠네.,아
855651,MDRW2100001382.1,그러지마 여봉ㅜㅜ,면접잘본게 중요하지 짜증나..그냥.. 나쁜새끼덜 오빠오니 ??,웅 갈게ㅎ 기다료,긂 긂 나지금나가도될까
481231,감성대화말뭉치.15795,자식들에게 유산도 많이 남기고 내 보험금도 도움이 되면 좋겠어.,어떤 효과가 있기를 기대하시나요?,자식들의 부담이 줄고 내 마음도 편해 지겠지.,자식에게 유산과 보험금으로 행복하길 바라는군요.
197231,HuLiC3778,나는 백수야. 평생 일을 해 본적이 없어..,당신은 재미로 무엇을 하는 것을 좋아하나요?,재미로 하는거라..취미를 물어 보는거야?,"네, 당신의 취미에 대해 물어보는 거예요. 당신이 가장 좋아하는 취미는 무엇입니까?"
458921,감성대화말뭉치.11433,아프고 늙었다고 자식들이 무시해서 화가 나.,자식들이 무시해서 화가 나셨군요. 앞으로 어떡하실 건가요?,자식들에게 재산을 물려주지 않아야겠어. 그러면 나한테 잘하지 않을까?,자녀분들께 재산상속을 하지 않게다고 말하는 것으로 관계 전환을 하려 하시는 군요.
559085,감성대화말뭉치.31066,부모님과 본인의 희망 직업이 달라서 많이 혼란스러우시겠어요.,부모님은 왜 이렇게 내가 원하는 일을 믿어주시지 않는 걸까? 나도 내 삶을 살고 싶어.,부모님이 본인의 꿈을 믿어주시지 않아서 속상하겠어요. 사용자님은 어떤 일을 하고 싶은가요?,나는 내가 전공한 분야와 관련된 직업을 가지고 싶어.
1466880,MDRW2100022679.1,ㅋㅋㅋㅋ넓을 광이래요 알고 계셨어요..?,미칠광인게 드물지않아요? ㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋ저 처음 알았어요 ㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋ
1790878,MDRW2100045701.1,찐 감자 최고죠!!! 소금찍어드셨나요ㅎㅎㅎ!,아니요 찔 때 소금간 설탕간을 해서 쨨더니 겉이 단짠단짠이라 따로 양념 없이 먹었답니다ㅎㅎㅎㅎㅎㅎ,와우 단짠단짠 찌기 전부터 간을 하는군요 처음 안 방식인데,설탕소금물로 찌면
1842644,MDRW2100047019.1,먹음,나도 매운거,절대,목 먹어
1959954,MDRW2100047114.1,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 그런 몹쓸 밥이랑은 비교도 못하겠징..?!,"그니깐ㅠㅠㅠㅠ 오바얌...... 애슐리 address로 가쟈,,,, address가 더 맛있당..",마쟝.. 초밥이 진짜 너무 차이났오 딸기축제땐 무조건 address얌!!!! 이제 딸기축제도 얼마 안남았당!,할 마자!!!! 딸기축제!!! 딸기 조앙 오늘도 편의점에 손님 많이오ㅓ??
71201,Chat9344,그럼.,왜?,힘드니까.,계속?
878337,MDRW2100001398.152,그라게ㅜㅋㅋㅋ 걍 시켜묵으면되지머ㅋㅋname3좋아하면ㅋㅋ,아. 다른사람다해도 돈아까바 모할지알았는데 ㅋㅋㄱ신기하다 진짜,ㅋㅋ그러니깐ㅋㅋ 완성ㅋㅋ,"아그거ㅋㅋ 굽는거 했구나 바나나넣고 구우멵, 갠츈?"
846018,MDRW2100001380.1,웅,3장 남았따으으으,우리도 2200에 팔자,ㅇㅇㅇㅇ
