,dialogue_id,Q-3,Q-2,Q-1,A
307932,HuLiC6331,그것 참 좋은 생각인 것 같군요. 고양이를 키우고 싶지만 알레르기가 있어요.,알러지가 있으면 참 힘들겠다... 좋아 해도 만질 수가 없다니 ㅜㅜ,그 말을 들으니 유감이네요. 고양이 없이 뭘 할 수 있을지 모르겠어요. 애완동물이 있나요?,고양이 없이 할 수 있는 건 많아~~ ㅎㅎㅎ 작은 동물들도 있다구!
173869,HuLiC3238,그것들은 멋집니다! 그들은 미국에서 두 번째로 인기 있는 고양이 품종입니다.,인기가 많구나~ 난 키운다면 러시안 블루 키우고 싶어,러시안 블루도 갖고 싶어요. 그들은 가장 아름다운 고양이 품종 중 하나입니다.,맞아ㅠ너는 애완동물 키우고 있는거 있어?
1908355,MDRW2100047060.1,키밥 몰라 근데 먹을 사람이 업써,아 거기 갔어? 그 친구가?,열두시 반에 키밥 먹쟤 name3이는 오늘,구래구래
277127,HuLiC5620,기르고 싶은데 잘 키울 여건이 안돼서 없어,그 말을 들으니 유감이네요. 당신은 미래에 그 조건들을 얻을 수 있을 것 같습니까?,나는 개보다는 마당이 생기면 거위를 기르고 싶어ㅋㅋㅋ,그거 좋은 생각인 것 같네요. 저는 거위를 좋아해요. 그들은 매우 귀여워요. 나도 애완동물로 키우고 싶어요.
1640689,MDRW2100034606.1,그팀 여자왕고님은 까칠하신데 사리분별은 확실하시거든요 아 저번주에 있었던 아진 펄펄끓는 멘트가 있으시죠,헉 더 끓는게 있나요 팀내의 시한폭탄,저보다 7살어린 웃음봇 신입이 있다고 말씀드렸죠,네네 그분도 남자분인가요 설마
15189,Chat12929,주말도 안돼.,왜?,요새 계속 야근에 주말에도 출근하거든.,바쁜가 보구나.
1281209,MDRW2100009650.1,저는 초4 초6 중1 고2 고3 해요,와.... 와.... 저는 이번에 초6 중3 하게 되었는데 혹시 중3 영어 고등선행은 어떻게 해야할까요,저는 1년에 한 단어장 3번씩 영어단어장 세번 돌려요 실력에 따라 다른데 아주 잘하는 학생이면 워드마스터 하이퍼 2000 쓰고 일반적인 학생은 워드마스터/어휘끝/워드마스터ebs파이널로 시작해서 1년에 한 단어장을 3번 돌리고 3년간 3권을 돌려요,와... 너무 전문적이세요 수업 방식이 고민인데 모의고사 기출을 하고 있대요
732000,MDRW2100000245.13,,name4는 잘 들어가고?,응 잘들어감 안가고 싶다한거,왜 안가고싶대
1528244,MDRW2100026806.1,아무래도 그렇죠 ㅠㅠ 한번보고나면 이제 보고싶은 부분만 골라보기도 하고 ㅋㅋㅋㅋ 그러다 그대로 두고... 그래도 책장에 꽂힌거 보면 기분은 좋아요.......,ㅋㅋㅋㅋㅋ맞아요 저도 소장을 위해 구매하는 편...! name2님은 소설책 종류를 좋아하세요?,넵 특히 사는건 더더욱 소설위주가 되는거같아요 ㅋㅋㅋㅋ 그 외에는 가끔 전공 관련한 책 보는 정도...?,아 저는 고등학교 때까지는 소설 잘 읽었는데 요새는 어쩌다 보니 소설을 잘 안 잡게 되더라구요 소설은 우리나라 소설 많이 보시나요?
630431,감성대화말뭉치.826,반 친구들이 싸우는걸 말리다가 나도 한 대 맞았지 뭐야.,싸움을 말리다가 맞으셨다니 다치진 않았나요?,배를 주먹으로 맞았는데 너무 아파. 부모님께 말씀드리고 병원에 가기가 무서워.,통증을 느끼시는거보면 이후 증상이 심해지실까봐 걱정이되네요.얼릉 병원에 가서 진료를 받아야 할 것 같아요.
1768447,MDRW2100044065.1,시럽아예 안넣은 아메리카노?,넵! 따뜻한거ㅎㅎ,아이스는 안드세요?,음 추워용ㅎㅎ
131332,HuLiC2256,당신 말이 맞는 것 같아요. 미국에 여행 가면 더 건강한 음식을 먹으려고 노력할 것 같아요.,코로나가 진정되서 언른 편하게 여행다니고 싶다.,좋은 계획 같아 보여요. 어디로 여행 가고 싶으세요? 저는 항상 하와이에 가고 싶었어요.,나도 하와이! 따뜻한 햇살 눈부신 바닷가 너무 가보고싶어
