,dialogue_id,Q-3,Q-2,Q-1,A
1572440,MDRW2100029866.1,특별히 재밌는건가? 맨날 바이블같은거라고만 들음 그래서 걍 수학의정석같은 이미지야,세계관이 신기하고 재밌으니까 수학의 정석보단 재밌지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋ 자기들이 재밌어서 영업할때 걍 짱이야~ 이상의 멘트를 해주지않아,음.... 이영도 소설은 깔끔해 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 질척거리는 인물이 별로 없어 눈마새만 봤지만 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
903032,MDRW2100001514.1,그거 오면 언제든 ㅋㅋㅋㅋ 냉장고 포화상태가?,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ그래도되공,일단 넣어둘순 있제? 냉동실 ㅋㅋㅋㅋㅋ,응 냉동실비어이씀
1797363,MDRW2100046181.1,오히려 심해질때도 있거든요 제품에 따라...,아는분도 그랬던것 같아요 유산균 안받아서 고생했다고...,맞아요 ㅜㅜ 참 몸뚱이가 효율적이지 못해요ㅎㅎㅎ 몸뚱이 일해라!!ㅎㅎㅎ,ㅎㅎㅎ저도그래요 어디 하나 멀쩡한곳이 없는듯 척추도 그렇고..
63782,Chat7941,누구 스타일이다 하면 그 계절에는 거의 다들 그렇게 입고들 다니더라.,그렇긴 해 거의 $Theme이 옷 $Theme이 뜬 연예인을 따라가게 되는 것 같아.,누구 스타일 하면서.,그렇지.
663832,MDRW2100000066.38,,아니 엄마,네,나 아까 카드 사진찾는데 아니 카드 사진 찾으려고 앨범보는데 우리 제주도 사진 계속뚜더라ㅜ 완전추억
1010605,MDRW2100001575.1,저 파란 지붕 전체인가,와 또 배민 배달 가져가시네,엄청크다,그거 말고도 그냥 지도로 봐도 겁나 큼
1194500,MDRW2100003777.1,안녕하세요 쇼핑 좋아하세요?,넵 인터넷으로 사는건 되게 좋아해요 올해 뭐 사시고싶으신건 있으세요?,갑자기 떠오르는건 없네요 저는 물건을 많이 사는걸 별로 안좋아해서 혹시 뭐 구입 예정이나 사고싶은 것 있으세요?,저는 닌텐도 되게 사고싶네요
1662829,MDRW2100036287.1,아니욬ㅋㅋㅋㅋ 예전엔 꼼꼼히 세웠는데 이상하게 시간이가면갈수록 즉흥여행을 하게되더라구요 뭐 근데 그마저도 코로나 이후로는 제대로 못하고있지만요^^;,으윽 그쵸ㅠㅜ 코로나ㅜㅠ,여행가서 물속에 여러사람들이 같이 놀고있는 사진들보면 너무오싹해요;ㅠ 대단하다싶고,저도 처음 가보기전까진 나노단위로 세웠는데 가보고 의미 없음을 깨달았어요ㅋㅋㅠ 아.. 맞아요
935741,MDRW2100001528.1,ㅠㅠ 어떡해... 언제쯤 낫는거닝?...,한달은 치료해야된대... ㅠㅠ 이제 일주일 했어ㅠㅠ,헐..... ㅠㅠ 이제 그런거 알았는데.. 수요일에 그냥 밥만 먹는데로 가는게 좋을것같기두!!!,아냐아냐 술 조금만 마시면 되지! 어제처럼 말구!
1182164,MDRW2100002876.1,저는 오빠랑 플스2 해봤었는데~ 모바일게임도하시나요?,네 저는 클래시 오브 클랜 좀 했었어요,아하 그거 인기 많던데 도미네이션즈 아시나요?,처음 들어봤어요. 어떤 게임인가요?
1115430,MDRW2100001625.1,ㅇㅇname3형이 알려줘서 부정행위임 잘까,그랬다가 name10햄한테 매타작행ㄷㄷ ㅂㅇ,나쁜넘 기만자쉑,연막쉑
1966042,MDRW2100047378.1,타코 먹었어요,멕시코 음식이요?,네네,타코에 고수넣어 먹는거 좋아하시나요?
73991,﻿Chat9848,,,아침에 일어나서 하는일은 모닝콜이야.,여자친구가 잠이 많은가 보구나 ㅋㅋ.
962608,MDRW2100001537.1,아이공 그건 다음에 하징 ~~ 쉬지도 못하도 고생했넹 ㅠㅠ 시간되면 연습실 밑에간판 받침좀 봐줘용 ~~ 자기가 구입하면 내가 돈 붙혀줄겡 !!,웅웅 알겠옹ㅎㅎ,저녁 챙겨먹궁 ~~,자기는 먹었어용?
