,dialogue_id,Q-3,Q-2,Q-1,A
646780,MDRW2100000021.241,아니야 브랜드를 바꿔야해,응 아니야 다 먹을 때 까진 새거 없어,너무한다진짜,잠이나 자세요 안녕히 주무십쇼
1722480,MDRW2100040694.1,아... 진짜 거의 세미대학입시네... 빡세다고는 알고 있었지만...진짜 빡쎄다...,곰곰히 생각해보니 진짜로 학교 안나가는 거였어. 나도 그즘에는 1학기까지만 입시 점수에 들어가니까 의사 연줄있는 선생님이 진단서 막 써줬음,ㅠㅠㅠ정말...3학년이란 어딜 가던 모양새가 비슷비슷하군요...,ㅋㅋㅋㅋㅋㅋ정말... 그리고 몸만드는거에 의문 하나는?
244156,HuLiC4860,먹을 것은 많은데... 너무 바빠... ㅜㅜ,듣던 중 반가운 말이네요. 당신이 먹을 음식을 모두 어떻게 할 건가요?,먹어야지.. 두고두고...,그것 참 좋은 생각인 것 같군요. 저도 그렇게 해야 할 것 같아요. 가장 좋아하는 음식이 무엇인가요?
1605145,MDRW2100032122.1,맞아 여행은 마음편한여행이 최고지 돈도 별로 안들지만 여행의 즐거움ㅈ은 한가득이지,그 시골집에 다시 가보파 올가을에 그곳으로 갈까?,그래 토일 날잡아서 함가자 강지도 델꼬갈까?,장거리라 괜찮을까? 강지도 여행감 신나할까?ㅎ 여행은 가기전이 더 설레는듯
645306,MDRW2100000021.152,음~세균 냐이,냐이가뭐야,냐미라고 맛있다고,맛없는데
1925033,MDRW2100047077.1,삼십분있다가 출발해야지,알겠어ㅜㅜ 뭐하구있어? 왤케 딱딱하게 말해? ㅇㅅㅇ,응? 어닌데,딱딱한것 같은데
1763210,MDRW2100043678.1,와 대박 ㅠㅠ 게는 게장도 너무 맛있어요 ㅠㅠ,네 근데 아직 철이 안됏는지 꽉 차진 않앗더라고요 몇주잇다 다시 먹어야겟어여ㅋ,아아 게장도 철이 있나요???,속에 살이 덜찾더라고요 아쉽
444355,HuLiC9480,힌트 좀 줘ㅜㅜ,음.. 이 제목은 언뜻들으면 공포영화인가 싶은거야ㅋㅋㅋ,뭐야 그게ㅋㅋㅋㅋㅋㅋㅋ뭐지??,우리엄마가 듣고 공포영화인줄 알았데ㅋㅋㅋ
417841,HuLiC8869,웅ㅇ.. 카메오로 나왔었나봐,헐 오늘 볼 때 왜 안보였짘ㅋㅋ,옛날 영화라 옛날 얼굴이여서 몰랐을 수도?,아 그러네 나 지젤번천 좋아하는뎅 ㅋㅋㅋ
993846,MDRW2100001554.1,,시발 내 진랑도화원기 벗뜨 슈준은 믿을만하지 고독한 슈준방 만들까,뭐야?,누가 술마시고
79545,HuLiC1060,너네 딸들은 몇 살이니? 우리 딸이랑 비슷한가?,"나에게는 딸이 하나, 아들이 하나 있어요. 그 요리는 우리 둘 다 똑같아요.",딸은 몇 살이야? 우리 딸이랑 친구 시켜줄까?,그거 참 잘됐네요! 제 딸은 10살이고 아들은 10살입니다. 우리는 함께 요리하는 것을 좋아합니다.
1869727,MDRW2100047031.1,실허,내가 ㅣㅣ,name3,돚잔
1490626,MDRW2100024233.1,당근 참외 등등,먹고싶은 과일 있었어?,토마토?,토마토 사왔어?
406926,﻿HuLiC8617,,,근데 또 너무 가난한 사람들은 다 착하고 부자들은 못됐다는 걸 너무 아이를 상대로한 애니메이션에서 편견을 좀 심어주는 게 아닌가 싶긴 해,마자 나도 보면서 그게 좀 걸리기는 한데 그래서 더 극적이기도 하고??
