,dialogue_id,Q-3,Q-2,Q-1,A
1417759,MDRW2100019253.1,메타버스 아시나요?,잘은 몰라요~ 경험 해보셨어요?,저도 잘 모르는데요 네이버에 제페토 서비스가 메타버스래요,제페토도 처음 들어보네요.ㅋ 근데 가상세계 재밌을 거 같아요. 아바타도 만들 수 있겠죠?
1263916,MDRW2100008483.1,네 말이 통하는 사람 ㅎㅎ 근데 그냥 안정감을 주는게 커요,그렇군요ㅎㅎ만난지는 얼마나 되셨나요?,3년정도 된거같아요ㅎ만나시는 분 있으세요,저는 얼마전에 이별했어요. 결혼까지 생각했는데 가치관이 달라서요
238233,HuLiC4723,다음에 한국에 오면 꼭 먹어봐야겠어요. 한국음식을 좋아하시나요?,응 꼭 먹어보길 바라 ㅎㅎㅎ 한국 음식 좋아해~ 오늘은 놀러 안가니?,잘 모르겠어요. 저는 오늘 할 일이 많아요. 아마 그냥 TV나 볼 거예요.,tv 프로그램 어떤거 보려구?? 나는 전참시 보고 있어
163731,HuLiC3003,저도 책 읽는 거 좋아해요. 당신은 어떤 종류의 책을 읽습니까? 저는 판타지와 공상과학 영화를 좋아합니다.,맞아 나도 판타지 소설을 좋아해. 읽다보면 시간가는줄을 모르겠어.,저는 판타지 소설과 공상과학 소설도 좋아합니다. 좋아하는 작가 있으세요?,나는 파울로코엘료가 좋아.
728795,MDRW2100000233.47,걱정될 수 있지,그리고 그 특유의 ㅁㅌ이나 호텔그 향 같은거 좀 ㅂㄹ여서 저긴 어떨진모르겠눈데 그래도 분위기가,응응 그래서 에어비앤비로 찾는 것 같았어!,이뻐서 좋을거같앵 그리고 아까 자세히 못봤는데
565430,감성대화말뭉치.3231,,그 노인네는 필요할 때만 잘해주고 평소에는 날 멸시해. 날 도구로 보는 거 같아 상처받았어.,사용자님을 도구로 보는 거 같아 상처받으시겠어요.,이대로라면 계속 뒤치다꺼리만 할 거 같은데 어쩔 줄을 모르겠네.
1552704,MDRW2100028494.1,고앵... 건강해지고 있어서 다행이야,고앵 건강하고 행복해... 엄청 건강해서 일주일에 100g씩 찜 의사선생님이 갈 때마다 좀 놀라심 너무 잘 큰다고,ㅠㅠㅠㅠ 건강고영 해피고영 대견해,잘 커서 다행이야...
668005,MDRW2100000083.33,응 해볼께요 동생님,와 잠깐 잤어,name3 왔어?? 언제부터 잤어?,왔지 데리고 3시 넘어 잠깐 졸았어
240973,HuLiC4787,저도 프랑스 음식 좋아해요. 당신은 좋아하는 프랑스 음식이 있나요? 저는 파스타를 좋아해요.,난 라따뚜이를 좋아해.,"오, 그거 좋은데요. 저도 그거 좋아해요. 어떤 점이 좋으세요?",뭔가 가벼우면서도 맛있어서 부담없이 먹기 좋은거같아!
1143989,MDRW2100001640.1,아 굿굿 ㅋㅎ ㅋㅋㅋㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬,야 악도 아직 안 뭇다 ㅅㅂㅋㅋㅋㅋㅋㅋㅋ,잘해떠 나 배고프장,지금이라도 머거야지....
