,dialogue_id,Q-3,Q-2,Q-1,A
874008,MDRW2100001396.50,밤에는 팩 아침엔 피지오겔 ㅎㅎㅎ,피지오겔 촉촉해?,그거 건선있는 사람들 쓰라고 피부과에서 추천해 보통 아가들이 써 ㅎㅎㅎㅎ,팩 붙이는게 ㅋㅋㅋ 끈적이는것 같아서 영~나는 안 끌리저라고
167139,HuLiC3082,나도 온라인 데이트를 받아들이기까지는 시간이 좀 걸릴 거 같아,"네, 조금 신경이 쓰이긴 하지만 결국엔 그럴 가치가 있죠",그런가? 사람을 보지도 않고 데이트를 하는 게 의미가 있는거야?,당신이 어떻게 느끼느냐에 따라 다르겠죠. 저는 개인적으로 이것이 새로운 사람들을 만나는 좋은 방법이라고 생각합니다.
809235,MDRW2100001275.1,마자맞,우리둘이산책할때 맨날나왓눈데,그쳐,안나온다고한거보면.. 옘병 썩 저리가거라~!
765410,MDRW2100001091.72,설마 내일 휴일이라 오늘 휴가는 아니겠죠?,그랬으면 어제 휴가라고 알려주지않았을까요,안되면 안된다고 알려주지..마음이라도 접게..ㅠㅠ,네네 그럼 오늘 마지막으로 전화해보고
855676,MDRW2100001382.1,힝힝 거리지 말고 눈 감고 심호흡해 기지개도 펴고 버티지 말고 눈을 감아 name1 다녀올게요 여보 오늘 짐 많니,왜또못오니 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 오늘은,오늘은 진짜 못갈거같어,나 부안가 -_-
1087073,MDRW2100001612.1,난 샤워하구 오겠슴당~ 오옹,오 뭐야,!!!!!!,나 운동하구 온다고 얘기할려했믄데 대박
120860,HuLiC2013,고등학교 때부터 친구였다면 얼마나 알고 지낸거야? 정말 추억이 많겠다!!,저는 그를 안 지 5년 정도 되었습니다. 우리는 서로의 친구를 통해 만났어요.,그럼 어떤 계기가 있어서 연인사이로 발전하게 된거야?,나는 그를 서로 아는 친구를 통해 만났어요. 그때 우리 둘 다 고등학생이었어요.
1595850,MDRW2100031504.1,맞아요 맞어!! 그 파트 춤도 진짜 쫄깃하지 안한요!?,맞아요 노래랑 춤이랑 찰떡...!! 혹시 라이언이랑 춘식이가 넥스트레벨 추는것도 보셨나여??!,헐할 네!! 완전 귀엽게 디귿자도 못 만들잖아요 ㅋㅋㅋㅋ,크 보셨구나 ㅋㅋㅋ맞아요ㅜㅜ 그리고 잔망스런 표정...
1134742,MDRW2100001638.1,세인트아가타 핫해보이네요,새벽타임이 없네,ㅋㅋㅋㅋㅋ 조조오가 ㅋㅋㅋㅋ,조조 노노
987075,MDRW2100001549.1,61만 7천원 ?,ㅇ,엄마 삼성카드로 하는게 더 이득임 50마넌이상 쓰면 2만원 할인이야 내가 집가서해줄게,465.680원  151.810원
1967555,﻿MDRW2100047494.1,,,안녕하세요,안녕하세요~!
424176,HuLiC9014,아 정말? 새로 나오는 지 몰랐어! 너무 궁금한데?,응 새로운 에피소드 토르:러브앤썬더 촬영이 다 끝났데~,"오 이제 그럼 편집만 남은 것인가! 나 너무 기대되네 봐야할 영화가 많아. 새롭게 나올 스타워즈 영화도 그렇고, 토르도 봐야하고~",응! 우리 내년에 개봉하면 같이 보러 가자ㅋㅋ 그때 되면 코로나도 쫌 없어 지겠지?
785141,MDRW2100001157.142,,방수밴드있는데 그것도 왠지 설거지하거나캄찝찝 아까알콜드간이후로 살이 벌어져뿟어ㅜ,으아 ㅠ 접때 나도 살짝그랬는데아프더라ㅠ,사과 들고 써는거있자나 푹넣었는데 사과밖으로 칼튀나와가
10322,Chat12030,외국 영화배우 중에 누구 좋아해?,난 톰 행크스 좋아해.,대단한 배우지.,어. 얼굴은 별론 데 연기력은 대단한 것 같아.
1415011,MDRW2100019054.1,소소한 게 제일 큰 행복이죠,전 요즘 열심히 절약중이라 사실 소비를 많이하진않아요,그러시구나,돈모아서 집사는 게 제일의 목표
1346900,MDRW2100014308.1,맞아요!! 차 있으면 그런거 같아요 저는 스타벅스가 분위기도 차분하고 안정감있어서 자주 가는거 같아요 카페 가면 보통 어떤 메뉴 시키세요?,저는 커피마시고싶으면 라떼시키고 아니면 요거트스무디 시켜요! 둘이가면 케이크 하나 시켜서 나눠먹는 편이에요! name1은요?,저는 커피을 못마셔서 다른 메뉴 한번씩 돌아가면서 시켜먹는편이에요!,카페인이 잘 안받으시나봐요 저는 써서 못먹겠더라구요 그래서 달달한 라떼만 먹어요ㅋㅋㅋㅋ
1673341,MDRW2100037086.1,,아니요 아직 저녁 안 먹었어요 저녁 식사 하셨어요?,전 좀전에 먹었어요..ㅎㅎ 저녁을 좀 일찍 먹어요.. 메뉴는 정하셨나요?,아뇨 가족이랑 같이 먹으니까 엄마가 주는 대로 먹어야죠
1351580,MDRW2100014624.1,아뇨ㅠㅠ!! 전한다면 요가 스트레칭정도?ㅎㅎ 맞아요 약도 유통기한잘봐야해요!,오 맞아요 스트레칭이 중요하다던데 뭔가 시작전후로 해주기 제일 귀찮은게 스트레칭 같아요 저는 부지런하신 name2님..! 맞아요..애써 건강하려고 샀는데 버리면 아까우니까요~~!,아니에요ㅠㅠ 매번맘만먹고 유튜브만틀어놓고 안해요ㅠㅠ!,ㅎㅎㅎ저도 쌓아놓은 스트레칭 구독이..많네유.. 유명한 강하나 스트레칭 해보셨나요?
866000,MDRW2100001388.12,ㅋㅋㅋ우리집도!,갑자기 저건 왜튀어나왓는가 ㅋㅋㅋㅋ 난 이승엽이다 ㅋㅋ,ㅋㅋㅋ쟤가 박찬호팬,에스비에스다 ㅋㅋ
568148,감성대화말뭉치.3284,잘 모르겠어. 친구들과 놀아도 즐겁지 않아.,어떻게 하면 즐거움을 되찾을 수 있을까요?,모르겠다. 친구들이랑 게임이나 한 판 하러 가야겠어.,조금이라도 즐거운 기분을 되찾길 바랄게요.
570920,﻿감성대화말뭉치.33386,,,친구가 심근경색증으로 상태가 많이 안 좋네. 더 잘해주지 못해서 후회돼.,친구에게 잘해주지 못 해서 후회하시는군요. 원래도 상태가 안 좋으셨나요?
1582271,MDRW2100030536.1,어디 가봤나요?,송도요,어땠어요,바다야경이 예뻤어요
1246090,MDRW2100007282.1,헐 8년 유지했구나,한번자르니까 편해서 못기르겠더라고!,머리 숏컷 치니까 아침마다 머리 답이 없는데 원래 이래..? 편하긴 진짜 편한뎅 ㅎ,난원래 매일 나가기전에 아침마다 머리 감아야해서 그냥 금방감고 안말리고나가도되는게좋았어
43094,Chat3955,왜?,비위상해서.,채식주의자야?,그런건 아니구.
1167156,MDRW2100001890.1,,이제는 제법 선선해졌당,그러게 새벽엔 이제 춥더라고,문 닫고 자야해
65632,Chat8280,,넌 어떤 복장이 가장 편해?,난 면바지에 면 티를 입는게 가장 편해.,난 트레이닝 복을 입는게 가장 편하던데.
1743901,MDRW2100042270.1,여행 가는 거 좋아하세요?,네 좋아하죠! 최근에 간 여행지 있으세요?,가장 최근에는 부산을 다녀왔어요! 요즘 해외 여행은 힘들잖아요ㅋㅋㅠㅠ,네 그렇죠 부산 재밌죠ㅜㅜ어디어디 가셨나요
1007907,MDRW2100001562.1,땅큐,다공짜야,조타조타 짱이다,섬유유연제 3.4L 한참쓰나?
1374448,MDRW2100016186.1,헉 주말이없다니.. 주 6일인가요?,동식물원이라서 주말이 필수고 평일에 이틀 쉰대요 ㅋㅋㅋ,오 그래도 주 5일이군요,넹!ㅋㅋㅋㅋ 하나 합격해서 다행이긴한데 자격증시험치러 주말에 갈일이있어서 사실 주말이있었으면 좋겠긴해요ㅠ
1165240,MDRW2100001781.1,,너무 피곤한데.. 댕댕이한테 미안해하고싶지않아서 산책 한시간했어요ㅠㅠ 길에서 17살짜리 강아지 잃어버렸다는 전단지를 봤는데.. 너무 맘이 쓰이네요,아유 말만 들어도 속상 견주님 얼마나 애탈까,ㅠㅠ그러게요.. 날짜도 3주가 지났던데..댕댕이 기적처럼 집으로 돌아가면 좋겠어요..
353816,HuLiC7391,"글쎄.. 설명하기 힘드네 맵고, 시고, 달고, 상큼하고 다 섞인 맛?",애완동물이 있나요? 나는 개를 키워요.,혹시 고슴도치라고 아니?,"아뇨, 들어본 적이 없는 것 같아요. 뭐에요?"
1530052,MDRW2100026930.1,저 또 일본의 라멘집 가서 라멘을 먹고싶어요,저 갔을 때 스유니 전광판에 엄청 크게 틀어줘서 좋았던 라멘도좋아요.. 초밥집도 좋았어요..,헉 맞아요 맞아요 회전초밥 맛집 없으려나 한국 쪽 여행도 가고싶네요..name2님 여행 자주 가시던거같은데 추천장소 있나요,저 부산 신발원 마가만두 개미집(낙곱새) 좋아해요 백금당이랑 녹카페도 좋아요..
9139,Chat11782,상영하는 영화는 다 예매 할수 있는거야?,"그럼, 당연하지.",예매가 매진이 되도 극장에 가면 표가 있을까?,있긴 있을거 같은데.
1170334,MDRW2100002105.1,아 육아퇴근이에요ㅎㅎ 밤늦게 퇴근했다는 ㅎㅎ,아앗.. 퇴직자로 만들어버렸네요 제가 아기는 몇 개월이에요??!,휴직중입니다ㅎ 19개월이요,"육아 힘드시겠어요,,,"
893465,MDRW2100001500.1,엉 기둘 전화해보께 ㅋㅋ,델코 AGM70 배터리 이름 내가 주행거리가 짧은데 배터리 교체하면 주차녹화도 가능한지 물어바조,알아보고연락준데,아 벌써 전화함? 바름 빠름 ㅋㅋㅋ
681677,MDRW2100000103.312,계속 미끄러지고 거기 축툭함,위험하다,그래서 내릴때 민망함 누가 거기만지고 놀랄가봐,그렇겠다
1091013,MDRW2100001613.1,엥 왜지..,10시가 돼도 집에 안 들어오고!,미쳤니?,마 이게 나라가! 빨리 오라그 ㅠㅜ
