,dialogue_id,Q-3,Q-2,Q-1,A
342126,HuLiC7120,범죄도시 정말 좋아해! 내년에 시즌2나온다고 해서 기대중이야,저는 그 쇼에 대해 들어본 적이 없습니다. 확인해 봐야겠어요. 무슨일인데요?,재밌을꺼같아! 너도 꼭 챙겨봐!!!,어떤 내용인가요? 무법자 같은 건가요?
957793,MDRW2100001537.1,엄마가 올검정을 원행 ㅋㅋ 오늘 만물상회 갔더니 45000원 75000원하더라구 그래서 안샀엉,크기는?,연습실에 있는거 크기 우리 연습실에꺼가 얼마지??,33000원인가 그쯤되용ㅎㅎ
397948,HuLiC8409,ㅋㅋ아 ㅋㅋㅋㅋ 요즘 바뿌냐,아니 알바빼면 평일엔 한가함,ㅋㅋ 이번주에 영화 볼래?,오오 영화관 가자고?
457640,감성대화말뭉치.11182,남편이 약속을 어기고 내게 또 거짓말을 해서 배신감을 느껴.,남편 분이 약속을 어겨서 배신감을 느끼고 계시는군요.,얼마 전 경품에 당첨됐다고 집에 가져온 게임기가 알고 보니 남편이 돈 주고 산 거였어.,남편 분이 돈 주고 산 게임기를 경품에 당첨되었다고 거짓말을 한 거군요.
566321,감성대화말뭉치.32483,상견례에서 두 분이 싸우셔서 당황스러우셨군요.,어떻게 해야 두 분의 마음을 풀어드릴지 고민이야.,두 분의 마음이 풀리려면 어떻게 해야 할까요?,상견례처럼 딱딱한 분위기보다 함께 놀러가려고.
753549,MDRW2100000540.1,네~저도 플라스틱 많이 나와요~어제는 비와서 분리수거 못했네요ㅠ,일주일에 두 번만 분리수거 할 수 있는데 꼭 그날만 비오더라고요. 몇주째 ㅎㅎ,요즘엔 비가 갑자기 오고 폭우처럼 와요,네 갑자기 동남아처럼 쏟아져요
1957066,MDRW2100047102.1,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ후.. 침착해,보고나면 다른거추천하고 하믄대는뎀ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아웃겨 책한권쓰겠으 곧있음 name2의추천,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 후,1편 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
617338,감성대화말뭉치.5686,응. 생일이라서 친구들을 우리 집에 초대했지만 우울해.,어떻게 하면 지금 기분보다 더 나아질 수 있을까요?,모르겠어. 털어놓을 사람도 없고 생일파티를 취소하고 싶어져.,주위에 지금의 고민을 나눌 수 있는 사람이 있었으면 좋겠네요.
1122394,MDRW2100001635.1,언니 밥이라도 먹은 것에,ㅋㅋㅋㅋㅋㅅㅂ,다..다행데스네.. 3-3,3-3
1904451,MDRW2100047057.1,코코에ㅋㅋ,코코에ㅜ어제 갔어? ㅋㅋㅋ,갓다왓어ㅋㅋ,어제 내가 있었는데?? 거저께??ㅋ
1022673,MDRW2100001581.1,아닝 name1 기다려야 되니까 고럼 혹시 빨리 오면은 다이소에 돗자리 좀 커다란걸로 있는지 봐주실래오,호호 바로심부룸이구먼 알겠떠!,name1! 우리 원래 있던 삥꾸는 둘 다 눕기엔 좀 좁은 것 같아서,name1! 누울생각이군
