,dialogue_id,Q-3,Q-2,Q-1,A
1506053,MDRW2100025281.1,그러게요 이젠 뚜렷은 아닌거 같아요,이러니 가을옷이라고 사도 몇번 못 입어요.,그렇다고 가을옷이 업으면 또 안되고 말이에요,그니깐요~. 그래도 계절은 어김없이 돌아오니 그건 또 신기해요.
1559835,MDRW2100028981.1,마자 ㅜ 저 옷 산지도 꼬ㅑ 됐어요 ㅋㅋㅋㅋㅋ 꽤 유행도 안 맞지만 깨끗하면 되지 하고 ㅋㅋ 입고다님,저두요ㅋㅋ막 사고싶지않음 근데 요즘은 원피스 입기 너무 편해서 좀 사려고요,원피스 짱이져 저 여름엔.원피스만 입음 ㅋㅋㅋㅋㅋㅋ 저도 오늘 가을원피스 사려고 좀 뵛는데 맘에 드는 게 없어요ㅠ,맞아여 긴원피스 이쁜거 찾아봐야죠ㅋㅋㅋ 이젠 긴팔찾아야함 추워여
1625269,MDRW2100033479.1,저 유일함 편견.,엇,발사이즈=키 비례한다.,165는 넘얶던거같아요 170은 안됩니다 165일걸요?? 왜냐면 168보다 작았어요
714469,MDRW2100000182.46,후배도 자기 그날은 출근하켄한거?ㅋㅋ 두명 출근해도돼?,웅웅ㅋㅋㅋ 나오는만큼 돈 주는거랔,ㅋㅋㅋㅋ걍 매주나와도 좋을거닮은디 부자여,ㅋㅋㅋㅋ그래서 내가 지금 6개월동안 풀근무중이야 ^^
148027,HuLiC2641,아 배틀필드 말하는거구나 배틀필드 최근에 신작나왔던데 정말 박진감 넘치더라고,저는 전장을 해본 적은 없지만 좋은 소식은 많이 들었습니다. 많이 쳐요?,유저들 평가도 나름 괜찮은거 같더라고 꼭해봐,"한 번 확인해 봐야겠네요, 추천해 주셔서 감사합니다. 당신은 다른 비디오 게임을 하나요?"
1534302,MDRW2100027230.1,아 카페는 걸어가도 되는 곳이라 멀미 안하구 펜션은 차타야 해서 싫어해 ㅋㅋㅋㅋㅋ,아 카페가 근처에 있구나,응응 애견 카페는 걸어서 이십분? 걸려,오 가깝다 가벼운 운동코스로 좋겠다 ㅋㅋㅋ
799377,MDRW2100001225.149,백로는 부리랑 입이 작아서,와우 오리랑 토끼 뉴트리아는 먹을지 몰랐는데,물고기만 잡아먹곘넹,그러게 ㅎㅎ백로 종류 몇몇은 천연기념물이라고 하더라고
699652,MDRW2100000120.39,싫어유 넥슨,잠도오기시작하는군,현질유도 넥슨,ㅋㅋㅋㅋㅋㅋ 진짜쓴돈이 얼마여
754935,MDRW2100000632.1,이스포츠 방송 자주 보나봐요?,넵 저는 리그 자주 봐요 ㅎ 리그 자주 안보시고 유튜브 주로 보시나봐요?,네 직접 하는 것보다 보는게 속 편해요,ㅋㅋㅋㅋㅋㅋㅋㅋ명언이시네요 게임 유튜버 누구보시나요
1677462,MDRW2100037387.1,그리고 비온다는 시간이 점점 늦춰지더니 아까 갑자기 쏟아지더라,진짜 우산을 머리에 이식하고싶어,우리 또 다른시간에 일기예보를 봤나봐,비가 엄청 많이왔었지???
100728,HuLiC155,오! 되게 건강하게 먹는다~,"네, 최대한 건강한 음식을 먹으려고 노력합니다. 쌀은 세계에서 가장 널리 소비되는 곡물 중 하나입니다.",그치~ 난 밥을 안먹으면 속이 허하더라 ㅋㅋ,무슨 말인지 알겠어요. 항상 배가 고프면 먹기가 힘들어요.
1842620,MDRW2100047019.1,와,배가너무 아파 개웃겨 맵찔이야 진짜,마냐 아니,땀 줄줄 흘리면서
900962,MDRW2100001514.1,다 들어가짐 ㅣ제,난 안되돈데 뭐지 ㅋㅋㅋ 에이씨 이번에 소형 풀린거 쫌전에 봤는데 솔드아웃이ㅏ 뭐지 ㅋㅋㅋ,나는 못봄,ㅋㅋㅋㅋ 풀렸다 잠겼다 이러고 있는데 이상한건가? 뭐지 ㅋㅋㅋ
1549497,MDRW2100028273.1,오 배드민턴 잘하시나요? 저는 배드민턴은 잘하는 사람이랑 하면 보통은 하는데 저랑 비슷한 실력이랑 하면 꽝이더라고요,약간 상대에 맞춰지는 타입이시군요! 보고싶은 경기가 있나요??,저는 배구나 높이뛰기요 name1님은요?,그렇군요 저도 배구 보러가보고 싶어요! 보러가보신적 있나요?
973985,MDRW2100001542.1,오 좋다,보관 굿 ㅋㅋㅋㅋㅋㅋㅋㅋ,책 읽고 싶은거 한권 말해줘요 학교에서 사준데.교사용 2만원 정도 이건 주는거임,오 주식책 안되자나 ㅋㅋㅋ있어바
1091193,MDRW2100001613.1,,나 낼 1시 기차라서 먹을시간 없을껄? ㅠ 니랑 같이갈때 먹자,ㅋㅋ 웅 ㅋ 이거 포장할 시간도 없겟지 ㅎㅅㅎ,상..하지.ㅈ않을까? 겁나 먼디?ㅠ 니 시간있을때 다시 오자
763526,MDRW2100001091.100,대신에 기제출자는 다시 안내도 된다는걸 쓰거나?,아..그렇게 쓰면 지난학기에 제출 했던 학생이 헷갈릴것 같아요,아니면 전체대상 문자라고 쓰거나요~?ㅎㅎ,아니면 그냥 내일 아침에 보낼까요?
550524,감성대화말뭉치.29391,꽤 오랫동안 해온 일이라 그만 두면 다른 일을 하기도 힘든데 어쩌지?,어떻게 하는 것이 좋은 선택일까요?,시간을 내서 딸아이와 진지하게 얘기해 봐야겠어.,템플스테이를 통해 기분이 잘 풀렸으면 좋겠어요.
1918032,MDRW2100047071.1,우리집 쇼파 거실장 식탁 다 합친거 보다 비싼거 같은데 행정직 아저씨 부자라 클라스가 다르네 저런걸 써야 하나 안타깝다 진짜,어짜피 애 태어나면 저게 제일먼저 애물단진데,아니 그걸 떠나서 저렇게 비싼아이를 하는 이유가 있나?,안타깝지..... 내 친구들도 다 저거 별로라고
6559,﻿Chat11241,,,건강한 편이니?,좀 허약한편이야.
14016,Chat12709,잘됐다 보러 가면 되겠구나.,그런데 같이 볼 사람이 없어.,친구를 불러내지?,내일 보려 했는데 시간이 안 맞아.
