,dialogue_id,Q-3,Q-2,Q-1,A
1322010,MDRW2100012620.1,속초가고싶다 속초? 겉바속촉? 치킨도 땡기네,ㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋ치킨 좋지; 난 푸라닭 제일 좋아해 푸라닭 고 추마요,푸라닭 좋지,우쒸 고 추마요가 어때서 못쓰게하냐
329317,HuLiC6826,,아 오늘 너무 피곤했는지 코피 난다..,그 말을 들으니 유감이네요. 근처에 휴지가 있나요?,응~ 지금 찾아서 코 막고 있어
1281542,MDRW2100009671.1,네네 선생님끼리 게시판 참고하세여,거기는 안들어가봤는데,자료가 다양하게 있어요 꼭 들어가보세요,네!! 꼭 가볼게요
319531,HuLiC660,내일이 월요일이라니 너무 슬프다.,그 말을 들으니 유감이네요. 월요일에 무슨 일이 있어서 당신을 슬프게 하나요?,"출근을 해야하지, 그게 너무 슬프다...","그러니까요, 그렇죠? 저는 월요일이 싫어요. 오늘은 일주일 중 최악의 날이에요."
1569448,MDRW2100029652.1,서울은 덥구나 나 오늘 출근허눈데 18도여서 외투 입엇어,웅웅 선선하구나,근데 비와서 날이 습해가지구 에어컨은 계속 틀엇어 바깥기온이 21도인데,맞아 습기있으면 에어컨 틀어야해
208055,HuLiC4026,그 말을 들으니 유감이네요. 왜 당신은 그것을 더 이상 좋아하지 않나요?,인제 뭔가 아이돌 좋아하기에는 나이가 많은거 같아서... ㅎㅎㅎ,"그렇게 보는 게 좋군요, 하하. 당신이 가장 좋아하는 아이돌 그룹은 누구입니까?",난 인제 아이돌 보다는 팝음악을 더 많이 듣는거같아~
659086,MDRW2100000060.12,게다가 남편은 코인 마이너스,으 정말?,울남편 투자하면 안되는 사람이더라구 ㅋㅋㅋㅋㅋㅋ,지금 근데 코인 지지야
596918,﻿감성대화말뭉치.38478,,,숙제를 미리미리 해놓으니까 시간에 안 쫓기게 돼서 좋아.,숙제를 미리 해서 시간이 안 쫓겨 편안했군요.
120017,HuLiC1996,그래 실무도 중요하긴 해. 주말에 해변은 누구와 같어?,해변이 반대편이라 자주 가지 않아요.,아 그렇구나. 넌 친구가 많니?,"친구가 몇 명 있긴 한데, 만나고 싶은 만큼 많이 만나지는 못해요. 너는 어때요?"
1279714,MDRW2100009571.1,하 진짜 저 그거 너무 맛있게 먹었다고요,크로크무슈,마이 뻬이보릿...조리퐁초코? 아놔.,오마이 혹시 메가?
194734,HuLiC372,확인해 봐야겠어요. 추천해 주셔서 감사합니다. 당신은 좋아하는 밴드가 있나요?,저는 잔나비 밴드를 좋아합니다.,저도 좋아해요. 그들은 1985년 로스앤젤레스에서 결성되었습니다.,아닙니다. 잔나비 밴드는 한국에서 결성되었습니다..
94508,HuLiC1406,무슨 말인지 알겠어요. 코미디 영화는 오래전부터 존재해 왔습니다.,영화관가서 보는것도 시간이 안나네요. 주말밖에 못 보는데 나가기가 싫어요.,"네, 저도 같은 생각이에요. 그런 일을 할 시간을 찾기가 어려워요.",그래도 문화생활도 즐겨야 일하는것도 덜 피곤하고 할텐데. 이제 몸이 많이 무겁네요.
311533,HuLiC6415,,출근하기 힘들다,저도 그 생각을 하고 있었어요.,오늘 일정이 어떻게 돼?
1052373,MDRW2100001593.1,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 틀린 거 같지 않기도 하고 ... 근데 오늘의 나는 음 아닌데 개인주의는  이거보니 맞는듯ㅎ ㅋㅌㅋㅌㅋ,그치 나는 뭐지 나는 초현실주의인가,"오늘 아침에 전쟁하고 에어팟 없이 출근하면서 두려움과 불편함, 혼란함과 산만함을 모두 느꼈으니 다다이즘으로 가자 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 와 오 괜찮다 아니 근데
899559,MDRW2100001504.1,ㅇㅇ,시간이 정해져있네,낼 아침에 ㄱㄱ,엉 ??
1881995,MDRW2100047041.1,거북섬이라고 있는거 첨 알았네,인공섬이래 거북이모양 차박성지였는데 이제 막았나봐,그러니까 지도보니까 진짜 거북이모양이야 ㅋㅋ,지난번대부도갈때만해도 차박하는차들이 가득했는데
1576922,MDRW2100030180.1,ㅋㅋㅋㅋ근데 진짜 아는 척 하면 저도 그럴 것 같아요,좀 무서워요 그럴때마다...,맞아요... 특히 그냥 한 번 말 붙이는 거면 좀 덜한데 끝까지 쫓아오는 종교인들은 진짜 싫고 겁나는..,막 무슨 어린이재단?에서 나와서 스티커 붙여달라하는 것도 그것도 막 쫓아오고 그니까요 화장지랑 물티슈나 줬으면 좋겠어요
1381083,MDRW2100016642.1,오! 어떤거 사셨어요? 저희집도 이젠 보내줘야 할 녀석들이 보여요,저 세라믹 코팅팬!! 오늘의집에서 샀는데 샤베트 어쩌구 샀어용! 핑꾸핑꾸해서 요리할맛 나용 ㅋㅋㅋ,이름부터 예쁘네요!ㅋㅋㅋ 핑꾸면 관리하기 어렵지 않으세요? 아직은 괜찮은가요? 집에 회색 후라이팬이 있는데 감당이 안돼요...,네ㅜㅜ 기스안나게 조심히 써야하긴 한데 이뻐서 용서돼요..ㅋㅋㅋ 전에 쓰던게 시꺼멓고 무식하게 큰 후라이팬이라 그런가 더 애착이 가더라구용 호호
556784,감성대화말뭉치.30613,,우리 딸이 곧 결혼하는데 돈이 없어서 혼수도 못해 주네.,결혼할 딸에게 혼수해 줄 돈이 없다니 슬프시겠어요.,평생 착하게 지낸 딸에게 혼수도 못해 주는 부모라니 정말 미안해.
1527426,MDRW2100026755.1,저는 눈만 많이왔으면...,오 눈 좋아하시나봐요,네 ㅎㅎ 근데 부산 살아서 눈을 못봐요... 눈 보는게 손에 꼽을 정도..,저는 대구 사는데 여기도 많이 안와요..
34726,Chat2351,난 울보인가 봐.,잘 우니?,어 슬픈 일도 아닌데 눈물이 나와.,기쁠 때도 $Theme이 나오더라.
1685279,MDRW2100037973.1,한 여인의 살인 사건을 둘러싼 두남자로 형사사법제도를 파헤치는 드라마,음.. 연기 잘하는 배우가 해야 할듯요,두남자가 김수현과 차승원,오ㅋ 괜찮네요
1820635,MDRW2100046954.1,남으면 낼까지 먹으면 됨,닭을 남길생각하다니,우리에겐 죽은닭도 살리는 에프가 있돠,안되겠군 안녕
1741733,MDRW2100042109.1,집콕육아 때문에 스트레스 받는다는 사람들도 많던데 다행이네요^^,아 아이들은 짧지만 유치원에 가니까요^^; 게다가 아직 며칠안됐....ㅋㅋㅋ,그 시간이 잠시 육아에서 벗어난 힐링타임이겠어요 며칠 안됐어도 육아랑 집안일은 힘들죠,사실 오늘 집안일 못본척하고 오랜만에 친구들하고 통화했어요 ㅋㅋ 너무너무 신나고 즐거웠는데
148627,HuLiC2655,저는 샐러드에 견과류를 넣는 것을 좋아합니다. 저는 씨앗의 식감과 맛이 좋아요.,맞아 그냥 먹는것 보다 살짝 볶아서 먹는게 맛있어,볶음 요리가 샐러드를 준비하기에 아주 좋은 방법인 것 같아요.,샐러드에 견과류랑 토마토 넣어 먹으면 좋겠네 ㅋㅋㅋ
1232970,MDRW2100006368.1,오 그래요?!?!그럼 저도 용기내서 읽어봐야겠네요 ㅋㅋㅋ 불안 책 사셨던것도 읽으셨나요?,한 삼분의 이 정도 읽었어요!,아 중고거래로 샀을때 불편한 점은 없었어요? 책 상태라던지 ㅋㅋㅋ,책 상태는 크게 신경 안 써서 뭐 거의 괜찮은 거 같더라고요
