,dialogue_id,Q-3,Q-2,Q-1,A
1497653,MDRW2100024698.1,좋은날때부터,마자 난 그때부터좋아햇어,진짜 롱런한다,마자 20년도 찍을거야
758552,MDRW2100000870.1,코로나 시국이라 안 갔어요,빨리 코로나가 사라져야 할텐데요,그러게요 추천하실만한 여행지가 있나요,"우리가족은 대만을 갔었는데,나름 좋았어요"
849162,MDRW2100001381.1,제발,툭 던져놓으면 내가 얼만지 알아 그리고 원본도 줘야 나한테 입질 오면 내가 후딱 팔지?,예 에그드랍 1만원권 5800->4800 잔액관리형 5.11까지 투썸플레이스 케이크+아메리카노 9600(금액권가능.수량문의)->8200 투썸플레이스 케이크 + 아메리카노 10000->8500  name2 야만9600원 야네만1만짜리,9600 에 팔면 돼? 그리고 나머진 1만원?
1630436,MDRW2100033839.1,네 안녕하세요~,동물키우세요?,아뇨 어릴때 청거북이 키워본게 전부에요,와우 청거북이는 어쩌다 키우시게된건가요?
218933,HuLiC4278,고양이나 개! 동물은 다 좋아,네가 가장 좋아하는 동물이 뭐예요?,"음, 하나만 고르기 너무 힘든데ㅠㅠ",알아요! 나는 모든 동물을 좋아하지만 고양이와 개는 내가 가장 좋아하는 동물이에요. 당신은요?
391622,HuLiC8263,네 이건 꼭 한번 보세요,근데 내용만 보면 액션은 아닌 것 같은데?,네 정통액션은 아니고 중간중간 액션신이 있기는 해요,ㅋㅋ 난 그 액션보는재미로 보는 짜릿한 영화가 보고싶긴 했어
778176,MDRW2100001143.3,레비도 쓸땐쓴다고 리버풀도 좀 써라ㅡㅡ,지네 가족한테나 쓸듯,누구올지 감도안잡히네,그나마 단장바뀌고나선 공격적이던데 리버풀 헨더슨은
1674485,MDRW2100037169.1,아 찾아봐야겠어요 그건 업체에 파는거죠? 개인간 거래가 아니라,네 업체에 팔고 업체가 소비자한테 이익을 남겨요,기프티스타 네이버에서 몇번 구매는 해봤어요 그래도 신뢰는 더가겠네요,그냥 편해서요 기프티스타 니콘내콘 두 군데가 있다고 들었어요
790118,MDRW2100001168.15,완전 열심히,대부분 뮤비는 대표곡만 있던데 대박이다,준비했다 싶었음,뮤비 몇개야
1812698,MDRW2100046951.1,종종 티비방에서 잠... 안방에서 자다가 새벽에 눈뜨면 티비를 봐야 잠이온다고 해서 티비방으로 이동 후.. 다시 티비를 켜는... ㅋㅋ 암튼 징함........ 티비 광임. 오늘은 티비 볼 것이 무지 많다고 들떴음 ㅋㅋ,왜요? 재미난게 있어요?,시사 채널... 엄청 좋아함.,올림픽도 밤새 하진 않을 것 같은데 ㅋㅋ
