,dialogue_id,Q-3,Q-2,Q-1,A
1091052,MDRW2100001613.1,그랭.. ㅜㅋ 겨인 샨토끼ㅠ 식빵도 새로사왓어 ㅋ,봤음ㅋ,얼른와 귀염둥이 수다떨자여,;나 할꺼 많아
1256261,MDRW2100007943.1,금성무다,6위가 금성무인게 좀 이상타 갑자기,리즈때 잘생기고 인기순으로 했나봐,그런가 좀 이해는 안가지만 금성무도 잘 생긴거는 맞지
524437,감성대화말뭉치.24289,갑자기 부하 여직원이 울음을 터트려서 주변 눈치 신경이 쓰이겠어요.,여직원이 이번에 일을 하면서 힘든 점이 많이 있었나 봐.,상황을 변화시키기 위해 무엇을 할 수 있나요?,상사로서 힘들었던 이야기 들어주고 격려를 해주려고 해.
1480872,MDRW2100023601.1,우와 진정한 뮤덬이시네요 와 레베카 유툽에서 엄청봣어요ㅜㅜ 실제로보면 소름돋을꺼같아요,"네, 진짜 쩔어요 레베카 꽤 흥한 편이라 언젠가 다시 올테고 한번쯤은 보세요 레베카는 갠적으로 옥주현배우님 짱입니다",그거 옥주현님 레베카 레전드라그래서 꼭 보고싶어요 ㅎ 와 티켓팅도 치열하다그래서 기회온다면 꼭 보고싶어욤,"흑, 초연때는 옥주현님 표도 자리잡기 쉬웠는데 지금은 너무 힘들어요ㅠㅠ"
1257331,MDRW2100008022.1,"맞아요 ㅋㅋㅋㅋ 평화롭죠 ㅎㅎ 절은 국내에서도 관광지 삼아 한번씩 가는데, 성당은 해외성당 외에는 그렇게 못 가봤네요! 우리나라 성당도 예쁜 곳 많을텐데 ㅎㅎ",그러게요 저도 국내 성당은 못 들어가봤어요! 학교가 기독교 계열이라 채플 듣는 대강당은 자주 가봤는데ㅋㅋㅋ 종교 관련 건축물들이 예쁜 게 많은 것 같아요,채플은 종교에 상관없이 재학생이면 의무적으로 들어야하나요??,네 저희학교는 8학기 내내 들어야 졸업 가능해요ㅠㅠ 기독교 관련 심오한 내용보다는 찬송가 공연이나 연극같은걸 많이 보여주기는 해요!
905069,MDRW2100001515.1,니가 뭔데,님 나 15일에 시험 볼까 ㅋㅋ,컴활?,엉 아니면 22일 근데 22일로 하면 내가 공부 할까 걱정이라
1517757,MDRW2100026094.1,,안녕하세요,안녕하세요~ 퇴근하셨나요?,네ㅎㅎ회사에서 업무스트레스 많은 편이세요?
1964547,MDRW2100047265.1,용량 엄청커요ㅋㅋㅋ 어떤 게임 해보셨나요?,저는 최근만 따지면 닌텐도 퍼스트 파티겜을 주로 하는편이라 젤다의 전설 야숨을 아주 조금씩 야금야금 깨고 있어요.,게임 좋아하시는 군요,좋아는 합니다..ㅋㅋㅋ잘 하진 못해서 자주는 안 하게 되는 것 같아요.
418390,HuLiC8881,오잉 왜 안봤어?,그냥 스릴러라길래 혼자보면 무서울까봐,ㅋㅋㅋㅋㅋ아 ㅋㅋ 오키 보장,오예 ㅎ 넷플에 있으려나
634157,감성대화말뭉치.8999,,나 내년 초에 드디어 결혼하게 됐어. 너무 기쁘다.,진심으로 축하드려요. 결혼하게 되니 얼마나 기쁘세요?,지금 너무 신나고 기뻐. 결혼을 준비하는 과정들도 다 즐겁게 느껴져.
931471,MDRW2100001526.1,30분에 살수있네요,그전에자겟는디,name3계정으로 사나 10개는 ㅋ,그러세여
780576,MDRW2100001151.134,김앤장이나 대양같은데 세종이나 의뢰해서 변호사 배틀하면,미안하긴한데 대금 줄수도 보험 잇을수도 잇는거고 말단 소비자라 별생각 안들어,근데 무서울듯,그럼 그걸 안털어?ㅋㅋㅋㅋ 거기서 불쌍하다고 고나리하는 사람들은 피해자 아니니까 그런말하지
301267,HuLiC6178,파란색은 그림의 3원색 중 하나이기 때문에 좋아합니다.,그렇군요. 그렇다면 다른 요소인 빨간색과 초록색도 좋아하시나요?,"네, 저는 그 색깔들을 좋아합니다. 저는 파란색도 좋아합니다. 당신이 가장 좋아하는 색은 무엇입니까?","네, 말씀해주셨으니 저도 알려드릴게요. 전 하늘색을 제일 좋아해요."
98181,HuLiC1491,"아니, ㅎㅎ 난 대한민국에 살고 있어.",한국에 가본 적은 없지만 언젠가 가보고 싶습니다. 거기가 마음에 드시나요?,음. 한국은 참 좋은 곳이지. 여러가지 면에서,그곳은 방문하기 좋은 곳이라고 들었어요. 저는 그것을 직접 보고 싶습니다.
911332,MDRW2100001516.1,무서워 ㅠㅠ 다시 잠드....ㄴ게 아니네,엄마를 들었다놨다,조심히 와여,ㅇㅋㅇㅇ
1274100,MDRW2100009195.1,와 그럼 최애라면은요?,맛이많이 변했지만 저는 아직도 신라면이 제일 좋아요 name1님은요?,저는 너구리가 좋은것같아요 다좋아하지만 오동통한게 매력적이더라고요 ㅎㅎ,너구리 시원하고 좋죠
1805606,MDRW2100046793.1,헉 바쁘게 사시네요. 무슨 시험 보세요?!,자격증 시험인데 그냥 나중에 대비해서 따둘려구요,대단하다! 회사 다니면서 공부하기 힘들진 않으세여?,솔직히 피곤하네요 쉽지 않아요 ㅠ
1118548,MDRW2100001630.1,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ우앙 근데 느낌이 좀,찾아보니까 초산이고 아니고 상관없이 일찍 알아차리는 사람 많더라궁~,"인터넷에서 검색햇을땐 물고기지나는 느낌, 꼬르륵 느낌 ~ 뭐 이래서 귀여운거 생각했는데 오홍 뽀로롱 이런 느낌이겟지?? 하고 잔뜩 기대햇눈디 쉬야하고 일어낫을쯤에 어항느낌이라니",나눈 약간 뽀륵?이느낌ㅋㅋ
507841,감성대화말뭉치.21024,,사람들이 주식으로 돈을 버는 동안 나는 은행 예금만 들어서 형편이 나아지질 않았어. 너무 속상해.,형편이 나아지지 않아 속상하시군요.,안전하게 재산을 모으고 싶었어. 평생 큰돈 모으기가 이렇게 힘들 줄도 몰랐지.
433661,HuLiC9233,이것도 약간 그거 한목했을거야 1700만명,맞아애국심 우리나라 종특 평소엔 안그러면서 영화나오면 우루루함,맞아 ㅋㅋㅋㅋㅋ 역사영화,아니 조연에 이정현도나옴
291131,HuLiC5944,여가 시간에 하고 싶은 다른 취미가 있나요? 저는 독서를 좋아해요.,응 나는 그림그리기를 하고 싶어!! 독서도 재미있지 어떤 책을 주로 읽어??,저는 판타지 책을 좋아해요. 당신이 가장 좋아하는 장르는 무엇입니까?,판타지 책 재미있지~~ 나도 어렸을 때 많이 읽었던 것 같아!! 나는 요즘엔 에세이가 좋더라
891456,MDRW2100001500.1,보해도 총무 뽑더만 230 5개월짜리드라 근데 ㅋㅋ 아 짜증나 진짜 여보 나 뭐 차려조 돈 많이 벌게,나도 다니기싫은디 ㅋㅋㅋㅋㅋ,어찌까 우리 ㅋㅋㅋㅋㅋ,진짜 때래치고싶다 ㅋㅋ
1274796,MDRW2100009242.1,배달 자주 시켜 드시나요?,"그럼요. 배민,요기요, 배달특급..ㅎ",배달특급도 있어요?,경기도 전용 배달어플이에요.
440391,HuLiC939,저는 캠핑을 좋아해요! 제가 여름에 가장 좋아하는 일 중 하나입니다. 당신은 어떤 종류의 캠핑을 하고 있나요?,"난 여름 캠핑은 좋아하지않아. 봄, 가을 캠핑이 좋아!",캠핑은 도시를 벗어나 야외를 즐길 수 있는 좋은 방법입니다.,응 맞아. 지금은 바닷가 캠핑장인데 파도소리가 들려서 좋아.
1432835,MDRW2100020304.1,미세먼지!!! 코로나!!!! 정말 ㅠㅠㅠ 언제 예전으로 돌아갈수있을까요 올해 더위보니까 진짜 무섭더라구요,아 올해 더위 끔찍했어요,지구 온도 1도 올라간다는것도 실감되고,"땀을 그렇게 흘리는 편이 아니었는데, 마스크밑으로땀이 흐르더라고요"
917246,MDRW2100001520.1,ㅇㅇ네이버 포스팅이랑 챌린저스 둘다 성공해서 2만6천원 벌어봅시다! 블박...추천하는거 있으심? 허허,블박이머야,블랙박스요 ㅎㅎ 인터넷검색은 전부 광고 같고 에휴,블박이 왜필요해?
1613823,﻿MDRW2100032720.1,,,하고 계신 모임이 있나요? 저는 나중에 모임을 하게 되면 독서모임을 해보고 싶어요~!,친구모임이 있어요
16225,﻿Chat13142,,,정치인은 꼭 양복을 입어야 하나?,다들 양복만 입더라.
430411,HuLiC9159,나도 넷플릭스에 뭐 있나 한 번 살펴봐야겠다,크리스마스 분위기 나는걸로 보고 싶은데 왓챠에는 해리포터 나온다더라,아 그거 들었어 그래서 12월에 정주행 하려고,왓챠 저번달에 끊었는데 괜히 끊었나 몰아보기 좋을 것 같아 화질도 좋고
416137,HuLiC883,"와, 정말 오래됐네요. 어떤 카페인가요? 스타벅스요?",어나. 난 이제 더 이상 스타벅스에는 잘 안가. 다행히 우리 집 근처엔 커피 맛이 좋은 조그맣지만 퀄리티 있는 카페들이 많아.,에스프레소 기반의 커피 음료를 전문으로 하는 카페입니다.,에스프레소 하니까 정말 재밌는 일화가 생각 나네.^^
1401540,MDRW2100018106.1,50장샀는데 17000원하네요ㅋㅋ,싼거쓰시는군요! 항상 고민되더라구요. 싼거살꺼 좋운거 살까 ㅋㅋ 아니다 50장 그가격은 또 아주 싼건 아니네요? 요즘 100원대도 많아서,와 100원대요? 대박이네요! 저흰 이것저것 쓰다보니 이게 젤 편해서 추가주문했어요!,오 어디껀지 궁금해요. 큰 마스크 필요한데 남편이 얼큰이라
1356791,MDRW2100014974.1,네 닭발 마라 제 소울푸드.. 냉장고에 항상 쟁여놔야돼요,ㅋㅋㅋㅋㅋㅋㅋ 우아 매운거 잘 드시는 분 보면 너무 신기해요 저는 매운거먹으면 오히려 스트레스 받거든요 ㅋㅋㅋ 좋아하시는 분들은 매운거 먹으면서 스트레스가 풀린다구 하더라고요?!?!,마쟈여 매운거 먹으면 혓바닥 쿵쾅 거리는데 그게 스트레스를 때려주는 느낌이에여,우와 스트레스를 대신 때려주는거군요?ㅋㅋㅋㅋ 표현이 넘 귀엽네요
791577,MDRW2100001169.25,ㅎ힘든건사실임,장기 터질것 같아,피나ㅋㅋㅋㅋ 인정 ㅋㅋㅋㅋㅋㅋ,무섭 개무섭
959405,MDRW2100001537.1,끝나고 출발했어용ㅎㅎ주유하고 갈게ㅎㅎ,우웅 ㅎㅎ 오늘하루도 수고했어요,아직자용?ㅎㅎ난수업끝나고 address왔옹ㅎㅎ,소스도 샀엉? ㅎㅎ
153980,HuLiC278,넌 이럴때 어떻게 해?,저는 저를 행복하게 해줄 무언가를 생각하려고 노력합니다. 저는 제가 창의적이라고 생각해요. 당신은 무엇을 하는 것을 좋아하나요?,난 지금 힘들어서 아무것도 생각나지 않아. 내가 어떻게 하면 좋을까?,그 말을 들으니 유감이네요. 무슨 일이에요? 당신은 일을 잠시 쉬고 산책하는 게 좋겠어요.
1220831,MDRW2100005555.1,,곰표맥주 드셔보셨어요???,아니요 은근 구하기 힘들더라구요 ㅠㅠ 드셔보셨나요?,네 언제 보이길래 쓸어왔어요. 은근히 복숭아향나는게... 음료수 같더라고요.. 요즘 진짜 기발할 콜라보들 많이하는거 같아요.ㅋㅋㅋ
662951,MDRW2100000063.67,그치,신입 앞에서,ㅠㅠ,그렇게하면 걔가 30분도 1시간으로 알거 아니냐고
1945886,MDRW2100047098.1,그럼 9일날 광주고 10일날 영광?,어어 나 12시30분 예식이라서 끝나면 한시30분?,어디라했지?,그정도 일듯 방배
1045078,MDRW2100001592.1,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅅㅍ 어디서 흙묻은 계란이 나에게 말을거느냐 ^_^,ㅋㅋㅋㅋㅋㅋㅋㅋㅅㅂㅋㅋㅋㅋㅋㅋㅋ 공격!,이...이이익 훈이머리같은겡!! ㅠ-ㅠ,끄으으으응..!.!! 훈이 시키..!!!! name2...! ㄹㅇ 잠이란 갓을 잘 시간이 없사옵니닭!!!!!
343799,HuLiC716,흠.. 어떡하면 줄일수 있을까?,잘은 모르겠지만 혈당 조절이 필요하다는 건 알고 있어요.,난 커피도 달달한거만 마시거든...,커피는 하루를 시작하기에 좋은 방법입니다. 저는 그것을 매일 아침 마십니다.
