,dialogue_id,Q-3,Q-2,Q-1,A
1512594,MDRW2100025731.1,이젠 창문도 닫고잔다ㅋㅋ 찬바람 무서웡ㅋㅋ,난 원래 꽁꽁 닫고 잠 ㅋㅋㅋ,한여름에도?,응 집이 1층이니께 ㅋㅋㅋ 난 자취할때도 3층 살때도 창문 무조건 잠그고 잤는데
165279,HuLiC3039,요새는 온라인 콘서트를 해서 콘서트 관람보단 저렴하게 콘서트를 즐길 수 있게 됐어,좋은 생각이에요. 그걸 조사해 봐야겠어요. 당신은 좋아하는 밴드가 있나요?,나는 오아시스를 좋아하는데 오아시스는 이제 다시는 볼 수가 없어,저는 오아시스에 대해 들어본 적이 없어요. 그들은 어떤 종류의 음악을 연주하나요? 바위인가요?
159084,HuLiC2898,"넌 할 수 있어요! 힘드시겠지만, 기분이 훨씬 나아질 거예요.",그렇긴 한데 특정 시간이 되면 생각나더라,무슨 말인지 알겠어요. 나는 담배를 피웠었는데 끊기가 너무 어려웠어요.,지금은 흡연 안하고 있어?
1100848,MDRW2100001619.1,응응,결혼 언제히랴고히ㅓ서 12/5에 한다고했어,그랬구나,응응
1814524,MDRW2100046951.1,그것은 공적인 일이고,맨날 제가 가고싶어 가는거라고 주장하며,밥 벌어먹기 위한 일인데.,엄청 눈칮고
555815,감성대화말뭉치.30427,회사 동료가 요즘 몸이 많이 좋아진 거 같아.,동료가 운동을 많이 하나 봐요.,매일 운동을 한다고 하는데 그래서 그런지 건강해진 거 같아. 부러워.,동료의 건강이 부러우시군요. 어떤 운동을 좋아하세요?
1839235,MDRW2100047018.1,맛 어땠어,그 어릴때 불량식품으로 사먹은 기억이나서 사먹었지,통통한 건 진짜 맛있는데,나는 괜찮았는데 사람들이 같이 안먹으니까 슬펐어
1239488,﻿MDRW2100006852.1,,,준비하는 시간이 짧바 좋죠,네 후딱 만들어 먹을 수 있어요
1342801,MDRW2100014032.1,아 저는 키우는게 없습니다 모래?,모래 주면 지가 혼자 씻는댜요 네네,똑똑하네 근데 그아이를 엘라스틴으로.. 조금 더 향긋해졌군요,그쵸 글고 원래 닭 가슴 털은 가슴이랑 궁댕이 털은 보숭보숭하답니다
1855717,MDRW2100047023.1,뭔데?,꿀과 시나몬 쓸 수 있대,둘 다 집에 없어 ㅋ,헐 마트에서 사야겠다
654731,MDRW2100000051.13,뒤에서,엥? 그 사람이 사이코인건 아니고?,아 그런가??,그럴 수도 있어
1863943,MDRW2100047028.1,꼭 드셔야하는 스타일이시구나,통조림이랑 김 이런거,나도,다 넣어서
918937,MDRW2100001521.1,교수님께도 연락드려야하는데 ㅠㅠ,ㅠㅠㅠㅠㅠㅠㅠㅠ,마음 좀 추스르고 연락드려야겄어,그래그래 그리고 너에게 스타벅스를 보내실거야
1188205,﻿MDRW2100003307.1,,,구직중이신가요?,네 맞아요!! name1님은요??
362021,HuLiC7580,무슨 내용인데?,짧게 말해줄까 길게 말해줄까,나 일하고 있다고ㅋㅋ 간략하게 말해봐ㅋㅋ,ㅋㅋㅋㅋ알겠어ㅋㅋ 우선 주인공이 엄청 뚱뚱한 여자야
164122,HuLiC3012,지금 주말이고 밤이라서 응급실 밖에 데려갈 곳이 없어,"저런, 정말 안됐군요. 저는 그가 빨리 회복되기를 바랍니다.",어제 회 많이 먹더니 그게 잘못 된 건가?,"아뇨, 전혀요. 저는 생선회 먹는 것을 좋아합니다. 당신에게 너무 좋아요."
512771,감성대화말뭉치.22000,몸이 자꾸 아프니까 나중에 남편이 날 버리지는 않을까 하는 생각이 들어.,남편분이 버리지는 않을까 하는 생각이 드시는군요. 왜 그렇게 생각하세요?,아프니까 자꾸 부정적인 생각만 하게 되네.,마음이 많이 힘드신 것 같네요.
1619646,MDRW2100033111.1,작가님이 간호조무사로 일한 이야기를 담은 이야기걸랑요 이게 가족이 죽는 그 순간이랑..... 요양병원에 무슨 일이 있었는지 이야기인데! 진짜 너무 슬퍼요 진차ㅜㅜㅡㅜㅜㅜㅜㅡㅜㅜㅜ 진짜 인상깊게 읽었어요...,헉... 그냥 표지만 봤어서 연애 이별 이야기인 줄 알았는데,진짜 환자분들 이야기 하나하나 다 인상깊어서.. 추천해요,오케이.. 나중에 종강하고 시간 많을 때 읽어봐야겠으요 나는 사실 요즘 강의 듣고 과제하느라 바빠서 책을 잘 안 보는데. 흠... 내가 제일 인상깊게 읽은 책이.. 뭐였지
1935065,MDRW2100047088.1,근데 배송지 입력 안됐다고 취소되서,헐헐!!ㅋㅋㅋ,동생 화남 ...,헐... 아이디
953585,MDRW2100001533.1,name2두 안양와!ㅎㅎㅎ 휴강 안해주시나.. 근데 진자루 학교갓는데 휴강이라하면 열받을거야 잉.. 힘내는거시야 ㅠㅠ..ㅠ.,럴 안돼 교수님 당장 휴강이라고 공지하세요,ㅋㅋㅋㅋㅋㅋ ㅠㅠ 그거 공지해줘두 난 못받잖아  기엽지 노랑 몽탱이 name2 생각나서 찍엇는데 까먹구잇엇다,악 존귀 세상 하찬다
796029,MDRW2100001175.35,한시간 반? 한시간이라고 하더니 한시간반...?,웅웅,결국 아침 건너뛰고 지금 점심 먹으려고 준비중,홀 ㅠㅠㅠ 진짜 배고프겠다 .. 삼계탕은 저녁이야?
54759,Chat6189,넌 어떤데?,나에겐 필수적인거야.,없으면 안될거 같아?,아마도.
1585305,MDRW2100030760.1,오오... 한식과 양식이려나요~,그럼 김치찌개 어떠세요?,김치찌개 좋네요.... 김치찜도 맛있는데 등갈비김치찜 맛있죠~,우왁 저도 김치찜 완전 좋아래요 ㅎㅎ name1님 디저트도 자주 드시나요?
1624959,﻿MDRW2100033463.1,,,핫윙~~~,핫윙이 안주가 ㅋㅋ
1534493,MDRW2100027240.1,ㅇㅇ내동생은 본인 책이음카드 본인이부산에서 책빌릴때 쓰고있어서 ㅎㅎ 여하간 득템했고,아하,책도 재밌음,꿀정보 감사해용
