,dialogue_id,Q-3,Q-2,Q-1,A
1286695,MDRW2100010041.1,아뇨 아직 그정도는 아닌것 같아요 지금도 선풍기 틀고 있어요^^,강원도 지역은 저녁엔 서늘해지는거 같던데 수도권이나 다른 지역은 아직도 덥죠 빨리 여름이 지나고 가을이 왔으면 좋겠어요 좋아하는 계절이 어떻게 되는데요?,저는 가을이요~~^^ 그래서 좋네요 요즘 심심님은요?,저는 봄이 좋아요 새로 시작한다는 마음과 춥지도 않고 덥지도 않은 그런 날씨같아요 날씨의 영향도 없어서 할 수있는게 많죠 이제 슬슬 여름 옷은 정리할 때 된거같는데 언제정리하실려고요?
326630,HuLiC6764,그 말을 들으니 유감이네요. 당신의 고민은 무엇입니까?,직장상사가 고백했는데 어떻게 거절해야할지 모르겠어,어떻게 도와드려야 할지 잘 모르겠습니다. 죄송해요.,ㅠㅠ 나이차이가 거의 20살 차이나는데... 어쩌면 좋지
985328,MDRW2100001549.1,되는지 한번 해본거야 신경 안써,2만원은 너무함 적어도30만원정도는해야지 처음치고,아닠ㅋㅋㅋㅋ 사는법을 알아야지 좀따 점심시간에 보고 더 살거야 바람 아직도 많이 부는뎁,ㅇ
988449,MDRW2100001552.1,일단 빨리오셔 퇴근시간임,서울 두번더 와먀하는데 또와야하나 오늘 한글날임,아맞다,사당이다
760901,MDRW2100001025.2,검색해본다...,저거 산거같은데,찾았다.. 녹차 300팩 부담스러워서 메밀차로 바꾼듯 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,아하
1442002,MDRW2100020910.1,맞아요 너무 힘들죠 오호 영화 괜찮나요?,좋았어요. 한 번 봐볼만한 영화였어요,오 그렇군요. 윤여정님 수상소감 재치있게 하신거봤는데 하하 나중에 사서 봐야겠네요 저는 최근에 크루엘라 봤는데 너무 재밌더라고요...,어떤 내용인지 찾아봐야겠어요 ㅎㅎ
954994,MDRW2100001534.1,주문은 많아 보여?,말하면 안됨? 아니 없어보영,그냥 주말에 음료수라도 사들고 갈라고햇지,웅웅 알았엉
1945882,MDRW2100047098.1,name1아 너 9일날 저녁에 영광 내려가는거야 그럼?,전날 광주에서 놀자고 했던거 같어 그래서 2박3일로 하루는 광주 하루는 그 영광그캠핑 거기,아 그래?,그래서 저번에 연차쓰고
1275878,MDRW2100009320.1,아이고ㅜㅠㅠㅠ 어렵네요 잘 맞는다는게 뭔지모르겠어요 연애에서도 말이에여,그냥 같이 있을때 편하면 되요 어짜피 결혼하면 그냥 동료가 되는거거든요,ㅋㅋㅋㅋㅋ 동료라뇨.. 슬픈걸요? 연애에 회의가 생기네요..,그냥 육아 동지가 됩니다 ㅋㅋㅋㅋ
147274,HuLiC2624,난 대구FC라는 팀을 응원해. 들어본적 있어?,"아뇨, 들어본 적이 없어요. 그들은 미국에서 공연하나요?",아니 한국에 있는 팀이야. 너 지금 미국에 살고 있어?,"네, 저는 미국에 삽니다. 저는 시애틀 사운더스의 열렬한 팬입니다. 당신은 좋아하는 팀이 있나요?"
782465,MDRW2100001154.3,,우리name4더위취약,손으로 부채질함,맞재 ㅋㅋㅋㅋㅋㅋㅋ
1809269,MDRW2100046948.1,몰랏어 있는지,장난하냐? 산지 얼마 안됐고만,오래됫어 하루에 필까말까여 믿어주삼 들어가는중 name34이형이 name38? 군의원친구 소개시켜줌,안오냥
1870600,MDRW2100047033.1,아니 전화로 맘스터치라고 해서 난 무슨 무역 사이트인지 알았는데,햄버거집 ?,진짜 맘스터치야 ㅋㅋ 세일한데 우리보고 가서 사먹으래 ㅋㅋㅋ,ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ 뭐여
554804,감성대화말뭉치.30231,곧 은퇴가 다가오는데 모아놓은 돈은 없고 앞으로가 걱정이네.,은퇴가 얼마 남지 않았는데 돈을 별로 못 모으셔서 걱정이시군요. 구체적으로 걱정되는 부분들이 있을까요?,아직 막내가 대학 졸업하려면 이 년 정도 남았는데 모아둔 자금으론 상당히 빠듯하네.,은퇴 자금이 넉넉하지 않은 데다 교육 문제까지 신경 쓰느라 힘드시겠어요. 괜찮은 해결 방법이 있을까요?
1366629,MDRW2100015629.1,빅씨스란 유튜버가? 뭐야?,운동을 집에서 하는데 배경이 무척 이뻐,오 운동할 맛 나겠다,그리고 노래를 틀어놓고 운동할수있어서 온라인 피트니스가 좋아
1638912,MDRW2100034470.1,육성재황정음나왔던거맞나요?? 남주가생각이안나요..!! 누구죠!!!!! 아닌가.. 안봤어요ㅜㅜ name2님 왤케 본거많으세요!!! ㅋㅋㅋㅋㅋ,육성재 나온 드라마 맞아요 ㅋㅋㅋㅋ 남주는 최원영이요 ㅋㅋㅋㅋ 저는 드라마 영화 좋아해서 ㅋㅋㅋㅋㅋㅋ,아 최원영님이구나ㅋㅈㄱㅈㅋㅈ 제가 아이돌덕질할동안 name2님 드라마 영화 많이보셨네요ㅋㅋㅋㅋ 그것도 재밌어요?? 메모해둘거많은데요ㅋㅋㄱㅋ,네 솔직히 별로일줄 알앗는데 그냥 황정음 나온다고 해서 봣거든요 그런데 생각보다 재밌었어요 ㅋㅋㅋㅋ 서로 분야가 다른 덬질인거죠 ㅋㅋㅋㅋㅋㅋ 저는 드덬 name1님은 돌덬 ㅋㅋㅋㅋㅋ
1515599,MDRW2100025940.1,삐짐,(와 뭐지),ㅋㅋㅋㅋㅋㅋㅋㅋ 광어 우럭 뭐더라하나 강도다리?,강도 다리??
836653,MDRW2100001358.1,밥먹었나,아침ㅋ,덥다오늘,후덥해
197616,HuLiC3787,몰라요. 저는 미국으로 이사 가고 싶어요.,지금은 어디 살고 있는데?,저는 미국에 살고 있습니다.,미국 어느주에서 살고 있어? 난 미국은 한번도 안가봤는데 늘 가고 싶은곳이긴 했어
1477599,MDRW2100023378.1,제작진들이.. 아무래도 공중파는 약간 고지식한면이 있어서 그 전통을 지키는것 같고.. 케이블은 기발하긴 한데 좀 자극적인 면도 있는것 같아요 저는 공중파가 더 좋아요 ㅎㅎㅎㅎ,공중파는 어떤게 최애?,놀면뭐하니!,원래 좀 똑똑하다는 소리 많이들어요? 보는눈이 있으시네여.. ㅋㅋㅋㅋㅋㅋ
1953509,MDRW2100047101.1,,해당되겠다,우선 일케 처음에,2월달에 입사했으니까
1641339,﻿MDRW2100034657.1,,,그래도 일하다 보면 이상한 사람도 있지만 도움되는 사람들도 만나는 것 같아요 (약간 희망편),아 저도요! name3님도 보면서 배운게 많거든요 저렇게 살면 안된다..! 그거 말고 진짜 배울게 많은 분들도 계시구요 name1님은 그런분이 계신가요?
1204678,MDRW2100004468.1,저는 졸업해서ㅎㅎ그냥 인생이 아름다운데ㅎㅎ 언제 졸업해요?,내년 2월에 졸업하고 싶은데 수강신청부터 아슬아슬해요.,아...저런.....맘이 아프네요^^~~~혹시 무슨 전공인지 물어도 될까요?,게임 그래픽 관련한 전공이에요. name1님은 무슨 전공인가요?
613824,﻿감성대화말뭉치.4999,,,아들이 내 재산만 밝히니 짜증이 안 날 수가 없네.,아들이 재산만 밝혀서 짜증이 나시는군요.
