,dialogue_id,Q-3,Q-2,Q-1,A
200033,HuLiC3842,너는 어디에 사니?,저는 뉴욕에 살아요.,뉴욕은 집값이 비싸던데 어때? 살기는 좋아?,나는 뉴욕이 살기 좋은 곳이라고 생각해요.
56852,﻿Chat6593,,,친구 녀석이 담배를 너무 많이 펴서 걱정이돼.,줄이라고 해.
1017337,MDRW2100001580.1,ㅋㅋㅋㅋㅋㅋ가르쳐서 됐을거면 이미 많이 가르쳐줬을건데 ㅠㅠ 포기하고 제가 피해가는게 제일 좋은 방법인것같아요 ㅋㅋㅋㅋ ㅠㅠㅠ,응~마져ㅋㅋㅋ스트레스받지말고...,"마자용 알바하는데 서버 자꾸 터져서 지난 금욜에도 거의 못했는데 오늘도 자꾸 쉬는중ㅋㅋㅋ ,,",흐으ㅠ서버가 터지다니....
1624818,﻿MDRW2100033453.1,,,프리한19 볼려고 틀었더니 끝나는 1위후보 방송,우리 티비조서 뉴스 ㅋ 티비조선 뉴스
384731,HuLiC8103,옹 글고 빵도구움 퍼즐도 맞추고 연극도하고,앙ㅇ앙 글고???,글고 발레도 해 ㅋㅋㅋ스트레칭이랑,마자 캔들도 만들자나 집에서
1506045,﻿MDRW2100025281.1,,,저는 단풍이 좋아서 가을을 좋아해요.. name2님은요?,"전,가을이 되면 불어오는 그 특유의 설레임 가득한 바람이 좋아서요."
1213025,MDRW2100005032.1,네 돌아오는데 하늘이 맑아서 참 그랬네요 맞아요 갑자기 쏟아져서 오후에 그쳐서 쫌 늦게 가면 안맞았을텐데 괜히 고생했어요 무슨계절 좋으세요? 전 봄은 꽃가루 알러지 때문에 힘들고 가을이 좋아요 ㅎㅎ,여름은 너무 덥고 습해서 싫고 겨울은 추워서 싫고 저도 봄 가을 좋아해요,딱 적당한 날씨라 좋아요 미세먼지 때문에 없는 계절인 여름도 그런면에선 좋아요,아 그건 좋네요 맑은 날씨 그립네요
922580,MDRW2100001522.1,ㅋㅌㅌㅌㅌㅌㅌㅌㅌㅌㅌㅌㅌㅌㅌㅋㅋㅋㅌㅋㅋㅋㅋㅋㅋㅌㅌㅌㅌㅋㅋㅌㅌㅋㅋㅋㅋㅋㅋ,맞다 누나 18일에 누나도 일찍일어나서 같이 아침에 준비해ㅠ ?,ㅇㅇ 근데 아침에 준비가능? 니가 인나야지,나 요새 잘일어나 여수 내려와서 잘일어나
704483,MDRW2100000135.40,아그래? 그럼 존버가 답이네,웅근데 그때되면 재고가없어,엥 ㅋㅋㅋ개웃기네 뭐가답인겨 355네 우리??,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ잉 어케얼아? ㅋㅋㅋㅋㅋㅋ그거
552431,﻿감성대화말뭉치.29767,,,동물 학대하는 사람에 관한 뉴스를 보았어. 화가 나는 정도가 아니라 분노의 감정이 생기네.,더 자세히 이야기 들을 수 있을까요?
