,dialogue_id,Q-3,Q-2,Q-1,A
1750793,MDRW2100042766.1,ㅋㅋ아...,ㅋㅋㅋㅋㅋ,고민되네 일단,혼자 손가락으로 열심히 알아 봄ㅋㅋㅋㅋ
147210,HuLiC2622,요즘엔 왜 비디오 게임을 못하는거니. 일때문에 바빠?,"일이 바쁘지는 않지만, 주말에는 한가한 시간이 많아요.",그렇구나. 이번주말에는 어떤걸 하면서 시간을 보낼거니?,저는 친구들과 비디오 게임을 할 거예요. 자유 시간에 당신은 무엇을 하길 좋아하시나요?
723302,MDRW2100000219.10,아니 엄니집앞,"그 말할라고??,",어 내가,워대박 ㅋㅋ ㅋㅋㅋㅋㅋㅋ 이를라고 부른거네 ㅋㅋㅋㅋㅋㅋ
993949,MDRW2100001554.1,야 아니고 너 말 끝날 때까지 기다린 거다 글고,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 엉,나는 밖에 나가서 바람도 쐬고,엉
301571,HuLiC6185,멋질 것 같네요. 확인해 봐야겠어요. 당신은 여가 시간에 또 무엇을 하는 것을 좋아하나요?,취미가 없어 퇴근하고 나면 아무것도 못하겠어..,당신은 어떤 일을 하세요?,평범한 직장인이지~ 요새 들어 퇴사하고싶어..
830826,MDRW2100001346.16,지금 낳아준다해도 터울 많이나서 서로 놀지도 못할거같은데 ㅜ.ㅜ,터울 많이지면 돌봐주는 느낌일듯요 ㅠ 제가 언니랑 터울이 좀 지는데.. 좀 따로예요 그나마 자매라 친한편인데 남매라도 된다면 음...,전 육아가 힘들더라구요 애기가 어릴땐 우리애가 예민해 까다로워 그래서 힘든거야라고 생각했거든요,맞아요 애가 까다로워 힘든게 아니라 그냥 육아는 힘든것 ㅠㅠ 애 키우는건 무조건 힘든거같아요 ㅠㅠ 아무도 알려주지 않았죠 왜? 흑
1075222,MDRW2100001603.1,으 데빌병걸렸노 왜저러고살아진짜 유병장수해라 개새끼,"줜나 지저분하게 생김 ㅠ,, 쟤만 보면 한숨이 나와 그래도 무기징역이라 다행임;;; ㅅㅂ 뒤져버렸어야됐는데 저딴색기들은 고문해서 죽여버려야돼~!~!~!!~! 법 왜 안바껴~!!",17=101issibal E gae mo ya Ican't speack korea KKK John na funny Simsim no,뭐라노~~ 왜 못하는데~~!
1480165,MDRW2100023548.1,당당 이요!,귀엽네용 한번 찾아봐야겠어요 저는 고등어회가 먹고싶네요,고등어회는 못 먹어봤어요ㅠ 맛있나요??,저도 제주도에서 첨 맛봤는데 반했어요ㅜㅜ
1558233,MDRW2100028872.1,네네,아 맞아요 절미 나왔었죠,동물농장 편집한,절미 너무 귀엽더라구요ㅠㅠ
798452,MDRW2100001223.3,있으면 좋아 ..,넌 있어?,없으니까 만들라고하지 ..,필요하면 니가 만들면 되지 난 필요없는데 왜만들어;
1696552,MDRW2100038821.1,,이럴수가 당근케이크가 처음이라니 그럼 여러케이크를 아예 다 안드셔보셨겠군요,스벅이나 투썸 조각케이크는 가끔 먹어요 근데 먹는 것만 먹으니까 다양하겐 안 먹죠ㅋㅋ,"흑흑,, 다양성을 존중해주세요"
