,dialogue_id,Q-3,Q-2,Q-1,A
1107313,MDRW2100001622.1,아아아 ㅋㄱㅋㄱㄱㅋ 마싯어? 떡뽀끼,약간 매워,ㄱㅋㄱㅋㄱㅋㄱㅋㄱ 마싯겠다 이서진의 뉴욕뉴욕해주는데 그 버터스테이크편이야,아 ㅠㅠ 어디서 해주는거야?
256964,HuLiC5155,난 그래서 먹을려면 약 먹고 먹어야해ㅠ,아쉽네요. 고기를 먹으려면 어떤 약을 먹어야 하나요?,그건 잘 모르겠는데? 나는 약국가서 알레르기 약 달라고 해서 먹는데,좋은 생각이에요. 다음 번에는 제가 한번 해볼게요. 너의 남은 시간에 뭘 하고 싶어요?
465011,감성대화말뭉치.12628,난 정말 통증이 있어서 말한 것인데 들어주질 않으니 나중에 큰 병이라도 날지 걱정도 되고.,걱정되는 마음을 해소해줄 수 있는 좋은 방법이 있을까요?,내일 의사한테 자세히 통증 부위랑 증상 좀 알려줘야겠어.,의사와의 대화로 걱정이 나아지길 바라요.
1896808,MDRW2100047052.1,장어 조금이랑만 먹었어 장어는 내일 점심 반찬!,오 한번에 해결했네! 오늘 저녁 & 내일 점심 절반ㅋㅋㅋ 매일 도시락 싸가는거야?,거의 매일?? 가끔 너무 힘들면 안싸가기도 해,주변에 동료들이 같이 밥먹자고는 안하니ㅋㅋㅋㅋ 난 코로나 때매 자꾸 안나갔더니 약간 구박하길래 눈치보면서 속안좋다 하고 도시락 먹고 그런적도 있긴한뎈ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1501889,MDRW2100024991.1,한국인빠진 한국레시피유행,뭐지,홍철없는홍철팀같네요,그냥 우리나라를 선망하는 분위기인건가 ㅎ ㅋㅋㅋㅋㅋㅋ그러게요 아니 케이커피면.. 당연히 스틱믹스커피 아닌가요
556471,감성대화말뭉치.30553,,작은 기업에 취직한 게 부끄러워.,어떤 점이 부끄럽다고 느껴지시나요?,유명하지 않은 회사라 소개할 때 부끄러워.
964471,MDRW2100001538.1,응ㅋ잘먹을게 나에그타르트 젤좋아하는빵중하나야ㅋ 음 맛있다ㅋ 바로구워서 따뜻하니 존맛탱 원래패스츄리가더맛있어ㅋ,ㅋㅋㅋㅋㅋㅋ저렴이니깐 참고해서먹어ㅋㅋ 식혜잘먹었으 ~,먹었어ㅋ 맛있어ㅋㅋ,오키 ~ㅋㅋ주말에봐
714870,MDRW2100000183.3,,나 간만에 게임하는데ㅜ 배운전하는게 어려움,무슨 게임?,플스게임ㅋㅋ 어쌔신 크리드 오리진ㅋㅋ
1374960,﻿MDRW2100016221.1,,,저 최근에 옷 많이 샀는데,헐
82161,HuLiC1120,너무 좋은 노래에요. 그것은 1962년에 폴 매카트니에 의해 쓰여졌습니다.,폴 매카트니는 곡을 잘 쓰는 것 같습니다.,"네, 그는 훌륭한 작곡가예요. 그는 1943년에 태어났습니다.",정말 오래전에 태어났네요. 1943년도에는 어떤 일이 있었나요?
294650,HuLiC6025,수고 많으셨을 것 같네요. 즐거우세요?,우울한 사람들을 많이 만나다 보니 나도 힘들어지기는 해,그 말을 들으니 유감이네요. 치료는 해봤어요?,나는 치료가 필요하지 않아. 다른 사람들이 필요해서 그렇지
629962,감성대화말뭉치.8166,,우리집은 말만 가족이지 다 남남이야.,가족이 남남이라고 느끼시는군요. 그렇게 느끼신 이유가 있을까요?,다들 서로 연락이나 관심도 없고 밥도 같이 안 먹거든.
382988,HuLiC8064,옹옹ㅋㅋ아는배우야?,옹옹 나 이 배우 좋아ㅋㅋㅋ너무 이쁜거같음,오 그래? 어디어디 나왔는데? 나는 착신아리에서만 본것같애,아 용의자 엑스의 헌신 거기에 나왔었어
1734686,MDRW2100041591.1,네,음 간장게장은 별로요,아 왜요?,짜기만 하고 맛을 잘 모르겠던데..
85983,HuLiC1209,저는 지금 자유 시간이 많습니다. 저는 어렸을 때 많이 놀았어요.,시간이 많으면 스포츠를 즐기면 되지! 나는 NBA농구를 많이 봤어,저는 농구 보는 것을 즐기긴 하지만 잘하지는 못합니다. 포지션이 어떻게 되세요?,나는 주로 3점 슛터역할을 많이 했어
170593,HuLiC3162,"네, 골프를 배웠어요. 정말 재미있어요.",그렇구나 나도 요즘 배우고 있는데 어렵더라,골프는 힘들 수 있지만 일단 요령을 터득하면 아주 재미있어요.,요령은 알겠는데 정확한 자세로 쳐야하니깐 힘들더라
1781978,MDRW2100045066.1,앜ㅋㅋㅋ 그래도 발랄하니까 보기좋을것같아요ㅎㅎ 뭐하면서 고양이랑 놀아요??,아무래도 낚싯대로 많이 놀아주죠ㅋㅋㅋ 그래야 재울수있어요..,앜ㅋㅋㅋ 고양이도 몸으로 놀아줘야 잘자는군요ㅋㅋㅋ,그렇쥬ㅋㅋ 요새는 자꾸 벽지를 뜯어서ㅠㅠ 전셋집인데 나중에 보수비용 내줘야될듯해요
466959,감성대화말뭉치.13006,친구들이 사회 생활을 시작하면서 점점 회사를 기준으로 사람을 대하네. 너무 역겨운 것 같아.,인간 관계에 회의가 드시는 것 같아요. 무엇이 기분이 나빴나요?,어차피 직장일 뿐인데 그런 거로 사람을 판단하는 게 기분이 나쁘고 앞으로 어떻게 관계를 맺어야 할지도 모르겠어.,속상하셨겠어요. 친구들에게 감정을 말씀해보셨나요?
1032378,MDRW2100001585.1,ㅋㅋㅋㅋㅋㅋ그니까,일단 가져야,내가 분명 슈펜에서,그게 풀리나봐 ㅜㅜ
635990,감성대화말뭉치.9359,집사람이랑 합방 안 한 지 육 개월이 넘었는데 요즘도 날 피하려고만 하네.,부인이랑 대화는 좀 해보셨나요?,대화는 여러 번 시도해 봤는데 도무지 대꾸를 안 하려고 해.,많이 답답하시겠어요.
453555,감성대화말뭉치.10370,다른 부서에 긴급으로 인력이 필요했던 건가요?,그건 잘 모르겠어.,일은 적응할 만하신가요?,일은 할 만한데. 그럼 미리 사전에 고지해야지.
775161,MDRW2100001119.40,미리 해두게?,지금은 넘 이르고,좀 나중에 해야지 ㅋㅋ,센트럴 파크서 커피 마시기ㅔ
921638,MDRW2100001521.1,ㅜ,ㅠㅠㅠㅠ,시간된다면 네 졸업식때 꽃다발 들고 가이ㅣ지,ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ
