,dialogue_id,Q-3,Q-2,Q-1,A
1429056,MDRW2100020051.1,"그친구는 절 처음봤을때부터 ""사랑"" 이어서 저랑 친구 안할거라구 하더라구요 ㅜ ㅜ 그게 분간이 가는거였나봐요..",와 저 지금 저한테 대입해봤는데 제가 name1 상황이라고 생각하니까,ㅋㅋㅋㅋ와 저 이거 처음얘기해요,식은 땀 나요
856131,MDRW2100001382.1,,,ㅇㅂ 설문 선착600 5000상당 상품권,name1
1088309,MDRW2100001612.1,구래구랭!! 애기는 이미 충분히 준비도 끝냈다규! 쿠키런이라도 하면서 힐링해 쟈기,쿠키런 좀만 하궁 전화할랭 !!!,진쨔 완벽한 계획이당 ㅎ.ㅎ  나두 쿠키런 하면서 기다려야징 ㅎ.ㅎ,한판만 하구 전화할겡 쟈기!!!
184903,HuLiC3493,오. 나도 그런데. 반가워. ㅋㅋ,당신도요! 당신이 있는 곳에 비가 많이 오지 않았으면 좋겠어요. 내일은 하루종일 비가 온대요.,응 그리고 엄청 추워진다고 하네. 너희 동네 날씨는 어때?,"조금 쌀쌀하긴 하지만, 나쁘지는 않아요. 당신이 사는 지역은 어떤가요?"
62828,﻿Chat774,,,무슨 스포츠 좋아해?,글쎄.구 짜 들어간건 다 좋아하는 거 같은데.
1438371,MDRW2100020659.1,불호신가요,그거 완전맛있어,머죠,그거 한번먹으면 끝장 봐야해요 감탄사입니다 ㅋㅋㅋㅋㅋ
1933006,MDRW2100047086.1,오 오..더무서운데 누구 소개받고 갔니 그거도 신내림 받은지 얼마안된댜가 용한데가 따로있다단디,사주카페는 그때 거기만 유난히 뚜렷하게 보이길래 간 거 였고 사주 보러는 다른 곳으로 갔어 고향에서 잘 한다고 한데가 있었거든 엄마 손 잡고 뭔지 모르고 갔는데 무속인이 운영하는데더라고,우와 그때 들은게 용하드나?,물에 빠진다고 3개월동안 물 근처에 가지 말랬는데 그때 피서갈려고 계획해놨던 계곡에서 어린이 안전사고 터졌다더라 그 아이가 아니었으면 아마 나였겠지
327966,HuLiC6795,물고기 말고 다른 애완동물은 없나요?,응~ 예전에는 강아지를 키웠었는데 지금은 물고기만 키우고 있어~,당신의 어항에는 어떤 종류의 물고기가 있나요?,"베타, 구피, 코리도라스, 미키마우스플래티, 엘로우새우 이렇게 5종이 있어~"
448920,altergo_b.788,,일요일에 반려견 동호회 갈 거야. 너도 와,몇 시에 어디서 하는데?,서서울호수공원에서 2시야.
1823456,MDRW2100046974.1,흠.. 그럴걸?? 왜??,이거,아 이거 유명하자나,한박스 어디서 선물 받은거 있어가지고 이따 머거볼라하는데 너 한두개 갖다줄게;; 이거 유명해?
