,dialogue_id,Q-3,Q-2,Q-1,A
1310421,MDRW2100011774.1,우정리도 재밌긴했는데,난 설사담에 우정리1인디,초반이 너무 지루해,아 그건 맞아 약간 고진감래임
1067194,MDRW2100001600.1,아 그걸로 좋다고 하고 있어?,그게 다 에센스 못하는척 하는 종대디때문이죠%,안타깝다....,ㄸㅔ잉 쯔즛 하 드디어 블로그 안써두 됨
441470,HuLiC9413,웅 고마워,"와타나베 켄 , 조셉 고든레빗 등등..",등등은 뭐얔ㅋㅋㅋ,아니 나도 한명도 모르겠어서 ㅋㅋㅋ
406880,HuLiC8615,ㅋㅋ그러게 그런데 지금봐도 촌스럽거나 하지 않음,아 초콜릿 배달이 아니었어,그럼??,그 웡카가 어린이 5명을 공장에 초대하는 초대장 붙이는 거였어
12291,﻿Chat12394,,,지금 영화들은 너무 볼거리에만 치중해서 이야기 구조가 부실해.,맞아. 나도 특히 특수효과에만 돈을 퍼부은 $Theme들이 짜증나더라.
921099,MDRW2100001521.1,실화야?진짜못참아 아악 그것도 스토리에나오는거니 못참아,ㅇㅇ,아악 악,근데 이건 서브 스토리 글로 되어있음
705578,MDRW2100000137.50,엉,판거,이야 잘하네,안판거빼고 판거는 100마논 놈오 600원 번것도있대
842325,MDRW2100001373.1,어차피 카드지갑 붙이면.. 저거 안 보이지 않아?,몰라~ 이뻐~ 사! ㅋ,뭐랭 ㅋ 이거 이쁜뎅.. 카드가 하나밖에 안들어가 ㅠㅠ,링크링크
47536,Chat4867,마스크 없는데.,문방구 가면 팔어.,어 고마워.,뭐 별것도 아닌데.
339451,HuLiC7059,나는 계속 회사 다니고 있어! ㅋㅋ 별 다를게 없네,그 말을 들으니 유감이네요. 당신에게 빨리 좋아지길 바랍니다. 당신은 자유시간에 무엇을 하는 것을 좋아하나요?,나는 이번주엔 조카 선물 사러 가야해 ㅋㅋ,그것 참 좋은 생각인걸! 당신은 그/그녀에게 어떤 선물을 줄 건가요?
1530045,MDRW2100026929.1,네ㅎㅎ 좋은 물건 구입하셨으면 좋겠네요 전 선물용 케이크 상품권 알아보고 있어요ㅠㅠ,아 저 파리바게트 상품권 11번가에서 본거 같아요 한번 검색해보세용,헉 감사해요 이렇게 할인 소식을 알려주시다니ㅠㅠㅠ,아니에요 서로 돕고 사는 거죠 ㅎㅎ
1933225,MDRW2100047086.1,무슨 죄야ㅠ 군인들은 원전찌꺼기ㅜㅜ,그니까 위험한일에 군인들 동원시키는거보고 간담 서늘했어,그렇지 군인이 약간 상명하복하는 그런 시스템이라,숨 막혔던게 그 구역에 머물 수 있는 최대 시간이
1278846,MDRW2100009519.1,,안녕하세요 대학생이신가요? 곧 개강이네요!,으악!! 끔찍하네요ㅠㅜ,수강신청은 하셨나요?
665075,MDRW2100000073.29,전이제집임ㅋㅋ,오와우 짱좋다,ㅋㅋㅋ 청주가 유일하게좋은점.ㅡ직주근접인집이싸다,ㅋㅋㅋ 전 퇴근때마다 급행타려고 뛰어여 ㅎㅎ
169342,HuLiC3133,응응 고장이나서 서비스센터에 가서 그칠려고 하긴 했는데 그냥 새로 사는게 더 이득일거 같아서 그냥 새로 샀어!,안됐군요. 저는 당신이 그것을 빨리 고칠 수 있기를 바랍니다. 나는 핸드폰이 고장 났을 때가 싫어요.,하... 진짜 일주일동안 핸드폰없이 살아보니깐.. 진짜 핸드폰이 없었을때는 어떡해 살았는지 모르겠다..ㅠ 너무 불편했어,어떤 기분인지 알아요. 나는 새 핸드폰을 사기 위해 휴대폰 회사에 전화해야 했어요.
