,dialogue_id,Q-3,Q-2,Q-1,A
1899670,MDRW2100047054.1,어느정도 빨리 하는지는 잘 모르겠어,9월에 바로 하ㅣ지않겟지,어차피 연수도 해야하고,ㅁㅈ
1390828,MDRW2100017335.1,헐 너무 사랑해요,저두요ㅠㅠ 파채는요?,완전 좋죠 ㅠㅠㅠ 콩나물도 같이 김치랑 샥샥 볶아먹고싶어요,오늘 점심 뭐 드시나요?
1970337,MDRW2100047688.1,맞아요 모래시계,아?,그 사람은 업계 쫙 퍼졌잖아요,그것도요?!
1228956,MDRW2100006077.1,저 사무직인데 cs팀입니다 님은 어떤 일 하세요?,저는 아르바이트생이였었어요,어떤 아르바이트였나요?,엥 혹시 종로맥가 아시나요?
1847566,MDRW2100047020.1,휴.....,1339는 자기네 아니다,어어어,병원에서도 자기네 아니다
1783781,MDRW2100045200.1,어디로 가고싶어요?,바다 바다로~~~,동해요 서해요 남해요?,동해 남해 파란게조아요 물 예쁜데여
1410681,MDRW2100018744.1,네 우리나라 볼펜회사잖아요,맞아요 모나미랑도 협력해서 상품 내놓고 하더라구요,우와 신기하네요 보통 음식이랑 많이 콜라보하나보다,넵 그런 편이에요
1228684,MDRW2100006058.1,학창시절 즐거우셨낭6 나요,네 재밋엇죠 name1님은요?,저는 맞은 기억이...,누구에게요?
1621121,MDRW2100033205.1,저 어제 그거 봤어요!! 치약 공구! 공구...? 맞나염 약간 솔깃해여,아맞아요ㅜㅋㅋㅋㅋ 공구 끝나긴했는데 배송오면 가루치약 쪼금 나눠드리구 싶어서 ! ! !,헉!!!! 끝났나요 어제 막 후기 찾아봤어요 ㅋㅋㅋㅋㅋㅋㅋ 입 벌리는 걸 안좋아해서 ㅠㅠㅠ,name3도 입벌리는거 원래 안좋아했는데 강아지 치약 중에 닭고기맛 나는걸로 사다가 하다보니 지금은 양치는 아니지만 치약은 좋아하게되서 양치하려고 칫솔들면 쫒아온다네요 ! ! !
974644,MDRW2100001542.1,징징,아 여보가 짜증냈다고? ㅋㅋ,응 내가 징징대서,진매 확 떨어짐. 물타기 실패 . 역시 떨어지는 칼날을 잡지 말라는 말이 괜히 나온게 아니네.. ㅋㅋㅋ
290816,HuLiC5937,아니 없어 ㅋㅋㅋ 그럼 국가고시준비중이겠구나 ㅠㅠ 고생하네,"예, 그래요. 저는 오랫동안 공부해 왔습니다. 당신의 일은 어떻게 되어가고 있나요?",나는 계속 회사 다니고 있어! ㅋㅋ 별 다를게 없네,그 말을 들으니 유감이네요. 당신에게 빨리 좋아지길 바랍니다. 당신은 자유시간에 무엇을 하는 것을 좋아하나요?
1299027,MDRW2100010934.1,종이봉투가 편했는데 에코백 시간맞춰 내놓으려니 힘드네,그 제도 아마 금방 사라질듯 ㅎㅎ,이러다가 에코백 수십장 되면 어떡하지 ㅠㅠ 나 불량 고객으로 찍히겠어..,그런 사람이 한둘이겠어. 모아놨다가 다음번엔 꼭 같이 내놔요
