,dialogue_id,Q-3,Q-2,Q-1,A
961044,MDRW2100001537.1,잘맞으니다행이지ㅋㅋ그래야꾸준히하징ㅋㅋ,딱 좋아 ㅋㅋ전신 위주로 근력도 잡고 스트레칭도하고 50분하는데 음악도 없이 하거든 ㅋㅋ 오늘 쌤은 나보다 더 통통하시더라구 ... ㅋㅋㅋㅋ 기구랑도 같이 하니깐 잼있엉 ㅋㅋ 허벅지가 거이 스케이트 선수야 ... ㅋㅋㅋ 팔도 ... 걍 마른근육이 아니라 걍 근육? ㅋㅋㅋ 예쁜몸매는 어제 쌤이 더 예쁜데 다 스타일이 다르더랑 ㅋㅋ,ㅋㅋㅋ전직 스케이트선수일수도ㅎㅎ,ㅋㅋㅋㅋㅋ굵기가 ㅋㅋㅋㅋ 필테할때나 요가 할때 쌤들 달라붙는거 입자낭 ㅋㅋ 살이랑 근육이랑 반반인거 같다라구 ㅎㅎ 나도 애들 발레 가르칠때 달라붙는거 입는거 처럼 ㅋㅋㅋㅋ
1018765,MDRW2100001580.1,쪼글아들어서 쪼꼬미ㅋㅋ 좀 큰편인듯...,앜ㅋㅋㅋㅋ 쪼글아들어서 아아 좀 큰편이래용? 항 그래도 쪼꼬미 넘 기야웡,name4이보다 크게 태어난 애들이 있었는데 키가 50..name4이는 51 ㅋㅋㅋ,오우 name4이가 키가 쑥쑥 크려나보네요...? 먹는양 적다구 걱정안해두 되겟어요 ㅎㅎㅎ 너무 잘큰다 이쁜거ㅠㅠㅠㅠ
582783,감성대화말뭉치.35718,혹여나 어디 이상한 곳에 끌려가거나 잘못 되지는 않았을까 걱정도 되고 내 잘못인 것 같기도 하고 그러네.,부모의 역할로서 당연한 일을 한 것뿐이에요. 지금 이 상황을 해결하기 위한 방법으로는 무엇이 있을까요?,이 근방을 다 찾아보고 딸의 친구들에게도 전화를 돌린 후 그때도 못 찾으면 경찰에 신고할 생각이야.,부디 딸의 모습을 다시 찾을 수 있도록 기원할게요.
1590897,MDRW2100031151.1,ㄱㄱ ㅑ 너무 좋아요ㅜㅜㅜ 시간 되시면 무대영상도 한번 찾아보시는 것도 추천드려요! ㅎㅎㅎ,앗 좋아요!! 무대 영상은 또 라이브인 맛이 있으니까요 ㅎㅎ,그쵸그쵸 ㅎㅎ 음원에선 맛 볼 수 없는 그것..!,라이브는 또 에드리브도 많아서 그게 좋더라구요ㅠ
1329388,MDRW2100013120.1,하루에 게임 몇 시간 정도 하세요?,음...게임 3개 번갈아가면서 하는데...2시간? 정도 시간 날 때마다 하는 것 같아요ㅎ 아무래도 핸드폰게임은 컴퓨터 게임이랑은 다르게 기다리는 시간이 조금 있다보니..?,게임 3개 하시는 군요! 어떤게 제일 재밌나요?,음..제일 즐겨하는 건 틈틈히 할 수 있는 머지게임이요:)
654201,MDRW2100000044.8,죽다 살아났다,그때 병원도 가고 그랬지ㅜㅜ,그후 위가 안 좋은것 같다,그래? 왜? 토해??
1036726,MDRW2100001589.1,알게쑴다...,ㅋㅋㅋㅋ 낼 몉시야ㅠㅠ,이케아 뭐봐? 낼 시간되면 가구,이케아돈가스 ㅋㅋㅋㅋㅋ ??
114980,HuLiC188,하루 종일 비가 온다고? 한국은 보통 초여름에 장마철이라 비가 많이 오지. 하루 종일.,"네, 여기도 비가 많이 와요. 저는 비는 좋아하지만, 비가 너무 심할 때는 싫어요.",그래. 습하고 눅눅하고,습기가 좋아요. 항상 수영장에 있는 것 같아요.
990169,MDRW2100001552.1,부추전 도라지생채 이제 필요없어 아 돼지껍데기도 우리가 기선제압해야해 ㅇㅋㅇㅋ,ㅇ 내일갖고와서 먹어야지,이거 160개밖에 안올라왔어,ㅇ
1559847,MDRW2100028982.1,모찌가게에서 엄마가 사왔어 과일모찌,모찌모찌,먹었죠 그런데 2시에.,저녁 먹으라고 ~~~
1748329,MDRW2100042585.1,ㅎㅇ,나 뭐 쫌 샀어,오늘은 또 무얼 샀니,오늘은 과자를 샀어
984727,MDRW2100001549.1,미안,음..... 기다려보자... 확인안했으면 헛걸음 할 뻔 했다,한번확인해볼려고했지 엄마가,암튼 일정나오면 알려줄게 왜 문자로 연락이 안왔지 오늘 저녁 밤호박이요
1922775,MDRW2100047075.1,응,키카 좋아했지,막상 또 가면 재미없을수도있어,근데 다르다고 할 수도
533220,﻿감성대화말뭉치.26000,,,자녀가 내 의견을 존중해주지 않아. 이런 일이 처음이라 당황스러워.,자녀분들의 생각이 틀린 것 같다는 생각이 드셨나요?
1607715,MDRW2100032292.1,재밋엇지 그새 개물개물하지만 가뭉가물,으응..,ㅋㅋㅋㅋㅋ,"나는 낭만닥터를 재밌게 봐서 정주행하고싶더라 그때도 한두번 본거같은데 시즌 1, 2 둘 다 좋아하는 배우들 나와서 더 좋았던거같기도해"
1913976,MDRW2100047065.1,함게하려고,2시간이나 걸려?,간단함 육수팩에 의존,ㅋㅋㅋㅋㅋ 안간단한디
1462169,MDRW2100022348.1,조금 걱정은 안되세요?,걱정은 되긴하는데 그냥 백신보다 조금 아프다? 라고 생각하고 있어서 큰 걱정은 안하구있네요,모더나인지 화이자인지 모르겠네요,저도요 듣기론 모더나라고 하는거같긴하는데..
1760292,MDRW2100043454.1,저는 진짜 간단하게만 써요ㅋㅋㅋㅋㅋ맛있었다 이렇게요ㅋㅋㅋ,저도욬ㅋㅋㅋ 좀 길게쓰기 부끄럽드라구요 그래도 사장님이 힘이되나봐용,맞아요 확실히 리뷰이벤트 선호하시는 분들이 많으시더라구요 배달 음식 어떤 거 좋아하세요?,저는 다양하게 시켜용 초밥 닭발 분식 치킨 ..? ㅜㅜ
683086,MDRW2100000103.41,산 거 산거야,와그걸삿구나,먹고 싶어서,마늘빵인줄
402080,HuLiC8504,그 영화 안에서 좀비들이 기차 안에서 엄청 뛰어다니잖아,맞아. 이게 달리는 기차라는 공간에서 좀비 소동이 일어나니까 너무 무서운 거 같아.,"예전에 보는 내내 손에서 땀이 나서,, 주인공들이 좀비한테 물릴까봐 너무 긴장하면서 봤어",응. 나도 공유가 좀비 될까봐 영화 보는 내내 손에서 땀나서 혼났어.
648619,MDRW2100000022.6,ㅋㅋㅋㅋ 알겠어! 나도 100개 사봐야지 50개랑 가격차이가 얼마안나 내가 사도돼?,웅ㅋㅋㅋ맞아 웅응 언니집 배송 고 형부도 마셔보라구해,네이버 선물하기로 보냈어요 우리집 주소 입력해줘 32800원인데 15000원만 보내줭 ㅋㅋㅋ,네네 했어요 감사요
1020608,MDRW2100001580.1,그러겡..,애 둘이나 있는 애아빠가 가정에 충실하는게 죽을죄도 아니고 중요행사엔 다 가는데 왜 그 고작 술자리 안나왔다고 들들 볶는지,이해가 안가는거 아닐까낭?,다음날인가 자기가 술 먹고 실수햇다고 사과하드라구요 ㅋㅋ
