,dialogue_id,Q-3,Q-2,Q-1,A
1885522,MDRW2100047043.1,오케오케 찾아봐야겟다 ㅋㅋㅋ,오늘 시간 쑥쑥간다잉ㅋㅋㅋ,그니까 ㅋㅋ 특히 점심시간 쏜살같네^^,없었던 것만 같아....
1408084,MDRW2100018561.1,아니요 학교 안다닙니다 학교다시나요,아뇨 저도 안다녀요ㅋㅋ 학교 다닐 때 발표 잘하셨어요?,아니요.. 그렇게까지 잘하지는 않았던거같은데 name2님은요? 아무래도 사람들 앞에 선다는게.. 좀 부담이죠,전 발표를 너무 싫어했어요
1364011,MDRW2100015450.1,책을 읽어주기도하고 청소를하기도했어,오 나는 요양원 가서 봉사해본적 있어,할머니들의 말동무 역할도 했겠다,응 말동무 해드리고 매니큐어 도 발라드리고
1167652,MDRW2100001919.1,정말 정말 가고싶어요 ㅜㅜ 근데 날씨 좋은곳이 좋아서 덕후투어 아니면 안갈거같은 영국 ㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ맞아요 일단여행은 휴양지스러운게 좋아서 날씨쨍하고 바다있고,저도요.. 뭐랄까 딱 쉬는 느낌 나는?? 여행 왔다 이런 느낌나는 곳,ㅋㅋㅋㅋ맞아요 좀 쉬고 여행느낌 퐉 나는곳 유럽은 아무래도 배낭여행이되고..정신없고 그럴걸같아요
1003853,MDRW2100001559.1,ㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋ미쳣누,ㅋㅋㅋㅋㅋ 사랑해 오늘도 힘내자 춥다니까.따뜻하게 입그나가욤,네엥 >_< 피건하닫 춥구 ㅠ 옷방에 짐놔두는곳 창문은 아예닫진못하낭 춥댱 ㅠ
1118068,MDRW2100001630.1,"그래도 애기 잘 클라면 잘 먹어야지ㅠ영양분 맞춰가면서~ 나도 찾아보니 먹긴 잘 먹어야 된다고ㅋㅋㅋㅋ 대신 당류,탄수화물은 먹지말고....",어려우잉.. 딱 하루 한끼 영양분 들어있는...? 유제품 밀가루 쌀밥은 금지네요 그럼 ㅠㅠ 밥도 콩현미밥 해머거용!! 울 회사에 딱 당뇨환자들 먹기 좋은? 도시락 파는데 1끼에 9천원 이럼 ¯ࡇ¯....... 비싸서 못묵...,응..현미 사러 가일지...다행히 나 현미좋아해ㅋㅋㅋㅋㅋ,다행이다ㅠㅠ 전 집에 귀리가 있어욬ㅋㅋㅋ 입덧도 거의 끝났겠다.. 반찬 해다가 먹어야지ㅠㅠ
1588093,MDRW2100030952.1,아뇽...로망....,왠지 야옹이 친구가 잘 어울릴것 같아요,ㅋㅋㅋㅋ 야옹이좋죠 강아지도조아요,나만 바라보고 있을 친구들이라 .ㅠ ㅠㅠㅠㅠ 집에 잘 있어주는게 중요한것 같아요
255685,HuLiC5126,,요즘 너무 춥다. 어떻게 지내?,전 괜찮아요 물어봐줘서 고마워요,그때 만나기로 했는데 못나가서 미안해..
773258,MDRW2100001108.8,오늘육아는어땟니,ㅋㅋㅋㅋㅋㅋㅋ육아는 딱 이 이모지가 정답,매우잘거웠나보구나,Ai야 뭐야
1476084,MDRW2100023280.1,뭔지알거같아요 ㅋㅋ 애들이 엄청 좋아할거 같네요 전 최근에 폰을바꿨는데 케이스가 엄청~~콜라보를 많이했더라구요^^,z플립3여? 저 그거 보고있어요 ㅜㅜ 위글위글 콜라보 귀엽던데~~~ 레미안은 웃겼고요 ㅋㅋ,꺄 ㅋㅋㅋㄱㅋㅋ 저랑 통하심요!ㅋㅋㅋ 저도 위글위글 너무 귀엽고 레ㅁㅣ안 너무 터졌구요 ㅋㅋㅋㅋ,럭키박스 랜덤이라 lg팬에게 삼성 라이언스 ㅋㅋㅋ가고 막 ㅋㅋㅋㅋㅋ
22429,﻿Chat14343,,,음악 방송을 아무나 할 수 있다면서?,응. 요즘 개인 인터넷 방송국이 뜨잖아.
1391024,MDRW2100017350.1,그져ㅠ 품종묘도 보이구요,마음같아서는 다 데려오고 싶은ㅜ,맞아요 멍냥이들은진짜 죄가없는데 사람들이 나빠요,그리고 동물관련 제품들 너무 비싸지않나요ㅠ 길냥이나 강아지 보이면 간식주려고 조금씩 사보는데 가격이.....
1691711,MDRW2100038458.1,아니요! 최근에는 거의 집콕생활이라서 안하고 있어욬ㅋㅋㅋㅋ 흘러넘치는 네추럴함... 제가 바로 자연인입니다....ㅋㅋㅋ,앜ㅋㅋㅋㅋㅋㅋㅌ역시나 그러시군여 ㅜ 다이어트나 운동 이런거는 하시나요??,다이어트는 솔직히 잘 이해가 안가서 해본적 없구 운동도 안한지 년은 된것 같아욬ㅋㅋㅋ 다이어트 이해 안가는건 내가 열심히 써서 찌운건데!! 라는 생각입니닼ㅋㅋ,우왕ㅌㅋㅋㅋㅋㅋㅋㅋㅋ 너무나도멋진마인드!!! 저는요새 체력이달려서 운동의필요성은 좀 느끼고잇어요 ㅠㅠ
755035,MDRW2100000639.1,구랭! 집에만 있어서 더 그렇다 밖에 운동하러 자주 나갑세~,강아지 데리고 가야지,구랭 ㅋ 강쥐들이랑 같이 운동 좋네,벌써 가을로 접어드는 것 같네 떨어지는 밤도 주워 먹어야지
1943330,MDRW2100047098.1,ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋ 정말 냉장고 무관심하구나,ㅋㅋㅋㅋ 그러게 잘 확인안하네,ㅋㅋㅋㅋㅋㅋㅋㅋ냉파 하려고 시루떡 먹었는데 냉동실냄새나서 버렸다 신한 퀴즈 올라왔다 x 애라 쏠야구 KT
206867,HuLiC40,일리 있는 말이에요. 당신은 달리기에 가장 좋아하는 음악 장르가 있나요?,장르라고 하면 힙합을 많이 들어.,힙합은 달리면서 듣기 좋은 장르입니다. 당신이 가장 좋아하는 힙합 가수는 누구입니까?,난 Lizzo라는 가수를 좋아해
1262760,MDRW2100008405.1,다이어트 해야하는데 지금 아이스크림 먹었어요ㅜ,저는 와플먹고있어요ㅎㅎ 단게 땡기네요,와플 맛있죠 ㅋㅋ동네 와플칸 생겨서 배민에서 몇번 시켜먹었네여,와플칸 와플대학 요즘 제 최애에요ㅎㅎ
1328431,MDRW2100013048.1,보편적 이상형이요 ㅋㅋ신체와 정신 건강하고 나랑 비슷하거나 나은 남자ㅎㅎ 남편분은 어떻게 name1님을 만나는 행운을 누리셨나요?소개팅?,ㅋㅋ보편적이지만 제일 중요한거죠 별표별표ㅋㅋ 저희는.....대학교때 썸타다 군대가고 시간이 흘러흘러 만나결혼하게된 사이입니다ㅋㅋ,와 대학교 순수할때부터 쭉!!!완전 순정 로맨스의 정석이네요,순정이라고는 할 수 없죵 ㅋㅋㅋㅋ 그 사이게 각자 만날 사람 다 만났으니 ㅋㅋㅋㅋㅋ
1936721,MDRW2100047093.1,뭐야 name1 name1 칭호 반납해,name1로 변경,그거안돼 name1 ㅡㅡ 5분전 탑승 바로 커피값,웁스 난 12500원내고 차돌된장을 먹는 게 맞나?하고 배민 꺼버림 ㅋㅋㅋㅌㅌㅋㅋㅋ 다시 코인 초반으로 돌아왔네 적당한 금액으로 분배
1831286,MDRW2100047017.1,오호 인기 배우네,볼때 어찌나 반갑던지,맞아 그럼 반가워 ㅋㅋㅋㅋㅋ,맞아 전엔 얼둘 구별도 못햇는데
1283329,MDRW2100009794.1,안녕하세요 저는 웹툰이나 장르소설봐요^^;,네이버요?,카카오페이지로 주로봤어요. name1님은 책 좋아하세요. ?,시간이 핑계죠
49399,Chat5207,아니야 실내에서만 움직이는 거 좋아하는 사람도 많아.,난 바깥공기 쐬는 거 참 좋아해.,나도 좋아해 이럴 때 근처 교외로 나가면 딱 좋겠다.,시간 별로 없으면 가까운 공원도 괜찮을 것 같다.
1019513,MDRW2100001580.1,ㅠ분만실친구도 동생네로 대피간다네요 같은 3차라 언니 엄마네집 가는게 편한가? 아님 울집으로 오는게 편한가? 어디가 편해요???,그르게~어머니집은 일단 좁으니ㅠ name3랑 얘기를 해봐야징,그춍 ㅠ name4이 침대 주면 다른가족들 잘곳 앖을듯 ㅠㅠㅋㅋㅋㅋㅋ,그치이ㅠ
1293129,MDRW2100010512.1,맞아요 혼자하기도 힘들어요,저는 그래서 피티끊었어욬ㅋ큐ㅠㅠ,저도 내년에는 피티 받으려고요 일단 혼자서 체지방만 우선적으로 빼고 있어요,헉 혼자 체지방 빼는 게 진짜 대단한겁니다
105398,HuLiC1658,헬스장에 간다고 했잖아? 그럼 헬스도 해?,"운동을 하긴 하는데, 해야 할 만큼은 아니에요. 다시 얘기해야겠어요",그래? 그럼 헬스 자체는 많이 안 하고 요가 위주로 하는거네,"운동을 하긴 하는데, 해야 할 만큼은 아니에요. 취미가 뭐예요?"
674468,MDRW2100000097.65,젤다는 뭘로함,닌텐도,1인용아니가,회사에서 일하는데 엄마한테 전화옴
