,dialogue_id,Q-3,Q-2,Q-1,A
1232695,MDRW2100006354.1,인생책이랄거까지는 아니지만 좋아하는 책들은 있어요! 엄청나게 시끄럽고 믿을수없게 가까운 읽어보셨어요?,아니요! 책 제목이 재밌어보여요!ㅎㅎ 어떤내용인가요?,소설인데요 이거 스포없이 읽으시는게 좋을거같은데 ㅋㅋㅋㅋㅋ 전진짜 스포 하나도 없이 읽었거든요 ㅋㅋㅋ,앗 그럼 제가 따로 읽을게요!ㅋㅋ 책 제목이 약간 에세이 같다고 생각했어요!
1573108,MDRW2100029912.1,양봉업자 ㅋㅋㅋㅋㅋㅋ 별걸다보시네여,갑자기 떠서 하나 봤는데 재밌드라구요? 벌 원래 좋아하지 않았는데 커여움,ㅠㅠ아님 곤충들중에 귀여운거 1도없음,ㅋㅋㅋㅋㅋㅋ 강아지풀로 놀려주고싶다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
869993,MDRW2100001394.105,나도 거의 말라가고 있어,ㅋㅋ 파운데이션도 날짜 지났더라 ㅠㅠ,당분간 쓸 일 없으니까 버리고 안사면 되지,ㅇㅇ 그러다 외출 할 일 생길까 걱정이네엥
1260835,MDRW2100008270.1,맞아요 맞아요,친구든 연인이든 상관없이말이에요 정말 잘 맞는 친구있으면 그 친구랑 평생 살아도 좋아요 ㅋㅋ,맞아욬ㅋㅋㅋ 사실 결혼하는게 외로워서가 크다고 하는데 진짜 잘맞는 친구 있고 그 친구가 보호자가 되는 법만 만들어져있으면 그냥 안해도 상관없을것같아욬ㅋㅋㅋㅋ,맞아요!! 그런 법이 만들어지면 좋겠어요 정말!
724946,MDRW2100000222.34,아니여,피곤할텐데 고생했어요ㅠㅠ,아니여,깜짝 놀랬어
1016042,MDRW2100001576.1,ㅇㅇ,프바하나빌려감 화욜에 알로랑 같이 주께,ㅇㅇ 나쁘지 않네,name45 또 사고쳤당ㅋㅋ
1172002,MDRW2100002220.1,근데 크니까 정말 바른 아이가 됐어요 신기해요,잘안나가게되여ㅜㅜ 시간이 약이네요,저희애도 보통아니 였어요 네 티비 나올뻔 했어요,시간이 안가요ㅠ 고생 많으셧겟어요
259329,HuLiC521,독서는 예전에 많이 했었는데 지금 책보단 핸드폰으로 검색을 더 많이 하는것 같아. 최근에 읽은 책이 있어?,"네, B가 있습니다. 저도 핸드폰으로 읽는 걸 좋아해요. 너는 어떤 휴대폰 사용해요?",난 갤럭시폴드3을 쓰고 있어. 넌 어떤 휴대푠을 사용해?,"스마트폰은 없지만, 읽을 수 있는 태블릿은 있어요."
1881830,MDRW2100047041.1,위닉스가 공청기도그렇고 좋아 뽀송 비싸?,40만원대,비싸다,제습기에 그정도 투자하고 싶지 않아서 20만원 내로 보고 있어 제습기두 없다가 쓰면 신세계라던데
719315,MDRW2100000201.9,그니까 원래 먹자골목이었대,여기 예쁜카페 엄청 들어섰잖아,맞아 ㅋㅋㅋ,가끔 산책하면서 보는데 감성카페 많음 그리고 불백집도 거기 레알 맛나
1831149,MDRW2100047017.1,햄식이는 단발이 진짜,햄식이 ㅋㅋㅋ,너무잘어울리고 잘생겼음 ㅠ,단발 으 ㅋㅋㅋㅋㅋ
1703109,MDRW2100039307.1,맞아요ㅠㅠ 매번 qr체크하고 들어가야하고 다같이 먹는 음식 시키기도 부담스럽구요,맞아요 사람 많으면 부담스럽고요 그래서 포장도 많이해요,저도요! 제 주변에선 배달을 많이 시키는데 전 포장이 편하더라구요 집 가는 길에 딱 저녁메뉴 사들고 가면 배달 기다릴 필요도 없고 편해서ㅎㅎ 주로 무슨 음식 많이 포장해가시나요?,포장 할인도 되고요 ㅎㅎ
1270431,MDRW2100008949.1,야구 좋아하시나요?,보는것보단 하는걸 더 좋아합니다. name1은 야구장 자주 가시나봐요?,아.. 어떤 스포츠를 즐기세요? 저는 야구장 종종 갔는데요. 작년부터는 못가고 있네요.;,전 수영 육상 이런거 좋아해요 비인기 종목~ 올림픽 보니까 배구장 가도 재미있을것 같더라고요
853241,MDRW2100001381.1,왜ㅜㅜ 혼났니 알게쏘,버려버릴지도 몰라,왜? 진짜큰일이다 미안 근데이제부터안보내는데ㅜ그전꺼또갈수도있어 어떡하지 . .ㅜㅜ큰일이다,니가 무슨 잘못이 있겠니
1316719,MDRW2100012240.1,흠 17만원에다가 기장추가 들어갈 것 같다ㅠ,헐 엄청 비싸다. 셀프로는 왜 안해?,아 내가 똥손이라 손으로 하는 건 잘 못해ㅠ,기장추가는 뭐야?
1334193,MDRW2100013449.1,어떤 종목 보셨어요?,펜싱이요!,혹시 동계올림픽도 좋아하는 편이세요?,그럼요 그것도 참 잼있죠
363864,HuLiC7622,오호 그렇다면 추천할 영화가 많죠,막 대놓고 무서워라이런거는별로 ㅠㅠ,ㅋㅋㅋ 저는 겟아웃이랑 어스도 재밌게 봤어요,앗
250101,HuLiC4998,"저는 비디오 게임을 만들고 있어요. 오랫동안 작업해왔는데, 정말 자랑스러워요.",대단하네..어떤 종류의 비디오 게임이지?,1인칭 슈팅 게임입니다. 당신은 좋아하는 취미가 있나요?,내 취미가 슈팅게임인데 ㅎㅎ 언제 출시 예정이야?
685096,MDRW2100000103.549,진짜 너무해,미쳤ㅌㅋㅋㅋㅋㅋㅋ,아니 그걸 써야될거아니냐고 인간아,엄청나네 진짜
1387353,MDRW2100017087.1,흠....,왜 그런거만 외워 규탄한다,각고면려 엄청 애씀 부지런히 노력함,진짜싫다
697479,MDRW2100000111.92,예를 들어,그거 3년할부야 미쳐,잠시만요 안마의자를 갔다구요,400만원 ㅋㅋ
530171,﻿감성대화말뭉치.25404,,,아무도 내 꿈을 응원해주지 않아.,아무도 꿈을 응원해주지 않아서 슬프군요.
1919601,MDRW2100047072.1,"그런가보다 ㅋㅋ 보지말라고, 듣지말라고 해두 그렇게 하대 ㅋ",ㅋㅋㅋㅋㄱ 밤엔 무서워가 안고자자하곸ㅋㅋㅋ 요샌 엘베도 혼자 못타서 데리러내려오라고... 귀찮음...,헉......... 너무 무서워하는거 아이가 ㅋㅋㅋㅋㅋㅋㅋ 아 ㅋㅋㅋㅋ 진짜 귀찮겠는디??ㅋㅋ 나 지금 에프에 크로와상굽고있는중. 배고프단다. ㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋ 시작이군
712945,MDRW2100000176.29,아니 네이버에서,나 어뜨케,왜??,스프레이잘못샀어
1887179,MDRW2100047045.1,아까 저녁 6시에 나와서 팬들이 많이 기다림,처음 나오면 1위 하던뎅~,원래 1시에 나온다고 했었나봐 좀 늦게 나온듯,댄스곡이었음 좋겠네 ㅋ
240767,HuLiC4782,게임회사에서 근무 하고 있어,당신은 어떤 종류의 게임을 만드나요?,모바일 게임을 만들고 있어,당신은 어떤 종류의 게임을 만들고 있나요?
714326,MDRW2100000182.35,근데 왜 이번엔..,쌩얼이라 그런갘ㅋㅋㅋㅋ 사진 보여줘신디 흑ㅠㅠ 바쁘긴했다만,ㅋㅋㅋㅋㅋ 또 고데기하든 뭐하든 손질 좀 하믄 괜찮지않을까 ㅋㅋㅋ,고데기하믄 개짧아질꺼같긴한디 뭐 어떵해봐사.. ㅋㅋㅋㅋ케 아직두 함덕??
675414,MDRW2100000099.19,ㅋㅋㅋㅋ 열일했조 노,응 이만원 벌었어 쿠키충전해지뫼라... 100개 12000원이라니 개놀랏네,ㄴㄴ 저거 그거였잖아 캐쉬백이벤트,아맞다 잊고있었어
