,dialogue_id,Q-3,Q-2,Q-1,A
177014,HuLiC331,그럼 마블시리즈 말고 또 좋아하는 영화 시리즈가 있어?,저는 어벤져스나 엑스맨 같은 다른 마블 영화들을 좋아합니다.,아 맞다!! 엑스맨이 있었지!! 엑스맨시리즈는 이제 더 안나오는거 같아.,엑스맨 프랜차이즈는 1962년부터 시작해서 한동안 존재했어요.
380892,HuLiC8015,응ㅋㅋ 맞아 완전 초창기 조커는 쫌 뚱뚱한 느낌이었지.,그 다음으로 생각나는 조커는 제일 유명한 조커!!,아 다크나이트에서 연기한 조커?,응 히스레저가 연기한 조커가 진짜 유명했지.
1173910,MDRW2100002318.1,다 알고 있는 줄 알았지 ㅠ 이렇게 모를 줄은,ㅇㅇ 1학기꺼 다시 한 번 복습해줘,그래야겠어... 돌아서면 잊어버리니,집중을 안해서 더해
102849,HuLiC16,운동신경이 대단한 모양이구나 부럽다 나도 스키를 배우고 싶어,저는 운동신경이 전혀 없어요. 저는 그냥 야외에서 즐길 수 있었으면 좋겠어요.,눈이오면 눈사람도 만들고 친구들과 눈싸움을 할꺼야,정말 재미있을 것 같네요! 눈싸움은 정말 재미있어요. 무슨 운동하는 거 있으세요?
459742,감성대화말뭉치.11598,,이번 승진에서 내가 주인공이 아니라니 충격적이야.,이번에 승진을 하지 못하게 되셔서 충격을 받으셨군요.,인사고과도 좋았고 승진이 안 될 이유가 없었는데 왜 그런 건지 알 수 없어서 더 상처 받아.
502299,감성대화말뭉치.19932,그때도 한 달밖에 못 있을 것 같아.,다음 방학 한 달 동안은 할머니 댁에서 무엇을 하고 싶으신가요?,겨울이니까 뒷산에서 썰매를 타고 놀고 싶어.,눈이 쌓인 뒷산에서 썰매를 타고 놀고 싶으시군요.
668639,MDRW2100000083.8,맛 괜찮다고 하네 하루에 한번 화장실 간대,효과 빠르다,살도 빠진대,그럼 난 차전자피? 저것만 먹어볼까?
968184,MDRW2100001540.1,활짝피었네요 엄마 ~ address도 바람 많이 불어요~?,날아가는줄 알았어,아 ㅋㅋ,옷왓어
442708,HuLiC9442,근데 소재 자체가 진짜 무서워,진짜 개소름 돋음..,"난 나랑 똑같이 생긴 사람이 나 쳐다본다고 생각하면,,,,ㅜ",난 바로 기절
22908,Chat1443,밤에 늦게 자서 그런 것일 거야.,아니야 집에 가면 바로 뻗어 자는데.,몸이 많이 피곤해서 그런가?,아침잠 많은 건 어릴 때부터 그랬어.
1299655,﻿MDRW2100010982.1,,,응 ㅠ 그래서 너무 놀랐지뭐야,그래서 대비책으로 뭘 샀니?
553851,감성대화말뭉치.30043,남자친구가 바람피고 있다는 소문이 사실이 아니라 다행이네요.,우리 사이를 시기하던 어떤 친구가 악의적인 소문을 퍼트린 거 같아.,그랬군요. 앞으로 어떻게 하실 생각인가요?,오해가 생길 때 무작정 의심하지 말고 남자친구에게 묻고 대화로 풀어나갈 거야.
429089,HuLiC9128,오 범죄 영화류?,네 감동적인 장르죠,오호 재밌겠네,등산의목적도 재밌어요
124193,HuLiC2091,"네, 저는 비디오 게임과 영화 보는 것을 좋아합니다. 취미가 뭐예요?",다른 얘길 해보자~ 올해 건강검진은 받았어?,"아니요, 오랫동안 검진을 받지 못했어요. 그냥 병원에 가는 게 싫을 뿐이에요.",대부분 병원에 가는걸 꺼리긴 하지. 그래도 정기검진은 받는게 좋아
1845186,MDRW2100047019.1,팔 ㅓ넌이야,아니,왜 최저,우라는
