,dialogue_id,Q-3,Q-2,Q-1,A
1322130,MDRW2100012626.1,안녕하세요 좋아하는 스포츠 있으세요?,배구요,저도 올림픽 보고 배구에 빠졌어요,일본 터키전에서 박진감 넘쳤어요
1309300,MDRW2100011685.1,아아 맞아요 안하는 것보다는 하는게 더..!! 여름엔 별로 안했지만 좀 더 선선해지면 자주 해야겠어요..!!!,저희 모두 화이팅이에요~~!!^.^,네네 화이팅요~!,name1 모더나 맞으시는건가요 아니면 화이자 맞으시나요!
46631,Chat4686,그러니까 대비를 해야지.,더운거는 정말 질색인데.,더위를 이겨 내기 위해서 먹는거 아니겠어.,여름 정말 싫다.
1239990,MDRW2100006890.1,더우면 머리가 다 띵해요,맞아요.ㅋ,맞아요. 미세먼지도 없고,에어컨바람때문에 ㅋㅋ더 그래요
1945900,MDRW2100047098.1,너는 어디가 나은데 방배에서,서울역 27분 영등포 31분 용산역 41분,ㅋㅋㅋ용산아웃,서울이랑 영등포 차이 안난다
1445516,MDRW2100021171.1,,자주보는 유튜브영상이나 프로그램있으세요?,여행유튭이요,오 저랑같네오 전 해외여행 유튜버ㅜㅜ 대리만족하려구요
845751,MDRW2100001380.1,없는데,미안요 여보 치즈케이크는달대 그냥블랙앵거스 시켜주세요 앵거스 고기로,ㅇㅇ 몇시에 올수 있냐고ㅣㅣㅣ,여보 시켰니
465743,감성대화말뭉치.12770,맞아. 나는 왜 수시 준비를 열심히 하지 않았을까 하고 후회도 돼.,어떻게 하면 후회하는 기분에서 벗어날 수 있을까요?,대신 정시로 친구보다 더 좋은 대학을 갈 기회를 얻었다고 생각하려고.,좋은 기회를 얻었다고 마음 가짐을 바꾸시려고 하시는군요. 좋은 결과가 있길 바라요.
1271427,MDRW2100009019.1,고수는 맛없지만 어쩔수없다면 먹어요 ㅎㅎ 캄보디아 현지식보다 인도 현지식이 제 입맛에 맞아요~~ 제가 동남아는 캄보디아만 가봤거든요,둘다 먹어보지 않아서 궁금하네요 인도 현지식은 캄보디아에서 드신 건가요?,인도에 갔던 적이 있어요! 거기 학교에 봉사하러 갔었어요~ 인도음식은 먹어도 캄보디아 음식은 못먹겠더라구요ㅜㅜ 향신료의 종류가 다른 느낌..? 캄보디아는 아마 고수맛이었던거 같아요 ㅋㅋㅋㅋ 니맛도 내맛도 아닌... 고기음식이었는데 막 고기는 삐쩍마르고..,아 고수맛.. 생각만해도 너무 싫은데요 ㅠㅠ 먹으라면 억지로 먹을 순 있지만 매일 먹는다면.. 살이 쭉쭉 빠질 것 같네요 ㅠㅠ
879680,MDRW2100001398.62,말은 몰랐다든데 모르지뭐,ㅓ다글터라남자들,신경질 내면 후딱 깬다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋ그라이 안듣기는건 아닌듯ㅋ
1470430,MDRW2100022915.1,비슷한 사람들끼리 모여서 같은 고민하고.. 무엇보다 영어는 꾸준히가 중요하잖아요. 얇고 길게를 모토로 거의 3년째 하고 있어요.,맞아요 영어는 고3까지 꾸준히 해야하죠ㅜㅜ 어릴때 흥미유발시켜주며 좀 또래보다 잘하게 해놔야 흥미 잃지않고 쭉 가는거 같아요 그런점에서 모임에서 팁 많이 얻을 수 있을거같네요!,네. 서로 격려해주면서 하니 놓지않고 하게되요 많이는 안하지만요 ㅎ 모임 하는거 있으세요?,아니요! ㅋㅋ 제가 시간도 애매하고 해서 모임생각안해봤는데 덕분에 온라인 모임이라는 형태에 대해 생각해볼수 있는 계기가 되었어요!
