,dialogue_id,Q-3,Q-2,Q-1,A
935898,MDRW2100001528.1,막 이해안되는 문제 이런건 없었자나 공짘ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋ 고마워 ㅋㅋㅋㅋ 올라가면서 찾아보기가.. 앗 나 조금 졸려졌어!!!,ㅋㅋㅋㅋ 얼른 자 나두 방탈출 좀더 보다가 잠들어야겠당,응 먼저 자볼게! 넷플틀지않고 자야겠아 ㅠ name2이두 어서자구 아침에 잘 일어나!!!
207716,HuLiC4019,예능 프로그램 보는거 있어?,"어렸을 때는 예능을 많이 보았는데, 오랜만에 보는 것 같아요.",기억 나는 예능 제목 있어?,제목이 기억이 안 나는데 예능이었던 건 기억나요.
1600334,MDRW2100031816.1,저도 친한 친구 중에도 한 명 있고 친구 동생 중에도 한 명 있어요 친구는 공군 친구 동생은 육군!,요즘 뉴스보면 군대에 안좋은 일이 많아서 연락해보니까 다른 사람들한테도 연락이 많이 온다더라고요 주위 선임이나 후임 동기들이 정말 중요한거같아요,맞아요 너무 폐쇄적인 조직이라 구조 자체를 어떻게 할 수도 없고 사람을 잘 만나야겠더라고요 ㅠ,맞아요 그리고 당연히 그런일은 애초에 없어야 하겠지만 일이 생기더라도 철저하게 대처할 수 있는 방안도 부족한거 같더라고요
413550,HuLiC877,"그런 적은 없지만 언젠가 꼭 가보고 싶어요. 세계의 문화, 금융, 미디어 수도라고 들었습니다.",응 매력있는 도시야. 네가 방문한다면 내가 가이드를 해줄께.,정말 감사합니다. 저는 꼭 가서 시내 관광을 하고 싶어요.,대신 내가 뉴욕에가면 너가 가이드를 해줘야해.
1959403,MDRW2100047114.1,ㅋㅋㅋㅋㅋ아니 집중해서 쓰구있는데 언니가 옆에서 계속 말걸고 나 만지작거려서 지체되는즁 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 안대!!! name1 나만 만지작 거릴수이쒀..!!,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 마장!! 내일 만지작 거릴 수 있게 해줄겡 블로그 거의 다 썼당 펜트하우스 보면서 마무리해야징ㅎㅎ 헐 펜트하우스 한다!!!,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 머야머야 곧 시작하는거 모르고 있었오?! 바로 보러 갔겠구만~ 주물주물 쮸얍
1183107,MDRW2100002944.1,맞아.... 갑툭튀없는..... 언니 언더테일 해봤나? ㅋㄱㅋㄱㅋㅋㄱㅋㄱㅋ근데 나는 한국인이라 좀 답답했어 ㅋㅋㅋㅋㅋ,아니요... 언더테일은 안 했어요ㅡ.... 전..... 게임 실력이 꽝이기 때문에 분명 고통받을 거예요ㅋㅋㅋㅋㅋ,아냐....나도 옵치 하루이틀하고 관둘만큼 개똥손인데... 몰살엔딩만 어렵고 다른건 할만해!!!!!!!,헉.... 근데 난 옵치 관람도 못해 멀미나서 ㄱㅇㄱ 그렇담... 나중에 또 스팀에서 게임 할인하면 언더테일도 쟁여둬야지
1300940,MDRW2100011068.1,아니 이미샀다,오 좋나,응..... 마음이풍족허다...,축하한다 마음이 허한 화법
905427,MDRW2100001515.1,오케이 !!!,중앙여고에서 내리면 될듯,충경오에서 내리고?,ㅇㅇ 환승 해야하는거 아녀?
720604,MDRW2100000205.26,남자가 사이코인데 좀 잘생겻거든,어??? 볼라했던거 같ㅇ다,근데 좀 스토커기질잇ㄴㄴ데,아아아 볼라다가 말음
87363,HuLiC1241,"네, 롤러코스터를 많이 타봤어요. 롤러코스터 좋아하세요?",응 롤러코스터 완전 좋아해!! 어디서 타봤니?,저는 살면서 롤러코스터를 많이 타봤어요. 저는 몇 년 동안 여섯 개의 국기를 다녀왔습니다.,여섯 개 국가?? 어디 다녀왔는데??
