,dialogue_id,Q-3,Q-2,Q-1,A
1556912,MDRW2100028776.1,나 두 조 아,ㅎㅎ,주로 무슨게임해?,좋은 노래 없나 노래 추천해줘
1582126,MDRW2100030525.1,곧 배송올것도 없어요?,기다리는 볼펜이 있기는해요,어떤 볼펜인데요?,홀맨이 장식되어 있는 볼펜이에요
587133,감성대화말뭉치.36572,빈혈이 생겼다니 고통스러우시겠어요.,무리하지 말고 건강하게 다이어트할걸 후회해.,지금 상황에서 무엇이 최선의 방법일까요?,건강한 음식을 먹고 운동을 해야겠어.
171146,HuLiC3175,우리집에는 금붕어도 있습니다.,"금붕어도 멋지지만, 애완동물로 키울 수는 없을 것 같아요.",순하고 손도 많이 가지 않아서 애완동물로 적합합니다.,알게 되서 기쁘네요. 그렇게 작은 애완동물을 기를 수 있을지 모르겠어요.
1458657,MDRW2100022101.1,네 수확때 오는 비는 불청객 이에요,동감합니다 오라할땐 안오고 ㅜㅜ,가을이면 원래 풍성한 수확을 기대하며 예쁜 단풍을 기대해야 하는데 요새는 가을 장마에 가을 모기에.. 태풍에.. 날씨가 많이 변한듯 해요,우리나도 이제 4계절이 없공 이상기후 ㅜ
852392,MDRW2100001381.1,여긴 안오는데 어디얌,하나로마트 시부레,오네,ㅡㅡㅡ
85931,HuLiC1208,자꾸 내가 했던 실수가 생각나서 후회돼 이 생각을 멈추고 싶다,그것 때문에 자책하지 마세요. 우리는 모두 실수를 합니다. 그냥 그것으로부터 배우고 앞으로 나아가세요.,모두가 실수를 하겠지? 내가 그랬다는 게 계속 믿겨지지 않아,"네, 누구나 실수를 합니다. 그것이 우리가 그들에게 배우고 그들에게서 나아가는 방법입니다."
468162,﻿감성대화말뭉치.13249,,,내년도 회사 사업계획을 수립하고 있는데 너무 힘들어.,회사 사업계획 건으로 힘드시군요. 조금 더 말씀해 주시겠어요?
1757989,MDRW2100043282.1,이사왜안가 2분 지나서가야하자나,눈치가없네...아직도 2분지나서가래?,나도계란사야하는데 귀찮아서 바티는중 지말대로안하면 뭐라그래,휴...시진핑이야머야
540643,감성대화말뭉치.27461,어떻게 말을 시작해야 할지 고민 중이야.,어떻게 말을 시작할지 고민 중이시군요. 어떻게 시작하는 것이 좋을까요?,용기를 내서 시작해보는 게 가장 좋은 방법인 것 같아.,용기를 내서 잘 얘기했으면 좋겠어요.
83334,HuLiC1148,복싱체육관에 다니고있어 너는 복싱을 해본적있어?,"아니요, 복싱을 해본 적이 없어요. 그래도 정말 재미있을 것 같아요. 복싱한지 얼마나 됐어요?",3년정도 했어! 다른운동 하는건 없니???,"와, 정말 오래됐네요! 저는 요가와 명상을 많이 합니다. 취미가 뭐예요?"
1065408,MDRW2100001599.1,아녀 그게 아니구 이시국에 버스안에서 뭐 먹는거 민폐레 마스크벗어야하니까,으으으음ㅠ 몰래몰래 슥쇽ㅠ 향남에서 찾아봅시다 메론빙슈,웅..8ㅅ8..하필 맨앞자리얔ㅋㅋㅋ,아니면 우리 설빙 메론빙수먹으러가까?
686691,MDRW2100000104.126,제주스냅찍을거야,한옥마을에서 한번찍어줄게,웅웅 ㅋㅋㅋㅋ 좋지,잘못찍긴한데....
973081,MDRW2100001541.1,ㅋㅋㅋㅋㅋname2이 오글거리는 거 진짜 안 좋아하는구나,아니 난 좋아하는데 상대방이 부담스러워할까봐 그래.. ㅋㅋㅋㅋ,아! 그렇구나 난 좋아해 좋아헤 사랑헤,근데 일부러 오타를 내면.. 좀 담백해지는 것 같아서 사랑헤 를 좋아해 사랑헤
1786480,MDRW2100045394.1,오 좋아.. 우선 좋아하는 노래들로 연습해야겠다 신유닛 곡들도 좋더라고?!,그치!! 나는 크레이지비 파라노이아 스트리트가 최애곡이야,나는 역시 곡은 발키리 곡들이 가장 좋은데 노트가 너무 복잡해서 어려워ㅠㅠㅋㅋㅋ 자꾸 미스 떠,일단 노트가 쉬운 스위치나 라빗츠로 연습해보자 스바루 미션은 했어?
1729234,MDRW2100041189.1,저도 어제 오늘 덥더라구요 ㅠ 날씨가 왜 이러는지 ㅋㅋ 지금은 또 쌀쌀하구요 ㅋㅋ 가을이 정말 왔어요,일교차가 엄청 크대요ㅜ 낮엔 덥구 아침저녁은 쌀쌀하구요,네 맞아요 ㅠㅠ 새벽에는 목이 좀 칼칼한 느낌이 들더라구요 ㅠ 감기 걸리기 딱 좋은 날씨에요,창문 꼭 닫고 주무셔용..저는 창문열고자면 감기오더라구여
1976291,MDRW2100047749.1,이거 아냐 이거 좋다던데 사고싶엉,이거 봣지 ㅋㅎ 좋다던데 ㅋㅋㅋㅋㅋ,우웅 저거 같이쓰면 더좋다더라,나 허니 써봣는데 피그도 궁금하더라 같이 쓰면 더 좋다해서..
1143390,MDRW2100001640.1,아니 내말이,어이X,대신 주문햐쥬냐고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅣ년 내내 ㅣ달 ㅣ회 같이 쇼핑해주면 ㅇㅈ 하루 띨랑 쇼핑 ㅠ? 휴 돈벌기싑네 ㅎㅎ
1348518,MDRW2100014414.1,와 맛있겠다 덕분에 배터지게 먹고 지금 그냥 라떼먹는중이에요 ㅎㅎ,라떼 맛있죠!ㅋㅋㅋㅋ 달달한 거 좋아하세요?!,네 좋아해요 ㅋㅋㅋ 좋아하시나요,네 ㅋㅋㅋ 저도 좋아해요 카페가면 무조건 달달한 거 먹어요
583850,감성대화말뭉치.35927,평소엔 퉁명스럽던 남편이 꽃 선물을 하는 거야. 그동안 애들 키우고 자기 뒷바라지한다고 고생했다면서.,퉁명스럽던 남편분이 고생했다는 의미로 꽃 선물을 하셔서 눈물이 나셨군요. 기쁨의 눈물인 것처럼 들려요.,당연히 기쁨의 눈물이지. 그 사람과 앞으로도 행복한 가정을 이루면서 살고 싶다는 생각도 들더라.,남편분과 행복한 가정을 이루면서 살고 싶다는 생각이 드셨군요. 꼭 그렇게 되시길 응원할게요.
839838,MDRW2100001371.1,좋아 나도 오늘은 일찍 자야하늗데,헛 낼부터 출근이야?,그렇답니다〰️ 내일은 운전해서 가려구,와우~~ 첫출근 후기 들려줘 ㅎㅎ
35828,Chat2552,,오늘 차 뽑았어.,우와 진짜?,응 기분좋다.
