,dialogue_id,Q-3,Q-2,Q-1,A
369004,HuLiC7741,엄청 좋은 영화관에서 영화 한번 봐보고싶다 ㅋㅋㅋㅋ,춘천에 롯데시네마 누워서 볼 수 있는데 생겼자나,그건 스위트 박스 나 그거나.. 그래봣자 스위트박스 그런거에서 봤는데 엄청 좋은거 어디에있는데 막 사운드 다르고 그런고,그냥 나그것도 가보고싶음 자동차극장
569412,감성대화말뭉치.33082,어머니가 걱정되시는군요.,일을 많이 해서 또 아플까 봐 마음이 아파.,어머니를 도와드릴 수 있는 일이 있을까요?,도와줄 수 있는 일이 뭐가 있을까? 집안일을 도와드려야겠어.
1505381,MDRW2100025232.1,호캉스테마라 이번시즌에 딱맞는 테마로 나왓넹,맞아 그리고 호캉스랑 복숭아를 콜라보해서 더 갖고싶어ㅠㅠ,휴.. 나는 화장품 그만사려고 코로나라 화장품이 너무 싸져서 사들였더니 산더미야 ㅜㅜ,나도 이번 팔레트만 사고 팔레트 그만 사야지...
1593201,MDRW2100031314.1,어릴 땐 안 그러더니 커서 사이가 좋네요,그런 거 같아요 딸은 크면 친구라잖아요,맞아요 것도 좋은 친구,딸과 같이 사시나요
905090,MDRW2100001515.1,15일에 보고 떨어지면 17일에 봐도 됨 내가 22일로 하면 공부 할 거 같ㅇ름?,아니 ㅋ,아니면 17일? ㅋㅋ 언제로 하지 흅 고망이야 골라주봐 ....... 상시라 시험은 매일 있어유,17일도 있어! 그럼 17
907112,MDRW2100001515.1,느려,여기서 떠나기 싫다,오호 짐 다쌓ㅇ네 ㅋㅋㅋ,아직 2개는 없음 ㅋㅋ ㅋㅋ ㅋㅋ여긴 정말 개 꿀이야 심지어 여긴 비번도 있어 신세대인데
679152,MDRW2100000103.145,그리고그거는,언젠가,진짜조은게,시도 해바야지
899546,MDRW2100001504.1,엉ㅇ,이거 추가로 샀음,오케이잉,바나나 초코 단호박 그레인 말차 5가지중에 고르삼
1767832,MDRW2100044019.1,먹다남은 무언가가,ㅌㅋㅋㅋㅋ먹다 남은 무언가래ㅋㅋ,시래기하니까 시래기국 먹고싶다,너네집도 시래기국 배춧국 아욱국 이런 국 다 된장 넣고 끓이니?
1369032,MDRW2100015797.1,아정말요? 신기하네요 ㅋㅋㅋ 좋아하는 가수 있으세여?,아 딱히 가수를 좋아하기보다는 그냥 노래가 좋으면 좋은거같아요!ㅋㅋㅋ그래도따지자면 박재범..??,박재범 노래도 좋죠 ㅋㅋㅋ어떤 곡 좋아하세요?,아무래도 명곡은 올아워너두... 아니면 박재범노래는 아닌데 ㅋㅋㅋ퀸와사비 노래중에 제목이 제이팍인 노래 있어요!그거 좋아용
185980,HuLiC3517,"방금 니가 추천한 조지 오웰의 ""동물농장""말이야.",그거 못 읽었어요. 확인해 봐야겠어요. 당신은 그가 쓴 다른 책을 읽은 적이 있나요?,등장인물 중에 돼지가 나오는거 맞나? 닭과?,책에는 돼지가 없는 것 같은데 돼지가 많아요.
721195,MDRW2100000205.7,9:30아니면 10시 꼬고,야 나 근데 ㅠㅠ 낼 10:30에 당근약속 잡아뿟다 사월역앞에서ㅠㅠ,오 뭐팔아 나오늘,알뜰폰사고 받은 전동마사지기
1320357,MDRW2100012502.1,저번꺼보단 나을거야,안그래도 목이 안좋은 앤데 걱정이네,아직 튼튼하니까 너무 걱정안해도 돼,그래도 요즘 name3 켁켁 거리는거 보니까 안쓰러워
1060313,MDRW2100001597.1,돈? 코로나...ㅋㅋㅋ 진짜?,응,아 사람들 많이 안올거 같아서 그런가,그리고 결정적으로 미국 이모가 못오신대
745697,MDRW2100000295.49,베라 댕겨오셔도 되겠어요,씻어야돼서 이따저녁때쯤 나갈까봐요ㅎㅎ,저도 태국마사지...그립네요,오일마사지 좋은데 국내는 넘비싸서
536063,감성대화말뭉치.26562,경제적으로 무척 빠듯한가 봐요. 어떤 식으로 도움받고 싶으세요?,전엔 정부 프로그램으로 지원금 받은 적이 있어. 근데 이번에는 민간단체 종류를 알아내서 헌 물건을 받고 싶어.,물건을 물려받고 싶은 모양이에요.,지난번에 살짝 보니까 아직 쓸만한 물건이 많더라고.
1477667,MDRW2100023382.1,근데 진짜루.....?나 account인가 account인가 드린 기억이 있는디 아 근데 탐라에서 이야기 하고 가져다 드렸을 수 있겠다...ㅋㅋㅋㅋㅋㅋㅋ,그 몇명에 저는 없었던거죠..새드니스 눈빛,당신은....내 탐라를 탈주 했잖아...,ㅋㅋㄱㅋㄱㅋㅋㄱㄱㅋㅋㅋㄱㅋㄱㄱㄱㄱㅋㅋㅋ
138507,HuLiC2421,그리고 렌즈를 오랫동안 자주 착용하면 눈이 더 안 좋아질 거 같아,"저는 평생 안경을 써왔지만, 렌즈를 착용한 적은 없습니다.",안경 쓰는게 불편하다고 느낀 적은 없었어?,"아니요, 안경이 불편해 본 적이 없어요. 저는 예전에 선글라스를 써본 적이 있어요."
554230,감성대화말뭉치.30117,아버지 건강이 더 안좋아져서 너무 힘들어.,아버지 건강이 더 안 좋아져서 힘드시군요.,내가 어떻게 도움이 안돼서 더 괴롭다.,아프신 아버지께 도움이 되지 않는 것 같아 속상하시군요.
702801,MDRW2100000132.71,이제 곧 하겠구만 긴장하지 말라노 아프니?ㅠㅠ,괜차나!! 근데 눈썹뼈가 짝짝이라,하고왔음??,오른쪽이 조금 더 높고 눈썹뼈때무네
1214481,MDRW2100005135.1,그렇군!!,이번엔 너도 가자,이럴줄 알았음ㅋㅋㅋ,이렇게 플켄에 감기는 사람을 많이 만드는거지
1433840,﻿MDRW2100020361.1,,,"저도 500쉽게보고왔는데,,, 휴 책보는거좋아하세요?",좋아합니다!! 근데 요즘 코로나라 도서관가기가 좀 그래서 예..한 2년간 잘 못보고있어요 ..^^
963397,MDRW2100001538.1,ㅋㅋ그래사줭 아니저거안먹어봤어ㅋㅋ치킨좋아해서 잘먹을듯 ㅎㅎ땡큐,응 나벌써사서 3봉지가오거든 한개먹어보라고 토요일에갈때줄게,ㅋㅋ알써 ~~ 그 큰언니애기 이름이 뭐야? 내일 4시반~5시 괜찮아?,오늘은안된데 내일은되? 아님토욜이나 이름은 name6
70085,Chat9143,이별이 이렇게 아플 줄은 몰랐어.,가슴이 찢어지지.,응 속상해.,원래 그런거야.
54122,Chat6071,난 액션만화가 싫은데.,난 좋기만한걸.,서로 취향은 틀린거니까.,그렇구나.
