,dialogue_id,Q-3,Q-2,Q-1,A
1574535,MDRW2100030014.1,아 좋은 곳입니다 저 쇼핑하러 한번 가셨습니다 아 쇼핑 아니고 서핑,대박!!!! 서핑하세용 ?,잘 못하는 왜 해보려구요,저도 햇엇눈데
144208,HuLiC2553,"네, 그들은 똑똑합니다. 그들은 다양한 일을 하도록 훈련될 수 있습니다. 애완동물이 있나요?",그렇구나!! 나는 강아지를 키워~,저는 개를 좋아해요! 당신의 개는 어떤 종인가요? 몇 년 동안 몇 번 먹었어요.,우리집 강아지는 말티즈야 근데 너 개를 먹어 봤어??
781988,MDRW2100001153.26,생각보다 병원에서 오래 걸림ㅜㅜ 집에가서 응가 싸고 가려면 다행히 아침에 다 씻어서 옷만 갈아입음 되는데,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 응가 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,응가의 기운이 느껴죠,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 더럽네
947108,MDRW2100001530.1,스마트폰거치대는 썼음 ?,ㅇㅇ 뜯우셈,후,name2 문제 다 같나? 15 131 맞음?
1406437,MDRW2100018440.1,돼지고기,허름한찐맛집vs인테리어이쁘고 플레이팅이쁘고 맛평타 맛집?,허름한찐맛집,ㅋㅋㅋㅋ 전 인테리어이쁜것도좋더라고요
1341938,MDRW2100013972.1,맛있더라,나도 먹어봤어 성공한 콜라보!!,맞아 근데 콜라보 제품 진짜 많이 나오더라,과자랑 라면도 그렇고
281786,HuLiC5729,정말 재미있을 것 같네요. 당신은 어떤 종류의 음악을 듣는 것을 좋아하나요?,재즈. 알앤비 등을 좋아해.,저도 재즈 좋아해요. 당신은 좋아하는 아티스트가 있나요?,"밥 제임스, 리릿 나우어 같은 퓨전 재즈 아티스트를 좋아해."
751189,MDRW2100000408.1,안녕하세요!! 군인이신가요?,아니요 제대했어요,군생활은 어떠셨어요?,1번은 경험하지만 2번은 못할 짓이죠
1296083,MDRW2100010723.1,ㅋㅋㅋㅋ 배달로 시킨 김에 모듬만두를 시켰습니다. 김치 고기 새우 피가 없는 만두.. 갈비만두 튀김만두,와..그럼 냉동인가..,그건 아닌데 만두 전문점이라 여러 종류 준비해놓고 주문 받으면 쪄서 내는 것 같아요. 만두 좋아하세요?,오프매장이 있는 만두집인가요?
1373174,MDRW2100016090.1,,아뇨 이사다니고 새로 사귀다보니 연락처도 모르겠네요 만나세요?,저도 거의ㅋㅋㅋ 그땐 아무 이유 없이 친했었는데,그렇죠 친구가 그런거죠 크고나니 친구도 아이들 엄마 친구 를 사귀게 돼요 전 고딩때 야자시간에 탈출 ㅋㅋ
