,dialogue_id,Q-3,Q-2,Q-1,A
1062736,MDRW2100001597.1,여보,응,7시 넘어서 서랍장 사러 올거야 미리 1층에 내려놓는게 좋을거 같은뎅,오키
151172,HuLiC2714,슈팅게임이라면 총을 쏘고 싸우는 게임인건가봐요.,1인칭 슈팅 비디오 게임이죠 한 번도 안 해봤지만 들어본 적은 있어요.,전쟁게임인가요? 저는 게임을 잘 못해요.ㅠ,"네, 격투 게임입니다. 실시간 전투를 기반으로 합니다."
988236,MDRW2100001552.1,문상,나 십분뒤에 수원역 내리는데 만나서 같이갈랭?,여기올거야?,환승 30분 안으로만 버스타면 됨 방금 카페 온거야? 와플사진 찍어서 보여주 시간 안맞으면 난 바로 환승해서 집 가구
717928,MDRW2100000200.54,안냥name4,지금 줌으로 서로 맥주마시는중;; 앞머리짜를까말까,잘라,네 도깨비 보다가 잘라야쥥
1662283,MDRW2100036247.1,저 원래는 그냥 산책 정도만 좋아해요 이전에는 필라테스 조곰 하구요ㅋㅋ 그전에는 가라데를 6개월정도 배우고.. 그전에는 폴댄스를 1년정도 하고... 그전에는 어른 발레를 조금 배우고... 다들 조금씩했네요ㅋㅋㅋ 첨에는 어릴때 흔하게 하는 태권도 한번 안해봐서 이것저것 해봤는데요 점점 강해지는것에 끌리더라구요!! 강한거 최고~,아니 가라테에 폴댄스에 성인발레?????? 운동맨이시네요! 저두 요새들어 점점 강해지고 싶어요 전 여태 운동이랑 담쌓고 수영찌금 방송댄스 찌금 요가 찌금 했거든요,저는 운동매앤 치고는 나약해요..ㅋㅋ 방송댄스! 멋져요,격투랑은 또 다르니까요!
1036883,MDRW2100001590.1,ㅋㅋㅋㅋㅋㅋ,계속 입에 넣는중...,안대안대ㅋㅋㅋㅋ,요리는 미친듯이 귀찮고 ㅋㅋㅋㅋ
1265510,MDRW2100008598.1,에고,ㅋㅋㅋㅋㅋㅋ 쇼핑 자주 하시나요?,마트가서 장보는건 좋아해요 마트 장보는거 좋아하시나요? 위시리스트가 있나요,에어드레서요! 뭔가 겨울에 특히나 외투입을 때 좋을 것 같어요
1496271,MDRW2100024608.1,,여행 좋아하시나여?,넵+! 여행 정말 좋아해요ㅎㅎ근데 해외여행은 일본밖에 못가봤어요ㅠ name1님은요~??,우앗 저두요! 일본 어디 가보셨어요?
1662841,MDRW2100036288.1,절 건실한 으른으로 봐주셔서 양심이 찔리네요..ㅋㅋ,(물론 실패 후후) 아니에요 운동에 제때 검진만으로도 훌륭하십니다,다들 비슷하죠 저도물론.. 사실은.. 직장이 병원입니다ㅋㅋㅋㅋ,저게 미용체중으로의 감량이 아니라.. 어째 매번 검진갈때 앞자리가 오르더라고요 :( ㅋㅋ
336958,HuLiC7000,"아니, 아니에요. 당신이 가장 좋아하는 색은 무엇입니까? 저는 파란색이에요.",너는 파란색을 좋아하는구나? 나는 보라색을 좋아해,"네, 파란색을 좋아해요. 보라색도 좋아요. 당신은 어떤 일을 하세요?","얼마전까지는 일을 했는데, 코로나 때문에 이제 일 안해"
1903185,MDRW2100047056.1,간다?,엉,말리지마,진짜가 안냥
1132570,MDRW2100001637.1,쓸수릿는뎅,피티가 살은 잘빠진대자나,50 쓰거 4 달면 쓸수잇다 이거에용 그니깐,근데ㅔ지금
1027404,MDRW2100001583.1,ㅇㅇ 그럴듯 ㅋ 캐슬 백업,안해...,이번엔 그냥 입력만 하믄됌 빨랑 30원 벌어오라고!! ㅋㅋ,비효율적이야~ 안해
116915,HuLiC1923,마블 영화는 영화관에 가서 봤어?,"아니요, 저는 극장에 가지 못했어요. 저는 대신 만화책 컨벤션에 갔습니다.",아쉽겠다ㅠ 액션이 많아서 극장에서 봐야 더 재밌을텐데,아쉽지만 이번에 개봉할 어벤져스 영화가 기대됩니다.
810699,MDRW2100001275.1,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 알아요,걔 오빠도 나오거든요,네네,걔 오빠랑 타임머신 타고 다른세계가서 근친났다고...
1167368,MDRW2100001902.1,제 입맛에는 문방구 떡볶이도 괜찮더라구영ㅋ,문방구 떡볶이 메모해뒀어요 도전!!!,도전도전!! 민쵸도 도전 함 해보세여ㅋㅋ,시작은 아이스크림이 좋을까요? 민초 저에겐 그냥 차가운 치약이었지만
1436617,﻿MDRW2100020544.1,,,어제 펜트하우스 봤는데 드디어 주단태가 죽엇어요,왓?!!! 그거 또 페이크 아니고요?!
723096,MDRW2100000215.26,보고버리든가ㅋ,어,나도요즘 디딤돌은 지우고다시푸는중ㅋ 두번다하믄그것도가져갈께ㅋ,그래알겠으
218259,HuLiC4262,정말 긴 시간이네요. 당신은 여가 시간에 하고 싶은 취미가 있나요?,나는 요새 취미로 가죽 공방을 다니고 있어,재밌을 것 같아요. 어떤 가죽으로 작업하고 싶으세요?,가죽 핸드폰케이스를 만들어 보고싶어 ㅋㅋ
735550,MDRW2100000247.96,와우 그대도 확신이 아니라니..,내가 언젠가 사랑을 느끼게 되거나 너에게 있어 name10씨처럼 온전히 사랑할 수 있는 사람을 만나게 되면 생각이 바뀔 수도 있다 아닐 수도 있고 라고 생각함,"ㅇㅇ 저 말이 너무 맞아 ""온전히 사랑할 수 있는"" 그냥 그런 사람이 따로 있나보더라 모른다는 거잖아!! 왜 날 헤ㅅ갈리게 해","그치 ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 모른다는 거야 ㅎ,.ㅎ"
321675,HuLiC665,"아뇨, 그렇지 않아요. 감염의 위험을 감수하고 싶지 않아요.",백신을 맞아야 감염의 위험이 줄어 드는거 아니야? 아직 안 맞은거야?,"아니요, 아직 못 받았어요. 제가 하고 싶은지 아닌지 잘 모르겠어요.",왜? 백신 맞기가 두려워?
105699,HuLiC1665,저는 등산을 좋아해요! 그것은 내가 가장 좋아하는 야외 레크리에이션 활동 중 하나입니다.,그렇구나 야외 활동 좋아해?,"네, 있습니다. 저는 산에서 하이킹하는 것을 좋아합니다. 당신은요?",나는 그냥 동네 천천히 걷는게 좋아
1374907,MDRW2100016217.1,월남쌈은 손으로 싸드셔야해요 헐 저랑 통하셨네요,전 젓가락으로 빱가능하거든요,졔가 물어보려고 했는데 네 저 완전 좋아해요 고수도 넣어먹어요,자꾸 운명의 상대인척 하시네요
1225054,MDRW2100005811.1,중고거래 개꿀.. 아 근데 나 향수팔려고 올린거 아무도 안사가,중고거래 자주하긴하는데 요즘은 파는쪽이 비율이 압도적이라,파는거 난 진심 귀찮아서못해,싸게 올리려고 경쟁도 많이하고 그래서 더 그런듯 나도 사실 귀찮아서 가격을 너무 빨리내림
304027,HuLiC6241,이제 1년정도 된거같아ㅋㅋ 팀원들이 좋아서 맘에들어,듣던 중 반가운 말이네요. 여가 시간에 하고 싶은 다른 취미가 있나요?,너는 취미가 뭐야?,저는 비디오 게임 하는 것을 좋아합니다. 당신은요? 당신은 재미로 무엇을 하는 것을 좋아하나요?
1835882,MDRW2100047017.1,서로의 인형을,엉,서로라고 생각하면서,개웃
761533,MDRW2100001025.73,,내가 애칭도 정해줘써,ㅋㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
33567,Chat2139,,동물 기르는 것은 좋아하니?,응.,그럼 기르고 있어?
1406272,MDRW2100018428.1,뭐...? 너무 슬프다 코로나라 pc방도 못 가고... 폰 게임만 하니??,요즘은 사실 폰 게임도 잘 안해 쿠킹덤 질려서 삭제했거덩^^,ㅋㅋㅋㅋㅋㅋㅋ 그렇게 열심히 하더니 결국? 근데 폰게임이 빨리 질리기는 해...,맞어.. 너는 요즘 폰게임 안해??
412401,HuLiC8743,인타임이야,인타임ㅋㅋㅋㅋㅋㅋ 나도 그거본듯 아 헷갈리긴 한 소재다,봤지? 손목에 시간이있고 시간이 0되면 죽는,ㅇㅇㅇㅇ 그거진짜 심장 쫄리지않냐 난 그런영화 몬가 집중해서 보게대
390555,HuLiC8239,아 스칼렛요한슨 죽었자나 그 어벤져스 마지막에서 기억나??,응응 마지막에 어케죽었지 급기억안남,스톤이랑 바꿨지 목숨을,아맞아 그래서 아이언맨이 튕겼냐?
228170,HuLiC4491,그래. 난 분명 너랑 같이 본 거 같은데 너는 다른 일을 하고 있었나 보구나.,"네, 할머니를 돌봐드려야 했어요. 뇌졸중으로 쓰러졌어요",뭐라고? 그럼 당장 가보아야겠구나. 지금은 시간이 늦었으니 내가 차 태워줄까?,"네, 그렇게 해주시면 좋겠어요. 정말 감사해요. 당신의 조부모님들은 어떻게 지내시나요?"
129909,﻿HuLiC2223,,,너 하루에 화장실을 몇번가?,적어도 하루에 한 번은 가려고 하는데 시간이 안 날 때가 있어요.
449340,﻿altergo_b.958,,,토요일 5시에 우리 동호회 휘닉스파크에서 보드 타는데 너도 낄래?,그래. 나 스케이트보드 타는 거 좋아.
67180,Chat856,,내 몸 보호를 위해 배울만한 운동이 뭐야?,태권도가 제일 무난하지 않을까?,여자들 많이 해?
480751,감성대화말뭉치.15702,나 자신을 드러내기가 두려운 것 같아.,나 자신을 드러내기가 두려우시군요. 어떤 점 때문에 두려우신 건가요?,상처받기 싫어서 그런 것 같아.,사람들에게 상처를 받을까 봐 두려우신 거군요.
93623,HuLiC1386,킥보드는 미국에서 매우 인기 있는 레크리에이션 활동입니다.,근대 사고가 많이나서 그당시에도 결국 킥보드를 금지시켰다고 하더라고,킥보드는 19세기 후반부터 존재했기 때문에 오래되었습니다.,"그러게, 꽤 역사가 있는 물건인데, 위험한건 옛날이나 지금이나 똑같이 위험한거 같아"
1721092,MDRW2100040601.1,그렇군요 카페 가시는거 좋아하시나요?,네. 요즘도 가끔 가는데요. 예전보다는 마음이 넘 불편하여 카페에서 오래 머물지는 않네요.,왜요?코로나 때문인가요?,네. 아무래도 그 이유가 크지요. 혹시나 하는 마음에.. 근데 요즘 카페에 중고등학생들이 오래 머물면서 행패를 부리는 경우가 있다네요.
