,dialogue_id,Q-3,Q-2,Q-1,A
1576149,﻿MDRW2100030130.1,,,가방샀다,무슨가방?
635991,﻿감성대화말뭉치.936,,,나 할아버지처럼 보이지 그렇지?,무슨 말씀이세요. 설마 할아버지처럼 보일까 봐 걱정하시는 거예요?
1039841,MDRW2100001590.1,왜안주는거징 밥왔어?,넹 다먹었어여 오빠랑 삼계탕도 먹어야해여,아하~ ㅋㅋㅋ 난 머묵지.. 배고파.. 복날이라고 오픈하자마자 손님 있고 배달있고....,어고ㅠㅠㅠ 유ㅓㄴ랜 오늘 제가 도와주러 가는날이쥬..?
504509,감성대화말뭉치.20367,,직장동료가 날 싫어해서 어떻게 다가가야 할 지 몰라서 불안해.,직장 동료가 싫어해서 불안하시군요.,지난번 모임에서 농담을 했는데 그게 기분이 나빴던 것 같아.
1658699,MDRW2100035978.1,어떤 도시락 드셨어용? 저는 바베큐 치킨 먹었어욥!,그냥 백반이에요 맛난거 드셧네요 흑흑,앗ㅠ 오늘 맛있는게 먹고싶더라구요 후식 드셨나요?,너무잠와서 아메리카노마실려구요 집에가고싶어요ㅋㅋㅋ
1313154,MDRW2100011979.1,저는 방 닦는 거ㅋㅋㅋㅋ 허리도 아프고ㅜㅜ,맞아요ㅋㅋ 저는 그래서 물 걸 레 청소기 사고 싶어요ㅋㅋ,와 그런 것도 있어요? 세상 좋다,네 점전 편리해지네요ㅎㅎ 건조기도 그렇구ㅎㅎ
1658902,MDRW2100035993.1,장르가 뭐에용?,네네!! 이번에 시즌4 나왔어요!!,시즌4까지 나왔구나! 오오,장르를 뭐라고해야하지 우선 주인공은 자폐있는 학생인데 너무 무겁지않고 재밌어요!!!
856943,MDRW2100001382.1,피크닉가지않을래,웅 그래 ^^우리 name1,name4랑,내사랑
942603,MDRW2100001529.1,네메시스 커피셥,그냥 일이 저절로 되겠네,늦음 점심 콜?,ㅇㅋ
1803803,MDRW2100046660.1,아 직장인이시군요 ㅠㅠ 솔직히 퇴근하면 아무 것도 하기 싫은게.. 맞죠.. ㅋㅋㅋㅋㅋㅋㅋㅋ 거기서 뭔가를 더 하시는 분들이 정말.. 제 기준 강철체력,네..ㅋㅋㅋ 유튜브보면서 운동영상으로 대리운동만 구경하고 정작 저 자신은... :(,강철부대가 따로 있겠습니까 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 대리운동 구경.. 동질감 느껴지네요.. ㅋㅅㅋ,ㅋㅋㅋㅋㅋ 네 마음만 굳게먹고 쳇바퀴마냥 일상이 돌아가는것같아요 일단 생계가 주여야 하다보니..
