,dialogue_id,Q-3,Q-2,Q-1,A
1021001,MDRW2100001580.1,앙~아까 잠시나마 편했지... 동생도 자고 name3도 자고,ㅠㅠ,name4이는 안자고,아 지금아니군용?
187604,HuLiC3555,난 바닷가 근처에서 캠핑하는 걸 좋아해. 너랑 같이 가면 좋겠다.,정말 재미있을 것 같네요. 저는 바닷가 근처에서 야영해 본 적이 없어요.,시간되면 나랑 같이 바닷가 근처에서 캠핑하자. 내가 다 준비할께,계획처럼 들리네요! 정말 기다려지는데요. 당신은 재미로 무엇을 하는 것을 좋아하나요?
1308260,MDRW2100011610.1,우왕 학교에서 저녁까지요? 너무 좋네요 ㅋㅋㅋ 저도 얼른른 키워야겠어요,저녁먹고 야자하고 와요,"공부하느라 힘들겠네요ㅠ 주말에는 특식 해주시나용,",점심엔 국수 특식..안 해 줘요. 저녁엔 고기 보통 이렇게 먹어요
1607685,MDRW2100032291.1,고소가 되긴하나,내가 쳐내야 승진하니깐 되지 한명은 해임되게 생겼으니 고소하는거고 한명은 승진 탈락시켰으니 고소준비하고,ㅣ그면 가만있어도 나가겠네,다 팀장이 뒤에서 장난친것임 고소랑 그거는 상관없다 개인적으로 힘든거지ㅜ
385153,HuLiC8113,ㅋㅋㅋ재밌으시다,웡카는 그걸로 광고효과까지 생각해,어떻게??,초콜릿광고가 나오고 먹고싶으면 화면으로 손을 뻗어서 갖고 오는 거지
488341,﻿감성대화말뭉치.17192,,,중학교 동창들과 갔던 여행을 남자친구에게는 회사 출장이라고 거짓말을 했어.,남자친구가 보내주지 않을까 봐 회사 출장이라고 거짓말을 했군요.
752930,MDRW2100000513.1,어떻게 하는 게임인줄 모르지만 페이커는 압니다 ㅋㅋ,맞아요 페이커 ㅋㅋㅋㅋ진짜 유명하죠,저는 주변에도 게임하는 사람이 아무도 없어요,페이커는 게임 관심없어도 다들 알더라구요 앗 그럼 휴대폰 게임도 안하시나요?
1705107,MDRW2100039447.1,짱이야 난 맨날 그렇게 먹어,나도 다음엔 그렇게 먹어야겟다,너도 해봐 그래그래 참치김밥도 준비핬어 나는 덜매운맛,너는 맵기 어떤 맛으로 먹니?
1606581,MDRW2100032219.1,환경을 위해선 잘하신 소비였어요,특히신발장...ㅋ,잘했어요ㅋㅋ,남의발냄새가고스란히나는것같은기분ㅇㅋ
1227803,MDRW2100005993.1,아프다기보단 발에 검은 점들이 막 생겨서 놀랐죠... 근처 튜브대여점인가? 거기 직원분이 성게라고 알려주셨어요 발에 부으라고 식초같은거 주시고...,헐 대박 진짜요??? 검은점이 왜생기는거지!!!!,조그마한 가시들이 발바닥에 박혀서 검은 점처럼 보였어요...,와.....다 가시였군요..... 식초 붓고 하니까 다 빠졌어요? ㅠㅠㅠ
1023606,MDRW2100001583.1,ㅎㅎ 그렇긴하지 이제 돈좀 버셔야지 ㅋ 저기서 알바하고 싶다 ㅋㅋ,개힘들껄? ㅋ,개힘들어도 돈까스는 줄 안서도 먹지 않을까?? ㅋㅋ 한번쯤은 주겠지 ㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 시급으로 돈가스 받어 ㅋ
283468,HuLiC5768,안 말해줄거야. 너는 재미로 뭘 하는 걸 좋아해?,저는 비디오 게임 하는 것을 좋아합니다. 당신은 비디오 게임을 좋아하나요?,아니 비디오게임 별로 좋아하지 않아,당신이 가장 좋아하는 색은 무엇입니까? 저는 파란색이에요.
1184496,MDRW2100003041.1,,인질이 영화1위네요 역시 황정민인가봐요,와 진짜요? 모가디슈가 잼나다던데 꺽였나요?,네 지금은 3위네요
792029,﻿MDRW2100001169.7,,,카페에 머지 난리네,여ㅓ? 머선1
1874684,MDRW2100047035.1,먼데먼데,바빠서 화장안하고,아,딱 기름만 번들번들 화장을 하려던 찰나
1498871,MDRW2100024779.1,치킨은 껍데기 먹긴먹는데 아예 껍데기째로 떨어지면 동생줘요 ㅇㅇ 목살먹어요 그래서 목살 더 좋아함 저번에 주문한 것도 그래서 목살,아 ㅋㅋㅋㅋㅋㅋㅋ,삼겹살 뭐 먹긴 먹어요,저그래서 항정좋아함 ㅋㅋㅋㅋㅋㅋㅋ
897291,MDRW2100001503.1,,선물하기 -> 오른쪽위에 사탕 클릭해서 스벅 아메있는거에 KT M모바일 선불유심 무료신청 클릭해가지고 신청해줘 유심 무료고 이벤트용 번호 여러개 있을수록 좋아서 이건 전화오는거 없고 신청만 하면 바로 됨 집으로 배송시키고 뒷자리 희망번호는 아무거나 랜덤으로,이따가 할게,ㅇㅇ
188051,HuLiC3565,장거리 비행은 피곤하겠지만 그 피곤도 느껴보고싶어 나는 아직 장거리비행기를 타본적이없어,비행기를 몇 번 타 봤어요. 익숙해지면 그렇게 나쁘지 않아요.,비행기에서 바라보는 도시는 분명 멋질꺼야 특히 밤에 보는 도시풍경은 반짝반짝 하겠지??,분명 그럴 거예요. 저는 빨리 밤에 도시의 불빛을 보고 싶어요.
833410,MDRW2100001353.2,오 근데 거의 죽지않냐,ㅋㅋ ㅋㅋㅋㅋㅋ 아프기전ㅇ0?,죽고 백망원리면,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ악9우겨
939972,MDRW2100001528.1,웅.... 25일에 오후에 예약하면 될거같아!,그래!! 만약에 25일에 하게되면 24일에도 좀 더 일찍 가자!,웅웅!!,코로나 빨리 종식됐으면..
703808,MDRW2100000135.120,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,보이지?,아진짜,ㅋㅋㅋㅋㅋㅋㅋㅋ
