,dialogue_id,Q-3,Q-2,Q-1,A
1727449,MDRW2100041053.1,,번외수사에서 나오고,얼굴이 낯이 익어요ㅋ 조연으로 많이 나온듯,용왕님 보우하사도 찍음
1614405,MDRW2100032759.1,부드러운스탈이요,성격이? 다정다감한*,네네ㅎㅎ,저는 만나고 보면 까칠남들이 좀 있었던거 같아요ㅋㅋㅋ 부드러운 스탈 좋아한다고 생각했는데
248539,HuLiC4961,"그렇게 보는 게 좋군요, 하하. 당신이 가장 좋아하는 아이돌 그룹은 누구입니까?",난 인제 아이돌 보다는 팝음악을 더 많이 듣는거같아~,당신은 어떤 종류의 팝 음악을 듣습니까?,나 완전 하이틴 느낌나는 팝음악을 좀 많이 듣는거 같아ㅎㅎㅎ
718962,MDRW2100000201.63,오키,일단 스프가 젤 중요해서 알려주겠음,ㄱㄱ,미원20 다시다멸치16 다시다소고기35 설탕50 후추2 베트남 고춧가루40 고운고춧가루40 이렇게 필요하구 저건 다 그램이야
379421,HuLiC7982,그 날은 안 되서 다음 날 볼거야,예고편은 봤어?,원래 난 기대하는 영화 예고편 안 보고봐,ㅋㅋ맞아 나도 그렇긴해
1740019,MDRW2100041982.1,오늘 학교 다녀오셨나요?,네 방금 끝나서 집에 가는 중이에요 님은 학교 다녀오셨나요?,헉 늦게 끝나네요 ㅜㅜ 저흰 비대면이에요,헉 부러워요 저희는 대면이 좀 있어요 ㅠㅠ
1825725,MDRW2100046974.1,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,누가 신동으로 태어나고 싶고,안그랬으면 좋겠대 ㅅㅂㅋㅋ 나도..,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ왜 예성이야ㅠ 스노우써 강쥐야
1507077,MDRW2100025351.1,아니요 !!! 저 무교입니다 ㅎ,저두용 ㅎㅎ가족분들은요?,저희 가족들도 무교에요ㅋㅋㅋㅋㅋㅋㅋ name1두요?,저희두요 ㅋㅋㅋㅋ같네용
1604141,MDRW2100032056.1,엇 그거 맛있죠!!,네!!! 그거에 누텔라 발라먹으면 짱이에요 name2님 누텔라 좋아하세요?!,헉 그건 안먹어봤어요 제가 넘 달달한걸 안좋아하가지구ㅠ,허억....!!!!! 그럼 마카롱 같은 것도 안 좋아하셔요?
457297,감성대화말뭉치.11111,,집사람이 병원에서 시한부 판정을 받았어. 그동안 가정을 위해 얼마나 열심히 가정을 꾸려왔는데.,아내분이 시한부 판정을 받아서 많이 걱정되시겠어요.,충격이 커. 어떻게 나에게 이런 일이 벌어질 수가 있는 거지.
1174994,MDRW2100002388.1,네에!!! 댕댕이들 왔는데 진짜 너무 귀여워서 행복했어요 어느 여행지나 강아지는 꼭 있는것같아요,맞아요 요즘은 여행장소에 반려견을 데려갈 수 있더라구요! 여행계획은 없으세요?,제주도를 가볼까 생각중인데 일단 생각만 하고있어요,아 제주도 너무 좋지요 제주도는 가도가도 좋은거같아요
424057,HuLiC9011,표현이 너무 웃기네ㅋㅋㅋ 근데 그 OST 가 사기를 높이는 느낌이긴 하지.,에디 레드메인은 나 레 미제라블로 알게 됐어. 그때 부터 좋아했지.,아 그때 출연했었구나~ 어디에 출연 했었지?,프랑스 혁명 시위에 참가하는 청년으로 출연했었어.
200007,HuLiC3841,제 생각에 저는 내성적인 사람인 것 같아요. 너는 어때요?,두 가지 면이 다 있는데 내성적에 좀 더 가까운 것 같아 나도.,당신은 어떤 일을 하세요?,나는 심리상담가로 일하고 있어. 너는 어떤 일을 하니?
259743,HuLiC522,"이런, 왜 그러죠? 당신은 그것을 입은 방식이 마음에 들지 않았나요?",거의 청바지나 긴 스커트종류를 많이 입고 다녔거든.,"저도 예전에는 그랬는데, 지금은 많이 안 신어요. 저는 요즘 반바지와 티셔츠를 입는 것을 선호합니다.",반바지와 티셔츠도 좋긴하지만 요즘 날씨엔 좀 추울 것 같아.
1035008,MDRW2100001589.1,ㅋㅋㅋㅋㅋ 이제 퇴근요,? 저녁모야...,안모거... 급찐살 빼야헤여... 아 이거..?!,아마그거야!! 아몬드없서....결국 다이소에가야하나여....
793497,MDRW2100001173.109,그걸 안물어봣네 보통은 3일이랴,오늘 내일 모레? 어제 오늘 내일?,어제오늘내일 아닐까 ???,내일까진 있어야겠네 ㅠㅠㅠㅠ
1659657,MDRW2100036052.1,집안일 중에 가장 싫은 일 있으세요?,설거지요!!!! name1님은요??,전 설거지는 좋아하는 편이에요.. 청소랑..ㅎㅎㅎ 세탁쪽을 싫어해요,세탁도 힘들긴 해요 널고 개고..
994280,MDRW2100001554.1,대박이야,응 헉,꼬리가 너무 귀여워,버여줘 보여줘 name4라고? 니가 아니라? 부텨줘 보여줘 ㅉㄹ ㅃㄹ
1220385,MDRW2100005526.1,오오,동생이 마라탕 진짜 좋아하거든,맛있더라 마라탕,그래서 아빠 오시면 아빠가 동생 먹이자고 마라탕 시켜 ㅇㅈㅇㅈ
644003,MDRW2100000018.73,,옹,저기 밖에서 소리들려소 택배아자씨,그래서짖을준비 했구먼
1103350,MDRW2100001620.1,까뭇어 지금해야긋다,ㅋㅋ계좌개설은했나ㅎ,아직ㅋㅋㅋㅋㅋ 엇 배너없어졌노,삼성페이? 저밑에 없나 있는데 말타는거
1951708,MDRW2100047101.1,코드.. 먼가 번호가 있나 그냥 가입했다 ㅠ,ㅋㅋㅋㅋㅋ그런가봐 그냥해야지 뭐 모바일만 된다는거같은데?,친구맺기 했다,난 어제 했지 ㅋㅋ
1790961,﻿MDRW2100045708.1,,,곧 출산이시면 미리 이것저것 쇼핑 많이하셧나요?,쇼핑하실때 인터넷으로 많이 하시나요? 아니면 직접가서 구매하시나요?? 지금 열심히 알아보고 있는 중이에욬ㅋㅋㅋ
479350,감성대화말뭉치.15429,,난 언제쯤 결혼할 수 있을까 하는 생각 때문에 우울해.,결혼 문제로 고민이 많으시군요. 결혼을 빨리하고 싶으세요?,응. 나도 좋은 사람 만나서 결혼하고 싶어.
181217,HuLiC3407,저도 라면 좋아해요. 그것은 세계에서 가장 인기 있는 음식 중 하나입니다. 당신은 좋아하는 브랜드가 있나요?,특별히 좋아하는 브랜드는 없어,저도 딱히 브랜드가 있는 건 아니지만 라면은 정말 좋아해요.,그래도 먹는 라면을 보면 농심이나 오뚜기더라고
1444915,﻿MDRW2100021128.1,,,저는 공차가 먹고싶어요.... 제 소울푸드예요...,넹 ㅋㅋㅋ 아하 오 버블티좋아하시나봐여??
1619656,MDRW2100033112.1,옛날에는 학교도서관 정말 많이 다녔어요 공부안하고 책읽는다고 엄마한테 잔소리도 꽤 들었던 기억이있네요 근데 장르를 골라읽어요 추리소설 좋아해요,와우!! 멋져요 다독먹강. 전 사실 고등학생 된 이후로 시간이 별로 없어서 책을 안 읽게 됐어요.. ㅋㅋㅋㅋ 추리소설 좋아하시는규나 전 그냥 판타지 소설 좋아해요!! 판타지 중에서도 sf 이런 거 말구 정통 판타지,오오 판타지 좋아하시는구나 책같은거 좋아하시는거 있으세요? 반지의 제왕같은거..?,네이!! 반지의 제왕이랑 해리포터 같은거 완전 좋아했구 드래곤 라자라고.. 예전에 읽어서 잘 기억은 안 나지만.. 재밌게 봤던 기억이!!
1815491,MDRW2100046951.1,그냥 또 한끼 아무렇게 떼웠 ㅋㅋ,잘 좀 드셔.. 아니 잘 좀 사드셔..ㅋ,ㅋㅋ 쓰레기 반 이상이 밀키트,밀키트 핫딜을 많이 쟁여야
